"Name","UniqueID","TrainingStatusId","TrainingLevel","AttributeType","AttributeValue","Training_NeedCostId","Training_NeedCostCount","Training_NeedUse01Id","Training_NeedItem01Count","Training_NeedUse02Id","Training_NeedItem02Count","Training_Success","Training_Fail","Training_CriticalFail","CriticalFail_Down1Level","CriticalFail_Down2Level","CriticalFail_Down3Level","CriticalFail_Down4Level","CriticalFail_Down5Level","Slot_Bg_Grade"
"5050607","5050607","50506","7","82","2100","11","10000","517000412","2","908000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"5050608","5050608","50506","8","82","2400","11","10000","517000412","2","908000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"5050609","5050609","50506","9","82","2700","11","50000","517000413","1","908000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"5050610","5050610","50506","10","82","3000","11","50000","517000413","1","908000004","1","500","4500","5000","6000","3500","500","0","0","5"
"5050701","5050701","50507","1","84","300","11","1000","517000411","5","905000002","1","7000","3000","0","0","0","0","0","0","3"
"5050702","5050702","50507","2","84","600","11","1000","517000411","5","905000002","1","5000","5000","0","0","0","0","0","0","3"
"5050703","5050703","50507","3","84","900","11","1000","517000411","10","905000002","2","4000","5500","500","10000","0","0","0","0","3"
"5050704","5050704","50507","4","84","1200","11","1000","517000411","10","905000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"5050705","5050705","50507","5","84","1500","11","10000","517000412","1","905000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"5050706","5050706","50507","6","84","1800","11","10000","517000412","1","905000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"5050707","5050707","50507","7","84","2100","11","10000","517000412","2","905000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"5050708","5050708","50507","8","84","2400","11","10000","517000412","2","905000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"5050709","5050709","50507","9","84","2700","11","50000","517000413","1","905000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"5050710","5050710","50507","10","84","3000","11","50000","517000413","1","905000004","1","500","4500","5000","6000","3500","500","0","0","5"
"5050801","5050801","50508","1","91","300","11","1000","517000411","5","907000002","1","7000","3000","0","0","0","0","0","0","3"
"5050802","5050802","50508","2","91","600","11","1000","517000411","5","907000002","1","5000","5000","0","0","0","0","0","0","3"
"5050803","5050803","50508","3","91","900","11","1000","517000411","10","907000002","2","4000","5500","500","10000","0","0","0","0","3"
"5050804","5050804","50508","4","91","1200","11","1000","517000411","10","907000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"5050805","5050805","50508","5","91","1500","11","10000","517000412","1","907000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"5050806","5050806","50508","6","91","1800","11","10000","517000412","1","907000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"5050807","5050807","50508","7","91","2100","11","10000","517000412","2","907000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"5050808","5050808","50508","8","91","2400","11","10000","517000412","2","907000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"5050809","5050809","50508","9","91","2700","11","50000","517000413","1","907000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"5050810","5050810","50508","10","91","3000","11","50000","517000413","1","907000004","1","500","4500","5000","6000","3500","500","0","0","5"
"5060101","5060101","50601","1","119","30","11","1000","517000411","5","904000002","1","7000","3000","0","0","0","0","0","0","3"
"5060102","5060102","50601","2","119","60","11","1000","517000411","5","904000002","1","5000","5000","0","0","0","0","0","0","3"
"5060103","5060103","50601","3","119","90","11","1000","517000411","10","904000002","2","4000","5500","500","10000","0","0","0","0","3"
"5060104","5060104","50601","4","119","120","11","1000","517000411","10","904000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"5060105","5060105","50601","5","119","150","11","10000","517000412","1","904000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"5060106","5060106","50601","6","119","180","11","10000","517000412","1","904000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"5060107","5060107","50601","7","119","210","11","10000","517000412","2","904000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"5060108","5060108","50601","8","119","240","11","10000","517000412","2","904000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"5060109","5060109","50601","9","119","270","11","50000","517000413","1","904000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"5060110","5060110","50601","10","119","300","11","50000","517000413","1","904000004","1","500","4500","5000","6000","3500","500","0","0","5"
"5060201","5060201","50602","1","50","30","11","1000","517000411","5","903000002","1","7000","3000","0","0","0","0","0","0","3"
"5060202","5060202","50602","2","50","60","11","1000","517000411","5","903000002","1","5000","5000","0","0","0","0","0","0","3"
"5060203","5060203","50602","3","50","90","11","1000","517000411","10","903000002","2","4000","5500","500","10000","0","0","0","0","3"
"5060204","5060204","50602","4","50","120","11","1000","517000411","10","903000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"5060205","5060205","50602","5","50","150","11","10000","517000412","1","903000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"5060206","5060206","50602","6","50","180","11","10000","517000412","1","903000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"5060207","5060207","50602","7","50","210","11","10000","517000412","2","903000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"5060208","5060208","50602","8","50","240","11","10000","517000412","2","903000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"5060209","5060209","50602","9","50","270","11","50000","517000413","1","903000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"5060210","5060210","50602","10","50","300","11","50000","517000413","1","903000004","1","500","4500","5000","6000","3500","500","0","0","5"
"5060301","5060301","50603","1","52","30","11","1000","517000411","5","905000002","1","7000","3000","0","0","0","0","0","0","3"
"5060302","5060302","50603","2","52","60","11","1000","517000411","5","905000002","1","5000","5000","0","0","0","0","0","0","3"
"5060303","5060303","50603","3","52","90","11","1000","517000411","10","905000002","2","4000","5500","500","10000","0","0","0","0","3"
"5060304","5060304","50603","4","52","120","11","1000","517000411","10","905000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"5060305","5060305","50603","5","52","150","11","10000","517000412","1","905000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"5060306","5060306","50603","6","52","180","11","10000","517000412","1","905000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"5060307","5060307","50603","7","52","210","11","10000","517000412","2","905000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"5060308","5060308","50603","8","52","240","11","10000","517000412","2","905000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"5060309","5060309","50603","9","52","270","11","50000","517000413","1","905000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"5060310","5060310","50603","10","52","300","11","50000","517000413","1","905000004","1","500","4500","5000","6000","3500","500","0","0","5"
"5060401","5060401","50604","1","48","30","11","1000","517000411","5","904000002","1","7000","3000","0","0","0","0","0","0","3"
"5060402","5060402","50604","2","48","60","11","1000","517000411","5","904000002","1","5000","5000","0","0","0","0","0","0","3"
"5060403","5060403","50604","3","48","90","11","1000","517000411","10","904000002","2","4000","5500","500","10000","0","0","0","0","3"
"5060404","5060404","50604","4","48","120","11","1000","517000411","10","904000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"5060405","5060405","50604","5","48","150","11","10000","517000412","1","904000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"5060406","5060406","50604","6","48","180","11","10000","517000412","1","904000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"5060407","5060407","50604","7","48","210","11","10000","517000412","2","904000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"5060408","5060408","50604","8","48","240","11","10000","517000412","2","904000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"5060409","5060409","50604","9","48","270","11","50000","517000413","1","904000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"5060410","5060410","50604","10","48","300","11","50000","517000413","1","904000004","1","500","4500","5000","6000","3500","500","0","0","5"
"5060501","5060501","50605","1","120","30","11","1000","517000411","5","908000002","1","7000","3000","0","0","0","0","0","0","3"
"5060502","5060502","50605","2","120","60","11","1000","517000411","5","908000002","1","5000","5000","0","0","0","0","0","0","3"
"5060503","5060503","50605","3","120","90","11","1000","517000411","10","908000002","2","4000","5500","500","10000","0","0","0","0","3"
"5060504","5060504","50605","4","120","120","11","1000","517000411","10","908000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"5060505","5060505","50605","5","120","150","11","10000","517000412","1","908000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"5060506","5060506","50605","6","120","180","11","10000","517000412","1","908000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"5060507","5060507","50605","7","120","210","11","10000","517000412","2","908000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"5060508","5060508","50605","8","120","240","11","10000","517000412","2","908000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"5060509","5060509","50605","9","120","270","11","50000","517000413","1","908000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"5060510","5060510","50605","10","120","300","11","50000","517000413","1","908000004","1","500","4500","5000","6000","3500","500","0","0","5"
"5060601","5060601","50606","1","51","30","11","1000","517000411","5","906000002","1","7000","3000","0","0","0","0","0","0","3"
"5060602","5060602","50606","2","51","60","11","1000","517000411","5","906000002","1","5000","5000","0","0","0","0","0","0","3"
"5060603","5060603","50606","3","51","90","11","1000","517000411","10","906000002","2","4000","5500","500","10000","0","0","0","0","3"
"5060604","5060604","50606","4","51","120","11","1000","517000411","10","906000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"5060605","5060605","50606","5","51","150","11","10000","517000412","1","906000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"5060606","5060606","50606","6","51","180","11","10000","517000412","1","906000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"5060607","5060607","50606","7","51","210","11","10000","517000412","2","906000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"5060608","5060608","50606","8","51","240","11","10000","517000412","2","906000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"5060609","5060609","50606","9","51","270","11","50000","517000413","1","906000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"5060610","5060610","50606","10","51","300","11","50000","517000413","1","906000004","1","500","4500","5000","6000","3500","500","0","0","5"
"5060701","5060701","50607","1","53","30","11","1000","517000411","5","907000002","1","7000","3000","0","0","0","0","0","0","3"
"5060702","5060702","50607","2","53","60","11","1000","517000411","5","907000002","1","5000","5000","0","0","0","0","0","0","3"
"5060703","5060703","50607","3","53","90","11","1000","517000411","10","907000002","2","4000","5500","500","10000","0","0","0","0","3"
"5060704","5060704","50607","4","53","120","11","1000","517000411","10","907000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"5060705","5060705","50607","5","53","150","11","10000","517000412","1","907000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"5060706","5060706","50607","6","53","180","11","10000","517000412","1","907000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"5060707","5060707","50607","7","53","210","11","10000","517000412","2","907000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"5060708","5060708","50607","8","53","240","11","10000","517000412","2","907000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"5060709","5060709","50607","9","53","270","11","50000","517000413","1","907000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"5060710","5060710","50607","10","53","300","11","50000","517000413","1","907000004","1","500","4500","5000","6000","3500","500","0","0","5"
"5060801","5060801","50608","1","49","30","11","1000","517000411","5","906000002","1","7000","3000","0","0","0","0","0","0","3"
"5060802","5060802","50608","2","49","60","11","1000","517000411","5","906000002","1","5000","5000","0","0","0","0","0","0","3"
"5060803","5060803","50608","3","49","90","11","1000","517000411","10","906000002","2","4000","5500","500","10000","0","0","0","0","3"
"5060804","5060804","50608","4","49","120","11","1000","517000411","10","906000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"5060805","5060805","50608","5","49","150","11","10000","517000412","1","906000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"5060806","5060806","50608","6","49","180","11","10000","517000412","1","906000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"5060807","5060807","50608","7","49","210","11","10000","517000412","2","906000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"5060808","5060808","50608","8","49","240","11","10000","517000412","2","906000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"5060809","5060809","50608","9","49","270","11","50000","517000413","1","906000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"5060810","5060810","50608","10","49","300","11","50000","517000413","1","906000004","1","500","4500","5000","6000","3500","500","0","0","5"
"5070101","5070101","50701","1","44","25","11","1000","517000411","5","903000002","1","7000","3000","0","0","0","0","0","0","3"
"5070102","5070102","50701","2","44","50","11","1000","517000411","5","903000002","1","5000","5000","0","0","0","0","0","0","3"
"5070103","5070103","50701","3","44","75","11","1000","517000411","10","903000002","2","4000","5500","500","10000","0","0","0","0","3"
"5070104","5070104","50701","4","44","100","11","1000","517000411","10","903000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"5070105","5070105","50701","5","44","125","11","10000","517000412","1","903000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"5070106","5070106","50701","6","44","150","11","10000","517000412","1","903000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"5070107","5070107","50701","7","44","175","11","10000","517000412","2","903000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"5070108","5070108","50701","8","44","200","11","10000","517000412","2","903000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"5070109","5070109","50701","9","44","225","11","50000","517000413","1","903000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"5070110","5070110","50701","10","44","250","11","50000","517000413","1","903000004","1","500","4500","5000","6000","3500","500","0","0","5"
"5070201","5070201","50702","1","45","25","11","1000","517000411","5","905000002","1","7000","3000","0","0","0","0","0","0","3"
"5070202","5070202","50702","2","45","50","11","1000","517000411","5","905000002","1","5000","5000","0","0","0","0","0","0","3"
"5070203","5070203","50702","3","45","75","11","1000","517000411","10","905000002","2","4000","5500","500","10000","0","0","0","0","3"
"5070204","5070204","50702","4","45","100","11","1000","517000411","10","905000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"5070205","5070205","50702","5","45","125","11","10000","517000412","1","905000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"5070206","5070206","50702","6","45","150","11","10000","517000412","1","905000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"5070207","5070207","50702","7","45","175","11","10000","517000412","2","905000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"5070208","5070208","50702","8","45","200","11","10000","517000412","2","905000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"5070209","5070209","50702","9","45","225","11","50000","517000413","1","905000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"5070210","5070210","50702","10","45","250","11","50000","517000413","1","905000004","1","500","4500","5000","6000","3500","500","0","0","5"
"5070301","5070301","50703","1","32","60","11","1000","517000411","5","908000002","1","7000","3000","0","0","0","0","0","0","3"
"5070302","5070302","50703","2","32","120","11","1000","517000411","5","908000002","1","5000","5000","0","0","0","0","0","0","3"
"5070303","5070303","50703","3","32","180","11","1000","517000411","10","908000002","2","4000","5500","500","10000","0","0","0","0","3"
"5070304","5070304","50703","4","32","240","11","1000","517000411","10","908000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"5070305","5070305","50703","5","32","300","11","10000","517000412","1","908000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"5070306","5070306","50703","6","32","360","11","10000","517000412","1","908000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"5070307","5070307","50703","7","32","420","11","10000","517000412","2","908000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"5070308","5070308","50703","8","32","480","11","10000","517000412","2","908000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"5070309","5070309","50703","9","32","540","11","50000","517000413","1","908000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"5070310","5070310","50703","10","32","600","11","50000","517000413","1","908000004","1","500","4500","5000","6000","3500","500","0","0","5"
"5070401","5070401","50704","1","33","60","11","1000","517000411","5","907000002","1","7000","3000","0","0","0","0","0","0","3"
"5070402","5070402","50704","2","33","120","11","1000","517000411","5","907000002","1","5000","5000","0","0","0","0","0","0","3"
"5070403","5070403","50704","3","33","180","11","1000","517000411","10","907000002","2","4000","5500","500","10000","0","0","0","0","3"
"5070404","5070404","50704","4","33","240","11","1000","517000411","10","907000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"5070405","5070405","50704","5","33","300","11","10000","517000412","1","907000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"5070406","5070406","50704","6","33","360","11","10000","517000412","1","907000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"5070407","5070407","50704","7","33","420","11","10000","517000412","2","907000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"5070408","5070408","50704","8","33","480","11","10000","517000412","2","907000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"5070409","5070409","50704","9","33","540","11","50000","517000413","1","907000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"5070410","5070410","50704","10","33","600","11","50000","517000413","1","907000004","1","500","4500","5000","6000","3500","500","0","0","5"
"5070501","5070501","50705","1","34","60","11","1000","517000411","5","906000002","1","7000","3000","0","0","0","0","0","0","3"
"5070502","5070502","50705","2","34","120","11","1000","517000411","5","906000002","1","5000","5000","0","0","0","0","0","0","3"
"5070503","5070503","50705","3","34","180","11","1000","517000411","10","906000002","2","4000","5500","500","10000","0","0","0","0","3"
"5070504","5070504","50705","4","34","240","11","1000","517000411","10","906000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"5070505","5070505","50705","5","34","300","11","10000","517000412","1","906000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"5070506","5070506","50705","6","34","360","11","10000","517000412","1","906000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"5070507","5070507","50705","7","34","420","11","10000","517000412","2","906000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"5070508","5070508","50705","8","34","480","11","10000","517000412","2","906000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"5070509","5070509","50705","9","34","540","11","50000","517000413","1","906000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"5070510","5070510","50705","10","34","600","11","50000","517000413","1","906000004","1","500","4500","5000","6000","3500","500","0","0","5"
"5070601","5070601","50706","1","35","60","11","1000","517000411","5","907000002","1","7000","3000","0","0","0","0","0","0","3"
"5070602","5070602","50706","2","35","120","11","1000","517000411","5","907000002","1","5000","5000","0","0","0","0","0","0","3"
"5070603","5070603","50706","3","35","180","11","1000","517000411","10","907000002","2","4000","5500","500","10000","0","0","0","0","3"
"5070604","5070604","50706","4","35","240","11","1000","517000411","10","907000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"5070605","5070605","50706","5","35","300","11","10000","517000412","1","907000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"5070606","5070606","50706","6","35","360","11","10000","517000412","1","907000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"5070607","5070607","50706","7","35","420","11","10000","517000412","2","907000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"5070608","5070608","50706","8","35","480","11","10000","517000412","2","907000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"5070609","5070609","50706","9","35","540","11","50000","517000413","1","907000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"5070610","5070610","50706","10","35","600","11","50000","517000413","1","907000004","1","500","4500","5000","6000","3500","500","0","0","5"
"5070701","5070701","50707","1","38","20","11","1000","517000411","5","904000002","1","7000","3000","0","0","0","0","0","0","3"
"5070702","5070702","50707","2","38","40","11","1000","517000411","5","904000002","1","5000","5000","0","0","0","0","0","0","3"
"5070703","5070703","50707","3","38","60","11","1000","517000411","10","904000002","2","4000","5500","500","10000","0","0","0","0","3"
"5070704","5070704","50707","4","38","80","11","1000","517000411","10","904000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"5070705","5070705","50707","5","38","100","11","10000","517000412","1","904000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"5070706","5070706","50707","6","38","120","11","10000","517000412","1","904000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"5070707","5070707","50707","7","38","140","11","10000","517000412","2","904000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"5070708","5070708","50707","8","38","160","11","10000","517000412","2","904000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"5070709","5070709","50707","9","38","180","11","50000","517000413","1","904000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"5070710","5070710","50707","10","38","200","11","50000","517000413","1","904000004","1","500","4500","5000","6000","3500","500","0","0","5"
"5070801","5070801","50708","1","39","20","11","1000","517000411","5","903000002","1","7000","3000","0","0","0","0","0","0","3"
"5070802","5070802","50708","2","39","40","11","1000","517000411","5","903000002","1","5000","5000","0","0","0","0","0","0","3"
"5070803","5070803","50708","3","39","60","11","1000","517000411","10","903000002","2","4000","5500","500","10000","0","0","0","0","3"
"5070804","5070804","50708","4","39","80","11","1000","517000411","10","903000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"5070805","5070805","50708","5","39","100","11","10000","517000412","1","903000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"5070806","5070806","50708","6","39","120","11","10000","517000412","1","903000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"5070807","5070807","50708","7","39","140","11","10000","517000412","2","903000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"5070808","5070808","50708","8","39","160","11","10000","517000412","2","903000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"5070809","5070809","50708","9","39","180","11","50000","517000413","1","903000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"5070810","5070810","50708","10","39","200","11","50000","517000413","1","903000004","1","500","4500","5000","6000","3500","500","0","0","5"
"5080101","5080101","50801","1","1","1000","11","1000","517000411","5","905000002","1","7000","3000","0","0","0","0","0","0","3"
"5080102","5080102","50801","2","1","2000","11","1000","517000411","5","905000002","1","5000","5000","0","0","0","0","0","0","3"
"5080103","5080103","50801","3","1","3000","11","1000","517000411","10","905000002","2","4000","5500","500","10000","0","0","0","0","3"
"5080104","5080104","50801","4","1","4000","11","1000","517000411","10","905000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"5080105","5080105","50801","5","1","5000","11","10000","517000412","1","905000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"5080106","5080106","50801","6","1","6000","11","10000","517000412","1","905000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"5080107","5080107","50801","7","1","7000","11","10000","517000412","2","905000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"5080108","5080108","50801","8","1","8000","11","10000","517000412","2","905000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"5080109","5080109","50801","9","1","9000","11","50000","517000413","1","905000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"5080110","5080110","50801","10","1","10000","11","50000","517000413","1","905000004","1","500","4500","5000","6000","3500","500","0","0","5"
"5080201","5080201","50802","1","6","100","11","1000","517000411","5","904000002","1","7000","3000","0","0","0","0","0","0","3"
"5080202","5080202","50802","2","6","200","11","1000","517000411","5","904000002","1","5000","5000","0","0","0","0","0","0","3"
"5080203","5080203","50802","3","6","300","11","1000","517000411","10","904000002","2","4000","5500","500","10000","0","0","0","0","3"
"5080204","5080204","50802","4","6","400","11","1000","517000411","10","904000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"5080205","5080205","50802","5","6","500","11","10000","517000412","1","904000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"5080206","5080206","50802","6","6","600","11","10000","517000412","1","904000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"5080207","5080207","50802","7","6","700","11","10000","517000412","2","904000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"5080208","5080208","50802","8","6","800","11","10000","517000412","2","904000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"5080209","5080209","50802","9","6","900","11","50000","517000413","1","904000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"5080210","5080210","50802","10","6","1000","11","50000","517000413","1","904000004","1","500","4500","5000","6000","3500","500","0","0","5"
"5080301","5080301","50803","1","20","40","11","1000","517000411","5","903000002","1","7000","3000","0","0","0","0","0","0","3"
"5080302","5080302","50803","2","20","80","11","1000","517000411","5","903000002","1","5000","5000","0","0","0","0","0","0","3"
"5080303","5080303","50803","3","20","120","11","1000","517000411","10","903000002","2","4000","5500","500","10000","0","0","0","0","3"
"5080304","5080304","50803","4","20","160","11","1000","517000411","10","903000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"5080305","5080305","50803","5","20","200","11","10000","517000412","1","903000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"5080306","5080306","50803","6","20","240","11","10000","517000412","1","903000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"5080307","5080307","50803","7","20","280","11","10000","517000412","2","903000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"5080308","5080308","50803","8","20","320","11","10000","517000412","2","903000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"5080309","5080309","50803","9","20","360","11","50000","517000413","1","903000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"5080310","5080310","50803","10","20","400","11","50000","517000413","1","903000004","1","500","4500","5000","6000","3500","500","0","0","5"
"5080401","5080401","50804","1","22","40","11","1000","517000411","5","905000002","1","7000","3000","0","0","0","0","0","0","3"
"5080402","5080402","50804","2","22","80","11","1000","517000411","5","905000002","1","5000","5000","0","0","0","0","0","0","3"
"5080403","5080403","50804","3","22","120","11","1000","517000411","10","905000002","2","4000","5500","500","10000","0","0","0","0","3"
"5080404","5080404","50804","4","22","160","11","1000","517000411","10","905000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"5080405","5080405","50804","5","22","200","11","10000","517000412","1","905000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"5080406","5080406","50804","6","22","240","11","10000","517000412","1","905000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"5080407","5080407","50804","7","22","280","11","10000","517000412","2","905000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"5080408","5080408","50804","8","22","320","11","10000","517000412","2","905000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"5080409","5080409","50804","9","22","360","11","50000","517000413","1","905000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"5080410","5080410","50804","10","22","400","11","50000","517000413","1","905000004","1","500","4500","5000","6000","3500","500","0","0","5"
"5080501","5080501","50805","1","24","40","11","1000","517000411","5","904000002","1","7000","3000","0","0","0","0","0","0","3"
"5080502","5080502","50805","2","24","80","11","1000","517000411","5","904000002","1","5000","5000","0","0","0","0","0","0","3"
"5080503","5080503","50805","3","24","120","11","1000","517000411","10","904000002","2","4000","5500","500","10000","0","0","0","0","3"
"5080504","5080504","50805","4","24","160","11","1000","517000411","10","904000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"5080505","5080505","50805","5","24","200","11","10000","517000412","1","904000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"5080506","5080506","50805","6","24","240","11","10000","517000412","1","904000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"5080507","5080507","50805","7","24","280","11","10000","517000412","2","904000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"5080508","5080508","50805","8","24","320","11","10000","517000412","2","904000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"5080509","5080509","50805","9","24","360","11","50000","517000413","1","904000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"5080510","5080510","50805","10","24","400","11","50000","517000413","1","904000004","1","500","4500","5000","6000","3500","500","0","0","5"
"5080601","5080601","50806","1","26","40","11","1000","517000411","5","906000002","1","7000","3000","0","0","0","0","0","0","3"
"5080602","5080602","50806","2","26","80","11","1000","517000411","5","906000002","1","5000","5000","0","0","0","0","0","0","3"
