"Name","UniqueID","HolyStuffId","HolyStuff_Grade","HolyStuff_Level","Status_MaxLevel","Status01_Id","Status01_Value","Status02_Id","Status02_Value","Status03_Id","Status03_Value","Status04_Id","Status04_Value","HolyStuff_NeedCostId","HolyStuff_NeedCostCount","HolyStuff_NeedUse01Id","HolyStuff_NeedItem01Count","HolyStuff_NeedUse02Id","HolyStuff_NeedItem02Count","HolyStuff_NeedUse03Id","HolyStuff_NeedItem03Count","HolyStuff_NeedUse04Id","HolyStuff_NeedItem04Count","HolyStuff_Success","HolyStuff_Fail","ResultSlot_Bg_Grade"
"6010103","6010103","6001","1","3","5","84","360","24","18","28","9","31","9","12","100000","508000002","5","1301001638","1","502600001","1","904000001","1","8000","2000","3"
"6010104","6010104","6001","1","4","5","84","480","24","24","28","12","31","12","12","100000","508000002","5","1301001638","1","502600001","1","904000001","1","8000","2000","3"
"6010105","6010105","6001","1","5","5","84","600","24","30","28","15","31","15","12","100000","508000002","5","1301001638","1","502600001","1","904000001","1","8000","2000","3"
"6010201","6010201","6001","2","1","5","84","720","24","36","28","18","31","18","12","120000","508000002","10","1301001638","1","502600001","1","904000001","2","7000","4000","3"
"6010202","6010202","6001","2","2","5","84","840","24","42","28","21","31","21","12","120000","508000002","10","1301001638","1","502600001","1","904000001","2","7000","4000","3"
"6010203","6010203","6001","2","3","5","84","960","24","48","28","24","31","24","12","120000","508000002","10","1301001638","1","502600001","1","904000001","2","7000","4000","3"
"6010204","6010204","6001","2","4","5","84","1080","24","54","28","27","31","27","12","120000","508000002","10","1301001638","1","502600001","1","904000001","2","7000","4000","3"
"6010205","6010205","6001","2","5","5","84","1200","24","60","28","30","31","30","12","120000","508000002","10","1301001638","1","502600001","1","904000001","2","7000","4000","3"
"6010301","6010301","6001","3","1","5","84","1320","24","66","28","33","31","33","12","160000","508000003","1","1301001638","2","502600001","2","904000001","3","6000","4500","3"
"6010302","6010302","6001","3","2","5","84","1440","24","72","28","36","31","36","12","160000","508000003","1","1301001638","2","502600001","2","904000001","3","6000","4500","3"
"6010303","6010303","6001","3","3","5","84","1560","24","78","28","39","31","39","12","160000","508000003","1","1301001638","2","502600001","2","904000001","3","6000","4500","3"
"6010304","6010304","6001","3","4","5","84","1680","24","84","28","42","31","42","12","160000","508000003","1","1301001638","2","502600001","2","904000001","3","6000","4500","3"
"6010305","6010305","6001","3","5","5","84","1800","24","90","28","45","31","45","12","160000","508000003","1","1301001638","2","502600001","2","904000001","3","6000","4500","3"
"6010401","6010401","6001","4","1","5","84","1920","24","96","28","48","31","48","12","220000","508000003","3","1301001638","2","502600001","2","904000001","4","5000","6000","3"
"6010402","6010402","6001","4","2","5","84","2040","24","102","28","51","31","51","12","220000","508000003","3","1301001638","2","502600001","2","904000001","4","5000","6000","3"
"6010403","6010403","6001","4","3","5","84","2160","24","108","28","54","31","54","12","220000","508000003","3","1301001638","2","502600001","2","904000001","4","5000","6000","3"
"6010404","6010404","6001","4","4","5","84","2280","24","114","28","57","31","57","12","220000","508000003","3","1301001638","2","502600001","2","904000001","4","5000","6000","3"
"6010405","6010405","6001","4","5","5","84","2400","24","120","28","60","31","60","12","220000","508000003","3","1301001638","2","502600001","2","904000001","4","5000","6000","3"
"6010501","6010501","6001","5","1","5","84","2520","24","126","28","63","31","63","12","300000","508000003","5","1301001638","4","502600001","4","904000002","1","4500","6500","4"
"6010502","6010502","6001","5","2","5","84","2640","24","132","28","66","31","66","12","300000","508000003","5","1301001638","4","502600001","4","904000002","1","4500","6500","4"
"6010503","6010503","6001","5","3","5","84","2760","24","138","28","69","31","69","12","300000","508000003","5","1301001638","4","502600001","4","904000002","1","4500","6500","4"
"6010504","6010504","6001","5","4","5","84","2880","24","144","28","72","31","72","12","300000","508000003","5","1301001638","4","502600001","4","904000002","1","4500","6500","4"
"6010505","6010505","6001","5","5","5","84","3000","24","150","28","75","31","75","12","300000","508000003","5","1301001638","4","502600001","4","904000002","1","4500","6500","4"
"6010601","6010601","6001","6","1","5","84","3120","24","156","28","78","31","78","12","400000","508000003","10","1301001638","4","502600001","4","904000002","1","4000","8000","4"
"6010602","6010602","6001","6","2","5","84","3240","24","162","28","81","31","81","12","400000","508000003","10","1301001638","4","502600001","4","904000002","1","4000","8000","4"
"6010603","6010603","6001","6","3","5","84","3360","24","168","28","84","31","84","12","400000","508000003","10","1301001638","4","502600001","4","904000002","1","4000","8000","4"
"6010604","6010604","6001","6","4","5","84","3480","24","174","28","87","31","87","12","400000","508000003","10","1301001638","4","502600001","4","904000002","1","4000","8000","4"
"6010605","6010605","6001","6","5","5","84","3600","24","180","28","90","31","90","12","400000","508000003","10","1301001638","4","502600001","4","904000002","1","4000","8000","4"
"6010701","6010701","6001","7","1","5","84","3720","24","186","28","93","31","93","12","520000","508000004","2","1301001638","8","502600001","8","904000002","2","3500","8500","4"
"6010702","6010702","6001","7","2","5","84","3840","24","192","28","96","31","96","12","520000","508000004","2","1301001638","8","502600001","8","904000002","2","3500","8500","4"
"6010703","6010703","6001","7","3","5","84","3960","24","198","28","99","31","99","12","520000","508000004","2","1301001638","8","502600001","8","904000002","2","3500","8500","4"
"6010704","6010704","6001","7","4","5","84","4080","24","204","28","102","31","102","12","520000","508000004","2","1301001638","8","502600001","8","904000002","2","3500","8500","4"
"6010705","6010705","6001","7","5","5","84","4200","24","210","28","105","31","105","12","520000","508000004","2","1301001638","8","502600001","8","904000002","2","3500","8500","4"
"6010801","6010801","6001","8","1","5","84","4320","24","216","28","108","31","108","12","660000","508000004","4","1301001638","8","502600001","8","904000002","3","3000","9000","4"
"6010802","6010802","6001","8","2","5","84","4440","24","222","28","111","31","111","12","660000","508000004","4","1301001638","8","502600001","8","904000002","3","3000","9000","4"
"6010803","6010803","6001","8","3","5","84","4560","24","228","28","114","31","114","12","660000","508000004","4","1301001638","8","502600001","8","904000002","3","3000","9000","4"
"6010804","6010804","6001","8","4","5","84","4680","24","234","28","117","31","117","12","660000","508000004","4","1301001638","8","502600001","8","904000002","3","3000","9000","4"
"6010805","6010805","6001","8","5","5","84","4800","24","240","28","120","31","120","12","660000","508000004","4","1301001638","8","502600001","8","904000002","3","3000","9000","4"
"6010901","6010901","6001","9","1","5","84","4920","24","246","28","123","31","123","12","820000","508000004","8","1301001638","12","502600001","12","904000002","4","2000","9500","5"
"6010902","6010902","6001","9","2","5","84","5040","24","252","28","126","31","126","12","820000","508000004","8","1301001638","12","502600001","12","904000002","4","2000","9500","5"
"6010903","6010903","6001","9","3","5","84","5160","24","258","28","129","31","129","12","820000","508000004","8","1301001638","12","502600001","12","904000002","4","2000","9500","5"
"6010904","6010904","6001","9","4","5","84","5280","24","264","28","132","31","132","12","820000","508000004","8","1301001638","12","502600001","12","904000002","4","2000","9500","5"
"6010905","6010905","6001","9","5","5","84","5400","24","270","28","135","31","135","12","820000","508000004","8","1301001638","12","502600001","12","904000002","4","2000","9500","5"
"6011001","6011001","6001","10","1","5","84","5520","24","276","28","138","31","138","12","1000000","508000004","20","1301001638","20","502600001","20","904000002","5","1000","9700","5"
"6011002","6011002","6001","10","2","5","84","5640","24","282","28","141","31","141","12","1000000","508000004","20","1301001638","20","502600001","20","904000002","5","1000","9700","5"
"6011003","6011003","6001","10","3","5","84","5760","24","288","28","144","31","144","12","1000000","508000004","20","1301001638","20","502600001","20","904000002","5","1000","9700","5"
"6011004","6011004","6001","10","4","5","84","5880","24","294","28","147","31","147","12","1000000","508000004","20","1301001638","20","502600001","20","904000002","5","1000","9700","5"
"6011005","6011005","6001","10","5","5","84","6000","24","300","28","150","31","150","12","1000000","508000004","20","1301001638","20","502600001","20","904000002","5","1000","9700","5"
"6020101","6020101","6002","1","1","5","20","7","29","3","32","12","86","70","12","100000","508000002","5","1301001638","1","502600002","1","905000001","1","8000","2000","3"
"6020102","6020102","6002","1","2","5","20","14","29","6","32","24","86","140","12","100000","508000002","5","1301001638","1","502600002","1","905000001","1","8000","2000","3"
"6020103","6020103","6002","1","3","5","20","21","29","9","32","36","86","210","12","100000","508000002","5","1301001638","1","502600002","1","905000001","1","8000","2000","3"
"6020104","6020104","6002","1","4","5","20","28","29","12","32","48","86","280","12","100000","508000002","5","1301001638","1","502600002","1","905000001","1","8000","2000","3"
"6020105","6020105","6002","1","5","5","20","35","29","15","32","60","86","350","12","100000","508000002","5","1301001638","1","502600002","1","905000001","1","8000","2000","3"
"6020201","6020201","6002","2","1","5","20","42","29","18","32","72","86","420","12","120000","508000002","10","1301001638","1","502600002","1","905000001","2","7000","4000","3"
"6020202","6020202","6002","2","2","5","20","49","29","21","32","84","86","490","12","120000","508000002","10","1301001638","1","502600002","1","905000001","2","7000","4000","3"
"6020203","6020203","6002","2","3","5","20","56","29","24","32","96","86","560","12","120000","508000002","10","1301001638","1","502600002","1","905000001","2","7000","4000","3"
"6020204","6020204","6002","2","4","5","20","63","29","27","32","108","86","630","12","120000","508000002","10","1301001638","1","502600002","1","905000001","2","7000","4000","3"
"6020205","6020205","6002","2","5","5","20","70","29","30","32","120","86","700","12","120000","508000002","10","1301001638","1","502600002","1","905000001","2","7000","4000","3"
"6020301","6020301","6002","3","1","5","20","77","29","33","32","132","86","770","12","160000","508000003","1","1301001638","2","502600002","2","905000001","3","6000","4500","3"
"6020302","6020302","6002","3","2","5","20","84","29","36","32","144","86","840","12","160000","508000003","1","1301001638","2","502600002","2","905000001","3","6000","4500","3"
"6020303","6020303","6002","3","3","5","20","91","29","39","32","156","86","910","12","160000","508000003","1","1301001638","2","502600002","2","905000001","3","6000","4500","3"
"6020304","6020304","6002","3","4","5","20","98","29","42","32","168","86","980","12","160000","508000003","1","1301001638","2","502600002","2","905000001","3","6000","4500","3"
"6020305","6020305","6002","3","5","5","20","105","29","45","32","180","86","1050","12","160000","508000003","1","1301001638","2","502600002","2","905000001","3","6000","4500","3"
"6020401","6020401","6002","4","1","5","20","112","29","48","32","192","86","1120","12","220000","508000003","3","1301001638","2","502600002","2","905000001","4","5000","6000","3"
"6020402","6020402","6002","4","2","5","20","119","29","51","32","204","86","1190","12","220000","508000003","3","1301001638","2","502600002","2","905000001","4","5000","6000","3"
"6020403","6020403","6002","4","3","5","20","126","29","54","32","216","86","1260","12","220000","508000003","3","1301001638","2","502600002","2","905000001","4","5000","6000","3"
"6020404","6020404","6002","4","4","5","20","133","29","57","32","228","86","1330","12","220000","508000003","3","1301001638","2","502600002","2","905000001","4","5000","6000","3"
"6020405","6020405","6002","4","5","5","20","140","29","60","32","240","86","1400","12","220000","508000003","3","1301001638","2","502600002","2","905000001","4","5000","6000","3"
"6020501","6020501","6002","5","1","5","20","147","29","63","32","252","86","1470","12","300000","508000003","5","1301001638","4","502600002","4","905000002","1","4500","6500","4"
"6020502","6020502","6002","5","2","5","20","154","29","66","32","264","86","1540","12","300000","508000003","5","1301001638","4","502600002","4","905000002","1","4500","6500","4"
"6020503","6020503","6002","5","3","5","20","161","29","69","32","276","86","1610","12","300000","508000003","5","1301001638","4","502600002","4","905000002","1","4500","6500","4"
"6020504","6020504","6002","5","4","5","20","168","29","72","32","288","86","1680","12","300000","508000003","5","1301001638","4","502600002","4","905000002","1","4500","6500","4"
"6020505","6020505","6002","5","5","5","20","175","29","75","32","300","86","1750","12","300000","508000003","5","1301001638","4","502600002","4","905000002","1","4500","6500","4"
"6020601","6020601","6002","6","1","5","20","182","29","78","32","312","86","1820","12","400000","508000003","10","1301001638","4","502600002","4","905000002","1","4000","8000","4"
"6020602","6020602","6002","6","2","5","20","189","29","81","32","324","86","1890","12","400000","508000003","10","1301001638","4","502600002","4","905000002","1","4000","8000","4"
"6020603","6020603","6002","6","3","5","20","196","29","84","32","336","86","1960","12","400000","508000003","10","1301001638","4","502600002","4","905000002","1","4000","8000","4"
"6020604","6020604","6002","6","4","5","20","203","29","87","32","348","86","2030","12","400000","508000003","10","1301001638","4","502600002","4","905000002","1","4000","8000","4"
"6020605","6020605","6002","6","5","5","20","210","29","90","32","360","86","2100","12","400000","508000003","10","1301001638","4","502600002","4","905000002","1","4000","8000","4"
"6020701","6020701","6002","7","1","5","20","217","29","93","32","372","86","2170","12","520000","508000004","2","1301001638","8","502600002","8","905000002","2","3500","8500","4"
"6020702","6020702","6002","7","2","5","20","224","29","96","32","384","86","2240","12","520000","508000004","2","1301001638","8","502600002","8","905000002","2","3500","8500","4"
"6020703","6020703","6002","7","3","5","20","231","29","99","32","396","86","2310","12","520000","508000004","2","1301001638","8","502600002","8","905000002","2","3500","8500","4"
"6020704","6020704","6002","7","4","5","20","238","29","102","32","408","86","2380","12","520000","508000004","2","1301001638","8","502600002","8","905000002","2","3500","8500","4"
"6020705","6020705","6002","7","5","5","20","245","29","105","32","420","86","2450","12","520000","508000004","2","1301001638","8","502600002","8","905000002","2","3500","8500","4"
"6020801","6020801","6002","8","1","5","20","252","29","108","32","432","86","2520","12","660000","508000004","4","1301001638","8","502600002","8","905000002","3","3000","9000","4"
"6020802","6020802","6002","8","2","5","20","259","29","111","32","444","86","2590","12","660000","508000004","4","1301001638","8","502600002","8","905000002","3","3000","9000","4"
"6020803","6020803","6002","8","3","5","20","266","29","114","32","456","86","2660","12","660000","508000004","4","1301001638","8","502600002","8","905000002","3","3000","9000","4"
"6020804","6020804","6002","8","4","5","20","273","29","117","32","468","86","2730","12","660000","508000004","4","1301001638","8","502600002","8","905000002","3","3000","9000","4"
"6020805","6020805","6002","8","5","5","20","280","29","120","32","480","86","2800","12","660000","508000004","4","1301001638","8","502600002","8","905000002","3","3000","9000","4"
"6020901","6020901","6002","9","1","5","20","287","29","123","32","492","86","2870","12","820000","508000004","8","1301001638","12","502600002","12","905000002","4","2000","9500","5"
"6020902","6020902","6002","9","2","5","20","294","29","126","32","504","86","2940","12","820000","508000004","8","1301001638","12","502600002","12","905000002","4","2000","9500","5"
"6020903","6020903","6002","9","3","5","20","301","29","129","32","516","86","3010","12","820000","508000004","8","1301001638","12","502600002","12","905000002","4","2000","9500","5"
"6020904","6020904","6002","9","4","5","20","308","29","132","32","528","86","3080","12","820000","508000004","8","1301001638","12","502600002","12","905000002","4","2000","9500","5"
"6020905","6020905","6002","9","5","5","20","315","29","135","32","540","86","3150","12","820000","508000004","8","1301001638","12","502600002","12","905000002","4","2000","9500","5"
"6021001","6021001","6002","10","1","5","20","322","29","138","32","552","86","3220","12","1000000","508000004","20","1301001638","20","502600002","20","905000002","5","1000","9700","5"
"6021002","6021002","6002","10","2","5","20","329","29","141","32","564","86","3290","12","1000000","508000004","20","1301001638","20","502600002","20","905000002","5","1000","9700","5"
"6021003","6021003","6002","10","3","5","20","336","29","144","32","576","86","3360","12","1000000","508000004","20","1301001638","20","502600002","20","905000002","5","1000","9700","5"
"6021004","6021004","6002","10","4","5","20","343","29","147","32","588","86","3430","12","1000000","508000004","20","1301001638","20","502600002","20","905000002","5","1000","9700","5"
"6021005","6021005","6002","10","5","5","20","350","29","150","32","600","86","3500","12","1000000","508000004","20","1301001638","20","502600002","20","905000002","5","1000","9700","5"
"6030101","6030101","6003","1","1","5","22","7","26","6","42","12","87","70","12","100000","508000002","5","1301001638","1","502600003","1","903000001","1","8000","2000","3"
"6030102","6030102","6003","1","2","5","22","14","26","12","42","24","87","140","12","100000","508000002","5","1301001638","1","502600003","1","903000001","1","8000","2000","3"
"6030103","6030103","6003","1","3","5","22","21","26","18","42","36","87","210","12","100000","508000002","5","1301001638","1","502600003","1","903000001","1","8000","2000","3"
"6030104","6030104","6003","1","4","5","22","28","26","24","42","48","87","280","12","100000","508000002","5","1301001638","1","502600003","1","903000001","1","8000","2000","3"
"6030105","6030105","6003","1","5","5","22","35","26","30","42","60","87","350","12","100000","508000002","5","1301001638","1","502600003","1","903000001","1","8000","2000","3"
"6030201","6030201","6003","2","1","5","22","42","26","36","42","72","87","420","12","120000","508000002","10","1301001638","1","502600003","1","903000001","2","7000","4000","3"
"6030202","6030202","6003","2","2","5","22","49","26","42","42","84","87","490","12","120000","508000002","10","1301001638","1","502600003","1","903000001","2","7000","4000","3"
"6030203","6030203","6003","2","3","5","22","56","26","48","42","96","87","560","12","120000","508000002","10","1301001638","1","502600003","1","903000001","2","7000","4000","3"
"6030204","6030204","6003","2","4","5","22","63","26","54","42","108","87","630","12","120000","508000002","10","1301001638","1","502600003","1","903000001","2","7000","4000","3"
"6030205","6030205","6003","2","5","5","22","70","26","60","42","120","87","700","12","120000","508000002","10","1301001638","1","502600003","1","903000001","2","7000","4000","3"
"6030301","6030301","6003","3","1","5","22","77","26","66","42","132","87","770","12","160000","508000003","1","1301001638","2","502600003","2","903000001","3","6000","4500","3"
"6030302","6030302","6003","3","2","5","22","84","26","72","42","144","87","840","12","160000","508000003","1","1301001638","2","502600003","2","903000001","3","6000","4500","3"
"6030303","6030303","6003","3","3","5","22","91","26","78","42","156","87","910","12","160000","508000003","1","1301001638","2","502600003","2","903000001","3","6000","4500","3"
"6030304","6030304","6003","3","4","5","22","98","26","84","42","168","87","980","12","160000","508000003","1","1301001638","2","502600003","2","903000001","3","6000","4500","3"
"6030305","6030305","6003","3","5","5","22","105","26","90","42","180","87","1050","12","160000","508000003","1","1301001638","2","502600003","2","903000001","3","6000","4500","3"
"6030401","6030401","6003","4","1","5","22","112","26","96","42","192","87","1120","12","220000","508000003","3","1301001638","2","502600003","2","903000001","4","5000","6000","3"
"6030402","6030402","6003","4","2","5","22","119","26","102","42","204","87","1190","12","220000","508000003","3","1301001638","2","502600003","2","903000001","4","5000","6000","3"
"6030403","6030403","6003","4","3","5","22","126","26","108","42","216","87","1260","12","220000","508000003","3","1301001638","2","502600003","2","903000001","4","5000","6000","3"
"6030404","6030404","6003","4","4","5","22","133","26","114","42","228","87","1330","12","220000","508000003","3","1301001638","2","502600003","2","903000001","4","5000","6000","3"
"6030405","6030405","6003","4","5","5","22","140","26","120","42","240","87","1400","12","220000","508000003","3","1301001638","2","502600003","2","903000001","4","5000","6000","3"
"6030501","6030501","6003","5","1","5","22","147","26","126","42","252","87","1470","12","300000","508000003","5","1301001638","4","502600003","4","903000002","1","4500","6500","4"
"6030502","6030502","6003","5","2","5","22","154","26","132","42","264","87","1540","12","300000","508000003","5","1301001638","4","502600003","4","903000002","1","4500","6500","4"
"6030503","6030503","6003","5","3","5","22","161","26","138","42","276","87","1610","12","300000","508000003","5","1301001638","4","502600003","4","903000002","1","4500","6500","4"
"6030504","6030504","6003","5","4","5","22","168","26","144","42","288","87","1680","12","300000","508000003","5","1301001638","4","502600003","4","903000002","1","4500","6500","4"
"6030505","6030505","6003","5","5","5","22","175","26","150","42","300","87","1750","12","300000","508000003","5","1301001638","4","502600003","4","903000002","1","4500","6500","4"
"6030601","6030601","6003","6","1","5","22","182","26","156","42","312","87","1820","12","400000","508000003","10","1301001638","4","502600003","4","903000002","1","4000","8000","4"
"6030602","6030602","6003","6","2","5","22","189","26","162","42","324","87","1890","12","400000","508000003","10","1301001638","4","502600003","4","903000002","1","4000","8000","4"
"6030603","6030603","6003","6","3","5","22","196","26","168","42","336","87","1960","12","400000","508000003","10","1301001638","4","502600003","4","903000002","1","4000","8000","4"
"6030604","6030604","6003","6","4","5","22","203","26","174","42","348","87","2030","12","400000","508000003","10","1301001638","4","502600003","4","903000002","1","4000","8000","4"
"6030605","6030605","6003","6","5","5","22","210","26","180","42","360","87","2100","12","400000","508000003","10","1301001638","4","502600003","4","903000002","1","4000","8000","4"
"6030701","6030701","6003","7","1","5","22","217","26","186","42","372","87","2170","12","520000","508000004","2","1301001638","8","502600003","8","903000002","2","3500","8500","4"
"6030702","6030702","6003","7","2","5","22","224","26","192","42","384","87","2240","12","520000","508000004","2","1301001638","8","502600003","8","903000002","2","3500","8500","4"
"6030703","6030703","6003","7","3","5","22","231","26","198","42","396","87","2310","12","520000","508000004","2","1301001638","8","502600003","8","903000002","2","3500","8500","4"
"6030704","6030704","6003","7","4","5","22","238","26","204","42","408","87","2380","12","520000","508000004","2","1301001638","8","502600003","8","903000002","2","3500","8500","4"
"6030705","6030705","6003","7","5","5","22","245","26","210","42","420","87","2450","12","520000","508000004","2","1301001638","8","502600003","8","903000002","2","3500","8500","4"
"6030801","6030801","6003","8","1","5","22","252","26","216","42","432","87","2520","12","660000","508000004","4","1301001638","8","502600003","8","903000002","3","3000","9000","4"
"6030802","6030802","6003","8","2","5","22","259","26","222","42","444","87","2590","12","660000","508000004","4","1301001638","8","502600003","8","903000002","3","3000","9000","4"
"6030803","6030803","6003","8","3","5","22","266","26","228","42","456","87","2660","12","660000","508000004","4","1301001638","8","502600003","8","903000002","3","3000","9000","4"
"6030804","6030804","6003","8","4","5","22","273","26","234","42","468","87","2730","12","660000","508000004","4","1301001638","8","502600003","8","903000002","3","3000","9000","4"
"6030805","6030805","6003","8","5","5","22","280","26","240","42","480","87","2800","12","660000","508000004","4","1301001638","8","502600003","8","903000002","3","3000","9000","4"
"6030901","6030901","6003","9","1","5","22","287","26","246","42","492","87","2870","12","820000","508000004","8","1301001638","12","502600003","12","903000002","4","2000","9500","5"
"6030902","6030902","6003","9","2","5","22","294","26","252","42","504","87","2940","12","820000","508000004","8","1301001638","12","502600003","12","903000002","4","2000","9500","5"
"6030903","6030903","6003","9","3","5","22","301","26","258","42","516","87","3010","12","820000","508000004","8","1301001638","12","502600003","12","903000002","4","2000","9500","5"
"6030904","6030904","6003","9","4","5","22","308","26","264","42","528","87","3080","12","820000","508000004","8","1301001638","12","502600003","12","903000002","4","2000","9500","5"
"6030905","6030905","6003","9","5","5","22","315","26","270","42","540","87","3150","12","820000","508000004","8","1301001638","12","502600003","12","903000002","4","2000","9500","5"
"6031001","6031001","6003","10","1","5","22","322","26","276","42","552","87","3220","12","1000000","508000004","20","1301001638","20","502600003","20","903000002","5","1000","9700","5"
"6031002","6031002","6003","10","2","5","22","329","26","282","42","564","87","3290","12","1000000","508000004","20","1301001638","20","502600003","20","903000002","5","1000","9700","5"
"6031003","6031003","6003","10","3","5","22","336","26","288","42","576","87","3360","12","1000000","508000004","20","1301001638","20","502600003","20","903000002","5","1000","9700","5"
"6031004","6031004","6003","10","4","5","22","343","26","294","42","588","87","3430","12","1000000","508000004","20","1301001638","20","502600003","20","903000002","5","1000","9700","5"
"6031005","6031005","6003","10","5","5","22","350","26","300","42","600","87","3500","12","1000000","508000004","20","1301001638","20","502600003","20","903000002","5","1000","9700","5"
"6040101","6040101","6004","1","1","5","30","3","35","12","33","12","41","12","12","100000","508000002","5","1301001638","1","502600004","1","907000001","1","8000","2000","3"
"6040102","6040102","6004","1","2","5","30","6","35","24","33","24","41","24","12","100000","508000002","5","1301001638","1","502600004","1","907000001","1","8000","2000","3"
"6040103","6040103","6004","1","3","5","30","9","35","36","33","36","41","36","12","100000","508000002","5","1301001638","1","502600004","1","907000001","1","8000","2000","3"
"6040104","6040104","6004","1","4","5","30","12","35","48","33","48","41","48","12","100000","508000002","5","1301001638","1","502600004","1","907000001","1","8000","2000","3"
"6040105","6040105","6004","1","5","5","30","15","35","60","33","60","41","60","12","100000","508000002","5","1301001638","1","502600004","1","907000001","1","8000","2000","3"
"6040201","6040201","6004","2","1","5","30","18","35","72","33","72","41","72","12","120000","508000002","10","1301001638","1","502600004","1","907000001","2","7000","4000","3"
"6040202","6040202","6004","2","2","5","30","21","35","84","33","84","41","84","12","120000","508000002","10","1301001638","1","502600004","1","907000001","2","7000","4000","3"
"6040203","6040203","6004","2","3","5","30","24","35","96","33","96","41","96","12","120000","508000002","10","1301001638","1","502600004","1","907000001","2","7000","4000","3"
"6040204","6040204","6004","2","4","5","30","27","35","108","33","108","41","108","12","120000","508000002","10","1301001638","1","502600004","1","907000001","2","7000","4000","3"
"6040205","6040205","6004","2","5","5","30","30","35","120","33","120","41","120","12","120000","508000002","10","1301001638","1","502600004","1","907000001","2","7000","4000","3"
"6040301","6040301","6004","3","1","5","30","33","35","132","33","132","41","132","12","160000","508000003","1","1301001638","2","502600004","2","907000001","3","6000","4500","3"
"6040302","6040302","6004","3","2","5","30","36","35","144","33","144","41","144","12","160000","508000003","1","1301001638","2","502600004","2","907000001","3","6000","4500","3"
"6040303","6040303","6004","3","3","5","30","39","35","156","33","156","41","156","12","160000","508000003","1","1301001638","2","502600004","2","907000001","3","6000","4500","3"
"6040304","6040304","6004","3","4","5","30","42","35","168","33","168","41","168","12","160000","508000003","1","1301001638","2","502600004","2","907000001","3","6000","4500","3"
"6040305","6040305","6004","3","5","5","30","45","35","180","33","180","41","180","12","160000","508000003","1","1301001638","2","502600004","2","907000001","3","6000","4500","3"
"6040401","6040401","6004","4","1","5","30","48","35","192","33","192","41","192","12","220000","508000003","3","1301001638","2","502600004","2","907000001","4","5000","6000","3"
"6040402","6040402","6004","4","2","5","30","51","35","204","33","204","41","204","12","220000","508000003","3","1301001638","2","502600004","2","907000001","4","5000","6000","3"
"6040403","6040403","6004","4","3","5","30","54","35","216","33","216","41","216","12","220000","508000003","3","1301001638","2","502600004","2","907000001","4","5000","6000","3"
"6040404","6040404","6004","4","4","5","30","57","35","228","33","228","41","228","12","220000","508000003","3","1301001638","2","502600004","2","907000001","4","5000","6000","3"
"6040405","6040405","6004","4","5","5","30","60","35","240","33","240","41","240","12","220000","508000003","3","1301001638","2","502600004","2","907000001","4","5000","6000","3"
"6040501","6040501","6004","5","1","5","30","63","35","252","33","252","41","252","12","300000","508000003","5","1301001638","4","502600004","4","907000002","1","4500","6500","4"
"6040502","6040502","6004","5","2","5","30","66","35","264","33","264","41","264","12","300000","508000003","5","1301001638","4","502600004","4","907000002","1","4500","6500","4"
"6040503","6040503","6004","5","3","5","30","69","35","276","33","276","41","276","12","300000","508000003","5","1301001638","4","502600004","4","907000002","1","4500","6500","4"
"6040504","6040504","6004","5","4","5","30","72","35","288","33","288","41","288","12","300000","508000003","5","1301001638","4","502600004","4","907000002","1","4500","6500","4"
"6040505","6040505","6004","5","5","5","30","75","35","300","33","300","41","300","12","300000","508000003","5","1301001638","4","502600004","4","907000002","1","4500","6500","4"
"6040601","6040601","6004","6","1","5","30","78","35","312","33","312","41","312","12","400000","508000003","10","1301001638","4","502600004","4","907000002","1","4000","8000","4"
"6040602","6040602","6004","6","2","5","30","81","35","324","33","324","41","324","12","400000","508000003","10","1301001638","4","502600004","4","907000002","1","4000","8000","4"
"6040603","6040603","6004","6","3","5","30","84","35","336","33","336","41","336","12","400000","508000003","10","1301001638","4","502600004","4","907000002","1","4000","8000","4"
"6040604","6040604","6004","6","4","5","30","87","35","348","33","348","41","348","12","400000","508000003","10","1301001638","4","502600004","4","907000002","1","4000","8000","4"
"6040605","6040605","6004","6","5","5","30","90","35","360","33","360","41","360","12","400000","508000003","10","1301001638","4","502600004","4","907000002","1","4000","8000","4"
"6040701","6040701","6004","7","1","5","30","93","35","372","33","372","41","372","12","520000","508000004","2","1301001638","8","502600004","8","907000002","2","3500","8500","4"
"6040702","6040702","6004","7","2","5","30","96","35","384","33","384","41","384","12","520000","508000004","2","1301001638","8","502600004","8","907000002","2","3500","8500","4"
"6040703","6040703","6004","7","3","5","30","99","35","396","33","396","41","396","12","520000","508000004","2","1301001638","8","502600004","8","907000002","2","3500","8500","4"
"6040704","6040704","6004","7","4","5","30","102","35","408","33","408","41","408","12","520000","508000004","2","1301001638","8","502600004","8","907000002","2","3500","8500","4"
"6040705","6040705","6004","7","5","5","30","105","35","420","33","420","41","420","12","520000","508000004","2","1301001638","8","502600004","8","907000002","2","3500","8500","4"
"6040801","6040801","6004","8","1","5","30","108","35","432","33","432","41","432","12","660000","508000004","4","1301001638","8","502600004","8","907000002","3","3000","9000","4"
"6040802","6040802","6004","8","2","5","30","111","35","444","33","444","41","444","12","660000","508000004","4","1301001638","8","502600004","8","907000002","3","3000","9000","4"
