"Name","SkillId","NameSid","GroupNoteSid","NoteSid","EffectSid","SpecialLevel","SpecialNoteSid","SpecialToolTipTitle","SpecialToolTip","Icon","Icon_Gray","NameImgId","SkillType","ClassId","FixSkillSlot","Group","SkillProductType","UseControlTime","SkillUseCount","SkillUseTime","ConditionTarget","ConditionType","ConditionValue","ConditionRange","ConditionCheckTime","ChainUseSkillLv","ChainSkillID","ChainSkillDelay","ChainSkillCount","Cooltime","LevelUpCooltime","MaxCooltime","AddCooltime","GlobalCooltime","SkillCostType","SkillCost","AddSkillCost","SkillCostType_1","SkillCost_1","AttackLink","AttackAniTime","EndCutAniTime","HitCount","NextNormalSkilLink","NextNormalSkilProb","DarkChange","DamageType","MulDamage","LevelUpMulDamage","AddDamage","LevelUpAddDamage","MulDamage_1","LevelUpMulDamage_1","AddDamage_1","LevelUpAddDamage_1","AbilityType_1","AbilityValue_1","LevelUpValue_1","AbilityTime_1","AbilityType_2","AbilityValue_2","LevelUpValue_2","AbilityTime_2","AbilityType_3","AbilityValue_3","LevelUpValue_3","AbilityTime_3","AbilityType_4","AbilityValue_4","LevelUpValue_4","AbilityTime_4","ReqClassLevel","ReqBloodLevel","ReqForceLevel","ReqCheckQuest","MaxSkillLevel","LevelUpCostType","LevelUpDefaultCost","LevelUpCost","LevelUpCostType1","LevelUpDefaultCost1","LevelUpCost1","SkillItemId","OpenItemCost","LevelUpItemDefaultCost","LevelUpItemCost","ItemSmallIcon","CombatPoint","LevelUpCombatPoint","StateConUse","MoveConUse","IndicatorType","IndicatorIndex","IndicatorAngle","IndicatorMin","IndicatorMax","IndicatorWidth","IndicatorOffset","MainSkillID","Targeting","TargetHeight","BlockingCheck","SkillCostGroupID","SmiteBuffID","AutoLearnPassive","Skill_MODPassive","Passive","UIViewOrder"
"5403","5403","305403","315403","315403","325403","(1,5,8,10,11,12)","(345413,345423,345433,345443,345453,345463)","(341001,341002,341003,341004,341004,341004)","(345413,345423,345433,345443,345453,345463)","330509","335509","(330109)","1","5","0","4","0","2","0","0","0","0","0","0","0","0","0","0","0","45","0","45","(0)","0","2","3800","(0)","0","0","(540301,540302,540303,540304,540305)","0.8","0.72","5","(0)","0","1","1","140","3","0","0","80","2","0","0","0","15","3","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","12","2","20","10","13","9","1","0","0","0","0","0","150","10","0","0","0","103","0","0","500","600","0","0","1","400","1","509","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,151129,151139,800001,800003,800004,800007,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","10"
"5205","5205","305205","315205","315205","325205","(1,5,8,10,11,12)","(345215,345225,345235,345245,345255,345265)","(341001,341002,341003,341004,341004,341004)","(345215,345225,345235,345245,345255,345265)","330510","335510","(330104)","1","5","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","37","0","37","(0)","0","2","4800","(0)","0","0","(520501,520502,520503)","1.44","1.4","1","(0)","0","1","1","80","2","0","0","130","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","0","0","12","2","0","0","13","0","0","0","0","0","0","0","150","10","0","0","0","103","0","0","850","400","0","0","1","400","1","510","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,151129,151139,800001,800003,800004,800007,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","11"
"5304","5304","305304","315304","315304","325304","(1,5,8,10,11,12)","(345314,345324,345334,345344,345354,345364)","(341001,341002,341003,341004,341004,341004)","(345314,345324,345334,345344,345354,345364)","330511","335511","(330100)","1","5","0","3","0","10","0","0","2","5","1300","0","240","0","0","0","0","63","0","63","(0)","0","2","2400","(0)","0","0","(530401)","1.26","1.1","0","(0)","0","1","1","110","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","0","0","0","12","2","20","10","13","9","1","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","400","1","511","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,151129,151139,800001,800003,800004,800007,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","12"
"5202","5202","305202","315202","315202","325202","(1,5,8,10,11,12)","(345212,345222,345232,345242,345252,345262)","(341001,341002,341003,341004,341004,341004)","(345212,345222,345232,345242,345252,345262)","330512","335512","(330105)","1","5","0","2","0","3","0","0","0","0","0","0","0","0","0","1","1","25","0","25","(0)","0","2","4440","(0)","0","0","(520201,520202)","1.2","1.08","2","(0)","0","1","1","280","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56","0","0","0","12","2","20","10","13","9","1","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","400","1","512","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,151129,151139,800001,800003,800004,800007,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","13"
"5203","5203","305203","315203","315203","325203","(1,5,8,10,11,12)","(345213,345223,345233,345243,345253,345263)","(341001,341002,341003,341004,341004,341004)","(345213,345223,345233,345243,345253,345263)","330500","335500","(330106)","3","5","7","2","2","0.2","0","0","0","0","0","0","0","0","0","0","0","10","0","10","(0)","0","2","7000","(0)","3","10000","(520301,520302)","2.405","1.91","1","(0)","0","1","1","300","6","0","0","400","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","100002950","12","2","20","10","13","9","1","0","0","0","0","0","150","10","0","0","0","3","0","0","1600","500","0","0","1","400","1","513","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400383,400172,400292,400313,400373,400393,400514,400534,400543,400564,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,151129,151139,800001,800003,800004,800007,204025,204026,204030,204032,204033,204034,204035,204036,204037,204038,205025,205026,205030,205032,205033,205034,205035,205036,205037,205038)","1"
"59010","59010","0","0","0","0","(0)","(0)","(0)","(0)","0","0","(0)","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","(0)","0","1","100","(0)","0","0","(5901001)","0.8","0.68","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","13","0","0","0","0","0","0","0","150","10","0","1","0","0","0","0","0","0","0","0","0","400","1","0","(0)","(0)","(0)","(400302,400443,400674,204023,204027,204028,205023,205027,205028)","0"
"59011","59011","0","0","0","0","(0)","(0)","(0)","(0)","0","0","(0)","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","(0)","0","1","100","(0)","0","0","(5901002)","0.667","0.47","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","13","0","0","0","0","0","0","0","150","10","0","1","0","0","0","0","0","0","0","0","0","400","1","0","(0)","(0)","(0)","(400302,400443,400674,204023,204027,204028,205023,205027,205028)","0"
"60010","60010","306000","0","0","0","(0)","(0)","(0)","(0)","0","0","(0)","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0.4002","0","0","(0)","0","0","(6001001,6001002)","0.667","0.57","2","(60020)","100","0","1","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","13","0","0","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","400","1","0","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,800001,800003,800004,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","0"
"60020","60020","306000","0","0","0","(0)","(0)","(0)","(0)","0","0","(0)","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0.4002","0","0","(0)","0","0","(6002001,6002002)","0.667","0.57","3","(60030,60060)","50","0","1","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","13","0","0","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","400","1","0","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,800001,800003,800004,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","0"
"60030","60030","306000","0","0","0","(0)","(0)","(0)","(0)","0","0","(0)","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0.42","0","0","(0)","0","0","(6003001,6003002)","0.7","0.6","3","(60040)","100","0","1","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","13","0","0","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","400","1","0","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,800001,800003,800004,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","0"
"60040","60040","306000","0","0","0","(0)","(0)","(0)","(0)","0","0","(0)","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0.4998","0","0","(0)","0","0","(6004001,6004002)","0.833","0.71","2","(60050)","100","0","1","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","13","0","0","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","400","1","0","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,800001,800003,800004,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","0"
"60050","60050","306000","0","0","0","(0)","(0)","(0)","(0)","0","0","(0)","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0.7002","0","0","(0)","0","0","(6005001,6005002)","1.167","0.99","3","(60010)","100","0","1","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","13","0","0","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","400","1","0","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,800001,800003,800004,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","0"
"60060","60060","306000","0","0","0","(0)","(0)","(0)","(0)","0","0","(0)","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0.4998","0","0","(0)","0","0","(6006001,6006002)","0.833","0.71","2","(60070)","100","0","1","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","13","0","0","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","400","1","0","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,800001,800003,800004,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","0"
"60070","60070","306000","0","0","0","(0)","(0)","(0)","(0)","0","0","(0)","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0.4998","0","0","(0)","0","0","(6007001,6007002)","0.833","0.71","3","(60080)","100","0","1","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","13","0","0","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","400","1","0","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,800001,800003,800004,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","0"
"60080","60080","306000","0","0","0","(0)","(0)","(0)","(0)","0","0","(0)","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0.6","0","0","(0)","0","0","(6008001,6008002)","1","0.85","3","(60010)","100","0","1","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","13","0","0","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","400","1","0","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,800001,800003,800004,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","0"
"60510","60510","306000","0","0","0","(0)","(0)","(0)","(0)","0","0","(0)","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0.318","0","0","(0)","0","0","(6051001)","0.53","0.45","2","(60520)","100","0","1","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","13","0","0","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","400","1","0","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,800001,800003,800004,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","0"
"60520","60520","306000","0","0","0","(0)","(0)","(0)","(0)","0","0","(0)","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0.336","0","0","(0)","0","0","(6052001)","0.56","0.48","3","(60530)","100","0","1","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","13","0","0","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","400","1","0","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,800001,800003,800004,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","0"
"60530","60530","306000","0","0","0","(0)","(0)","(0)","(0)","0","0","(0)","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0.318","0","0","(0)","0","0","(6053001)","0.53","0.45","3","(60540)","100","0","1","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","13","0","0","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","400","1","0","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,800001,800003,800004,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","0"
"60540","60540","306000","0","0","0","(0)","(0)","(0)","(0)","0","0","(0)","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0.4602","0","0","(0)","0","0","(6054001)","0.767","0.65","2","(60510)","100","0","1","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","13","0","0","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","400","1","0","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,800001,800003,800004,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","0"
"60550","60550","306000","0","0","0","(0)","(0)","(0)","(0)","0","0","(0)","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0.4002","0","0","(0)","0","0","(6055001)","0.667","0.57","3","(60010)","100","0","1","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","13","0","0","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","400","1","0","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,800001,800003,800004,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","0"
"6101","6101","306101","316101","316101","326101","(1,5,8,10,11,12)","(346201,346301,346401,346501,346601,346701)","(341001,341002,341003,341004,341004,341004)","(346201,346301,346401,346501,346601,346701)","330601","335601","(330104)","1","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","21","(0)","0","2","1800","(0)","0","0","(610101,610102)","0.933","0.79","6","(0)","0","1","1","0","0","0","0","250","5","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","12","2","20","10","13","9","1","0","0","0","0","0","150","10","0","0","0","0","0","0","700","600","0","0","1","400","1","601","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400493,400498,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,151129,151139,706005,800001,800003,800004,800007,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","2"
"6102","6102","306102","316102","316102","326102","(1,5,8,10,11,12)","(346202,346302,346402,346502,346602,346702)","(341001,341002,341003,341004,341004,341004)","(346202,346302,346402,346502,346602,346702)","330602","335602","(330101)","1","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","24","(0)","0","2","2200","(0)","0","0","(610201,610202)","1.133","0.96","3","(0)","0","1","1","0","0","0","0","280","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","12","2","20","10","13","9","1","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","800","0","602","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,151129,151139,800001,800003,800004,800007,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","3"
