"Name","WarpId","Arrival_StageId","Coordinate","RotationYaw","CameraYaw","CameraPitch","CameraDistance","WarpArrivalRadius"
"1107135","1107135","201300735","(X=76966.281250,Y=-10420.000000,Z=-1659.995117)","60","60","-5","1100","0"
"1107136","1107136","201300736","(X=76966.281250,Y=-10420.000000,Z=-1659.995117)","60","60","-5","1100","0"
"1107201","1107201","201300701","(X=-880.000000,Y=-1100.000000,Z=-1660.000000)","-90","-90","-5","1100","0"
"1107202","1107202","201300702","(X=81830.265625,Y=-10420.000000,Z=-1660.000122)","120","120","-5","1100","0"
"1107203","1107203","201300703","(X=81830.265625,Y=-10420.000000,Z=-1660.000122)","120","120","-5","1100","0"
"1107204","1107204","201300704","(X=81830.265625,Y=-10420.000000,Z=-1660.000122)","120","120","-5","1100","0"
"1107205","1107205","201300705","(X=76868.218750,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1107206","1107206","201300706","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1107207","1107207","201300707","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1107208","1107208","201300708","(X=76868.218750,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1107209","1107209","201300709","(X=76868.218750,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1107210","1107210","201300710","(X=76868.218750,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1107211","1107211","201300711","(X=81837.304688,Y=-10420.000000,Z=-1660.010498)","120","120","-5","1100","0"
"1107212","1107212","201300712","(X=81837.304688,Y=-10420.000000,Z=-1660.010498)","120","120","-5","1100","0"
"1107213","1107213","201300713","(X=81837.304688,Y=-10420.000000,Z=-1660.010498)","120","120","-5","1100","0"
"1107214","1107214","201300714","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1107215","1107215","201300715","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1107216","1107216","201300716","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1107217","1107217","201300717","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1107218","1107218","201300718","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1107219","1107219","201300719","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1107220","1107220","201300720","(X=-3390.000000,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1107221","1107221","201300721","(X=-3390.000000,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1107222","1107222","201300722","(X=-3390.000000,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1107223","1107223","201300723","(X=-3390.000000,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1107224","1107224","201300724","(X=-3390.000000,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1107225","1107225","201300725","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1107226","1107226","201300726","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1107227","1107227","201300727","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1107228","1107228","201300728","(X=1520.000000,Y=-10420.000000,Z=-1660.000000)","120","120","-5","1100","0"
"1107229","1107229","201300729","(X=-3390.000000,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1107230","1107230","201300730","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1107231","1107231","201300731","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1107232","1107232","201300732","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1107233","1107233","201300733","(X=77038.539063,Y=7700.000000,Z=-1659.999512)","-45","-45","-5","1100","0"
"1107234","1107234","201300734","(X=77038.539063,Y=7700.000000,Z=-1659.999512)","-45","-45","-5","1100","0"
"1107235","1107235","201300735","(X=81837.304688,Y=-10420.000000,Z=-1660.010498)","120","120","-5","1100","0"
"1107236","1107236","201300736","(X=81837.304688,Y=-10420.000000,Z=-1660.010498)","120","120","-5","1100","0"
"1107301","1107301","201300701","(X=-1280.000000,Y=-1100.000000,Z=-1660.000000)","-90","-90","-5","1100","0"
"1107302","1107302","201300702","(X=78636.828125,Y=-11130.000000,Z=-1660.000244)","80","80","-5","1100","0"
"1107303","1107303","201300703","(X=78636.828125,Y=-11130.000000,Z=-1660.000244)","80","80","-5","1100","0"
"1107304","1107304","201300704","(X=78636.828125,Y=-11130.000000,Z=-1660.000244)","80","80","-5","1100","0"
"1107305","1107305","201300705","(X=78623.234375,Y=8730.000000,Z=-1659.999878)","-80","-80","-5","1100","0"
"1107306","1107306","201300706","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1107307","1107307","201300707","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1107308","1107308","201300708","(X=78623.234375,Y=8730.000000,Z=-1659.999878)","-80","-80","-5","1100","0"
"1107309","1107309","201300709","(X=78623.234375,Y=8730.000000,Z=-1659.999878)","-80","-80","-5","1100","0"
"1107310","1107310","201300710","(X=78623.234375,Y=8730.000000,Z=-1659.999878)","-80","-80","-5","1100","0"
"1107311","1107311","201300711","(X=78650.031250,Y=-11130.000000,Z=-1660.000000)","80","80","-5","1100","0"
"1107312","1107312","201300712","(X=78650.031250,Y=-11130.000000,Z=-1660.000000)","80","80","-5","1100","0"
"1107313","1107313","201300713","(X=78650.031250,Y=-11130.000000,Z=-1660.000000)","80","80","-5","1100","0"
"1107314","1107314","201300714","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1107315","1107315","201300715","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1107316","1107316","201300716","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1107317","1107317","201300717","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1107318","1107318","201300718","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1107319","1107319","201300719","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1107320","1107320","201300720","(X=-1800.000000,Y=8730.000000,Z=-1660.000000)","-80","-80","-5","1100","0"
"1107321","1107321","201300721","(X=-1800.000000,Y=8730.000000,Z=-1660.000000)","-80","-80","-5","1100","0"
"1107322","1107322","201300722","(X=-1800.000000,Y=8730.000000,Z=-1660.000000)","-80","-80","-5","1100","0"
"1107323","1107323","201300723","(X=-1800.000000,Y=8730.000000,Z=-1660.000000)","-80","-80","-5","1100","0"
"1107324","1107324","201300724","(X=-1800.000000,Y=8730.000000,Z=-1660.000000)","-80","-80","-5","1100","0"
"1107325","1107325","201300725","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1107326","1107326","201300726","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1107327","1107327","201300727","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1107328","1107328","201300728","(X=-1610.000000,Y=-11130.000000,Z=-1660.000000)","80","80","-5","1100","0"
"1107329","1107329","201300729","(X=-1800.000000,Y=8730.000000,Z=-1660.000000)","-80","-80","-5","1100","0"
"1107330","1107330","201300730","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1107331","1107331","201300731","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1107332","1107332","201300732","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1107333","1107333","201300733","(X=78522.679688,Y=8730.000000,Z=-1659.998047)","-80","-80","-5","1100","0"
"1107334","1107334","201300734","(X=78522.679688,Y=8730.000000,Z=-1659.998047)","-80","-80","-5","1100","0"
"1107335","1107335","201300735","(X=78650.031250,Y=-11130.000000,Z=-1660.000000)","80","80","-5","1100","0"
"1107336","1107336","201300736","(X=78650.031250,Y=-11130.000000,Z=-1660.000000)","80","80","-5","1100","0"
"1107401","1107401","201300701","(X=-1680.000000,Y=-1100.000000,Z=-1660.000000)","-90","-90","-5","1100","0"
"1107402","1107402","201300702","(X=80205.664063,Y=-11130.000000,Z=-1660.000488)","100","100","-5","1100","0"
"1107403","1107403","201300703","(X=80205.664063,Y=-11130.000000,Z=-1660.000488)","100","100","-5","1100","0"
"1107404","1107404","201300704","(X=80205.664063,Y=-11130.000000,Z=-1660.000488)","100","100","-5","1100","0"
"1107405","1107405","201300705","(X=80274.500000,Y=8730.000000,Z=-1660.003662)","-100","-100","-5","1100","0"
"1107406","1107406","201300706","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1107407","1107407","201300707","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1107408","1107408","201300708","(X=80274.500000,Y=8730.000000,Z=-1660.003662)","-100","-100","-5","1100","0"
"1107409","1107409","201300709","(X=80274.500000,Y=8730.000000,Z=-1660.003662)","-100","-100","-5","1100","0"
"1107410","1107410","201300710","(X=80274.500000,Y=8730.000000,Z=-1660.003662)","-100","-100","-5","1100","0"
"1107411","1107411","201300711","(X=80060.812500,Y=-11130.000000,Z=-1660.000244)","100","100","-5","1100","0"
"1107412","1107412","201300712","(X=80060.812500,Y=-11130.000000,Z=-1660.000244)","100","100","-5","1100","0"
"1107413","1107413","201300713","(X=80060.812500,Y=-11130.000000,Z=-1660.000244)","100","100","-5","1100","0"
"1107414","1107414","201300714","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1107415","1107415","201300715","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1107416","1107416","201300716","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1107417","1107417","201300717","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1107418","1107418","201300718","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1107419","1107419","201300719","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1107420","1107420","201300720","(X=-10.000000,Y=8730.000000,Z=-1660.000000)","-100","-100","-5","1100","0"
"1107421","1107421","201300721","(X=-10.000000,Y=8730.000000,Z=-1660.000000)","-100","-100","-5","1100","0"
"1107422","1107422","201300722","(X=-10.000000,Y=8730.000000,Z=-1660.000000)","-100","-100","-5","1100","0"
"1107423","1107423","201300723","(X=-10.000000,Y=8730.000000,Z=-1660.000000)","-100","-100","-5","1100","0"
"1107424","1107424","201300724","(X=-10.000000,Y=8730.000000,Z=-1660.000000)","-100","-100","-5","1100","0"
"1107425","1107425","201300725","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1107426","1107426","201300726","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1107427","1107427","201300727","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1107428","1107428","201300728","(X=-310.000000,Y=-11130.000000,Z=-1660.000000)","100","100","-5","1100","0"
"1107429","1107429","201300729","(X=-10.000000,Y=8730.000000,Z=-1660.000000)","-100","-100","-5","1100","0"
"1107430","1107430","201300730","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1107431","1107431","201300731","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1107432","1107432","201300732","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1107433","1107433","201300733","(X=80429.375000,Y=8730.000000,Z=-1660.000977)","-100","-100","-5","1100","0"
"1107434","1107434","201300734","(X=80429.375000,Y=8730.000000,Z=-1660.000977)","-100","-100","-5","1100","0"
"1107435","1107435","201300735","(X=80060.812500,Y=-11130.000000,Z=-1660.000244)","100","100","-5","1100","0"
"1107436","1107436","201300736","(X=80060.812500,Y=-11130.000000,Z=-1660.000244)","100","100","-5","1100","0"
"1108101","1108101","201300801","(X=-480.000000,Y=-1100.000000,Z=-1660.000000)","-90","-90","-5","1100","0"
"1108102","1108102","201300802","(X=76774.390625,Y=-10420.000000,Z=-1660.000610)","60","60","-5","1100","0"
"1108103","1108103","201300803","(X=76774.390625,Y=-10420.000000,Z=-1660.000610)","60","60","-5","1100","0"
"1108104","1108104","201300804","(X=76774.390625,Y=-10420.000000,Z=-1660.000610)","60","60","-5","1100","0"
"1108105","1108105","201300805","(X=81873.968750,Y=7700.000000,Z=-1659.999756)","-135","-135","-5","1100","0"
"1108106","1108106","201300806","(X=1020.000000,Y=-3200.000000,Z=-1660.000000)","120","120","-5","1100","0"
"1108107","1108107","201300807","(X=1020.000000,Y=-3200.000000,Z=-1660.000000)","120","120","-5","1100","0"
"1108108","1108108","201300808","(X=81873.968750,Y=7700.000000,Z=-1659.999756)","-135","-135","-5","1100","0"
"1108109","1108109","201300809","(X=81873.968750,Y=7700.000000,Z=-1659.999756)","-135","-135","-5","1100","0"
"1108110","1108110","201300810","(X=81873.968750,Y=7700.000000,Z=-1659.999756)","-135","-135","-5","1100","0"
"1108111","1108111","201300811","(X=76966.281250,Y=-10420.000000,Z=-1659.995117)","60","60","-5","1100","0"
"1108112","1108112","201300812","(X=76966.281250,Y=-10420.000000,Z=-1659.995117)","60","60","-5","1100","0"
"1108113","1108113","201300813","(X=76966.281250,Y=-10420.000000,Z=-1659.995117)","60","60","-5","1100","0"
"1108114","1108114","201300814","(X=1020.000000,Y=-3200.000000,Z=-1660.000000)","120","120","-5","1100","0"
"1108115","1108115","201300815","(X=1020.000000,Y=-3200.000000,Z=-1660.000000)","120","120","-5","1100","0"
"1108116","1108116","201300816","(X=1020.000000,Y=-3200.000000,Z=-1660.000000)","120","120","-5","1100","0"
"1108117","1108117","201300817","(X=1020.000000,Y=-3200.000000,Z=-1660.000000)","120","120","-5","1100","0"
"1108118","1108118","201300818","(X=1020.000000,Y=-3200.000000,Z=-1660.000000)","120","120","-5","1100","0"
"1108119","1108119","201300819","(X=1020.000000,Y=-3200.000000,Z=-1660.000000)","120","120","-5","1100","0"
"1108120","1108120","201300820","(X=1460.000000,Y=7700.000000,Z=-1660.000000)","-135","-135","-5","1100","0"
"1108121","1108121","201300821","(X=1460.000000,Y=7700.000000,Z=-1660.000000)","-135","-135","-5","1100","0"
"1108122","1108122","201300822","(X=1460.000000,Y=7700.000000,Z=-1660.000000)","-135","-135","-5","1100","0"
"1108123","1108123","201300823","(X=1460.000000,Y=7700.000000,Z=-1660.000000)","-135","-135","-5","1100","0"
"1108124","1108124","201300824","(X=1460.000000,Y=7700.000000,Z=-1660.000000)","-135","-135","-5","1100","0"
"1108125","1108125","201300825","(X=1020.000000,Y=-3200.000000,Z=-1660.000000)","120","120","-5","1100","0"
"1108126","1108126","201300826","(X=1020.000000,Y=-3200.000000,Z=-1660.000000)","120","120","-5","1100","0"
"1108127","1108127","201300827","(X=1020.000000,Y=-3200.000000,Z=-1660.000000)","120","120","-5","1100","0"
"1108128","1108128","201300828","(X=-3410.000000,Y=-10420.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1108129","1108129","201300829","(X=1460.000000,Y=7700.000000,Z=-1660.000000)","-135","-135","-5","1100","0"
"1108130","1108130","201300830","(X=1020.000000,Y=-3200.000000,Z=-1660.000000)","120","120","-5","1100","0"
"1108131","1108131","201300831","(X=1020.000000,Y=-3200.000000,Z=-1660.000000)","120","120","-5","1100","0"
"1108132","1108132","201300832","(X=1020.000000,Y=-3200.000000,Z=-1660.000000)","120","120","-5","1100","0"
"1108133","1108133","201300833","(X=82003.257813,Y=7700.000000,Z=-1659.999512)","-135","-135","-5","1100","0"
"1108134","1108134","201300834","(X=82003.257813,Y=7700.000000,Z=-1659.999512)","-135","-135","-5","1100","0"
"1108135","1108135","201300835","(X=76966.281250,Y=-10420.000000,Z=-1659.995117)","60","60","-5","1100","0"
"1108136","1108136","201300836","(X=76966.281250,Y=-10420.000000,Z=-1659.995117)","60","60","-5","1100","0"
"1108201","1108201","201300801","(X=-880.000000,Y=-1100.000000,Z=-1660.000000)","-90","-90","-5","1100","0"
"1108202","1108202","201300802","(X=81830.265625,Y=-10420.000000,Z=-1660.000122)","120","120","-5","1100","0"
"1108203","1108203","201300803","(X=81830.265625,Y=-10420.000000,Z=-1660.000122)","120","120","-5","1100","0"
"1108204","1108204","201300804","(X=81830.265625,Y=-10420.000000,Z=-1660.000122)","120","120","-5","1100","0"
"1108205","1108205","201300805","(X=76868.218750,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1108206","1108206","201300806","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1108207","1108207","201300807","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1108208","1108208","201300808","(X=76868.218750,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1108209","1108209","201300809","(X=76868.218750,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1108210","1108210","201300810","(X=76868.218750,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1108211","1108211","201300811","(X=81837.304688,Y=-10420.000000,Z=-1660.010498)","120","120","-5","1100","0"
"1108212","1108212","201300812","(X=81837.304688,Y=-10420.000000,Z=-1660.010498)","120","120","-5","1100","0"
"1108213","1108213","201300813","(X=81837.304688,Y=-10420.000000,Z=-1660.010498)","120","120","-5","1100","0"
"1108214","1108214","201300814","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1108215","1108215","201300815","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1108216","1108216","201300816","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1108217","1108217","201300817","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1108218","1108218","201300818","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1108219","1108219","201300819","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1108220","1108220","201300820","(X=-3390.000000,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1108221","1108221","201300821","(X=-3390.000000,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1108222","1108222","201300822","(X=-3390.000000,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1108223","1108223","201300823","(X=-3390.000000,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1108224","1108224","201300824","(X=-3390.000000,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1108225","1108225","201300825","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1108226","1108226","201300826","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1108227","1108227","201300827","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1108228","1108228","201300828","(X=1520.000000,Y=-10420.000000,Z=-1660.000000)","120","120","-5","1100","0"
"1108229","1108229","201300829","(X=-3390.000000,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1108230","1108230","201300830","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1108231","1108231","201300831","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1108232","1108232","201300832","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1108233","1108233","201300833","(X=77038.539063,Y=7700.000000,Z=-1659.999512)","-45","-45","-5","1100","0"
"1108234","1108234","201300834","(X=77038.539063,Y=7700.000000,Z=-1659.999512)","-45","-45","-5","1100","0"
"1108235","1108235","201300835","(X=81837.304688,Y=-10420.000000,Z=-1660.010498)","120","120","-5","1100","0"
"1108236","1108236","201300836","(X=81837.304688,Y=-10420.000000,Z=-1660.010498)","120","120","-5","1100","0"
"1108301","1108301","201300801","(X=-1280.000000,Y=-1100.000000,Z=-1660.000000)","-90","-90","-5","1100","0"
"1108302","1108302","201300802","(X=78636.828125,Y=-11130.000000,Z=-1660.000244)","80","80","-5","1100","0"
"1108303","1108303","201300803","(X=78636.828125,Y=-11130.000000,Z=-1660.000244)","80","80","-5","1100","0"
"1108304","1108304","201300804","(X=78636.828125,Y=-11130.000000,Z=-1660.000244)","80","80","-5","1100","0"
"1108305","1108305","201300805","(X=78623.234375,Y=8730.000000,Z=-1659.999878)","-80","-80","-5","1100","0"
"1108306","1108306","201300806","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1108307","1108307","201300807","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1108308","1108308","201300808","(X=78623.234375,Y=8730.000000,Z=-1659.999878)","-80","-80","-5","1100","0"
"1108309","1108309","201300809","(X=78623.234375,Y=8730.000000,Z=-1659.999878)","-80","-80","-5","1100","0"
"1108310","1108310","201300810","(X=78623.234375,Y=8730.000000,Z=-1659.999878)","-80","-80","-5","1100","0"
"1108311","1108311","201300811","(X=78650.031250,Y=-11130.000000,Z=-1660.000000)","80","80","-5","1100","0"
"1108312","1108312","201300812","(X=78650.031250,Y=-11130.000000,Z=-1660.000000)","80","80","-5","1100","0"
"1108313","1108313","201300813","(X=78650.031250,Y=-11130.000000,Z=-1660.000000)","80","80","-5","1100","0"
"1108314","1108314","201300814","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1108315","1108315","201300815","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1108316","1108316","201300816","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1108317","1108317","201300817","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1108318","1108318","201300818","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1108319","1108319","201300819","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1108320","1108320","201300820","(X=-1800.000000,Y=8730.000000,Z=-1660.000000)","-80","-80","-5","1100","0"
"1108321","1108321","201300821","(X=-1800.000000,Y=8730.000000,Z=-1660.000000)","-80","-80","-5","1100","0"
"1108322","1108322","201300822","(X=-1800.000000,Y=8730.000000,Z=-1660.000000)","-80","-80","-5","1100","0"
"1108323","1108323","201300823","(X=-1800.000000,Y=8730.000000,Z=-1660.000000)","-80","-80","-5","1100","0"
"1108324","1108324","201300824","(X=-1800.000000,Y=8730.000000,Z=-1660.000000)","-80","-80","-5","1100","0"
"1108325","1108325","201300825","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1108326","1108326","201300826","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1108327","1108327","201300827","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1108328","1108328","201300828","(X=-1610.000000,Y=-11130.000000,Z=-1660.000000)","80","80","-5","1100","0"
"1108329","1108329","201300829","(X=-1800.000000,Y=8730.000000,Z=-1660.000000)","-80","-80","-5","1100","0"
"1108330","1108330","201300830","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1108331","1108331","201300831","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1108332","1108332","201300832","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1108333","1108333","201300833","(X=78522.679688,Y=8730.000000,Z=-1659.998047)","-80","-80","-5","1100","0"
"1108334","1108334","201300834","(X=78522.679688,Y=8730.000000,Z=-1659.998047)","-80","-80","-5","1100","0"
"1108335","1108335","201300835","(X=78650.031250,Y=-11130.000000,Z=-1660.000000)","80","80","-5","1100","0"
"1108336","1108336","201300836","(X=78650.031250,Y=-11130.000000,Z=-1660.000000)","80","80","-5","1100","0"
"1108401","1108401","201300801","(X=-1680.000000,Y=-1100.000000,Z=-1660.000000)","-90","-90","-5","1100","0"
"1108402","1108402","201300802","(X=80205.664063,Y=-11130.000000,Z=-1660.000488)","100","100","-5","1100","0"
"1108403","1108403","201300803","(X=80205.664063,Y=-11130.000000,Z=-1660.000488)","100","100","-5","1100","0"
"1108404","1108404","201300804","(X=80205.664063,Y=-11130.000000,Z=-1660.000488)","100","100","-5","1100","0"
"1108405","1108405","201300805","(X=80274.500000,Y=8730.000000,Z=-1660.003662)","-100","-100","-5","1100","0"
"1108406","1108406","201300806","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1108407","1108407","201300807","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1108408","1108408","201300808","(X=80274.500000,Y=8730.000000,Z=-1660.003662)","-100","-100","-5","1100","0"
"1108409","1108409","201300809","(X=80274.500000,Y=8730.000000,Z=-1660.003662)","-100","-100","-5","1100","0"
"1108410","1108410","201300810","(X=80274.500000,Y=8730.000000,Z=-1660.003662)","-100","-100","-5","1100","0"
"1108411","1108411","201300811","(X=80060.812500,Y=-11130.000000,Z=-1660.000244)","100","100","-5","1100","0"
"1108412","1108412","201300812","(X=80060.812500,Y=-11130.000000,Z=-1660.000244)","100","100","-5","1100","0"
"1108413","1108413","201300813","(X=80060.812500,Y=-11130.000000,Z=-1660.000244)","100","100","-5","1100","0"
"1108414","1108414","201300814","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1108415","1108415","201300815","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1108416","1108416","201300816","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1108417","1108417","201300817","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1108418","1108418","201300818","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1108419","1108419","201300819","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1108420","1108420","201300820","(X=-10.000000,Y=8730.000000,Z=-1660.000000)","-100","-100","-5","1100","0"
"1108421","1108421","201300821","(X=-10.000000,Y=8730.000000,Z=-1660.000000)","-100","-100","-5","1100","0"
"1108422","1108422","201300822","(X=-10.000000,Y=8730.000000,Z=-1660.000000)","-100","-100","-5","1100","0"
"1108423","1108423","201300823","(X=-10.000000,Y=8730.000000,Z=-1660.000000)","-100","-100","-5","1100","0"
"1108424","1108424","201300824","(X=-10.000000,Y=8730.000000,Z=-1660.000000)","-100","-100","-5","1100","0"
"1108425","1108425","201300825","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1108426","1108426","201300826","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1108427","1108427","201300827","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
