"Name","ItemId","Attribute1Type","Attribute1Value","Attribute2Type","Attribute2Value","Attribute3Type","Attribute3Value","Attribute4Type","Attribute4Value","Attribute5Type","Attribute5Value","Attribute6Type","Attribute6Value","PassiveId01","RandomOptionCountMax","RandomOptionGroupId","RandomSpecialOptionCountMax","SpecialRandomOptionGroupId","RefineGroup"
"809100006","809100006","36","30","0","0","0","0","0","0","0","0","0","0","0","1","2012","0","0","0"
"809100007","809100007","36","45","0","0","0","0","0","0","0","0","0","0","0","2","2013","0","0","0"
"809100008","809100008","36","75","0","0","0","0","0","0","0","0","0","0","0","3","2014","0","0","0"
"809100009","809100009","36","135","0","0","0","0","0","0","0","0","0","0","0","4","2015","0","0","0"
"801200002","801200002","1","500","0","0","0","0","0","0","0","0","0","0","0","1","2002","0","0","0"
"801200003","801200003","1","750","0","0","0","0","0","0","0","0","0","0","0","2","2003","0","0","0"
"801200004","801200004","1","1250","0","0","0","0","0","0","0","0","0","0","0","3","2004","0","0","0"
"801200005","801200005","1","2250","0","0","0","0","0","0","0","0","0","0","0","4","2005","0","0","0"
"802200002","802200002","6","120","0","0","0","0","0","0","0","0","0","0","0","1","2002","0","0","0"
"802200003","802200003","6","180","0","0","0","0","0","0","0","0","0","0","0","2","2003","0","0","0"
"802200004","802200004","6","310","0","0","0","0","0","0","0","0","0","0","0","3","2004","0","0","0"
"802200005","802200005","6","560","0","0","0","0","0","0","0","0","0","0","0","4","2005","0","0","0"
"803200002","803200002","40","20","0","0","0","0","0","0","0","0","0","0","0","1","2002","0","0","0"
"803200003","803200003","40","30","0","0","0","0","0","0","0","0","0","0","0","2","2003","0","0","0"
"803200004","803200004","40","50","0","0","0","0","0","0","0","0","0","0","0","3","2004","0","0","0"
"803200005","803200005","40","90","0","0","0","0","0","0","0","0","0","0","0","4","2005","0","0","0"
"804200002","804200002","42","20","0","0","0","0","0","0","0","0","0","0","0","1","2002","0","0","0"
"804200003","804200003","42","30","0","0","0","0","0","0","0","0","0","0","0","2","2003","0","0","0"
"804200004","804200004","42","50","0","0","0","0","0","0","0","0","0","0","0","3","2004","0","0","0"
"804200005","804200005","42","90","0","0","0","0","0","0","0","0","0","0","0","4","2005","0","0","0"
"805200002","805200002","32","60","0","0","0","0","0","0","0","0","0","0","0","1","2002","0","0","0"
"805200003","805200003","32","90","0","0","0","0","0","0","0","0","0","0","0","2","2003","0","0","0"
"805200004","805200004","32","150","0","0","0","0","0","0","0","0","0","0","0","3","2004","0","0","0"
"805200005","805200005","32","270","0","0","0","0","0","0","0","0","0","0","0","4","2005","0","0","0"
"806200002","806200002","46","14","0","0","0","0","0","0","0","0","0","0","0","1","2002","0","0","0"
"806200003","806200003","46","22","0","0","0","0","0","0","0","0","0","0","0","2","2003","0","0","0"
"806200004","806200004","46","37","0","0","0","0","0","0","0","0","0","0","0","3","2004","0","0","0"
"806200005","806200005","46","67","0","0","0","0","0","0","0","0","0","0","0","4","2005","0","0","0"
"807200002","807200002","82","120","0","0","0","0","0","0","0","0","0","0","0","1","2002","0","0","0"
"807200003","807200003","82","180","0","0","0","0","0","0","0","0","0","0","0","2","2003","0","0","0"
"807200004","807200004","82","300","0","0","0","0","0","0","0","0","0","0","0","3","2004","0","0","0"
"807200005","807200005","82","540","0","0","0","0","0","0","0","0","0","0","0","4","2005","0","0","0"
"808200001","808200001","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2007","0","0","0"
"808200002","808200002","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2008","0","0","0"
"808200003","808200003","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2009","0","0","0"
"808200004","808200004","0","0","0","0","0","0","0","0","0","0","0","0","0","6","2010","0","0","0"
"809200002","809200002","36","20","0","0","0","0","0","0","0","0","0","0","0","1","2002","0","0","0"
"809200003","809200003","36","30","0","0","0","0","0","0","0","0","0","0","0","2","2003","0","0","0"
"809200004","809200004","36","50","0","0","0","0","0","0","0","0","0","0","0","3","2004","0","0","0"
"809200005","809200005","36","90","0","0","0","0","0","0","0","0","0","0","0","4","2005","0","0","0"
"801200006","801200006","1","750","0","0","0","0","0","0","0","0","0","0","0","1","2012","0","0","0"
"801200007","801200007","1","1125","0","0","0","0","0","0","0","0","0","0","0","2","2013","0","0","0"
"801200008","801200008","1","1875","0","0","0","0","0","0","0","0","0","0","0","3","2014","0","0","0"
"801200009","801200009","1","3375","0","0","0","0","0","0","0","0","0","0","0","4","2015","0","0","0"
"802200006","802200006","6","180","0","0","0","0","0","0","0","0","0","0","0","1","2012","0","0","0"
"802200007","802200007","6","270","0","0","0","0","0","0","0","0","0","0","0","2","2013","0","0","0"
"802200008","802200008","6","465","0","0","0","0","0","0","0","0","0","0","0","3","2014","0","0","0"
"802200009","802200009","6","840","0","0","0","0","0","0","0","0","0","0","0","4","2015","0","0","0"
"803200006","803200006","40","30","0","0","0","0","0","0","0","0","0","0","0","1","2012","0","0","0"
"803200007","803200007","40","45","0","0","0","0","0","0","0","0","0","0","0","2","2013","0","0","0"
"803200008","803200008","40","75","0","0","0","0","0","0","0","0","0","0","0","3","2014","0","0","0"
"803200009","803200009","40","135","0","0","0","0","0","0","0","0","0","0","0","4","2015","0","0","0"
"804200006","804200006","42","30","0","0","0","0","0","0","0","0","0","0","0","1","2012","0","0","0"
"804200007","804200007","42","45","0","0","0","0","0","0","0","0","0","0","0","2","2013","0","0","0"
"804200008","804200008","42","75","0","0","0","0","0","0","0","0","0","0","0","3","2014","0","0","0"
"804200009","804200009","42","135","0","0","0","0","0","0","0","0","0","0","0","4","2015","0","0","0"
"805200006","805200006","32","90","0","0","0","0","0","0","0","0","0","0","0","1","2012","0","0","0"
"805200007","805200007","32","135","0","0","0","0","0","0","0","0","0","0","0","2","2013","0","0","0"
"805200008","805200008","32","225","0","0","0","0","0","0","0","0","0","0","0","3","2014","0","0","0"
"805200009","805200009","32","405","0","0","0","0","0","0","0","0","0","0","0","4","2015","0","0","0"
"806200006","806200006","46","21","0","0","0","0","0","0","0","0","0","0","0","1","2012","0","0","0"
"806200007","806200007","46","33","0","0","0","0","0","0","0","0","0","0","0","2","2013","0","0","0"
"806200008","806200008","46","56","0","0","0","0","0","0","0","0","0","0","0","3","2014","0","0","0"
"806200009","806200009","46","101","0","0","0","0","0","0","0","0","0","0","0","4","2015","0","0","0"
"807200006","807200006","82","180","0","0","0","0","0","0","0","0","0","0","0","1","2012","0","0","0"
"807200007","807200007","82","270","0","0","0","0","0","0","0","0","0","0","0","2","2013","0","0","0"
"807200008","807200008","82","450","0","0","0","0","0","0","0","0","0","0","0","3","2014","0","0","0"
"807200009","807200009","82","810","0","0","0","0","0","0","0","0","0","0","0","4","2015","0","0","0"
"808200006","808200006","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2017","0","0","0"
"808200007","808200007","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2018","0","0","0"
"808200008","808200008","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2019","0","0","0"
"808200009","808200009","0","0","0","0","0","0","0","0","0","0","0","0","0","6","2020","0","0","0"
"809200006","809200006","36","30","0","0","0","0","0","0","0","0","0","0","0","1","2012","0","0","0"
"809200007","809200007","36","45","0","0","0","0","0","0","0","0","0","0","0","2","2013","0","0","0"
"809200008","809200008","36","75","0","0","0","0","0","0","0","0","0","0","0","3","2014","0","0","0"
"809200009","809200009","36","135","0","0","0","0","0","0","0","0","0","0","0","4","2015","0","0","0"
"1702100001","1702100001","93","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100002","1702100002","91","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100003","1702100003","82","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100004","1702100004","84","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100005","1702100005","88","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100006","1702100006","89","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100007","1702100007","146","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100008","1702100008","147","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100009","1702100009","148","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100010","1702100010","1","335","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100011","1702100011","6","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100012","1702100012","38","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100013","1702100013","39","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100014","1702100014","40","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100015","1702100015","42","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100016","1702100016","41","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100017","1702100017","32","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100018","1702100018","33","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100019","1702100019","48","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100020","1702100020","49","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100021","1702100021","50","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100022","1702100022","51","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100023","1702100023","52","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100024","1702100024","53","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100025","1702100025","119","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100026","1702100026","120","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100125","1702100125","43","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100149","1702100149","34","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100150","1702100150","35","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100032","1702100032","93","600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100033","1702100033","91","600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100034","1702100034","82","400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100035","1702100035","84","600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100036","1702100036","88","600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100037","1702100037","89","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100038","1702100038","146","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100039","1702100039","147","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100040","1702100040","148","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100041","1702100041","1","670","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100042","1702100042","6","160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100043","1702100043","38","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100044","1702100044","39","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100045","1702100045","40","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100046","1702100046","42","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100047","1702100047","41","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100048","1702100048","32","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100049","1702100049","33","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100050","1702100050","48","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100051","1702100051","49","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100052","1702100052","50","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100053","1702100053","51","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100054","1702100054","52","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100055","1702100055","53","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100056","1702100056","119","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100057","1702100057","120","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100126","1702100126","43","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100151","1702100151","34","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100152","1702100152","35","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100063","1702100063","93","1050","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100064","1702100064","91","1050","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100065","1702100065","82","700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100066","1702100066","84","1050","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100067","1702100067","88","1050","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100068","1702100068","89","520","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100069","1702100069","146","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100070","1702100070","147","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100071","1702100071","148","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100072","1702100072","1","1172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100073","1702100073","6","280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100074","1702100074","38","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100075","1702100075","39","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100076","1702100076","40","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100077","1702100077","42","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100078","1702100078","41","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100079","1702100079","32","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100080","1702100080","33","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100081","1702100081","48","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100082","1702100082","49","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100083","1702100083","50","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100084","1702100084","51","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100085","1702100085","52","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100086","1702100086","53","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100087","1702100087","119","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100088","1702100088","120","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100127","1702100127","43","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100153","1702100153","34","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100154","1702100154","35","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100089","1702100089","0","0","0","0","0","0","0","0","0","0","0","0","204001","0","0","0","0","0"
"1702100090","1702100090","0","0","0","0","0","0","0","0","0","0","0","0","204002","0","0","0","0","0"
"1702100091","1702100091","0","0","0","0","0","0","0","0","0","0","0","0","204003","0","0","0","0","0"
"1702100092","1702100092","0","0","0","0","0","0","0","0","0","0","0","0","204004","0","0","0","0","0"
"1702100093","1702100093","0","0","0","0","0","0","0","0","0","0","0","0","204005","0","0","0","0","0"
"1702100129","1702100129","0","0","0","0","0","0","0","0","0","0","0","0","204006","0","0","0","0","0"
"1702100094","1702100094","93","1500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100095","1702100095","91","1500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100096","1702100096","82","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100097","1702100097","84","1500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100098","1702100098","88","1500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100099","1702100099","89","750","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100100","1702100100","146","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100101","1702100101","147","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100102","1702100102","148","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100103","1702100103","1","1675","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100104","1702100104","6","400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100105","1702100105","38","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100106","1702100106","39","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100107","1702100107","40","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100108","1702100108","42","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100109","1702100109","41","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100110","1702100110","32","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100111","1702100111","33","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100112","1702100112","48","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100113","1702100113","49","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100114","1702100114","50","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100115","1702100115","51","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100116","1702100116","52","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100117","1702100117","53","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100118","1702100118","119","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100119","1702100119","120","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100128","1702100128","43","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100155","1702100155","34","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100156","1702100156","35","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100120","1702100120","0","0","0","0","0","0","0","0","0","0","0","0","205001","0","0","0","0","0"
"1702100121","1702100121","0","0","0","0","0","0","0","0","0","0","0","0","205002","0","0","0","0","0"
"1702100122","1702100122","0","0","0","0","0","0","0","0","0","0","0","0","205003","0","0","0","0","0"
"1702100123","1702100123","0","0","0","0","0","0","0","0","0","0","0","0","205004","0","0","0","0","0"
"1702100124","1702100124","0","0","0","0","0","0","0","0","0","0","0","0","205005","0","0","0","0","0"
"1702100130","1702100130","0","0","0","0","0","0","0","0","0","0","0","0","205006","0","0","0","0","0"
"1702100131","1702100131","0","0","0","0","0","0","0","0","0","0","0","0","205007","0","0","0","0","0"
"1702100132","1702100132","0","0","0","0","0","0","0","0","0","0","0","0","205008","0","0","0","0","0"
"1702100133","1702100133","0","0","0","0","0","0","0","0","0","0","0","0","205009","0","0","0","0","0"
"1702100134","1702100134","0","0","0","0","0","0","0","0","0","0","0","0","205010","0","0","0","0","0"
"1702100135","1702100135","0","0","0","0","0","0","0","0","0","0","0","0","205011","0","0","0","0","0"
"1702100136","1702100136","0","0","0","0","0","0","0","0","0","0","0","0","205012","0","0","0","0","0"
"1702100137","1702100137","0","0","0","0","0","0","0","0","0","0","0","0","204013","0","0","0","0","0"
"1702100138","1702100138","0","0","0","0","0","0","0","0","0","0","0","0","205013","0","0","0","0","0"
"1702100139","1702100139","0","0","0","0","0","0","0","0","0","0","0","0","204014","0","0","0","0","0"
"1702100140","1702100140","0","0","0","0","0","0","0","0","0","0","0","0","205014","0","0","0","0","0"
"1702100141","1702100141","0","0","0","0","0","0","0","0","0","0","0","0","204015","0","0","0","0","0"
"1702100142","1702100142","0","0","0","0","0","0","0","0","0","0","0","0","205015","0","0","0","0","0"
"1702100143","1702100143","0","0","0","0","0","0","0","0","0","0","0","0","204016","0","0","0","0","0"
"1702100144","1702100144","0","0","0","0","0","0","0","0","0","0","0","0","205016","0","0","0","0","0"
"1702100145","1702100145","0","0","0","0","0","0","0","0","0","0","0","0","204017","0","0","0","0","0"
"1702100146","1702100146","0","0","0","0","0","0","0","0","0","0","0","0","205017","0","0","0","0","0"
"1702100147","1702100147","0","0","0","0","0","0","0","0","0","0","0","0","204018","0","0","0","0","0"
"1702100148","1702100148","0","0","0","0","0","0","0","0","0","0","0","0","205018","0","0","0","0","0"
"1702100157","1702100157","91","600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100158","1702100158","36","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100159","1702100159","36","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100160","1702100160","36","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702100161","1702100161","36","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120001","1702120001","93","450","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120002","1702120002","91","450","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120003","1702120003","82","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120004","1702120004","84","450","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120005","1702120005","88","450","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120006","1702120006","89","225","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120007","1702120007","146","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120008","1702120008","147","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120009","1702120009","148","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120010","1702120010","1","503","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120011","1702120011","6","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120012","1702120012","38","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120013","1702120013","39","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120014","1702120014","40","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120015","1702120015","42","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120016","1702120016","41","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120017","1702120017","32","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120018","1702120018","33","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120019","1702120019","48","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120020","1702120020","49","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120021","1702120021","50","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120022","1702120022","51","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120023","1702120023","52","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120024","1702120024","53","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120025","1702120025","119","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120026","1702120026","120","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120125","1702120125","43","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120149","1702120149","34","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120150","1702120150","35","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120032","1702120032","93","900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120033","1702120033","91","900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120034","1702120034","82","600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120035","1702120035","84","900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120036","1702120036","88","900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120037","1702120037","89","450","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120038","1702120038","146","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120039","1702120039","147","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120040","1702120040","148","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120041","1702120041","1","1005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120042","1702120042","6","240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120043","1702120043","38","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120044","1702120044","39","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120045","1702120045","40","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120046","1702120046","42","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120047","1702120047","41","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120048","1702120048","32","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120049","1702120049","33","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120050","1702120050","48","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120051","1702120051","49","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120052","1702120052","50","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120053","1702120053","51","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120054","1702120054","52","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120055","1702120055","53","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120056","1702120056","119","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120057","1702120057","120","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120126","1702120126","43","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120151","1702120151","34","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120152","1702120152","35","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120063","1702120063","93","1575","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120064","1702120064","91","1575","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702120065","1702120065","82","1050","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
