"Name","AchievementId","AchievementGroupId","AchievementGroupGrade","AchievementCategory","AchievementIcon","AchievementShowType","AutoCheck","AchievementOpenLevel","AchievementName","AchievementText","PlayDataId","CompleteCount","CompleteCountAccrue","ContentOpenPage","MissionId","RewardAchievementExp","RewardGOLD","RewardGoodsType","RewardGoodsCount","RewardItemId01","RewardItemCount01","RewardItemId02","RewardItemCount02"
"1030103","1030103","10301","3","3","2530005","0","0","0","1401159","1415322","10301","1000","3000","0","0","0","0","0","0","(603520003,603520003,603520003,603520003,603520003,603520003)","1","(0,0,0,0,0,0)","0"
"1030201","1030201","10302","1","3","2530005","0","0","0","1401160","1415323","10302","1000","1000","0","0","0","0","0","0","(603620003,603620003,603620003,603620003,603620003,603620003)","1","(0,0,0,0,0,0)","0"
"1030202","1030202","10302","2","3","2530005","0","0","0","1401160","1415323","10302","1000","2000","0","0","0","0","0","0","(603620003,603620003,603620003,603620003,603620003,603620003)","1","(0,0,0,0,0,0)","0"
"1030203","1030203","10302","3","3","2530005","0","0","0","1401160","1415323","10302","1000","3000","0","0","0","0","0","0","(603620003,603620003,603620003,603620003,603620003,603620003)","1","(0,0,0,0,0,0)","0"
"1030301","1030301","10303","1","3","2530005","0","0","0","1401161","1415324","10303","1000","1000","0","0","0","0","0","0","(603720003,603720003,603720003,603720003,603720003,603720003)","1","(0,0,0,0,0,0)","0"
"1030302","1030302","10303","2","3","2530005","0","0","0","1401161","1415324","10303","1000","2000","0","0","0","0","0","0","(603720003,603720003,603720003,603720003,603720003,603720003)","1","(0,0,0,0,0,0)","0"
"1030303","1030303","10303","3","3","2530005","0","0","0","1401161","1415324","10303","1000","3000","0","0","0","0","0","0","(603720003,603720003,603720003,603720003,603720003,603720003)","1","(0,0,0,0,0,0)","0"
"1030401","1030401","10304","1","3","2530005","0","0","0","1401162","1415325","10304","1000","1000","0","0","0","0","0","0","(603820003,603820003,603820003,603820003,603820003,603820003)","1","(0,0,0,0,0,0)","0"
"1030402","1030402","10304","2","3","2530005","0","0","0","1401162","1415325","10304","1000","2000","0","0","0","0","0","0","(603820003,603820003,603820003,603820003,603820003,603820003)","1","(0,0,0,0,0,0)","0"
"1030403","1030403","10304","3","3","2530005","0","0","0","1401162","1415325","10304","1000","3000","0","0","0","0","0","0","(603820003,603820003,603820003,603820003,603820003,603820003)","1","(0,0,0,0,0,0)","0"
"1010001","1010001","10100","1","3","800001","0","0","0","1401157","1416611","10100","1000","1000","0","0","0","0","0","0","(601202636,601202636,601202636,601202636,601202636,601202636)","1","(0,0,0,0,0,0)","0"
"1010002","1010002","10100","2","3","800001","0","0","0","1401157","1416611","10100","1000","2000","0","0","0","0","0","0","(601202636,601202636,601202636,601202636,601202636,601202636)","1","(0,0,0,0,0,0)","0"
"1010003","1010003","10100","3","3","800001","0","0","0","1401157","1416611","10100","1000","3000","0","0","0","0","0","0","(601202637,601202637,601202637,601202637,601202637,601202637)","1","(0,0,0,0,0,0)","0"
"1010004","1010004","10100","4","3","800001","0","0","0","1401157","1416611","10100","1000","4000","0","0","0","0","0","0","(601202637,601202637,601202637,601202637,601202637,601202637)","1","(0,0,0,0,0,0)","0"
"1010005","1010005","10100","5","3","800001","0","0","0","1401157","1416611","10100","1000","5000","0","0","0","0","0","0","(601202645,601202645,601202645,601202645,601202645,601202645)","1","(0,0,0,0,0,0)","0"
"80001001","80001001","801001","1","3","800003","0","1","0","1402003","1404001","43002","1","1","3100","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"80001002","80001002","801002","1","3","800003","0","1","0","1402003","1404002","9402","1","1","2931","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"80001003","80001003","801003","1","3","800003","0","1","0","1402003","1404003","201","60","60","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"80001004","80001004","801004","1","3","800003","0","1","0","1402003","1404004","2501","60","60","1400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"80001005","80001005","801005","1","3","800003","0","1","0","1402003","1404005","4305","60","60","3200","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"80001006","80001006","801006","1","3","800003","0","1","0","1402003","1404006","4208","36","36","3200","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"80001007","80001007","801007","1","3","800003","0","1","0","1402003","1404007","9204","1","1","2932","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"80001008","80001008","801008","1","3","800003","0","1","0","1402003","1404008","201","80","80","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"80001017","80001017","801017","1","3","800003","0","1","0","1402003","1404017","10401","1","1","2980","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"80001018","80001018","801018","1","3","800003","0","1","0","1402003","1404018","100058","1","1","4500","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"80001019","80001019","801019","1","3","800003","0","1","0","1402003","1404019","201","150","1","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001003","98001003","100190","1","3","800003","0","1","0","1402003","1415015","201","30","30","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001004","98001004","100190","2","3","800003","0","1","0","1402004","1415015","201","35","35","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001005","98001005","100190","3","3","800003","0","1","0","1402005","1415015","201","40","40","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001006","98001006","100190","4","3","800003","0","1","0","1402006","1415015","201","45","45","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001007","98001007","100190","5","3","800003","0","1","0","1402007","1415015","201","50","50","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001008","98001008","100190","6","3","800003","0","1","0","1402008","1415015","201","55","55","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001009","98001009","100190","7","3","800003","0","1","0","1402009","1415015","201","60","60","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001010","98001010","100190","8","3","800003","0","1","0","1402010","1415015","201","65","65","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001011","98001011","100190","9","3","800003","0","1","0","1402011","1415015","201","70","70","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001012","98001012","100190","10","3","800003","0","1","0","1402012","1415015","201","80","80","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001013","98001013","100190","11","3","800003","0","1","0","1402013","1415015","201","85","85","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001014","98001014","100190","12","3","800003","0","1","0","1402014","1415015","201","90","90","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001015","98001015","100190","13","3","800003","0","1","0","1402015","1415015","201","95","95","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001016","98001016","100190","14","3","800003","0","1","0","1402016","1415015","201","100","100","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001017","98001017","100190","15","3","800003","0","1","0","1402017","1415015","201","105","105","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001018","98001018","100190","16","3","800003","0","1","0","1402018","1415015","201","110","110","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001019","98001019","100190","17","3","800003","0","1","0","1402019","1415015","201","115","115","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001020","98001020","100190","18","3","800003","0","1","0","1402020","1415015","201","120","120","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001021","98001021","100190","19","3","800003","0","1","0","1402021","1415015","201","125","125","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001022","98001022","100190","20","3","800003","0","1","0","1402022","1415015","201","130","130","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001023","98001023","100190","21","3","800003","0","1","0","1402023","1415015","201","140","140","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001024","98001024","100190","22","3","800003","0","1","0","1402024","1415015","201","145","145","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001025","98001025","100190","23","3","800003","0","1","0","1402025","1415015","201","150","150","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001026","98001026","100190","24","3","800003","0","1","0","1402026","1415015","201","155","155","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001101","98001101","550016","1","4","800003","0","1","0","1402002","1415238","550016","8","8","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001102","98001102","553013","1","4","800003","0","1","0","1402003","1415239","553013","9","9","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001103","98001103","550021","1","4","800003","0","1","0","1402004","1415177","550021","11","11","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001104","98001104","550022","1","4","800003","0","1","0","1402005","1415178","550022","38","38","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001105","98001105","550014","1","4","800003","0","1","0","1402006","1415179","550014","14","14","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001106","98001106","550025","1","4","800003","0","1","0","1402007","1415180","550025","17","17","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001107","98001107","550051","1","4","800003","0","1","0","1402008","1415181","550051","14","14","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001108","98001108","550026","1","4","800003","0","1","0","1402009","1415182","550026","32","32","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001109","98001109","550033","1","4","800003","0","1","0","1402010","1415183","550033","43","43","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001110","98001110","550035","1","4","800003","0","1","0","1402011","1415184","550035","28","28","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001111","98001111","550039","1","4","800003","0","1","0","1402012","1415185","550039","14","14","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001112","98001112","550040","1","4","800003","0","1","0","1402013","1415241","550040","12","12","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001113","98001113","553015","1","4","800003","0","1","0","1402014","1415243","553015","9","9","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001114","98001114","550041","1","4","800003","0","1","0","1402015","1415188","550041","11","11","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001115","98001115","550061","1","4","800003","0","1","0","1402016","1415246","550061","16","16","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001116","98001116","550062","1","4","800003","0","1","0","1402016","1415247","550062","12","12","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001117","98001117","550063","1","4","800003","0","1","0","1402017","1415248","550063","14","14","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001118","98001118","550064","1","4","800003","0","1","0","1402017","1415249","550064","27","27","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001119","98001119","550065","1","4","800003","0","1","0","1402018","1415263","550065","15","15","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001120","98001120","550066","1","4","800003","0","1","0","1402018","1415264","550066","15","15","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001121","98001121","550067","1","4","800003","0","1","0","1402019","1415265","550067","15","15","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001122","98001122","550068","1","4","800003","0","1","0","1402019","1415266","550068","26","26","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001123","98001123","550069","1","4","800003","0","1","0","1402020","1415284","550069","12","12","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001124","98001124","550070","1","4","800003","0","1","0","1402020","1415285","550070","15","15","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001125","98001125","550071","1","4","800003","0","1","0","1402021","1415286","550071","47","47","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001126","98001126","550072","1","4","800003","0","1","0","1402022","1415327","550072","16","16","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001127","98001127","550073","1","4","800003","0","1","0","1402022","1415328","550073","14","14","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001128","98001128","550074","1","4","800003","0","1","0","1402023","1415329","550074","42","42","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001129","98001129","550075","1","4","800003","0","1","0","1402024","1415352","550075","14","14","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001130","98001130","550076","1","4","800003","0","1","0","1402024","1415353","550076","41","41","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001131","98001131","550077","1","4","800003","0","1","0","1402025","1415354","550077","14","14","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001132","98001132","550078","1","4","800003","0","1","0","1402025","1415355","550078","39","39","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001205","98001205","550012","1","4","800003","0","1","0","1402005","1415189","550012","15","15","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98001211","98001211","550038","1","4","800003","0","1","0","1402011","1415190","550038","15","15","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002001","98002001","551002","1","4","800003","0","1","0","1402301","1415199","551002","13","13","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002002","98002002","551003","1","4","800003","0","1","0","1402302","1415200","551003","13","13","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002003","98002003","551006","1","4","800003","0","1","0","1402303","1415201","551006","11","11","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002004","98002004","551008","1","4","800003","0","1","0","1402304","1415202","551008","13","13","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002005","98002005","551020","1","4","800003","0","1","0","1402305","1415203","551020","8","8","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002006","98002006","551009","1","4","800003","0","1","0","1402306","1415204","551009","12","12","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002007","98002007","551010","1","4","800003","0","1","0","1402307","1415205","551010","12","12","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002008","98002008","551011","1","4","800003","0","1","0","1402308","1415206","551011","12","12","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002009","98002009","551013","1","4","800003","0","1","0","1402309","1415207","551013","12","12","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002010","98002010","551014","1","4","800003","0","1","0","1402310","1415208","551014","12","12","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002011","98002011","551015","1","4","800003","0","1","0","1402311","1415209","551015","12","12","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002012","98002012","551021","1","4","800003","0","1","0","1402312","1415210","551021","8","8","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002013","98002013","551019","1","4","800003","0","1","0","1402313","1415211","551019","8","8","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002014","98002014","551022","1","4","800003","0","1","0","1402314","1415212","551022","8","8","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002015","98002015","551016","1","4","800003","0","1","0","1402315","1415213","551016","36","36","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002016","98002016","551023","1","4","800003","0","1","0","1402316","1415250","551023","11","11","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002017","98002017","551024","1","4","800003","0","1","0","1402316","1415251","551024","11","11","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002018","98002018","551026","1","4","800003","0","1","0","1402317","1415252","551026","11","11","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002019","98002019","551025","1","4","800003","0","1","0","1402317","1415253","551025","11","11","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002020","98002020","551027","1","4","800003","0","1","0","1402318","1415269","551027","9","9","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002021","98002021","551028","1","4","800003","0","1","0","1402318","1415270","551028","9","9","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002022","98002022","551029","1","4","800003","0","1","0","1402319","1415271","551029","9","9","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002023","98002023","551030","1","4","800003","0","1","0","1402319","1415272","551030","9","9","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002024","98002024","551031","1","4","800003","0","1","0","1402319","1415273","551031","9","9","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002025","98002025","551032","1","4","800003","0","1","0","1402320","1415292","551032","9","9","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002026","98002026","551033","1","4","800003","0","1","0","1402320","1415293","551033","11","11","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002027","98002027","551034","1","4","800003","0","1","0","1402321","1415294","551034","11","11","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002028","98002028","551035","1","4","800003","0","1","0","1402321","1415295","551035","11","11","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002029","98002029","551036","1","4","800003","0","1","0","1402322","1415339","551036","8","8","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002030","98002030","551037","1","4","800003","0","1","0","1402322","1415340","551037","9","9","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002031","98002031","551038","1","4","800003","0","1","0","1402323","1415341","551038","8","8","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002032","98002032","551039","1","4","800003","0","1","0","1402323","1415342","551039","8","8","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002101","98002101","100301","1","4","800003","0","1","0","1402324","1416617","100301","4","4","7200","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002102","98002102","100301","2","4","800003","0","1","0","1402325","1416618","100301","5","5","7200","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002201","98002201","100303","1","4","800003","0","1","0","1402324","1416619","100303","4","4","7200","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002202","98002202","100303","2","4","800003","0","1","0","1402325","1416620","100303","5","5","7200","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002301","98002301","100302","1","4","800003","0","1","0","1402324","1416621","100302","4","4","7200","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002302","98002302","100302","2","4","800003","0","1","0","1402325","1416622","100302","5","5","7200","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002401","98002401","100305","1","4","800003","0","1","0","1402324","1416623","100305","4","4","7200","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98002402","98002402","100305","2","4","800003","0","1","0","1402325","1416624","100305","5","5","7200","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98003002","98003002","100102","1","4","800003","0","1","0","1402402","1415112","100102","300","300","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98003005","98003005","100102","2","4","800003","0","1","0","1402405","1415112","100102","700","1000","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98003007","98003007","100102","3","4","800003","0","1","0","1402407","1415112","100102","2000","3000","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98003016","98003016","100102","4","4","800003","0","1","0","1402416","1415112","100102","11000","14000","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98003101","98003101","100100","1","4","800003","0","1","0","1402401","1415131","100100","20","20","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98003103","98003103","100100","2","4","800003","0","1","0","1402403","1415131","100100","80","100","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98003109","98003109","100100","3","4","800003","0","1","0","1402409","1415131","100100","7900","8000","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98003117","98003117","100100","4","4","800003","0","1","0","1402417","1415131","100100","19600","27600","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98003204","98003204","553001","1","4","800003","0","1","0","1402404","1415214","553001","7","7","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98003206","98003206","553002","1","4","800003","0","1","0","1402406","1415215","553002","6","6","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98003208","98003208","553004","1","4","800003","0","1","0","1402408","1415216","553004","6","6","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98003210","98003210","553005","1","4","800003","0","1","0","1402410","1415217","553005","7","7","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98003211","98003211","553006","1","4","800003","0","1","0","1402411","1415218","553006","7","7","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98003212","98003212","553007","1","4","800003","0","1","0","1402412","1415219","553007","7","7","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98003213","98003213","553008","1","4","800003","0","1","0","1402413","1415220","553008","6","6","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98003214","98003214","553009","1","4","800003","0","1","0","1402414","1415221","553009","7","7","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98003215","98003215","553010","1","4","800003","0","1","0","1402415","1415222","553010","7","7","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98003216","98003216","553011","1","4","800003","0","1","0","1402416","1415254","553011","7","7","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98003217","98003217","553012","1","4","800003","0","1","0","1402417","1415255","553012","6","6","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98003218","98003218","553016","1","4","800003","0","1","0","1402418","1415274","553016","8","8","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98003219","98003219","553017","1","4","800003","0","1","0","1402418","1415275","553017","8","8","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98003220","98003220","553018","1","4","800003","0","1","0","1402419","1415255","553018","8","8","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98003221","98003221","553019","1","4","800003","0","1","0","1402419","1415255","553019","7","7","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98003222","98003222","43101","1","4","800003","0","1","0","1402420","1415296","43101","2","2","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98003223","98003223","43102","1","4","800003","0","1","0","1402420","1415297","43102","2","2","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98003224","98003224","43103","1","4","800003","0","1","0","1402421","1415298","43103","2","2","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98003225","98003225","43104","1","4","800003","0","1","0","1402421","1415299","43104","2","2","0","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98003226","98003226","553020","1","4","800003","0","1","0","1402422","1415343","553020","7","7","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98003227","98003227","553021","1","4","800003","0","1","0","1402422","1415344","553021","7","7","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98003228","98003228","553022","1","4","800003","0","1","0","1402423","1415345","553022","7","7","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98003229","98003229","553023","1","4","800003","0","1","0","1402423","1415346","553023","6","6","2400","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98004002","98004002","100141","1","4","800003","0","1","0","1402502","1415135","4207","2","2","3100","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98004004","98004004","100141","2","4","800003","0","1","0","1402504","1415135","4207","3","5","3100","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
"98004006","98004006","100141","3","4","800003","0","1","0","1402506","1415135","4207","11","16","3100","0","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0"
