"Name","ObjectId","ObjectGatherType","ObjectType","ObjectNameSid","CastingDesc","ChattingStringId","ChattingStringId2","IsBossDropRewardBox","ResourceId","ObjectScale","ObjectNameOnOff","ObjectLifeTime","CollectActivationType","CollectActivationValue","AlwaysVisible","AlwaysVisibleOff","CollectActivationString","CollectQualificationType","CollectQualificationValue","CollectMethod","InteractionRange","ProgressRangeInteraction","ProgressRange","BroadcastingSize","CollectCountMin","CollectCountMax","CastingTime","CollectIcon","FixedDropItemId","IconCoordinate","DecalScale","CollectAniType","EffectScale","ObjectLoopFxId","ObjectGenFxId","ObjectAniOnOff","ABPLink","ObjectDisappearTime","DropItemId","MonGenType","MonsterID","SpawnCount","SpawnRange","MonGenValue","LinkOccupationId","GetWayType","GenMessageStringTemplateIdTitle","GenMessageStringTemplateIdContent","QuestDropId","ObjectGrade","ObjectRadius","BuffId","BuffOverLap","MiniMapList_Show","ServerLogEventType"
"350080341","350080341","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","220626","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080342","350080342","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","103501002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080343","350080343","3","0","2165001","2200001","0","0","0","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","103501003","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080344","350080344","3","0","2165001","2200001","0","0","0","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","103501004","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080345","350080345","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","220624","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080346","350080346","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","220626","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080347","350080347","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","103511002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080348","350080348","3","0","2165001","2200001","0","0","0","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","103511003","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080349","350080349","3","0","2165001","2200001","0","0","0","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","103511004","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080410","350080410","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","220624","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080411","350080411","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","220626","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080412","350080412","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","104201002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080413","350080413","3","0","2165001","2200001","0","0","0","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","104201003","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080414","350080414","3","0","2165001","2200001","0","0","0","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","104201004","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080415","350080415","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","220624","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080416","350080416","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","220626","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080417","350080417","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","104211002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080418","350080418","3","0","2165001","2200001","0","0","0","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","104211003","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080419","350080419","3","0","2165001","2200001","0","0","0","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","104211004","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080420","350080420","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","220624","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080421","350080421","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","220626","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080422","350080422","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","104301002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080423","350080423","3","0","2165001","2200001","0","0","0","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","104301003","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080424","350080424","3","0","2165001","2200001","0","0","0","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","104301004","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080425","350080425","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","220624","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080426","350080426","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","220626","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080427","350080427","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","104311002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080428","350080428","3","0","2165001","2200001","0","0","0","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","104311003","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080429","350080429","3","0","2165001","2200001","0","0","0","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","104311004","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080430","350080430","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","220624","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080431","350080431","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","220626","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080432","350080432","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","104401002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080433","350080433","3","0","2165001","2200001","0","0","0","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","104401003","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080434","350080434","3","0","2165001","2200001","0","0","0","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","104401004","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080435","350080435","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","220624","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080436","350080436","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","220626","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080437","350080437","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","104411002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080438","350080438","3","0","2165001","2200001","0","0","0","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","104411003","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080439","350080439","3","0","2165001","2200001","0","0","0","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","104411004","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080440","350080440","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","220624","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080441","350080441","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","220626","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080442","350080442","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","104501002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080443","350080443","3","0","2165001","2200001","0","0","0","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","104501003","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080444","350080444","3","0","2165001","2200001","0","0","0","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","104501004","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080445","350080445","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","220624","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080446","350080446","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","220626","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080447","350080447","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","104511002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080448","350080448","3","0","2165001","2200001","0","0","0","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","104511003","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080449","350080449","3","0","2165001","2200001","0","0","0","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","104511004","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080510","350080510","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","220624","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080511","350080511","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","220626","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080512","350080512","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","105201002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080513","350080513","3","0","2165001","2200001","0","0","0","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","105201003","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080514","350080514","3","0","2165001","2200001","0","0","0","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","105201004","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080515","350080515","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","220624","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080516","350080516","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","220626","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080517","350080517","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","105211002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080518","350080518","3","0","2165001","2200001","0","0","0","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","105211003","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080519","350080519","3","0","2165001","2200001","0","0","0","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","105211004","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080520","350080520","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","220624","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080521","350080521","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","220626","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080522","350080522","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","105301002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080523","350080523","3","0","2165001","2200001","0","0","0","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","105301003","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080524","350080524","3","0","2165001","2200001","0","0","0","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","105301004","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080525","350080525","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","220624","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080526","350080526","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","220626","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080527","350080527","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","105311002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080528","350080528","3","0","2165001","2200001","0","0","0","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","105311003","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080529","350080529","3","0","2165001","2200001","0","0","0","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","105311004","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080530","350080530","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","220624","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080531","350080531","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","220626","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080532","350080532","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","105401002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080533","350080533","3","0","2165001","2200001","0","0","0","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","105401003","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080534","350080534","3","0","2165001","2200001","0","0","0","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","105401004","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080535","350080535","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","220624","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080536","350080536","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","220626","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080537","350080537","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","105411002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080538","350080538","3","0","2165001","2200001","0","0","0","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","105411003","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080539","350080539","3","0","2165001","2200001","0","0","0","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","105411004","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080540","350080540","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","220624","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080541","350080541","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","220626","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080542","350080542","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","105501002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080543","350080543","3","0","2165001","2200001","0","0","0","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","105501003","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080544","350080544","3","0","2165001","2200001","0","0","0","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","105501004","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080545","350080545","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","220624","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080546","350080546","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","220626","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080547","350080547","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","105511002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"350080548","350080548","3","0","2165001","2200001","0","0","0","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","105511003","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080549","350080549","3","0","2165001","2200001","0","0","0","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","105511004","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"350080610","350080610","3","0","2165001","2200001","0","0","0","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","220624","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
