"Name","AiId","AiIndex","Phase","CheckValue_1","CheckValue_2","AiActionValue1_1","AiActionValue1_2","AiActionValue1_3","AiActionValue1_4","AiActionValue2_1","AiActionValue2_2","AiActionValue2_3","AiActionValue2_4","AiActionValue3_1","AiActionValue3_2","AiActionValue3_3","AiActionValue3_4","AiActionValue4_1","AiActionValue4_2","AiActionValue4_3","AiActionValue4_4","AniStance","AniSection","NextActionID","NextDelay","GotoEvent","EventTimer","TimerNum","StateFSM","CheckType_1","CheckTarget_1","CheckType_2","CheckTarget_2","AiActionType_1","AiActionType_2","AiActionType_3","AiActionType_4"
"80541101","80541101","80541100","0","0","0","101","0","0","0","102","0","0","0","103","0","0","0","104","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","24","24","24"
"80541200","80541200","80541200","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80541201","80541201","80541200","0","0","0","105","0","0","0","106","0","0","0","107","0","0","0","108","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","24","24","24"
"80542000","80542000","80542000","0","0","0","110","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","22","7","0","0"
"80542100","80542100","80542100","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80542101","80542101","80542100","0","0","0","111","0","0","0","112","0","0","0","113","0","0","0","114","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","24","24","24"
"80542200","80542200","80542200","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80542201","80542201","80542200","0","0","0","115","0","0","0","116","0","0","0","117","0","0","0","118","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","24","24","24"
"80543000","80543000","80543000","0","0","0","120","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","22","7","0","0"
"80543100","80543100","80543100","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80543101","80543101","80543100","0","0","0","121","0","0","0","122","0","0","0","123","0","0","0","124","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","24","24","24"
"80543200","80543200","80543200","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80543201","80543201","80543200","0","0","0","125","0","0","0","126","0","0","0","127","0","0","0","128","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","24","24","24"
"80544000","80544000","80544000","0","0","0","130","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","22","7","0","0"
"80544100","80544100","80544100","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80544101","80544101","80544100","0","0","0","131","0","0","0","132","0","0","0","133","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","24","24","24"
"80544200","80544200","80544200","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80544201","80544201","80544200","0","0","0","135","0","0","0","136","0","0","0","137","0","0","0","138","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","24","24","24"
"80545000","80545000","80545000","0","0","0","140","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","22","7","0","0"
"80545100","80545100","80545100","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80545101","80545101","80545100","0","0","0","141","0","0","0","142","0","0","0","143","0","0","0","144","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","24","24","24"
"80545200","80545200","80545200","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80545201","80545201","80545200","0","0","0","145","0","0","0","146","0","0","0","147","0","0","0","148","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","24","24","24"
"80546000","80546000","80546000","0","0","0","150","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","22","7","0","0"
"80546100","80546100","80546100","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80546101","80546101","80546100","0","0","0","151","0","0","0","152","0","0","0","153","0","0","0","154","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","24","24","24"
"80546200","80546200","80546200","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80546201","80546201","80546200","0","0","0","155","0","0","0","156","0","0","0","157","0","0","0","158","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","24","24","24"
"80547000","80547000","80547000","0","0","0","100002","0","0","0","100101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","24","23","0","0"
"80547001","80547001","80547000","0","0","0","100002","0","0","0","100101","0","0","0","2","5631601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","23","24","26","0"
"80547100","80547100","80547100","0","0","0","100002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","23","0","0","0"
"80550000","80550000","80550000","0","0","0","410010401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","23","0","0","0"
"80550100","80550100","80550100","0","0","0","410010402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","23","0","0","0"
"80550200","80550200","80550200","0","0","0","3000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","31","0","0","0"
"80550201","80550201","80550200","0","0","0","410010401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","0","0","0"
"80550300","80550300","80550300","0","0","0","3000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","31","0","0","0"
"80550301","80550301","80550300","0","0","0","410010402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","0","0","0"
"80551100","80551100","80551100","0","0","0","410010401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","23","0","0","0"
"80551101","80551101","80551100","0","0","0","410010401","0","0","0","300007395","1","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","11","0","0"
"80551200","80551200","80551200","0","0","0","410010402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","23","0","0","0"
"80551201","80551201","80551200","0","0","0","410010402","0","0","0","300007396","1","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","11","0","0"
"80552100","80552100","80552100","0","0","0","410010401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","23","0","0","0"
"80552101","80552101","80552100","0","0","0","410010401","0","0","0","300007395","1","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","11","0","0"
"80552200","80552200","80552200","0","0","0","410010402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","23","0","0","0"
"80552201","80552201","80552200","0","0","0","410010402","0","0","0","300007396","1","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","11","0","0"
"80553100","80553100","80553100","0","0","0","410010401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","23","0","0","0"
"80553101","80553101","80553100","0","0","0","410010401","0","0","0","300007395","1","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","11","0","0"
"80553200","80553200","80553200","0","0","0","410010402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","23","0","0","0"
"80553201","80553201","80553200","0","0","0","410010402","0","0","0","300007396","1","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","11","0","0"
"80554100","80554100","80554100","0","0","0","410010401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","23","0","0","0"
"80554101","80554101","80554100","0","0","0","410010401","0","0","0","300007395","1","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","11","0","0"
"80554200","80554200","80554200","0","0","0","410010402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","23","0","0","0"
"80554201","80554201","80554200","0","0","0","410010402","0","0","0","300007396","1","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","11","0","0"
"80560100","80560100","80560100","0","0","0","160000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","31","0","0","0"
"80560200","80560200","80560200","0","0","0","140000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","31","0","0","0"
"80560300","80560300","80560300","0","0","0","120000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","31","0","0","0"
"80560400","80560400","80560400","0","0","0","120000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","31","0","0","0"
"80561000","80561000","80561000","0","0","0","161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","23","0","0","0"
"80561100","80561100","80561100","0","0","0","161","0","0","0","160","0","0","0","4","10000","0","0","80000","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","24","23","21","31"
"80561101","80561101","80561100","0","0","0","161","0","0","0","160","0","0","0","1051401","1051402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","23","24","5","0"
"80562100","80562100","80562100","0","0","0","50424","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","25","31","0","0"
"80562101","80562101","80562100","0","0","0","100","10000","0","0","1","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","22","22","0","0"
"80562200","80562200","80562200","0","0","0","20000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","31","0","0","0"
"80562201","80562201","80562200","0","0","0","200","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","22","0","0","0"
"80562300","80562300","80562300","0","0","0","40000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","31","0","0","0"
"80562301","80562301","80562300","0","0","0","50425","0","0","0","300","10000","0","0","400","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","25","22","22","0"
"80563100","80563100","80563100","0","0","0","150000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","31","0","0","0"
"80563101","80563101","80563100","0","0","0","1051301","1051302","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","5","0","0","0"
"80561200","80561200","80561200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0"
"80563200","80563200","80563200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0"
"80570000","80570000","80570000","0","0","0","2001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","23","0","0","0"
"80570100","80570100","80570100","0","0","0","2001","0","0","0","1000","10000","0","0","585000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","24","22","31","0"
"80570101","80570101","80570100","0","0","0","2001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","23","0","0","0"
"80570200","80570200","80570200","0","0","0","1051501","1051502","0","0","590000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","5","31","0","0"
"80570201","80570201","80570200","0","0","0","1051501","1051503","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","5","0","0","0"
"80570300","80570300","80570300","0","0","0","2000","10000","0","0","595000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","22","31","0","0"
"80570301","80570301","80570300","0","0","0","2002","0","0","0","2086","0","0","0","2088","0","0","0","2090","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","24","24","24"
"80570400","80570400","80570400","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80570401","80570401","80570400","0","0","0","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","21","0","0","0"
"80571000","80571000","80571000","0","99","0","2001","0","0","0","600000","0","0","0","1000","0","0","0","1051501","1051504","0","0","0","0","0","0","0","0","0","0","3","2","0","0","24","31","22","5"
"80571001","80571001","80571000","0","99","0","5","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","30","0","0","0"
"80571002","80571002","80571000","0","80","0","5","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","30","0","0","0"
"80571003","80571003","80571000","0","60","0","10","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","30","0","0","0"
"80571004","80571004","80571000","0","40","0","10","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","30","0","0","0"
"80571005","80571005","80571000","0","20","0","15","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","30","0","0","0"
"80571006","80571006","80571000","0","20","0","1051501","1051504","0","0","2001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","5","23","0","0"
"80580100","80580100","80580100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0"
"80580200","80580200","80580200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0"
"80580300","80580300","80580300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0"
"80580400","80580400","80580400","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","0","0","0"
"80581000","80581000","80581000","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80581001","80581001","80581000","0","0","0","1051515","1051516","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","5","0","0","0"
"80581100","80581100","80581100","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80581101","80581101","80581100","0","0","0","2001","0","0","0","2002","0","0","0","2003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","21","21","21","0"
"80581200","80581200","80581200","0","0","0","1200000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","31","0","0","0"
"80581201","80581201","80581200","0","0","0","1051517","1051518","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","5","0","0","0"
"80581300","80581300","80581300","0","0","0","1500000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","31","0","0","0"
"80581301","80581301","80581300","0","0","0","1051519","1051520","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","5","0","0","0"
"80581400","80581400","80581400","0","0","0","1790000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","31","0","0","0"
"80581401","80581401","80581400","0","0","0","1051521","1051522","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","5","0","0","0"
"80590100","80590100","80590100","0","0","0","1102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","22","0","0","0"
"80590200","80590200","80590200","0","0","0","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","21","0","0","0"
"80591000","80591000","80591000","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80591001","80591001","80591000","0","0","0","1051529","1051530","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","5","24","0","0"
"80591100","80591100","80591100","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80591101","80591101","80591100","0","0","0","2001","0","0","0","2002","0","0","0","2003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","21","21","21","0"
"80591200","80591200","80591200","0","0","0","1200000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","31","0","0","0"
"80591201","80591201","80591200","0","0","0","1051531","1051532","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","5","0","0","0"
"80591300","80591300","80591300","0","0","0","1500000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","31","0","0","0"
"80591301","80591301","80591300","0","0","0","1051533","1051534","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","5","0","0","0"
"80591400","80591400","80591400","0","0","0","1790000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","31","0","0","0"
"80591401","80591401","80591400","0","0","0","1051535","1051536","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","5","0","0","0"
"80592000","80592000","80592000","0","0","0","15000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","31","0","0","0"
"80592001","80592001","80592000","0","0","0","1111","0","0","0","112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","30","21","0","0"
"80592100","80592100","80592100","0","0","0","15000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","31","0","0","0"
"80592101","80592101","80592100","0","0","0","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","21","0","0","0"
"80593000","80593000","80593000","0","0","0","15000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","31","0","0","0"
"80593001","80593001","80593000","0","0","0","1211","0","0","0","212","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","30","21","0","0"
"80593100","80593100","80593100","0","0","0","15000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","31","0","0","0"
"80593101","80593101","80593100","0","0","0","211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","21","0","0","0"
"80600100","80600100","80600100","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80600101","80600101","80600100","0","0","0","1001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","22","0","0","0"
"80600200","80600200","80600200","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80600201","80600201","80600200","0","0","0","1002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","22","0","0","0"
"80600300","80600300","80600300","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80600301","80600301","80600300","0","0","0","1003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","22","0","0","0"
"80600400","80600400","80600400","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80600401","80600401","80600400","0","0","0","1004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","22","0","0","0"
"80600500","80600500","80600500","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80600501","80600501","80600500","0","0","0","1005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","22","0","0","0"
"80610100","80610100","80610100","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80610101","80610101","80610100","0","0","0","3001","0","0","0","3002","0","0","0","3003","0","0","0","3004","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","24","24","24"
"80610200","80610200","80610200","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80610201","80610201","80610200","0","0","0","3005","0","0","0","3006","0","0","0","3007","0","0","0","3008","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","24","24","24"
"80610300","80610300","80610300","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80610301","80610301","80610300","0","0","0","3009","0","0","0","3010","0","0","0","3011","0","0","0","3012","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","24","24","24"
"80610400","80610400","80610400","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80610401","80610401","80610400","0","0","0","3013","0","0","0","3014","0","0","0","3015","0","0","0","3016","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","24","24","24"
"80610500","80610500","80610500","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80610501","80610501","80610500","0","0","0","3017","0","0","0","3018","0","0","0","3019","0","0","0","3020","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","24","24","24"
"80610600","80610600","80610600","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80610601","80610601","80610600","0","0","0","2021","0","0","0","2022","0","0","0","2023","0","0","0","2024","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","24","24","24"
"80610700","80610700","80610700","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80610701","80610701","80610700","0","0","0","2025","0","0","0","2026","0","0","0","2027","0","0","0","2028","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","24","24","24"
"80610800","80610800","80610800","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80610801","80610801","80610800","0","0","0","2029","0","0","0","2030","0","0","0","2031","0","0","0","2032","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","24","24","24"
"80610900","80610900","80610900","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80610901","80610901","80610900","0","0","0","2033","0","0","0","2034","0","0","0","2035","0","0","0","2036","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","24","24","24"
"80611000","80611000","80611000","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80611001","80611001","80611000","0","0","0","2037","0","0","0","2038","0","0","0","2039","0","0","0","2040","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","24","24","24"
"80611100","80611100","80611100","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80611101","80611101","80611100","0","0","0","2041","0","0","0","2042","0","0","0","2043","0","0","0","2044","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","24","24","24"
"80611200","80611200","80611200","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80611201","80611201","80611200","0","0","0","2045","0","0","0","2046","0","0","0","2047","0","0","0","2048","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","24","24","24"
"80611300","80611300","80611300","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80611301","80611301","80611300","0","0","0","2049","0","0","0","2050","0","0","0","2051","0","0","0","2052","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","24","24","24"
"80611400","80611400","80611400","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"80611401","80611401","80611400","0","0","0","2053","0","0","0","2054","0","0","0","2055","0","0","0","2056","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","24","24","24","24"
"80611500","80611500","80611500","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
