"Name","RowId","ClassId","Level","ReqExp","MaxHP","MaxMana","PhysicalAttack","MagicAttack","Physicaldefense","Magicdefense","Accuracy","Dodge","Critical","AvoidCritical","CriticalOutcome","AtkBossDamage","DefBossDamage","AtkPVPDamage","ReducePhysicalDef","ReduceMagicDef","Luck","ManaCost","MeditationMaxSpirit","ActingPointMax","ProperPassivePoint","BlackIronMax","SkillStoneMax","MaxDurabilityDmg","RecommendCombatpoint"
"5122","5122","5","122","7510355140","33040","1810","1018","1018","605","605","484","484","0","0","0","545","545","121","0","0","0","2914","5000000","30","253","5000000","1200000","27826","95734"
"5123","5123","5","123","7735665790","33280","1820","1026","1026","610","610","488","488","0","0","0","549","549","122","0","0","0","2935","5000000","30","256","5000000","1250000","28172","96106"
"5124","5124","5","124","7967735760","33520","1830","1034","1034","615","615","492","492","0","0","0","554","554","123","0","0","0","2956","5000000","30","259","5000000","1300000","28520","96333"
"5125","5125","5","125","8206767830","33760","1840","1042","1042","620","620","496","496","0","0","0","558","558","124","0","0","0","2978","5000000","30","262","5000000","1350000","28870","97350"
"5126","5126","5","126","8452970860","34000","1850","1050","1050","625","625","500","500","0","0","0","563","563","125","0","0","0","2999","5000000","30","265","5000000","1400000","29221","98023"
"5127","5127","5","127","8706559990","34240","1860","1058","1058","630","630","504","504","0","0","0","567","567","126","0","0","0","3020","5000000","30","268","5000000","1450000","29573","98226"
"5128","5128","5","128","8967756790","34480","1870","1066","1066","635","635","508","508","0","0","0","572","572","127","0","0","0","3042","5000000","30","271","5000000","1500000","29927","98453"
"5129","5129","5","129","9236789490","34720","1880","1074","1074","640","640","512","512","0","0","0","576","576","128","0","0","0","3063","5000000","30","274","5000000","1550000","30282","98920"
"5130","5130","5","130","10437572120","34960","1890","1082","1082","645","645","516","516","0","0","0","581","581","129","0","0","0","3084","5000000","30","277","5000000","1600000","30639","100725"
"5131","5131","5","131","25050173090","35200","1900","1090","1090","650","650","520","520","0","0","0","585","585","130","0","0","0","3106","5000000","30","280","5000000","1650000","30997","100946"
"5132","5132","5","132","26302681740","35440","1910","1098","1098","655","655","524","524","0","0","0","590","590","131","0","0","0","3127","5000000","30","283","5000000","1700000","31356","101342"
"5133","5133","5","133","27617815830","35680","1920","1106","1106","660","660","528","528","0","0","0","594","594","132","0","0","0","3148","5000000","30","286","5000000","1750000","31717","101545"
"5134","5134","5","134","28998706620","35920","1930","1114","1114","665","665","532","532","0","0","0","599","599","133","0","0","0","3170","5000000","30","289","5000000","1800000","32080","101771"
"5135","5135","5","135","30448641950","36160","1940","1122","1122","670","670","536","536","0","0","0","603","603","134","0","0","0","3191","5000000","30","292","5000000","1850000","32444","102143"
"5136","5136","5","136","31971074050","36400","1950","1130","1130","675","675","540","540","0","0","0","608","608","135","0","0","0","3212","5000000","30","295","5000000","1900000","32809","103143"
"5137","5137","5","137","33569627750","36640","1960","1138","1138","680","680","544","544","0","0","0","612","612","136","0","0","0","3234","5000000","30","298","5000000","1950000","33175","103346"
"5138","5138","5","138","35248109140","36880","1970","1146","1146","685","685","548","548","0","0","0","617","617","137","0","0","0","3255","5000000","30","301","5000000","2000000","33543","103742"
"5139","5139","5","139","37010514600","37120","1980","1154","1154","690","690","552","552","0","0","0","621","621","138","0","0","0","3276","5000000","30","304","5000000","2050000","33912","104039"
"5140","5140","5","140","42562091790","37360","1990","1162","1162","695","695","556","556","0","0","0","626","626","139","0","0","0","3298","5000000","30","307","5000000","2100000","34283","106422"
"5141","5141","5","141","85124183580","37600","2000","1170","1170","700","700","560","560","0","0","0","630","630","140","0","0","0","3319","5000000","30","310","5000000","2150000","34655","107721"
"5142","5142","5","142","89380392760","37840","2010","1178","1178","705","705","564","564","0","0","0","635","635","141","0","0","0","3340","5000000","30","313","5000000","2200000","35028","108269"
"5143","5143","5","143","93849412400","38080","2020","1186","1186","710","710","568","568","0","0","0","639","639","142","0","0","0","3362","5000000","30","316","5000000","2250000","35403","108884"
"5144","5144","5","144","98541883020","38320","2030","1194","1194","715","715","572","572","0","0","0","644","644","143","0","0","0","3383","5000000","30","319","5000000","2300000","35779","109559"
"5145","5145","5","145","103468977170","38560","2040","1202","1202","720","720","576","576","0","0","0","648","648","144","0","0","0","3404","5000000","30","322","5000000","2350000","36156","121370"
"5146","5146","5","146","108642426030","38800","2050","1210","1210","725","725","580","580","0","0","0","653","653","145","0","0","0","3426","5000000","30","325","5000000","2400000","36535","123204"
"5147","5147","5","147","114074547330","39040","2060","1218","1218","730","730","584","584","0","0","0","657","657","146","0","0","0","3447","5000000","30","328","5000000","2450000","36915","124039"
"5148","5148","5","148","119778274700","39280","2070","1226","1226","735","735","588","588","0","0","0","662","662","147","0","0","0","3468","5000000","30","331","5000000","2500000","37297","126042"
"5149","5149","5","149","125767188440","39520","2080","1234","1234","740","740","592","592","0","0","0","666","666","148","0","0","0","3490","5000000","30","334","5000000","2550000","37679","126984"
"5150","5150","5","150","144632266710","39760","2090","1242","1242","745","745","596","596","0","0","0","671","671","149","0","0","0","3511","5000000","30","337","5000000","2600000","38063","127979"
"5151","5151","5","151","188021946720","40000","2100","1250","1250","750","750","600","600","0","0","0","675","675","150","0","0","0","3532","5000000","30","340","5000000","2650000","38448","128973"
"5152","5152","5","152","197423044060","40240","2110","1258","1258","755","755","604","604","0","0","0","680","680","151","0","0","0","3554","5000000","30","343","5000000","2700000","38835","129616"
"5153","5153","5","153","207294196260","40480","2120","1266","1266","760","760","608","608","0","0","0","684","684","152","0","0","0","3575","5000000","30","346","5000000","2750000","39223","130338"
"5154","5154","5","154","217658906070","40720","2130","1274","1274","765","765","612","612","0","0","0","689","689","153","0","0","0","3596","5000000","30","349","5000000","2800000","39612","131132"
"5155","5155","5","155","228541851370","40960","2140","1282","1282","770","770","616","616","0","0","0","693","693","154","0","0","0","3618","5000000","30","352","5000000","2850000","40002","131987"
"5156","5156","5","156","239968943940","41200","2150","1290","1290","775","775","620","620","0","0","0","698","698","155","0","0","0","3639","5000000","30","355","5000000","2900000","40394","132908"
"5157","5157","5","157","251967391140","41440","2160","1298","1298","780","780","624","624","0","0","0","702","702","156","0","0","0","3660","5000000","30","358","5000000","2950000","40787","133889"
"5158","5158","5","158","264565760700","41680","2170","1306","1306","785","785","628","628","0","0","0","707","707","157","0","0","0","3682","5000000","30","361","5000000","3000000","41181","134941"
"5159","5159","5","159","277794048740","41920","2180","1314","1314","790","790","632","632","0","0","0","711","711","158","0","0","0","3703","5000000","30","364","5000000","3050000","41577","136049"
"5160","5160","5","160","319463156050","42160","2190","1322","1322","795","795","636","636","0","0","0","716","716","159","0","0","0","3724","5000000","30","367","5000000","3100000","41974","146870"
"5161","5161","5","161","415302102870","42400","2200","1330","1330","800","800","640","640","0","0","0","721","721","160","0","0","0","3746","5000000","30","370","5000000","3150000","42372","147777"
"5162","5162","5","162","436067208010","42640","2210","1338","1338","805","805","644","644","0","0","0","726","726","161","0","0","0","3767","5000000","30","373","5000000","3200000","42771","148101"
"5163","5163","5","163","457870568410","42880","2220","1346","1346","810","810","648","648","0","0","0","731","731","162","0","0","0","3788","5000000","30","376","5000000","3250000","43171","148465"
"5164","5164","5","164","480764096830","43120","2230","1354","1354","815","815","652","652","0","0","0","736","736","163","0","0","0","3810","5000000","30","379","5000000","3300000","43573","148864"
"5165","5165","5","165","504802301670","43360","2240","1362","1362","820","820","656","656","0","0","0","741","741","164","0","0","0","3831","5000000","30","382","5000000","3350000","43976","149294"
"5166","5166","5","166","530042416750","43600","2250","1370","1370","825","825","660","660","0","0","0","746","746","165","0","0","0","3852","5000000","30","385","5000000","3400000","44380","149756"
"5167","5167","5","167","556544537590","43840","2260","1378","1378","830","830","664","664","0","0","0","751","751","166","0","0","0","3874","5000000","30","388","5000000","3450000","44786","150250"
"5168","5168","5","168","584371764470","44080","2270","1386","1386","835","835","668","668","0","0","0","756","756","167","0","0","0","3895","5000000","30","391","5000000","3500000","45193","150779"
"5169","5169","5","169","613590352690","44320","2280","1394","1394","840","840","672","672","0","0","0","761","761","168","0","0","0","3916","5000000","30","394","5000000","3550000","45600","151335"
"5170","5170","5","170","705628905590","44560","2290","1402","1402","845","845","676","676","0","0","0","766","766","169","0","0","0","3938","5000000","30","397","5000000","3600000","46010","151923"
"5171","5171","5","171","917317577270","44800","2300","1410","1410","850","850","680","680","0","0","0","771","771","170","0","0","0","3959","5000000","30","400","5000000","3650000","46420","152753"
"5172","5172","5","172","1009049335000","45040","2310","1418","1418","855","855","684","684","0","0","0","776","776","171","0","0","0","3980","5000000","30","403","5000000","3700000","46832","153527"
"5173","5173","5","173","1109954268500","45280","2320","1426","1426","860","860","688","688","0","0","0","781","781","172","0","0","0","4002","5000000","30","406","5000000","3750000","47244","154398"
"5174","5174","5","174","1220949695350","45520","2330","1434","1434","865","865","692","692","0","0","0","786","786","173","0","0","0","4023","5000000","30","409","5000000","3800000","47658","155352"
"5175","5175","5","175","1343044664890","45760","2340","1442","1442","870","870","696","696","0","0","0","791","791","174","0","0","0","4044","5000000","30","412","5000000","3850000","48074","174140"
"5176","5176","5","176","1477349131380","46000","2350","1450","1450","875","875","700","700","0","0","0","796","796","175","0","0","0","4066","5000000","30","415","5000000","3900000","48490","175246"
"5177","5177","5","177","1625084044520","46240","2360","1458","1458","880","880","704","704","0","0","0","801","801","176","0","0","0","4087","5000000","30","418","5000000","3950000","48908","176427"
"5178","5178","5","178","1787592448970","46480","2370","1466","1466","885","885","708","708","0","0","0","806","806","177","0","0","0","4108","5000000","30","421","5000000","4000000","49327","177690"
"5179","5179","5","179","1966351693870","46720","2380","1474","1474","890","890","712","712","0","0","0","811","811","178","0","0","0","4130","5000000","30","424","5000000","4050000","49747","179022"
"5180","5180","5","180","2359622032640","46960","2390","1482","1482","895","895","716","716","0","0","0","816","816","179","0","0","0","4151","5000000","30","427","5000000","4100000","50168","180427"
"5181","5181","5","181","3067508642430","47200","2400","1490","1490","900","900","720","720","0","0","0","821","821","180","0","0","0","4172","5000000","30","430","5000000","4150000","50591","181781"
"5182","5182","5","182","3374259506670","47440","2410","1498","1498","905","905","724","724","0","0","0","826","826","181","0","0","0","4194","5000000","30","433","5000000","4200000","51015","182608"
"5183","5183","5","183","3711685457340","47680","2420","1506","1506","910","910","728","728","0","0","0","831","831","182","0","0","0","4215","5000000","30","436","5000000","4250000","51440","183538"
"5184","5184","5","184","4082854003070","47920","2430","1514","1514","915","915","732","732","0","0","0","836","836","183","0","0","0","4236","5000000","30","439","5000000","4300000","51866","184558"
"5185","5185","5","185","4491139403380","48160","2440","1522","1522","920","920","736","736","0","0","0","841","841","184","0","0","0","4258","5000000","30","442","5000000","4350000","52293","185656"
"5186","5186","5","186","4940253343720","48400","2450","1530","1530","925","925","740","740","0","0","0","846","846","185","0","0","0","4279","5000000","30","445","5000000","4400000","52722","186837"
"5187","5187","5","187","5434278678090","48640","2460","1538","1538","930","930","744","744","0","0","0","851","851","186","0","0","0","4300","5000000","30","448","5000000","4450000","53152","188098"
"5188","5188","5","188","5977706545900","48880","2470","1546","1546","935","935","748","748","0","0","0","856","856","187","0","0","0","4322","5000000","30","451","5000000","4500000","53583","189448"
"5189","5189","5","189","6575477200490","49120","2480","1554","1554","940","940","752","752","0","0","0","861","861","188","0","0","0","4343","5000000","30","454","5000000","4550000","54015","190870"
"5190","5190","5","190","7890572640590","49360","2490","1562","1562","945","945","756","756","0","0","0","866","866","189","0","0","0","4364","5000000","30","457","5000000","4600000","54448","204715"
"6001","6001","6","1","100","4000","600","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","204","5000000","30","0","5000000","2000","248","2341"
"6002","6002","6","2","240","4240","610","0","58","5","5","4","4","0","0","0","5","5","1","0","0","0","239","5000000","30","0","5000000","2100","316","2638"
"6003","6003","6","3","700","4480","620","0","66","10","10","8","8","0","0","0","9","9","2","0","0","0","268","5000000","30","0","5000000","2200","389","2767"
"6004","6004","6","4","1200","4720","630","0","74","15","15","12","12","0","0","0","14","14","3","0","0","0","296","5000000","30","0","5000000","2300","463","3186"
"6005","6005","6","5","1400","4960","640","0","82","20","20","16","16","0","0","0","18","18","4","0","0","0","323","5000000","30","0","5000000","2400","541","3448"
"6006","6006","6","6","1730","5200","650","0","90","25","25","20","20","0","0","0","23","23","5","0","0","0","348","5000000","30","0","5000000","2500","622","3681"
"6007","6007","6","7","2370","5440","660","0","98","30","30","24","24","0","0","0","27","27","6","0","0","0","374","5000000","30","0","5000000","2600","706","4153"
"6008","6008","6","8","3120","5680","670","0","106","35","35","28","28","0","0","0","32","32","7","0","0","0","400","5000000","30","0","5000000","2700","793","4709"
"6009","6009","6","9","4210","5920","680","0","114","40","40","32","32","0","0","0","36","36","8","0","0","0","425","5000000","30","0","5000000","2800","882","5008"
"6010","6010","6","10","5390","6160","690","0","122","45","45","36","36","0","0","0","41","41","9","0","0","0","450","5000000","30","0","5000000","2900","975","5311"
"6011","6011","6","11","6900","6400","700","0","130","50","50","40","40","0","0","0","45","45","10","0","0","0","476","5000000","30","0","5000000","3000","1071","6673"
"6012","6012","6","12","8760","6640","710","0","138","55","55","44","44","0","0","0","50","50","11","0","0","0","502","5000000","30","0","5000000","3200","1170","6994"
"6013","6013","6","13","11040","6880","720","0","146","60","60","48","48","0","0","0","54","54","12","0","0","0","527","5000000","30","0","5000000","3400","1272","7279"
"6014","6014","6","14","13800","7120","730","0","154","65","65","52","52","0","0","0","59","59","13","0","0","0","553","5000000","30","0","5000000","3600","1377","7626"
"6015","6015","6","15","17110","7360","740","0","162","70","70","56","56","0","0","0","63","63","14","0","0","0","579","5000000","30","0","5000000","3800","1486","7897"
"6016","6016","6","16","21050","7600","750","0","170","75","75","60","60","0","0","0","68","68","15","0","0","0","605","5000000","30","1","5000000","4000","1597","8928"
"6017","6017","6","17","25680","7840","760","0","178","80","80","64","64","0","0","0","72","72","16","0","0","0","631","5000000","30","2","5000000","4200","1711","9332"
"6018","6018","6","18","31070","8080","770","0","186","85","85","68","68","0","0","0","77","77","17","0","0","0","657","5000000","30","3","5000000","4400","1828","9825"
"6019","6019","6","19","37280","8320","780","0","194","90","90","72","72","0","0","0","81","81","18","0","0","0","683","5000000","30","4","5000000","4600","1948","10095"
"6020","6020","6","20","44360","8560","790","0","202","95","95","76","76","0","0","0","86","86","19","0","0","0","710","5000000","30","5","5000000","4800","2071","11956"
"6021","6021","6","21","52340","8800","800","0","210","100","100","80","80","0","0","0","90","90","20","0","0","0","736","5000000","30","6","5000000","5000","2197","12505"
"6022","6022","6","22","61240","9040","810","0","218","105","105","84","84","0","0","0","95","95","21","0","0","0","763","5000000","30","7","5000000","5500","2326","12804"
"6023","6023","6","23","71040","9280","820","0","226","110","110","88","88","0","0","0","99","99","22","0","0","0","790","5000000","30","8","5000000","6000","2458","13075"
"6024","6024","6","24","81700","9520","830","0","234","115","115","92","92","0","0","0","104","104","23","0","0","0","817","5000000","30","9","5000000","6500","2593","13320"
"6025","6025","6","25","116010","9760","840","0","242","120","120","96","96","0","0","0","108","108","24","0","0","0","843","5000000","30","10","5000000","7000","2731","14303"
"6026","6026","6","26","129840","10000","850","0","250","125","125","100","100","0","0","0","113","113","25","0","0","0","866","5000000","30","11","5000000","7500","2872","14648"
"6027","6027","6","27","145210","10240","860","0","258","130","130","104","104","0","0","0","117","117","26","0","0","0","887","5000000","30","12","5000000","8000","3016","16536"
"6028","6028","6","28","162290","10480","870","0","266","135","135","108","108","0","0","0","122","122","27","0","0","0","908","5000000","30","13","5000000","8500","3162","16795"
"6029","6029","6","29","181250","10720","880","0","274","140","140","112","112","0","0","0","126","126","28","0","0","0","930","5000000","30","14","5000000","9000","3312","17080"
"6030","6030","6","30","202270","10960","890","0","282","145","145","116","116","0","0","0","131","131","29","0","0","0","951","5000000","30","15","5000000","9500","3465","22331"
"6031","6031","6","31","225570","11200","900","0","290","150","150","120","120","0","0","0","135","135","30","0","0","0","972","5000000","30","16","5000000","10000","3621","22948"
"6032","6032","6","32","251380","11440","910","0","298","155","155","124","124","0","0","0","140","140","31","0","0","0","994","5000000","30","17","5000000","11000","3779","23260"
"6033","6033","6","33","279940","11680","920","0","306","160","160","128","128","0","0","0","144","144","32","0","0","0","1015","5000000","30","18","5000000","12000","3941","23546"
"6034","6034","6","34","311520","11920","930","0","314","165","165","132","132","0","0","0","149","149","33","0","0","0","1036","5000000","30","19","5000000","13000","4105","23937"
"6035","6035","6","35","346410","12160","940","0","322","170","170","136","136","0","0","0","153","153","34","0","0","0","1058","5000000","30","20","5000000","14000","4273","28936"
"6036","6036","6","36","384930","12400","950","0","330","175","175","140","140","0","0","0","158","158","35","0","0","0","1079","5000000","30","21","5000000","15000","4443","29351"
"6037","6037","6","37","427430","12640","960","0","338","180","180","144","144","0","0","0","162","162","36","0","0","0","1100","5000000","30","22","5000000","16000","4616","29825"
"6038","6038","6","38","474280","12880","970","0","346","185","185","148","148","0","0","0","167","167","37","0","0","0","1122","5000000","30","23","5000000","17000","4792","30219"
"6039","6039","6","39","525880","13120","980","0","354","190","190","152","152","0","0","0","171","171","38","0","0","0","1143","5000000","30","24","5000000","18000","4971","30587"
"6040","6040","6","40","2160320","13360","990","0","362","195","195","156","156","0","0","0","176","176","39","0","0","0","1164","5000000","30","26","5000000","19000","5153","32741"
"6041","6041","6","41","2391910","13600","1000","0","370","200","200","160","160","0","0","0","180","180","40","0","0","0","1186","5000000","30","28","5000000","20000","5338","34942"
"6042","6042","6","42","2646410","13840","1010","0","378","205","205","164","164","0","0","0","185","185","41","0","0","0","1207","5000000","30","30","5000000","22000","5526","35350"
"6043","6043","6","43","2925870","14080","1020","0","386","210","210","168","168","0","0","0","189","189","42","0","0","0","1228","5000000","30","32","5000000","24000","5717","36479"
"6044","6044","6","44","3232500","14320","1030","0","394","215","215","172","172","0","0","0","194","194","43","0","0","0","1250","5000000","30","34","5000000","26000","5910","36807"
"6045","6045","6","45","3568680","14560","1040","0","402","220","220","176","176","0","0","0","198","198","44","0","0","0","1271","5000000","30","36","5000000","28000","6107","39863"
"6046","6046","6","46","3936970","14800","1050","0","410","225","225","180","180","0","0","0","203","203","45","0","0","0","1292","5000000","30","38","5000000","30000","6306","40184"
"6047","6047","6","47","4340120","15040","1060","0","418","230","230","184","184","0","0","0","207","207","46","0","0","0","1314","5000000","30","40","5000000","32000","6508","41312"
"6048","6048","6","48","4781080","15280","1070","0","426","235","235","188","188","0","0","0","212","212","47","0","0","0","1335","5000000","30","42","5000000","34000","6713","41639"
"6049","6049","6","49","5263010","15520","1080","0","434","240","240","192","192","0","0","0","216","216","48","0","0","0","1356","5000000","30","44","5000000","36000","6921","41994"
"6050","6050","6","50","5789310","15760","1090","0","442","245","245","196","196","0","0","0","221","221","49","0","0","0","1378","5000000","30","46","5000000","38000","7132","44115"
"6051","6051","6","51","6363610","16000","1100","0","450","250","250","200","200","0","0","0","225","225","50","0","0","0","1399","5000000","30","48","5000000","40000","7345","45144"
"6052","6052","6","52","6989790","16240","1110","0","458","255","255","204","204","0","0","0","230","230","51","0","0","0","1420","5000000","30","50","5000000","45000","7562","45660"
"6053","6053","6","53","7671990","16480","1120","0","466","260","260","208","208","0","0","0","234","234","52","0","0","0","1442","5000000","30","52","5000000","50000","7781","46262"
"6054","6054","6","54","8414640","16720","1130","0","474","265","265","212","212","0","0","0","239","239","53","0","0","0","1463","5000000","30","54","5000000","55000","8003","46628"
"6055","6055","6","55","10905370","16960","1140","0","482","270","270","216","216","0","0","0","243","243","54","0","0","0","1484","5000000","30","56","5000000","60000","8228","49447"
"6056","6056","6","56","11943560","17200","1150","0","490","275","275","220","220","0","0","0","248","248","55","0","0","0","1506","5000000","30","58","5000000","65000","8456","49991"
"6057","6057","6","57","13071030","17440","1160","0","498","280","280","224","224","0","0","0","252","252","56","0","0","0","1527","5000000","30","60","5000000","70000","8687","50297"
"6058","6058","6","58","14294480","17680","1170","0","506","285","285","228","228","0","0","0","257","257","57","0","0","0","1548","5000000","30","62","5000000","75000","8920","50508"
"6059","6059","6","59","15621010","17920","1180","0","514","290","290","232","232","0","0","0","261","261","58","0","0","0","1570","5000000","30","64","5000000","80000","9156","50807"
"6060","6060","6","60","17058140","18160","1190","0","522","295","295","236","236","0","0","0","266","266","59","0","0","0","1591","5000000","30","67","5000000","85000","9395","51784"
"6061","6061","6","61","18613840","18400","1200","0","530","300","300","240","240","0","0","0","270","270","60","0","0","0","1612","5000000","30","70","5000000","90000","9637","52029"
"6062","6062","6","62","20296530","18640","1210","0","538","305","305","244","244","0","0","0","275","275","61","0","0","0","1634","5000000","30","73","5000000","95000","9882","52314"
"6063","6063","6","63","22115100","18880","1220","0","546","310","310","248","248","0","0","0","279","279","62","0","0","0","1655","5000000","30","76","5000000","100000","10129","52911"
"6064","6064","6","64","24078920","19120","1230","0","554","315","315","252","252","0","0","0","284","284","63","0","0","0","1676","5000000","30","79","5000000","110000","10380","53306"
"6065","6065","6","65","26197860","19360","1240","0","562","320","320","256","256","0","0","0","288","288","64","0","0","0","1698","5000000","30","82","5000000","120000","10633","54434"
"6066","6066","6","66","28482310","19600","1250","0","570","325","325","260","260","0","0","0","293","293","65","0","0","0","1719","5000000","30","85","5000000","130000","10889","54724"
"6067","6067","6","67","30943180","19840","1260","0","578","330","330","264","264","0","0","0","297","297","66","0","0","0","1740","5000000","30","88","5000000","140000","11147","55087"
"6068","6068","6","68","33591920","20080","1270","0","586","335","335","268","268","0","0","0","302","302","67","0","0","0","1762","5000000","30","91","5000000","150000","11409","55400"
"6069","6069","6","69","36440510","20320","1280","0","594","340","340","272","272","0","0","0","306","306","68","0","0","0","1783","5000000","30","94","5000000","160000","11673","55740"
"6070","6070","6","70","156111140","20560","1290","0","602","345","345","276","276","0","0","0","311","311","69","0","0","0","1804","5000000","30","97","5000000","170000","11940","58843"
"6071","6071","6","71","169099590","20800","1300","0","610","350","350","280","280","0","0","0","315","315","70","0","0","0","1826","5000000","30","100","5000000","180000","12210","59121"
"6072","6072","6","72","183033400","21040","1310","0","618","355","355","284","284","0","0","0","320","320","71","0","0","0","1847","5000000","30","103","5000000","190000","12482","59414"
"6073","6073","6","73","197968930","21280","1320","0","626","360","360","288","288","0","0","0","324","324","72","0","0","0","1868","5000000","30","106","5000000","200000","12757","59666"
"6074","6074","6","74","213964820","21520","1330","0","634","365","365","292","292","0","0","0","329","329","73","0","0","0","1890","5000000","30","109","5000000","210000","13035","59924"
"6075","6075","6","75","231082010","21760","1340","0","642","370","370","296","296","0","0","0","333","333","74","0","0","0","1911","5000000","30","112","5000000","220000","13316","60555"
"6076","6076","6","76","249383710","22000","1350","0","650","375","375","300","300","0","0","0","338","338","75","0","0","0","1932","5000000","30","115","5000000","230000","13600","60840"
"6077","6077","6","77","268935390","22240","1360","0","658","380","380","304","304","0","0","0","342","342","76","0","0","0","1954","5000000","30","118","5000000","240000","13886","61153"
"6078","6078","6","78","289804780","22480","1370","0","666","385","385","308","308","0","0","0","347","347","77","0","0","0","1975","5000000","30","121","5000000","250000","14175","61415"
"6079","6079","6","79","312061790","22720","1380","0","674","390","390","312","312","0","0","0","351","351","78","0","0","0","1996","5000000","30","124","5000000","260000","14466","61752"
"6080","6080","6","80","630364820","22960","1390","0","682","395","395","316","316","0","0","0","356","356","79","0","0","0","2018","5000000","30","127","5000000","270000","14740","63639"
"6081","6081","6","81","642972120","23200","1400","0","690","400","400","320","320","0","0","0","360","360","80","0","0","0","2039","5000000","30","130","5000000","280000","15015","64747"
"6082","6082","6","82","655831560","23440","1410","0","698","405","405","324","324","0","0","0","365","365","81","0","0","0","2060","5000000","30","133","5000000","290000","15292","64979"
"6083","6083","6","83","668948190","23680","1420","0","706","410","410","328","328","0","0","0","369","369","82","0","0","0","2082","5000000","30","136","5000000","300000","15571","65257"
"6084","6084","6","84","682327150","23920","1430","0","714","415","415","332","332","0","0","0","374","374","83","0","0","0","2103","5000000","30","139","5000000","320000","15852","65550"
"6085","6085","6","85","695973690","24160","1440","0","722","420","420","336","336","0","0","0","378","378","84","0","0","0","2124","5000000","30","142","5000000","340000","16135","65801"
"6086","6086","6","86","709893160","24400","1450","0","730","425","425","340","340","0","0","0","383","383","85","0","0","0","2146","5000000","30","145","5000000","360000","16420","67185"
"6087","6087","6","87","724091020","24640","1460","0","738","430","430","344","344","0","0","0","387","387","86","0","0","0","2167","5000000","30","148","5000000","380000","16707","67776"
"6088","6088","6","88","738572840","24880","1470","0","746","435","435","348","348","0","0","0","392","392","87","0","0","0","2188","5000000","30","151","5000000","400000","16995","68039"
"6089","6089","6","89","753344300","25120","1480","0","754","440","440","352","352","0","0","0","396","396","88","0","0","0","2210","5000000","30","154","5000000","420000","17286","68374"
"6090","6090","6","90","1521755490","25360","1490","0","762","445","445","356","356","0","0","0","401","401","89","0","0","0","2231","5000000","30","157","5000000","440000","17578","70261"
"6091","6091","6","91","1552190600","25600","1500","0","770","450","450","360","360","0","0","0","405","405","90","0","0","0","2252","5000000","30","160","5000000","460000","17872","71458"
"6092","6092","6","92","1583234410","25840","1510","0","778","455","455","364","364","0","0","0","410","410","91","0","0","0","2274","5000000","30","163","5000000","480000","18168","71766"
"6093","6093","6","93","1614899100","26080","1520","0","786","460","460","368","368","0","0","0","414","414","92","0","0","0","2295","5000000","30","166","5000000","500000","18465","72138"
"6094","6094","6","94","1647197080","26320","1530","0","794","465","465","372","372","0","0","0","419","419","93","0","0","0","2316","5000000","30","169","5000000","520000","18764","72365"
"6095","6095","6","95","1680141020","26560","1540","0","802","470","470","376","376","0","0","0","423","423","94","0","0","0","2338","5000000","30","172","5000000","540000","19066","73382"
"6096","6096","6","96","1713743840","26800","1550","0","810","475","475","380","380","0","0","0","428","428","95","0","0","0","2359","5000000","30","175","5000000","560000","19368","74950"
"6097","6097","6","97","1748018720","27040","1560","0","818","480","480","384","384","0","0","0","432","432","96","0","0","0","2380","5000000","30","178","5000000","580000","19673","75153"
"6098","6098","6","98","1782979090","27280","1570","0","826","485","485","388","388","0","0","0","437","437","97","0","0","0","2402","5000000","30","181","5000000","600000","19980","75379"
"6099","6099","6","99","1818638670","27520","1580","0","834","490","490","392","392","0","0","0","441","441","98","0","0","0","2423","5000000","30","184","5000000","620000","20288","76042"
"6100","6100","6","100","2036875310","27760","1590","0","842","495","495","396","396","0","0","0","446","446","99","0","0","0","2444","5000000","30","187","5000000","640000","20597","82789"
"6101","6101","6","101","2057244060","28000","1600","0","850","500","500","400","400","0","0","0","450","450","100","0","0","0","2466","5000000","30","190","5000000","660000","20909","84212"
"6102","6102","6","102","2077816500","28240","1610","0","858","505","505","404","404","0","0","0","455","455","101","0","0","0","2487","5000000","30","193","5000000","680000","21222","84438"
"6103","6103","6","103","2098594670","28480","1620","0","866","510","510","408","408","0","0","0","459","459","102","0","0","0","2508","5000000","30","196","5000000","700000","21537","84810"
"6104","6104","6","104","2119580620","28720","1630","0","874","515","515","412","412","0","0","0","464","464","103","0","0","0","2530","5000000","30","199","5000000","720000","21853","84597"
"6105","6105","6","105","2140776430","28960","1640","0","882","520","520","416","416","0","0","0","468","468","104","0","0","0","2551","5000000","30","202","5000000","740000","22172","86225"
"6106","6106","6","106","2162184190","29200","1650","0","890","525","525","420","420","0","0","0","473","473","105","0","0","0","2572","5000000","30","205","5000000","760000","22492","87541"
"6107","6107","6","107","2183806030","29440","1660","0","898","530","530","424","424","0","0","0","477","477","106","0","0","0","2594","5000000","30","208","5000000","780000","22813","87744"
"6108","6108","6","108","2205644090","29680","1670","0","906","535","535","428","428","0","0","0","482","482","107","0","0","0","2615","5000000","30","211","5000000","800000","23136","88139"
"6109","6109","6","109","2227700530","29920","1680","0","914","540","540","432","432","0","0","0","486","486","108","0","0","0","2636","5000000","30","214","5000000","820000","23461","88437"
