"Name","NpcId","NameTitleSid","NameSid","NPCColorId","DefaultAnimationBP","ResourceID","NPCScale","CollisionBoxExtend","CapsuleHalfHeight","CapsuleRadius","CinematicAnimationBP","AnimationPath","NPCBehaviourAiLink","InteractionRange","SightRange","ViewRange","HideNameTag","FactionType","NpcDialogId","NpcPortrait","FunctionData","NPCType","ContentsUI","NPCGroupListID","ContentsType1","TypeValue1","ContentsType2","TypeValue2","ContentsType3","TypeValue3","PartsResourceID","WaypointNpc","MerchantNpc","SiegeMode","EventContentsid"
"730006017","730006017","605198","601184","0","210276","30005","1.5","(X=0,Y=0,Z=0)","0","0","0","100089","0","400","1000","0","0","0","","640115","SiegeMode 1","0","1000012,1017014,91,92,93","(""0,0,0"")","6","1101053","0","0","0","0","","0","0","1","0"
"730006018","730006018","605199","601184","0","210276","30005","1.5","(X=0,Y=0,Z=0)","0","0","0","100089","0","400","1000","0","0","0","","640115","SiegeMode 1","0","1000012,1017014,91,92,93","(""0,0,0"")","6","1101054","0","0","0","0","","0","0","1","0"
"730017001","730017001","5901007","5901005","0","210293","30014","1.5","(X=0,Y=0,Z=0)","0","0","300052","100102","0","400","1000","0","0","0","","640116","PlunderMode 1","0","1000012,1042701,91,92,93","(""0,0,0"")","9","1200012","0","0","0","0","","1","0","0","0"
"730017002","730017002","5901008","5901005","0","210293","30014","1.5","(X=0,Y=0,Z=0)","0","0","300052","100102","0","400","1000","0","0","0","","640116","PlunderMode 1","0","1000012,1042701,91,92,93","(""0,0,0"")","9","1200013","0","0","0","0","","1","0","0","0"
"730017003","730017003","5901009","5901002","122444","210212","50232","1","(X=0,Y=0,Z=0)","0","0","300160","100182","0","150","500","0","0","1","","650040","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"730007001","730007001","605234","601209","0","210290","30097","1","(X=0,Y=0,Z=0)","0","0","0","100163","0","400","500","0","0","1","","640120","0","0","1000008,1017012,2","(6,0,0)","3","27101","0","0","0","0","","1","0","0","0"
"730007002","730007002","605234","601210","0","210290","30097","1","(X=0,Y=0,Z=0)","0","0","0","100163","0","400","500","0","0","1","","640120","0","0","1000008,1017012,2","(6,0,0)","3","27101","0","0","0","0","","1","0","0","0"
"730007003","730007003","605234","601211","0","210290","30097","1","(X=0,Y=0,Z=0)","0","0","0","100163","0","400","500","0","0","1","","640120","0","0","1000008,1017012,2","(6,0,0)","3","27101","0","0","0","0","","1","0","0","0"
"730008001","730008001","605222","601212","721004","210295","30033","1","(X=0,Y=0,Z=0)","0","0","0","100104","0","400","500","0","0","1","","640116","0","0","1000009,1017007,2","(1,0,0)","2","16101","0","0","0","0","","1","0","0","0"
"730008002","730008002","605223","601213","721020","210295","30033","1","(X=0,Y=0,Z=0)","0","0","0","100104","0","400","500","0","0","1","","640116","0","0","1000009,1017007,2","(5,0,0)","2","12101","0","0","0","0","","1","0","0","0"
"730008003","730008003","0","601214","0","210295","30033","1","(X=0,Y=0,Z=0)","0","0","0","100104","0","400","500","0","1","1","","640116","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"730009001","730009001","605244","601222","0","200224","30114","1.5","(X=0,Y=0,Z=0)","0","0","0","0","0","400","500","0","0","1","(20010,50100)","640268","0","0","1000008,1017012,2","(4,0,0)","3","21101","0","0","0","0","","1","0","0","0"
"730009002","730009002","605215","601223","0","200225","30115","1.5","(X=0,Y=0,Z=0)","0","0","0","0","0","400","500","0","0","1","(20009,50099)","640269","0","0","1000009,1017007,2","(12,0,0)","2","13103","0","0","0","0","","1","0","0","0"
"730009003","730009003","605216","601238","0","200227","30117","1.5","(X=0,Y=0,Z=0)","0","0","0","0","0","400","500","0","0","1","(20008,50098)","640271","0","0","1000008,1017008,12","(""0,0,0"")","1","5050","0","0","0","0","","1","0","0","0"
"730009004","730009004","605245","601288","0","200224","30114","1.5","(X=0,Y=0,Z=0)","0","0","0","0","0","400","500","0","0","1","(20011,50265)","640268","0","0","1000008,1017012,2","(4,0,0)","3","21102","0","0","0","0","","0","0","0","0"
"730010001","730010001","605211","601224","0","210284","30051","1","(X=0,Y=0,Z=0)","0","0","0","100097","0","400","500","0","0","1","","640116","0","0","1000009,1017007,2","(""0,0,0"")","2","11101","0","0","0","0","","1","0","0","0"
"730010002","730010002","605211","601225","0","210284","30051","1","(X=0,Y=0,Z=0)","0","0","0","100097","0","400","500","0","0","1","","640116","0","0","1000009,1017007,2","(""0,0,0"")","2","11101","0","0","0","0","","1","0","0","0"
"730010003","730010003","605211","601226","0","210284","30051","1","(X=0,Y=0,Z=0)","0","0","0","100097","0","400","500","0","0","1","","640116","0","0","1000009,1017007,2","(""0,0,0"")","2","11101","0","0","0","0","","1","0","0","0"
"730011001","730011001","605212","601227","0","210292","30021","1","(X=0,Y=0,Z=0)","0","0","0","100101","0","400","500","0","0","1","","640276","0","0","1000009,1017007,2","(2,0,0)","2","14105","0","0","0","0","","1","0","0","0"
"730011002","730011002","605212","601228","0","210292","30021","1","(X=0,Y=0,Z=0)","0","0","0","100101","0","400","500","0","0","1","","640276","0","0","1000009,1017007,2","(2,0,0)","2","14105","0","0","0","0","","1","0","0","0"
"730011003","730011003","605212","601229","0","210292","30021","1","(X=0,Y=0,Z=0)","0","0","0","100101","0","400","500","0","0","1","","640276","0","0","1000009,1017007,2","(2,0,0)","2","14105","0","0","0","0","","1","0","0","0"
"730011004","730011004","605212","601286","0","210292","30021","1","(X=0,Y=0,Z=0)","0","0","0","100101","0","400","500","0","0","1","","640276","0","0","1000009,1017007,2","(2,0,0)","2","14105","0","0","0","0","","1","0","0","0"
"730011005","730011005","605212","601332","0","210292","30021","1","(X=0,Y=0,Z=0)","0","0","0","100101","0","400","500","0","0","1","","640276","0","0","1000009,1017007,2","(2,0,0)","2","14105","0","0","0","0","","1","0","0","0"
"730011006","730011006","605212","601344","0","210292","30021","1","(X=0,Y=0,Z=0)","0","0","0","100101","0","400","500","0","0","1","","640276","0","0","1000009,1017007,2","(2,0,0)","2","14105","0","0","0","0","","1","0","0","0"
"730011007","730011007","605212","601588","0","210292","30021","1","(X=0,Y=0,Z=0)","0","0","0","100101","0","400","500","0","0","1","","640276","0","0","1000009,1017007,2","(2,0,0)","2","14105","0","0","0","0","","1","0","0","0"
"730012001","730012001","605213","601230","0","210296","30008","1","(X=0,Y=0,Z=0)","0","0","0","100087","0","400","500","0","0","1","","640116","0","0","1000008,1017008,12","(""0,0,0"")","1","5040","0","0","0","0","","1","0","0","0"
"730012002","730012002","605213","601231","0","210296","30008","1","(X=0,Y=0,Z=0)","0","0","0","100087","0","400","500","0","0","1","","640116","0","0","1000008,1017008,12","(""0,0,0"")","1","5040","0","0","0","0","","1","0","0","0"
"730012003","730012003","605213","601232","0","210296","30008","1","(X=0,Y=0,Z=0)","0","0","0","100087","0","400","500","0","0","1","","640116","0","0","1000008,1017008,12","(""0,0,0"")","1","5040","0","0","0","0","","1","0","0","0"
"730013001","730013001","605217","601239","721022","210288","30004","1","(X=0,Y=0,Z=0)","0","0","0","100098","0","400","500","0","0","1","","640116","0","0","1000008,1017008,2","(""0,0,0"")","7","9000","0","0","0","0","","1","0","0","3"
"730013002","730013002","605217","601240","721022","210288","30004","1","(X=0,Y=0,Z=0)","0","0","0","100098","0","400","500","0","0","1","","640116","0","0","1000008,1017008,2","(""0,0,0"")","7","9000","0","0","0","0","","1","0","0","3"
"730013003","730013003","605217","601241","721022","210288","30004","1","(X=0,Y=0,Z=0)","0","0","0","100098","0","400","500","0","0","1","","640116","0","0","1000008,1017008,2","(""0,0,0"")","7","9000","0","0","0","0","","1","0","0","3"
"730013101","730013101","605241","601281","721026","210119","50059","1.3","(X=0,Y=0,Z=0)","0","0","0","100014","0","400","500","0","0","1","","640187","0","0","1000008,1017008,2","(""0,0,0"")","7","9018","0","0","0","0","","1","0","0","22"
"730013102","730013102","605246","601282","721022","210278","30011","1","(X=0,Y=0,Z=0)","0","0","0","100091","0","400","500","0","0","1","","640180","0","0","1000008,1017008,2","(""0,0,0"")","7","9019","0","0","0","0","","1","0","0","23"
"730013103","730013103","605262","601413","721022","210331","30095","1","(X=0,Y=0,Z=0)","0","0","0","100157","0","400","500","0","0","1","","640120","0","0","1000008,1017008,2","(""0,0,0"")","7","9017","0","0","0","0","","1","0","0","21"
"730014001","730014001","605220","601253","0","210284","30051","1","(X=0,Y=0,Z=0)","0","0","0","100097","0","400","500","0","0","1","","640116","0","0","1000008,1017008,2","(""0,0,0"")","1","5060","0","0","0","0","","1","0","0","0"
"730015001","730015001","605221","601254","0","210282","30009","1","(X=0,Y=0,Z=0)","0","0","300045","100095","0","400","500","0","0","1","(244)","640116","0","0","1000011,1078001,2","(""0,0,0"")","4","2001","0","0","0","0","","1","0","0","0"
"730016001","730016001","605256","601292","0","210284","30051","1","(X=0,Y=0,Z=0)","0","0","0","100097","0","400","500","0","0","1","","640116","0","0","1000008,1017008,2","(""0,0,0"")","1","6001","0","0","0","0","","1","0","0","0"
"730016002","730016002","605257","601293","0","210276","30005","1","(X=0,Y=0,Z=0)","0","0","300039","100089","0","400","500","0","0","1","","640115","0","0","1000008,1017008,2","(""0,0,0"")","1","6002","0","0","0","0","","1","0","0","0"
"730017004","730017004","605237","601643","0","210413","30124","1","(X=0,Y=0,Z=0)","0","0","0","0","0","400","500","0","0","1","","640286","0","0","1000009,1017007,2","(20,0,0)","2","15400","0","0","0","0","","1","0","0","0"
"730018001","730018001","605297","601461","0","210430","410012","1.6","(X=0,Y=0,Z=0)","150","0","0","0","0","400","500","0","0","1","(50329)","3410012","0","0","1000009,1017007,2","(1,0,0)","2","15108","0","0","0","0","","1","0","0","0"
"730018002","730018002","605298","601462","0","210423","410051","2","(X=0,Y=0,Z=0)","0","0","0","0","0","400","500","0","0","1","","3410051","0","0","1000008,1017008,2","(""0,0,0"")","1","5070","0","0","0","0","","1","0","0","0"
"730018003","730018003","605387","601645","0","210452","410050","2","(X=0,Y=0,Z=0)","0","0","0","0","0","400","500","0","0","1","","3410051","0","0","1000009,1017007,2","(0,0,0)","10","1000","0","0","0","0","","1","0","0","0"
"730019001","730019001","605353","601559","721022","210290","30097","1","(X=0,Y=0,Z=0)","0","0","0","100163","0","400","500","0","0","1","","640227","0","0","1000008,1017008,22","(""0,0,0"")","1","5071","0","0","0","0","","1","0","0","0"
"730020001","730020001","605386","601644","0","210156","50088","1","(X=0,Y=0,Z=0)","0","0","0","0","0","400","500","0","0","1","","640116","0","0","1000009,1017007,2","(0,0,0)","10","1","0","0","0","0","","0","0","0","0"
"730020002","730020002","605386","601644","0","210156","50220","1","(X=0,Y=0,Z=0)","0","0","0","0","0","400","500","0","0","1","","640116","0","0","1000009,1017007,2","(0,0,0)","10","2","0","0","0","0","","0","0","0","0"
"730003034","730003034","605290","601448","0","210411","30122","1","(X=0,Y=0,Z=0)","0","0","0","100220","0","400","500","0","0","1","(50323)","640120","0","0","0","(0,0,0)","0","0","0","0","0","0","","1","0","0","0"
"730003035","730003035","605291","601449","0","210415","30126","1","(X=0,Y=0,Z=0)","0","0","0","100224","0","400","500","0","0","1","(50324)","640120","0","0","1000009,1017007,2","(14,0,0)","2","15107","0","0","0","0","","1","0","0","0"
"730003036","730003036","605026","601513","0","210273","30018","1","(X=0,Y=0,Z=0)","0","0","0","100086","0","150","500","0","0","1","(50378)","640222","0","0","1000008,1017008,2","(""0,0,0"")","1","5000","0","0","0","0","","1","101","0","0"
"730003037","730003037","605026","601514","0","210281","30010","1","(X=0,Y=0,Z=0)","0","0","300044","100094","0","150","500","0","0","1","(50379)","640156","0","0","1000008,1017008,2","(""0,0,0"")","1","5000","0","0","0","0","","1","101","0","0"
"730003038","730003038","605026","601515","0","210289","30003","1","(X=0,Y=0,Z=0)","0","0","300049","100099","0","150","500","0","0","1","","640215","0","0","1000008,1017008,2","(""0,0,0"")","1","5000","0","0","0","0","","1","101","0","0"
"730003039","730003039","605026","601516","0","210289","30003","1","(X=0,Y=0,Z=0)","0","0","300049","100099","0","150","500","0","0","1","","640215","0","0","1000008,1017008,2","(""0,0,0"")","1","5000","0","0","0","0","","1","101","0","0"
"730003040","730003040","605183","600744","0","210352","30023","1","(X=0,Y=0,Z=0)","0","0","300046","100096","0","350","500","0","0","1","","640283","0","0","1000008,1017008,2,12","(""0,0,0"")","1","5030","0","0","0","0","","1","201","0","0"
"730003041","730003041","605183","600750","0","400093","30106","1","(X=0,Y=0,Z=0)","0","0","0","0","0","150","500","0","0","1","(50380)","640280","0","0","1000008,1017008,2,12","(""0,0,0"")","1","5030","0","0","0","0","","1","201","0","0"
"730003042","730003042","605183","601517","0","210352","30023","1","(X=0,Y=0,Z=0)","0","0","300046","100096","0","350","500","0","0","1","","640283","0","0","1000008,1017008,2,12","(""0,0,0"")","1","5030","0","0","0","0","","1","201","0","0"
"730003043","730003043","605183","601518","0","210352","30023","1","(X=0,Y=0,Z=0)","0","0","300046","100096","0","350","500","0","0","1","","640283","0","0","1000008,1017008,2,12","(""0,0,0"")","1","5030","0","0","0","0","","1","201","0","0"
"730003044","730003044","605212","600719","0","210292","30021","1","(X=0,Y=0,Z=0)","0","0","0","100101","0","150","500","0","0","1","(50381)","640276","0","0","1000009,1017007,2","(2,0,0)","2","14105","0","0","0","0","","1","0","0","0"
"730003045","730003045","605212","601519","0","210292","30021","1","(X=0,Y=0,Z=0)","0","0","0","100101","0","150","500","0","0","1","(50382)","640276","0","0","1000009,1017007,2","(2,0,0)","2","14105","0","0","0","0","","1","0","0","0"
"730003046","730003046","605212","601520","0","210292","30021","1","(X=0,Y=0,Z=0)","0","0","0","100101","0","150","500","0","0","1","","640276","0","0","1000009,1017007,2","(2,0,0)","2","14105","0","0","0","0","","1","0","0","0"
"730003047","730003047","605212","601521","0","210292","30021","1","(X=0,Y=0,Z=0)","0","0","0","100101","0","150","500","0","0","1","","640276","0","0","1000009,1017007,2","(2,0,0)","2","14105","0","0","0","0","","1","0","0","0"
"730003048","730003048","605240","601522","0","210288","30004","1","(X=0,Y=0,Z=0)","0","0","300048","100098","0","150","500","0","0","1","(50383)","640228","0","0","1000013,2070004,0","(""0,0,0"")","8","6700","0","0","0","0","","1","0","0","0"
"730003049","730003049","605240","601529","0","210285","30082","1","(X=0,Y=0,Z=0)","0","0","300005","100059","0","150","500","0","0","1","","0","0","0","1000013,2070004,0","(""0,0,0"")","8","6700","0","0","0","0","","1","0","0","0"
"730003050","730003050","605240","601530","0","210285","30082","1","(X=0,Y=0,Z=0)","0","0","300005","100059","0","150","500","0","0","1","","0","0","0","1000013,2070004,0","(""0,0,0"")","8","6700","0","0","0","0","","1","0","0","0"
"730003051","730003051","605309","601540","0","210413","30124","1","(X=0,Y=0,Z=0)","0","0","0","100222","0","400","500","0","0","1","(50384,50385)","640286","0","0","1000009,1017007,2","(17,0,0)","2","15208","0","0","0","0","","1","0","0","0"
"730003052","730003052","605026","601557","0","210331","30095","1","(X=0,Y=0,Z=0)","0","0","0","100157","0","150","500","0","0","1","(50413)","640231","0","0","1000008,1017008,2","(""0,0,0"")","1","5000","0","0","0","0","","1","101","0","0"
"730003053","730003053","605026","105600016","110133","210471","30135","1","(X=0,Y=0,Z=0)","0","0","0","100014","0","150","500","0","0","1","","640187","0","0","1000008,1017008,2","(""0,0,0"")","1","5000","0","0","0","0","","1","101","0","0"
"730003054","730003054","605183","105600017","100396","210471","30135","1.2","(X=0,Y=0,Z=0)","0","0","0","100014","0","150","500","0","0","1","","640187","0","0","1000008,1017008,2,12","(""0,0,0"")","1","5030","0","0","0","0","","1","201","0","0"
"730003055","730003055","605212","105600018","110138","210470","30134","1.3","(X=0,Y=0,Z=0)","0","0","0","100014","0","150","500","0","0","1","","640187","0","0","1000009,1017007,2","(1,0,0)","2","15209","0","0","0","0","","1","0","0","0"
"730003056","730003056","605240","105600019","100402","210470","30134","1.5","(X=0,Y=0,Z=0)","0","0","0","100014","0","150","500","0","0","1","","640187","0","0","1000013,2070004,0","(""0,0,0"")","8","6700","0","0","0","0","","1","0","0","0"
"740010001","740010001","0","3750773","110119","210153","30074","2.4","(X=0,Y=0,Z=0)","0","0","0","100023","0","150","500","0","0","1","","0","0","0","0","","0","0","0","0","0","0","","0","0","0","0"
"740010101","740010101","0","3750895","0","210326","30066","2.8","(X=0,Y=0,Z=0)","0","0","0","100115","0","150","500","0","0","1","","640133","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"740010201","740010201","0","3750898","110119","210156","50088","2.3","(X=0,Y=0,Z=0)","0","0","0","100023","0","150","500","0","0","1","","640213","0","0","0","","0","0","0","0","0","0","","0","0","0","0"
"740011001","740011001","0","3750774","110116","210153","30074","2.4","(X=0,Y=0,Z=0)","0","0","0","100023","0","150","500","0","0","1","","0","0","0","0","","0","0","0","0","0","0","","0","0","0","0"
"740011101","740011101","0","3750896","0","210326","30066","2.8","(X=0,Y=0,Z=0)","0","0","0","100115","0","150","500","0","0","1","","640133","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"740011201","740011201","0","3750899","110116","210156","50088","2.3","(X=0,Y=0,Z=0)","0","0","0","100023","0","150","500","0","0","1","","640213","0","0","0","","0","0","0","0","0","0","","0","0","0","0"
"740012001","740012001","0","3750811","110107","210153","30074","2.4","(X=0,Y=0,Z=0)","0","0","0","100023","0","150","500","0","0","1","","0","0","0","0","","0","0","0","0","0","0","","0","0","0","0"
"740012101","740012101","0","3750897","0","210326","30066","2.8","(X=0,Y=0,Z=0)","0","0","0","100115","0","150","500","0","0","1","","640133","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"740012201","740012201","0","3750900","110107","210156","50088","2.3","(X=0,Y=0,Z=0)","0","0","0","100023","0","150","500","0","0","1","","640213","0","0","0","","0","0","0","0","0","0","","0","0","0","0"
"740013001","740013001","0","3750973","100398","210153","30074","2.4","(X=0,Y=0,Z=0)","0","0","0","100023","0","150","500","0","0","1","","0","0","0","0","","0","0","0","0","0","0","","0","0","0","0"
"740013101","740013101","0","3750974","0","210326","30066","2.8","(X=0,Y=0,Z=0)","0","0","0","100115","0","150","500","0","0","1","","640133","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"740013201","740013201","0","3750975","100398","210156","50088","2.3","(X=0,Y=0,Z=0)","0","0","0","100023","0","150","500","0","0","1","","640213","0","0","0","","0","0","0","0","0","0","","0","0","0","0"
"740014001","740014001","0","3752002","100398","210153","30074","2.4","(X=0,Y=0,Z=0)","0","0","0","100023","0","150","500","0","0","1","","0","0","0","0","","0","0","0","0","0","0","","0","0","0","0"
"740014101","740014101","0","3752003","0","210326","30066","2.8","(X=0,Y=0,Z=0)","0","0","0","100115","0","150","500","0","0","1","","640133","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"740014201","740014201","0","3752004","100398","210156","50088","2.3","(X=0,Y=0,Z=0)","0","0","0","100023","0","150","500","0","0","1","","640213","0","0","0","","0","0","0","0","0","0","","0","0","0","0"
"730013301","740120001","3700901","3799001","0","210401","410032","2","(X=0,Y=0,Z=0)","0","0","0","0","0","400","500","0","0","1","","640271","0","0","1000008,1017008,2","(""0,0,0"")","7","9020","0","0","0","0","","1","0","0","25"
"730013302","740120002","3700902","3799002","0","210402","410028","2","(X=0,Y=0,Z=0)","0","0","0","0","0","400","500","0","0","1","","3410039","0","0","1000008,1017008,2","(""0,0,0"")","7","9021","0","0","0","0","","1","0","0","26"
"740120003","740120003","3700904","600091","0","210241","30032","1","(X=0,Y=0,Z=0)","0","0","300003","100057","0","400","500","0","0","1","","640121","0","0","1000008,1017008,2","(""0,0,0"")","7","9022","0","0","0","0","","1","0","0","28"
"740120004","740120004","3700905","3799003","721002","210283","30022","1","(X=0,Y=0,Z=0)","0","0","300046","100096","0","400","500","0","0","1","","640116","0","0","1000008,1017008,2","(""0,0,0"")","7","9023","0","0","0","0","","1","0","0","29"
"740120005","740120005","3700906","3799004","721001","210288","30004","1","(X=0,Y=0,Z=0)","0","0","0","100098","0","400","500","0","0","1","","640116","0","0","1000008,1017008,2","(""0,0,0"")","7","9024","0","0","0","0","","1","0","0","30"
"740120006","740120006","3700912","3799010","0","210433","410027","1.7","(X=0,Y=0,Z=0)","0","0","0","0","0","400","500","0","0","1","","640116","0","0","1000008,1017008,2","(""0,0,0"")","7","9025","0","0","0","0","","1","0","0","33"
"730013406","730013406","3700915","3799013","0","210452","410050","3","(X=0,Y=0,Z=0)","0","0","0","0","0","400","500","0","0","1","","640116","0","0","1000008,1017008,2","(""0,0,0"")","7","9026","0","0","0","0","","1","0","0","35"
"730013407","730013407","3700903","600091","0","210241","30032","1","(X=0,Y=0,Z=0)","0","0","300003","100057","0","400","500","0","0","1","","640121","0","0","1000008,1017008,2","(""0,0,0"")","7","9027","0","0","0","0","","1","0","0","37"
"730013408","730013408","3700919","3799016","0","210459","410044","1.3","(X=0,Y=0,Z=0)","0","0","0","0","0","400","500","0","0","1","","3410044","0","0","1000008,1017008,2","(""0,0,0"")","7","9028","0","0","0","0","","1","0","0","39"
"730013409","730013409","3700920","3799017","0","210384","410039","1.5","(X=0,Y=0,Z=0)","0","0","0","0","0","400","500","0","0","1","","3410044","0","0","1000008,1017008,2","(""0,0,0"")","7","9029","0","0","0","0","","1","0","0","41"
"730013410","730013410","3700922","3799009","0","210432","410036","1.5","(X=0,Y=0,Z=0)","0","0","0","0","0","400","500","0","0","1","","640232","0","0","1000008,1017008,2","(""0,0,0"")","7","9030","0","0","0","0","","1","0","0","43"
"730013411","730013411","3700921","3799018","0","210119","50059","1.4","(X=0,Y=0,Z=0)","0","0","0","100014","0","400","500","0","0","1","","640187","0","0","1000008,1017008,2","(""0,0,0"")","7","9031","0","0","0","0","","1","0","0","45"
"730013412","730013412","3700925","3799020","0","210241","30032","1","(X=0,Y=0,Z=0)","0","0","300003","100057","0","400","500","0","0","1","","640121","0","0","1000008,1017008,2","(""0,0,0"")","7","9032","0","0","0","0","","1","0","0","48"
"730013413","730013413","3700927","3799021","0","210423","410051","1.2","(X=0,Y=0,Z=0)","0","0","0","0","0","400","500","0","0","1","","640266","0","0","1000008,1017008,2","(""0,0,0"")","7","9033","0","0","0","0","","1","0","0","50"
"730013414","730013414","0","0","0","400148","8008","0.8","(X=0,Y=0,Z=0)","0","0","0","0","0","0","500","0","1","1","","0","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"730013415","730013415","3700928","3799022","0","210119","50265","1.4","(X=0,Y=0,Z=0)","0","0","0","100014","0","400","500","0","0","1","","640187","0","0","1000008,1017008,2","(""0,0,0"")","7","9034","0","0","0","0","","1","0","0","52"
"730013416","730013416","3700929","3799023","0","210285","30083","1","(X=0,Y=0,Z=0)","0","0","300005","100059","0","400","500","0","0","1","","640263","0","0","1000008,1017008,2","(0,0,0)","7","9035","0","0","0","0","","1","0","0","55"
"750010001","750010001","605263","601414","0","210287","30083","1","(X=0,Y=0,Z=0)","0","0","0","100059","0","400","500","0","0","1","","640263","0","0","1000014,2530079,2","(""0,0,0"")","100","0","0","0","0","0","","1","0","0","0"
"1","1","0","600501","0","0","4006","1","(X=0,Y=0,Z=0)","0","0","300099","100079","0","150","500","0","0","1","","640101","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2","2","0","600502","0","0","4004","1","(X=0,Y=0,Z=0)","0","0","300100","100123","0","150","500","0","0","1","","640102","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"3","3","0","600503","0","0","4005","1","(X=0,Y=0,Z=0)","0","0","300101","100080","0","150","500","0","0","1","","640103","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"4","4","0","600100","0","0","4002","1","(X=0,Y=0,Z=0)","0","0","300102","100124","0","150","500","0","0","1","","640104","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"5","5","0","600504","0","0","4026","1","(X=0,Y=0,Z=0)","0","0","300103","100125","0","150","500","0","0","1","","640105","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"6","6","0","3600006","0","0","20001","1","(X=0,Y=0,Z=0)","0","0","300104","100236","0","150","500","0","0","1","","640105","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"801000001","801000001","0","600089","0","0","30028","1","(X=0,Y=0,Z=0)","0","0","300001","100055","0","150","500","0","0","1","","0","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"801000002","801000002","0","600090","0","0","30029","1","(X=0,Y=0,Z=0)","0","0","300002","100056","0","150","500","0","0","1","","0","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"801000003","801000003","0","600092","0","0","30030","1","(X=0,Y=0,Z=0)","0","0","300004","100058","0","150","500","0","0","1","","0","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"801000004","801000004","0","600091","0","0","30032","1","(X=0,Y=0,Z=0)","0","0","300003","100057","0","150","500","0","0","1","","0","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"801000005","801000005","0","600093","0","0","30102","1","(X=0,Y=0,Z=0)","0","0","300170","100188","0","150","500","0","0","1","","0","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"801000006","801000006","0","600094","0","0","30038","1","(X=0,Y=0,Z=0)","0","0","300006","100060","0","150","500","0","0","1","","0","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"801000007","801000007","0","600096","0","0","30048","1","(X=0,Y=0,Z=0)","0","0","300008","100062","0","150","500","0","0","1","","0","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"801000008","801000008","0","600097","0","0","30099","1","(X=0,Y=0,Z=0)","0","0","300153","100175","0","150","500","0","0","1","","0","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"801000009","801000009","0","600098","0","0","30099","1","(X=0,Y=0,Z=0)","0","0","300153","100175","0","150","500","0","0","1","","0","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"801000010","801000010","0","600099","0","0","30099","1","(X=0,Y=0,Z=0)","0","0","300153","100175","0","150","500","0","0","1","","0","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"801000011","801000011","0","600095","0","0","30044","1","(X=0,Y=0,Z=0)","0","0","300007","100061","0","150","500","0","0","1","","0","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"801000012","801000012","0","600104","0","0","30045","1","(X=0,Y=0,Z=0)","0","0","300011","100064","0","150","500","0","0","1","","0","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"801000013","801000013","0","600105","0","0","30039","1","(X=0,Y=0,Z=0)","0","0","300012","100065","0","150","500","0","0","1","","0","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"801000014","801000014","0","600108","0","0","30054","1","(X=0,Y=0,Z=0)","0","0","300014","100067","0","150","500","0","0","1","","0","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"801000015","801000015","0","600107","0","0","30042","1","(X=0,Y=0,Z=0)","0","0","300013","100066","0","150","500","0","0","1","","0","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"801000016","801000016","0","600120","0","0","30070","1","(X=0,Y=0,Z=0)","0","0","300011","100064","0","150","500","0","0","1","","0","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"801000017","801000017","0","600271","0","0","30073","1","(X=0,Y=0,Z=0)","0","0","300071","100116","0","150","500","0","0","1","","0","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
