"StageID","StageType","ChannelId","StageNameSID","BlockSize","StageLevel","CombatPower","AirWalkban","DirectWarpAble","BoardOnOff","MapMiniInfo","Gendata","StandardPosition_X","StandardPosition_Y","WayPoint","SafetyArea","SectorGrade","GatheringZone","MiningZone","SpiritZone"
201300922, 103, 4001, "[9F] Leader's Chamber III", 6400, 150, 192000, false, false, false, "0", "GENDATA_201300922.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300923, 103, 4001, "[9F] Leader's Chamber II", 6400, 150, 192000, false, false, false, "0", "GENDATA_201300923.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300924, 103, 4001, "[9F] Leader's Chamber I", 6400, 150, 192000, false, false, false, "0", "GENDATA_201300924.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300925, 103, 4001, "[9F] Treasure Chamber", 6400, 150, 192000, false, false, false, "0", "GENDATA_201300925.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300926, 103, 4001, "[9F] Trade Chamber", 6400, 150, 192000, false, false, false, "0", "GENDATA_201300926.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300927, 103, 4001, "[9F] Protection Chamber", 6400, 150, 192000, false, false, false, "0", "GENDATA_201300927.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300928, 103, 4001, "[9F] Sealing Chamber", 6400, 150, 192000, false, false, false, "0", "GENDATA_201300928.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300929, 103, 4001, "[9F] Demon's Chamber", 6400, 150, 192000, false, false, false, "0", "GENDATA_201300929.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300930, 103, 4001, "[9F] Cooperation Chamber", 6400, 150, 192000, false, false, false, "0", "GENDATA_201300930.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300931, 103, 4001, "[9F] Darksteel Chamber", 6400, 150, 192000, false, false, false, "0", "GENDATA_201300931.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300932, 103, 4001, "[9F] Darksteel Chamber", 6400, 150, 192000, false, false, false, "0", "GENDATA_201300932.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300933, 103, 4001, "[9F] Training Chamber I", 6400, 150, 192000, false, false, false, "0", "GENDATA_201300933.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300934, 103, 4001, "[9F] Training Chamber II", 6400, 150, 192000, false, false, false, "0", "GENDATA_201300934.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300935, 103, 4001, "[9F] White Silver Chamber I", 6400, 150, 192000, false, false, false, "0", "GENDATA_201300935.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300936, 103, 4001, "[9F] White Silver Chamber II", 6400, 150, 192000, false, false, false, "0", "GENDATA_201300936.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201301001, 103, 4001, "Magic Square 10F", 6400, 160, 220400, false, false, false, "0", "GENDATA_201301001.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201301002, 103, 4001, "[10F] Magic Stone Chamber I", 6400, 160, 220400, false, false, false, "0", "GENDATA_201301002.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201301003, 103, 4001, "[10F] Magic Stone Chamber II", 6400, 160, 220400, false, false, false, "0", "GENDATA_201301003.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201301004, 103, 4001, "[10F] Magic Stone Chamber III", 6400, 160, 220400, false, false, false, "0", "GENDATA_201301004.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201301005, 103, 4001, "[10F] Antidemon Chamber", 6400, 160, 220400, false, false, false, "0", "GENDATA_201301005.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201301006, 103, 4001, "[10F] Experience Chamber I", 6400, 160, 220400, false, false, false, "0", "GENDATA_201301006.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201301007, 103, 4001, "[10F] Experience Chamber II", 6400, 160, 220400, false, false, false, "0", "GENDATA_201301007.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201301008, 103, 4001, "[10F] Experience Chamber III", 6400, 160, 220400, false, false, false, "0", "GENDATA_201301008.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201301009, 103, 4001, "[10F] Gold Chamber I", 6400, 160, 220400, false, false, false, "0", "GENDATA_201301009.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201301010, 103, 4001, "[10F] Gold Chamber II", 6400, 160, 220400, false, false, false, "0", "GENDATA_201301010.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201301011, 103, 4001, "[10F] Gold Chamber III", 6400, 160, 220400, false, false, false, "0", "GENDATA_201301011.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201301012, 103, 4001, "[10F] Mining Chamber", 6400, 160, 220400, false, false, false, "0", "GENDATA_201301012.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201301013, 103, 4001, "[10F] Gathering Chamber", 6400, 160, 220400, false, false, false, "0", "GENDATA_201301013.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201301014, 103, 4001, "[10F] Energy Chamber", 6400, 160, 220400, false, false, false, "0", "GENDATA_201301014.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201301015, 103, 4001, "[10F] Leader's Chamber III", 6400, 160, 220400, false, false, false, "0", "GENDATA_201301015.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201301016, 103, 4001, "[10F] Leader's Chamber II", 6400, 160, 220400, false, false, false, "0", "GENDATA_201301016.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201301017, 103, 4001, "[10F] Leader's Chamber I", 6400, 160, 220400, false, false, false, "0", "GENDATA_201301017.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201301018, 103, 4001, "[10F] Treasure Chamber", 6400, 160, 220400, false, false, false, "0", "GENDATA_201301018.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201301019, 103, 4001, "[10F] Protection Chamber", 6400, 160, 220400, false, false, false, "0", "GENDATA_201301019.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201301020, 103, 4001, "[10F] Sealing Chamber", 6400, 160, 220400, false, false, false, "0", "GENDATA_201301020.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201301021, 103, 4001, "[10F] Demon's Chamber", 6400, 160, 220400, false, false, false, "0", "GENDATA_201301021.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201301022, 103, 4001, "[10F] Cooperation Chamber", 6400, 160, 220400, false, false, false, "0", "GENDATA_201301022.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201301023, 103, 4001, "[10F] Darksteel Chamber", 6400, 160, 220400, false, false, false, "0", "GENDATA_201301023.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201301024, 103, 4001, "[10F] Training Chamber I", 6400, 160, 220400, false, false, false, "0", "GENDATA_201301024.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201301025, 103, 4001, "[10F] Training Chamber II", 6400, 160, 220400, false, false, false, "0", "GENDATA_201301025.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201301026, 103, 4001, "[10F] White Silver Chamber I", 6400, 160, 220400, false, false, false, "0", "GENDATA_201301026.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201301027, 103, 4001, "[10F] White Silver Chamber II", 6400, 160, 220400, false, false, false, "0", "GENDATA_201301027.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201400001, 104, 4002, "Secret Peak 1F", 6400, 25, 15800, false, false, false, "MAP_MINI_201400001.json", "GENDATA_201400001.json", -29984, -28910, "WAYPOINT_201400001.json", "SAFE_AREA_201400001.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201400002, 104, 4002, "Secret Peak 2F", 6400, 40, 36100, false, false, false, "MAP_MINI_201400002.json", "GENDATA_201400002.json", -29984, -28910, "WAYPOINT_201400002.json", "SAFE_AREA_201400002.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201400003, 104, 4002, "Secret Peak 3F", 6400, 55, 54400, false, false, false, "MAP_MINI_201400003.json", "GENDATA_201400003.json", -29984, -28910, "WAYPOINT_201400003.json", "SAFE_AREA_201400003.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201400004, 104, 4002, "Secret Peak 4F", 6400, 70, 64800, false, false, false, "MAP_MINI_201400004.json", "GENDATA_201400004.json", -29984, -28910, "WAYPOINT_201400004.json", "SAFE_AREA_201400004.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201400005, 104, 4002, "Secret Peak 5F", 6400, 85, 72400, false, false, false, "MAP_MINI_201400005.json", "GENDATA_201400005.json", -29984, -28910, "WAYPOINT_201400005.json", "SAFE_AREA_201400005.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201400006, 104, 4002, "Secret Peak 6F", 6400, 100, 91100, false, false, false, "MAP_MINI_201400006.json", "GENDATA_201400006.json", -29984, -28910, "WAYPOINT_201400006.json", "SAFE_AREA_201400006.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201400007, 104, 4002, "Secret Peak 7F", 6400, 125, 146100, false, false, false, "MAP_MINI_201400007.json", "GENDATA_201400007.json", -29984, -28910, "WAYPOINT_201400007.json", "SAFE_AREA_201400007.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201400008, 104, 4002, "Secret Peak 8F", 6400, 140, 159700, false, false, false, "MAP_MINI_201400008.json", "GENDATA_201400008.json", -29984, -28910, "WAYPOINT_201400008.json", "SAFE_AREA_201400008.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201400009, 104, 4002, "Secret Peak 9F", 6400, 155, 198000, false, false, false, "MAP_MINI_201400009.json", "GENDATA_201400009.json", -29984, -28910, "WAYPOINT_201400009.json", "SAFE_AREA_201400009.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201400010, 104, 4002, "Secret Peak 10F", 6400, 165, 224000, false, false, false, "MAP_MINI_201400010.json", "GENDATA_201400010.json", -29984, -28910, "WAYPOINT_201400010.json", "SAFE_AREA_201400010.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201500010, 110, 6001, "Tower of Black Dragon 1F", 3200, 100, 124200, false, true, true, "MAP_MINI_201500010.json", "GENDATA_201500010.json", -44300, -41710, "WAYPOINT_201500010.json", "SAFE_AREA_201500010.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201500020, 110, 6001, "Tower of Black Dragon 2F", 3200, 110, 134200, false, true, true, "MAP_MINI_201500020.json", "GENDATA_201500020.json", -44300, -41710, "WAYPOINT_201500020.json", "SAFE_AREA_201500020.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201500030, 110, 6001, "Tower of Black Dragon 3F", 3200, 120, 143100, false, true, true, "MAP_MINI_201500030.json", "GENDATA_201500030.json", -44300, -41710, "WAYPOINT_201500030.json", "SAFE_AREA_201500030.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201500040, 110, 6001, "Tower of Black Dragon 4F", 3200, 140, 159700, false, true, true, "MAP_MINI_201500040.json", "GENDATA_201500040.json", -44300, -41710, "WAYPOINT_201500040.json", "SAFE_AREA_201500040.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510013, 14, 2007, "Bicheon Valley Secret Passage 1-1", 3200, 33, 23546, false, true, true, "MAP_MINI_201510013.json", "GENDATA_201510013.json", -17890, -5529, "0", "SAFE_AREA_201510013.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510014, 14, 2007, "Bicheon Valley Secret Passage 1-2", 3200, 33, 23546, false, true, true, "MAP_MINI_201510014.json", "GENDATA_201510014.json", -12789, -8841, "0", "SAFE_AREA_201510014.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510015, 14, 2007, "Bicheon Valley Secret Passage 1-3", 3200, 33, 23546, false, true, true, "MAP_MINI_201510015.json", "GENDATA_201510015.json", -20231, -13920, "0", "SAFE_AREA_201510015.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510016, 14, 2007, "Bicheon Valley Secret Passage 2-1", 3200, 36, 29351, false, true, true, "MAP_MINI_201510016.json", "GENDATA_201510016.json", -17890, -5529, "0", "SAFE_AREA_201510013.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510017, 14, 2007, "Bicheon Valley Secret Passage 2-2", 3200, 36, 29351, false, true, true, "MAP_MINI_201510017.json", "GENDATA_201510017.json", -20231, -13920, "0", "SAFE_AREA_201510015.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510018, 14, 2007, "Bicheon Valley Hidden Passage 2", 3200, 36, 29351, false, true, true, "MAP_MINI_201510018.json", "GENDATA_201510018.json", -12789, -8841, "0", "SAFE_AREA_201510014.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510019, 14, 2007, "Bicheon Valley Secret Passage 3-1", 3200, 39, 30587, false, true, true, "MAP_MINI_201510019.json", "GENDATA_201510019.json", -12789, -8841, "0", "SAFE_AREA_201510014.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510020, 14, 2007, "Bicheon Valley Secret Passage 3-2", 3200, 39, 30587, false, true, true, "MAP_MINI_201510020.json", "GENDATA_201510020.json", -17890, -5529, "0", "SAFE_AREA_201510013.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510021, 14, 2007, "Bicheon Valley Secret Passage 3-3", 3200, 39, 30587, false, true, true, "MAP_MINI_201510021.json", "GENDATA_201510021.json", -20231, -13920, "0", "SAFE_AREA_201510015.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510025, 14, 2007, "Snake Valley Secret Passage 1-1", 3200, 63, 52911, false, true, true, "MAP_MINI_201510025.json", "GENDATA_201510025.json", -17890, -5529, "0", "SAFE_AREA_201510013.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510026, 14, 2007, "Snake Valley Secret Passage 1-2", 3200, 63, 52911, false, true, true, "MAP_MINI_201510026.json", "GENDATA_201510026.json", -12789, -8841, "0", "SAFE_AREA_201510014.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510027, 14, 2007, "Snake Valley Secret Passage 1-3", 3200, 63, 52911, false, true, true, "MAP_MINI_201510027.json", "GENDATA_201510027.json", -20231, -13920, "0", "SAFE_AREA_201510015.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510028, 14, 2007, "Snake Valley Secret Passage 2-1", 3200, 66, 54724, false, true, true, "MAP_MINI_201510028.json", "GENDATA_201510028.json", -17890, -5529, "0", "SAFE_AREA_201510013.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510029, 14, 2007, "Snake Valley Secret Passage 2-2", 3200, 66, 54724, false, true, true, "MAP_MINI_201510029.json", "GENDATA_201510029.json", -20231, -13920, "0", "SAFE_AREA_201510015.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510030, 14, 2007, "Snake Valley Hidden Passage 2", 3200, 66, 54724, false, true, true, "MAP_MINI_201510030.json", "GENDATA_201510030.json", -12789, -8841, "0", "SAFE_AREA_201510014.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510031, 14, 2007, "Snake Valley Secret Passage 3-1", 3200, 69, 55740, false, true, true, "MAP_MINI_201510031.json", "GENDATA_201510031.json", -12789, -8841, "0", "SAFE_AREA_201510014.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510032, 14, 2007, "Snake Valley Secret Passage 3-2", 3200, 69, 55740, false, true, true, "MAP_MINI_201510032.json", "GENDATA_201510032.json", -17890, -5529, "0", "SAFE_AREA_201510013.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510033, 14, 2007, "Snake Valley Secret Passage 3-3", 3200, 69, 55740, false, true, true, "MAP_MINI_201510033.json", "GENDATA_201510033.json", -20231, -13920, "0", "SAFE_AREA_201510015.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510037, 14, 2007, "Redmoon Valley Secret Passage 1-1", 3200, 93, 72138, false, true, true, "MAP_MINI_201510037.json", "GENDATA_201510037.json", -17890, -5529, "0", "SAFE_AREA_201510013.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510038, 14, 2007, "Redmoon Valley Secret Passage 1-2", 3200, 93, 72138, false, true, true, "MAP_MINI_201510038.json", "GENDATA_201510038.json", -12789, -8841, "0", "SAFE_AREA_201510014.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510039, 14, 2007, "Redmoon Valley Secret Passage 1-3", 3200, 93, 72138, false, true, true, "MAP_MINI_201510039.json", "GENDATA_201510039.json", -20231, -13920, "0", "SAFE_AREA_201510015.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510040, 14, 2007, "Redmoon Valley Secret Passage 2-1", 3200, 96, 74950, false, true, true, "MAP_MINI_201510040.json", "GENDATA_201510040.json", -17890, -5529, "0", "SAFE_AREA_201510013.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510041, 14, 2007, "Redmoon Valley Secret Passage 2-2", 3200, 96, 74950, false, true, true, "MAP_MINI_201510041.json", "GENDATA_201510041.json", -20231, -13920, "0", "SAFE_AREA_201510015.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510042, 14, 2007, "Redmoon Valley Secret Passage 2-3", 3200, 96, 74950, false, true, true, "MAP_MINI_201510042.json", "GENDATA_201510042.json", -12789, -8841, "0", "SAFE_AREA_201510014.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510043, 14, 2007, "Redmoon Valley Secret Passage 3-1", 3200, 99, 76042, false, true, true, "MAP_MINI_201510043.json", "GENDATA_201510043.json", -12789, -8841, "0", "SAFE_AREA_201510014.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510044, 14, 2007, "Redmoon Valley Secret Passage 3-2", 3200, 99, 76042, false, true, true, "MAP_MINI_201510044.json", "GENDATA_201510044.json", -17890, -5529, "0", "SAFE_AREA_201510013.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510045, 14, 2007, "Redmoon Valley Secret Passage 3-3", 3200, 99, 76042, false, true, true, "MAP_MINI_201510045.json", "GENDATA_201510045.json", -20231, -13920, "0", "SAFE_AREA_201510015.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510100, 14, 2007, "Phantasia Valley Secret Passage 1-1", 3200, 131, 100946, false, true, true, "MAP_MINI_201510100.json", "GENDATA_201510100.json", -17890, -5529, "0", "SAFE_AREA_201510013.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510101, 14, 2007, "Phantasia Valley Secret Passage 1-2", 3200, 131, 100946, false, true, true, "MAP_MINI_201510101.json", "GENDATA_201510101.json", -12789, -8841, "0", "SAFE_AREA_201510014.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510102, 14, 2007, "Phantasia Valley Secret Passage 1-3", 3200, 131, 100946, false, true, true, "MAP_MINI_201510102.json", "GENDATA_201510102.json", -20231, -13920, "0", "SAFE_AREA_201510015.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510103, 14, 2007, "Phantasia Valley Secret Passage 2-1", 3200, 135, 102143, false, true, true, "MAP_MINI_201510103.json", "GENDATA_201510105.json", -17890, -5529, "0", "SAFE_AREA_201510013.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510104, 14, 2007, "Phantasia Valley Secret Passage 2-2", 3200, 135, 102143, false, true, true, "MAP_MINI_201510104.json", "GENDATA_201510104.json", -20231, -13920, "0", "SAFE_AREA_201510015.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510105, 14, 2007, "Phantasia Valley Secret Passage 2-3", 3200, 135, 102143, false, true, true, "MAP_MINI_201510105.json", "GENDATA_201510103.json", -12789, -8841, "0", "SAFE_AREA_201510014.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510106, 14, 2007, "Phantasia Valley Secret Passage 3-1", 3200, 139, 104039, false, true, true, "MAP_MINI_201510106.json", "GENDATA_201510107.json", -12789, -8841, "0", "SAFE_AREA_201510014.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510107, 14, 2007, "Phantasia Valley Secret Passage 3-2", 3200, 139, 104039, false, true, true, "MAP_MINI_201510107.json", "GENDATA_201510108.json", -17890, -5529, "0", "SAFE_AREA_201510013.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510108, 14, 2007, "Phantasia Valley Secret Passage 3-3", 3200, 139, 104039, false, true, true, "MAP_MINI_201510108.json", "GENDATA_201510106.json", -20231, -13920, "0", "SAFE_AREA_201510015.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510200, 14, 2007, "Sagittarion Valley Secret Passage 1-1", 3200, 162, 148101, false, true, true, "MAP_MINI_201510200.json", "GENDATA_201510200.json", -17890, -5529, "0", "SAFE_AREA_201510013.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510201, 14, 2007, "Sagittarion Valley Secret Passage 1-2", 3200, 162, 148101, false, true, true, "MAP_MINI_201510201.json", "GENDATA_201510201.json", -12789, -8841, "0", "SAFE_AREA_201510014.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201510202, 14, 2007, "Sagittarion Valley Secret Passage 1-3", 3200, 162, 148101, false, true, true, "MAP_MINI_201510202.json", "GENDATA_201510202.json", -20231, -13920, "0", "SAFE_AREA_201510015.json", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
