"Name","RowId","PresetGroupId","OrderNum","MainColorNumber","MainColorBrightness","SubColorNumber","SubColorBrightness"
"4683","4683","6003","3","128","100","128","100"
"4684","4684","6003","4","129","100","129","100"
"4685","4685","6003","5","130","100","130","100"
"4686","4686","6003","6","131","100","131","100"
"4687","4687","6003","7","132","100","132","100"
"4688","4688","6003","8","133","100","133","100"
"4689","4689","6003","9","134","100","134","100"
"4690","4690","6003","10","135","100","135","100"
"4691","4691","6003","11","136","100","136","100"
"4692","4692","6003","12","137","100","137","100"
"4693","4693","6003","13","138","100","138","100"
"4694","4694","6003","14","139","100","139","100"
"4695","4695","6003","15","140","100","140","100"
"4696","4696","6003","16","141","100","141","100"
"4697","4697","6003","17","142","100","142","100"
"4698","4698","6003","18","143","100","143","100"
"4699","4699","6003","19","144","100","144","100"
"4700","4700","6003","20","145","100","145","100"
"4701","4701","6004","1","18","100","18","100"
"4702","4702","6004","2","127","100","127","100"
"4703","4703","6004","3","128","100","128","100"
"4704","4704","6004","4","129","100","129","100"
"4705","4705","6004","5","130","100","130","100"
"4706","4706","6004","6","131","100","131","100"
"4707","4707","6004","7","132","100","132","100"
"4708","4708","6004","8","133","100","133","100"
"4709","4709","6004","9","134","100","134","100"
"4710","4710","6004","10","135","100","135","100"
"4711","4711","6004","11","136","100","136","100"
"4712","4712","6004","12","137","100","137","100"
"4713","4713","6004","13","138","100","138","100"
"4714","4714","6004","14","139","100","139","100"
"4715","4715","6004","15","140","100","140","100"
"4716","4716","6004","16","141","100","141","100"
"4717","4717","6004","17","142","100","142","100"
"4718","4718","6004","18","143","100","143","100"
"4719","4719","6004","19","144","100","144","100"
"4720","4720","6004","20","145","100","145","100"
"4721","4721","6005","1","16","100","16","100"
"4722","4722","6005","2","127","100","127","100"
"4723","4723","6005","3","128","100","128","100"
"4724","4724","6005","4","129","100","129","100"
"4725","4725","6005","5","130","100","130","100"
"4726","4726","6005","6","131","100","131","100"
"4727","4727","6005","7","132","100","132","100"
"4728","4728","6005","8","133","100","133","100"
"4729","4729","6005","9","134","100","134","100"
"4730","4730","6005","10","135","100","135","100"
"4731","4731","6005","11","136","100","136","100"
"4732","4732","6005","12","137","100","137","100"
"4733","4733","6005","13","138","100","138","100"
"4734","4734","6005","14","139","100","139","100"
"4735","4735","6005","15","140","100","140","100"
"4736","4736","6005","16","141","100","141","100"
"4737","4737","6005","17","142","100","142","100"
"4738","4738","6005","18","143","100","143","100"
"4739","4739","6005","19","144","100","144","100"
"4740","4740","6005","20","145","100","145","100"
"4741","4741","6006","1","61","100","61","100"
"4742","4742","6006","2","127","100","127","100"
"4743","4743","6006","3","128","100","128","100"
"4744","4744","6006","4","129","100","129","100"
"4745","4745","6006","5","130","100","130","100"
"4746","4746","6006","6","131","100","131","100"
"4747","4747","6006","7","132","100","132","100"
"4748","4748","6006","8","133","100","133","100"
"4749","4749","6006","9","134","100","134","100"
"4750","4750","6006","10","135","100","135","100"
"4751","4751","6006","11","136","100","136","100"
"4752","4752","6006","12","137","100","137","100"
"4753","4753","6006","13","138","100","138","100"
"4754","4754","6006","14","139","100","139","100"
"4755","4755","6006","15","140","100","140","100"
"4756","4756","6006","16","141","100","141","100"
"4757","4757","6006","17","142","100","142","100"
"4758","4758","6006","18","143","100","143","100"
"4759","4759","6006","19","144","100","144","100"
"4760","4760","6006","20","145","100","145","100"
"4761","4761","6007","1","3","100","3","100"
"4762","4762","6007","2","127","100","127","100"
"4763","4763","6007","3","128","100","128","100"
"4764","4764","6007","4","129","100","129","100"
"4765","4765","6007","5","130","100","130","100"
"4766","4766","6007","6","131","100","131","100"
"4767","4767","6007","7","132","100","132","100"
"4768","4768","6007","8","133","100","133","100"
"4769","4769","6007","9","134","100","134","100"
"4770","4770","6007","10","135","100","135","100"
"4771","4771","6007","11","136","100","136","100"
"4772","4772","6007","12","137","100","137","100"
"4773","4773","6007","13","138","100","138","100"
"4774","4774","6007","14","139","100","139","100"
"4775","4775","6007","15","140","100","140","100"
"4776","4776","6007","16","141","100","141","100"
"4777","4777","6007","17","142","100","142","100"
"4778","4778","6007","18","143","100","143","100"
"4779","4779","6007","19","144","100","144","100"
"4780","4780","6007","20","145","100","145","100"
"4781","4781","6008","1","88","-40","88","-40"
"4782","4782","6008","2","127","100","127","100"
"4783","4783","6008","3","128","100","128","100"
"4784","4784","6008","4","129","100","129","100"
"4785","4785","6008","5","130","100","130","100"
"4786","4786","6008","6","131","100","131","100"
"4787","4787","6008","7","132","100","132","100"
"4788","4788","6008","8","133","100","133","100"
"4789","4789","6008","9","134","100","134","100"
"4790","4790","6008","10","135","100","135","100"
"4791","4791","6008","11","136","100","136","100"
"4792","4792","6008","12","137","100","137","100"
"4793","4793","6008","13","138","100","138","100"
"4794","4794","6008","14","139","100","139","100"
"4795","4795","6008","15","140","100","140","100"
"4796","4796","6008","16","141","100","141","100"
"4797","4797","6008","17","142","100","142","100"
"4798","4798","6008","18","143","100","143","100"
"4799","4799","6008","19","144","100","144","100"
"4800","4800","6008","20","145","100","145","100"
"4801","4801","6009","1","22","100","22","100"
"4802","4802","6009","2","127","100","127","100"
"4803","4803","6009","3","128","100","128","100"
"4804","4804","6009","4","129","100","129","100"
"4805","4805","6009","5","130","100","130","100"
"4806","4806","6009","6","131","100","131","100"
"4807","4807","6009","7","132","100","132","100"
"4808","4808","6009","8","133","100","133","100"
"4809","4809","6009","9","134","100","134","100"
"4810","4810","6009","10","135","100","135","100"
"4811","4811","6009","11","136","100","136","100"
"4812","4812","6009","12","137","100","137","100"
"4813","4813","6009","13","138","100","138","100"
"4814","4814","6009","14","139","100","139","100"
"4815","4815","6009","15","140","100","140","100"
"4816","4816","6009","16","141","100","141","100"
"4817","4817","6009","17","142","100","142","100"
"4818","4818","6009","18","143","100","143","100"
"4819","4819","6009","19","144","100","144","100"
"4820","4820","6009","20","145","100","145","100"
"4821","4821","6101","1","6","-50","6","-50"
"4822","4822","6101","2","127","100","127","100"
"4823","4823","6101","3","128","100","128","100"
"4824","4824","6101","4","129","100","129","100"
"4825","4825","6101","5","130","100","130","100"
"4826","4826","6101","6","131","100","131","100"
"4827","4827","6101","7","132","100","132","100"
"4828","4828","6101","8","133","100","133","100"
"4829","4829","6101","9","134","100","134","100"
"4830","4830","6101","10","135","100","135","100"
"4831","4831","6101","11","136","100","136","100"
"4832","4832","6101","12","137","100","137","100"
"4833","4833","6101","13","138","100","138","100"
"4834","4834","6101","14","139","100","139","100"
"4835","4835","6101","15","140","100","140","100"
"4836","4836","6101","16","141","100","141","100"
"4837","4837","6101","17","142","100","142","100"
"4838","4838","6101","18","143","100","143","100"
"4839","4839","6101","19","144","100","144","100"
"4840","4840","6101","20","145","100","145","100"
"4841","4841","6102","1","124","-60","124","-60"
"4842","4842","6102","2","127","100","127","100"
"4843","4843","6102","3","128","100","128","100"
"4844","4844","6102","4","129","100","129","100"
"4845","4845","6102","5","130","100","130","100"
"4846","4846","6102","6","131","100","131","100"
"4847","4847","6102","7","132","100","132","100"
"4848","4848","6102","8","133","100","133","100"
"4849","4849","6102","9","134","100","134","100"
"4850","4850","6102","10","135","100","135","100"
"4851","4851","6102","11","136","100","136","100"
"4852","4852","6102","12","137","100","137","100"
"4853","4853","6102","13","138","100","138","100"
"4854","4854","6102","14","139","100","139","100"
"4855","4855","6102","15","140","100","140","100"
"4856","4856","6102","16","141","100","141","100"
"4857","4857","6102","17","142","100","142","100"
"4858","4858","6102","18","143","100","143","100"
"4859","4859","6102","19","144","100","144","100"
"4860","4860","6102","20","145","100","145","100"
"4861","4861","6103","1","6","0","6","0"
"4862","4862","6103","2","127","100","127","100"
"4863","4863","6103","3","128","100","128","100"
"4864","4864","6103","4","129","100","129","100"
"4865","4865","6103","5","130","100","130","100"
"4866","4866","6103","6","131","100","131","100"
"4867","4867","6103","7","132","100","132","100"
"4868","4868","6103","8","133","100","133","100"
"4869","4869","6103","9","134","100","134","100"
"4870","4870","6103","10","135","100","135","100"
"4871","4871","6103","11","136","100","136","100"
"4872","4872","6103","12","137","100","137","100"
"4873","4873","6103","13","138","100","138","100"
"4874","4874","6103","14","139","100","139","100"
"4875","4875","6103","15","140","100","140","100"
"4876","4876","6103","16","141","100","141","100"
"4877","4877","6103","17","142","100","142","100"
"4878","4878","6103","18","143","100","143","100"
"4879","4879","6103","19","144","100","144","100"
"4880","4880","6103","20","145","100","145","100"
"4881","4881","6104","1","124","0","124","0"
"4882","4882","6104","2","127","100","127","100"
"4883","4883","6104","3","128","100","128","100"
"4884","4884","6104","4","129","100","129","100"
"4885","4885","6104","5","130","100","130","100"
"4886","4886","6104","6","131","100","131","100"
"4887","4887","6104","7","132","100","132","100"
"4888","4888","6104","8","133","100","133","100"
"4889","4889","6104","9","134","100","134","100"
"4890","4890","6104","10","135","100","135","100"
"4891","4891","6104","11","136","100","136","100"
"4892","4892","6104","12","137","100","137","100"
"4893","4893","6104","13","138","100","138","100"
"4894","4894","6104","14","139","100","139","100"
"4895","4895","6104","15","140","100","140","100"
"4896","4896","6104","16","141","100","141","100"
"4897","4897","6104","17","142","100","142","100"
"4898","4898","6104","18","143","100","143","100"
"4899","4899","6104","19","144","100","144","100"
"4900","4900","6104","20","145","100","145","100"
"4901","4901","6105","1","125","0","125","0"
"4902","4902","6105","2","127","100","127","100"
"4903","4903","6105","3","128","100","128","100"
"4904","4904","6105","4","129","100","129","100"
"4905","4905","6105","5","130","100","130","100"
"4906","4906","6105","6","131","100","131","100"
"4907","4907","6105","7","132","100","132","100"
"4908","4908","6105","8","133","100","133","100"
"4909","4909","6105","9","134","100","134","100"
"4910","4910","6105","10","135","100","135","100"
"4911","4911","6105","11","136","100","136","100"
"4912","4912","6105","12","137","100","137","100"
"4913","4913","6105","13","138","100","138","100"
"4914","4914","6105","14","139","100","139","100"
"4915","4915","6105","15","140","100","140","100"
"4916","4916","6105","16","141","100","141","100"
"4917","4917","6105","17","142","100","142","100"
"4918","4918","6105","18","143","100","143","100"
"4919","4919","6105","19","144","100","144","100"
"4920","4920","6105","20","145","100","145","100"
"4921","4921","6106","1","122","-100","122","-100"
"4922","4922","6106","2","127","100","127","100"
"4923","4923","6106","3","128","100","128","100"
"4924","4924","6106","4","129","100","129","100"
"4925","4925","6106","5","130","100","130","100"
"4926","4926","6106","6","131","100","131","100"
"4927","4927","6106","7","132","100","132","100"
"4928","4928","6106","8","133","100","133","100"
"4929","4929","6106","9","134","100","134","100"
"4930","4930","6106","10","135","100","135","100"
"4931","4931","6106","11","136","100","136","100"
"4932","4932","6106","12","137","100","137","100"
"4933","4933","6106","13","138","100","138","100"
"4934","4934","6106","14","139","100","139","100"
"4935","4935","6106","15","140","100","140","100"
"4936","4936","6106","16","141","100","141","100"
"4937","4937","6106","17","142","100","142","100"
"4938","4938","6106","18","143","100","143","100"
"4939","4939","6106","19","144","100","144","100"
"4940","4940","6106","20","145","100","145","100"
"4941","4941","6107","1","124","-80","124","-80"
"4942","4942","6107","2","127","100","127","100"
"4943","4943","6107","3","128","100","128","100"
"4944","4944","6107","4","129","100","129","100"
"4945","4945","6107","5","130","100","130","100"
"4946","4946","6107","6","131","100","131","100"
"4947","4947","6107","7","132","100","132","100"
"4948","4948","6107","8","133","100","133","100"
"4949","4949","6107","9","134","100","134","100"
"4950","4950","6107","10","135","100","135","100"
"4951","4951","6107","11","136","100","136","100"
"4952","4952","6107","12","137","100","137","100"
"4953","4953","6107","13","138","100","138","100"
"4954","4954","6107","14","139","100","139","100"
"4955","4955","6107","15","140","100","140","100"
"4956","4956","6107","16","141","100","141","100"
"4957","4957","6107","17","142","100","142","100"
"4958","4958","6107","18","143","100","143","100"
"4959","4959","6107","19","144","100","144","100"
"4960","4960","6107","20","145","100","145","100"
"4961","4961","6108","1","6","-40","6","-40"
"4962","4962","6108","2","127","100","127","100"
"4963","4963","6108","3","128","100","128","100"
"4964","4964","6108","4","129","100","129","100"
"4965","4965","6108","5","130","100","130","100"
"4966","4966","6108","6","131","100","131","100"
"4967","4967","6108","7","132","100","132","100"
"4968","4968","6108","8","133","100","133","100"
"4969","4969","6108","9","134","100","134","100"
"4970","4970","6108","10","135","100","135","100"
"4971","4971","6108","11","136","100","136","100"
"4972","4972","6108","12","137","100","137","100"
"4973","4973","6108","13","138","100","138","100"
"4974","4974","6108","14","139","100","139","100"
"4975","4975","6108","15","140","100","140","100"
"4976","4976","6108","16","141","100","141","100"
"4977","4977","6108","17","142","100","142","100"
"4978","4978","6108","18","143","100","143","100"
"4979","4979","6108","19","144","100","144","100"
"4980","4980","6108","20","145","100","145","100"
"4981","4981","6109","1","19","0","19","0"
"4982","4982","6109","2","127","100","127","100"
"4983","4983","6109","3","128","100","128","100"
"4984","4984","6109","4","129","100","129","100"
"4985","4985","6109","5","130","100","130","100"
"4986","4986","6109","6","131","100","131","100"
"4987","4987","6109","7","132","100","132","100"
"4988","4988","6109","8","133","100","133","100"
"4989","4989","6109","9","134","100","134","100"
"4990","4990","6109","10","135","100","135","100"
"4991","4991","6109","11","136","100","136","100"
"4992","4992","6109","12","137","100","137","100"
"4993","4993","6109","13","138","100","138","100"
"4994","4994","6109","14","139","100","139","100"
"4995","4995","6109","15","140","100","140","100"
"4996","4996","6109","16","141","100","141","100"
"4997","4997","6109","17","142","100","142","100"
"4998","4998","6109","18","143","100","143","100"
"4999","4999","6109","19","144","100","144","100"
"5000","5000","6109","20","145","100","145","100"
"5001","5001","6110","1","6","-60","6","-60"
"5002","5002","6110","2","127","100","127","100"
"5003","5003","6110","3","128","100","128","100"
"5004","5004","6110","4","129","100","129","100"
"5005","5005","6110","5","130","100","130","100"
"5006","5006","6110","6","131","100","131","100"
"5007","5007","6110","7","132","100","132","100"
"5008","5008","6110","8","133","100","133","100"
"5009","5009","6110","9","134","100","134","100"
"5010","5010","6110","10","135","100","135","100"
"5011","5011","6110","11","136","100","136","100"
"5012","5012","6110","12","137","100","137","100"
"5013","5013","6110","13","138","100","138","100"
"5014","5014","6110","14","139","100","139","100"
"5015","5015","6110","15","140","100","140","100"
"5016","5016","6110","16","141","100","141","100"
"5017","5017","6110","17","142","100","142","100"
"5018","5018","6110","18","143","100","143","100"
"5019","5019","6110","19","144","100","144","100"
"5020","5020","6110","20","145","100","145","100"
"5021","5021","6111","1","29","0","29","0"
"5022","5022","6111","2","127","100","127","100"
"5023","5023","6111","3","128","100","128","100"
"5024","5024","6111","4","129","100","129","100"
"5025","5025","6111","5","130","100","130","100"
"5026","5026","6111","6","131","100","131","100"
"5027","5027","6111","7","132","100","132","100"
"5028","5028","6111","8","133","100","133","100"
"5029","5029","6111","9","134","100","134","100"
"5030","5030","6111","10","135","100","135","100"
"5031","5031","6111","11","136","100","136","100"
"5032","5032","6111","12","137","100","137","100"
"5033","5033","6111","13","138","100","138","100"
"5034","5034","6111","14","139","100","139","100"
"5035","5035","6111","15","140","100","140","100"
"5036","5036","6111","16","141","100","141","100"
"5037","5037","6111","17","142","100","142","100"
"5038","5038","6111","18","143","100","143","100"
"5039","5039","6111","19","144","100","144","100"
"5040","5040","6111","20","145","100","145","100"
"5041","5041","6112","1","124","-80","124","-80"
"5042","5042","6112","2","127","100","127","100"
"5043","5043","6112","3","128","100","128","100"
"5044","5044","6112","4","129","100","129","100"
"5045","5045","6112","5","130","100","130","100"
"5046","5046","6112","6","131","100","131","100"
"5047","5047","6112","7","132","100","132","100"
"5048","5048","6112","8","133","100","133","100"
"5049","5049","6112","9","134","100","134","100"
"5050","5050","6112","10","135","100","135","100"
"5051","5051","6112","11","136","100","136","100"
"5052","5052","6112","12","137","100","137","100"
"5053","5053","6112","13","138","100","138","100"
"5054","5054","6112","14","139","100","139","100"
"5055","5055","6112","15","140","100","140","100"
"5056","5056","6112","16","141","100","141","100"
"5057","5057","6112","17","142","100","142","100"
"5058","5058","6112","18","143","100","143","100"
"5059","5059","6112","19","144","100","144","100"
"5060","5060","6112","20","145","100","145","100"
"5061","5061","6113","1","108","-70","108","-70"
"5062","5062","6113","2","127","100","127","100"
"5063","5063","6113","3","128","100","128","100"
"5064","5064","6113","4","129","100","129","100"
"5065","5065","6113","5","130","100","130","100"
"5066","5066","6113","6","131","100","131","100"
"5067","5067","6113","7","132","100","132","100"
"5068","5068","6113","8","133","100","133","100"
"5069","5069","6113","9","134","100","134","100"
"5070","5070","6113","10","135","100","135","100"
"5071","5071","6113","11","136","100","136","100"
"5072","5072","6113","12","137","100","137","100"
"5073","5073","6113","13","138","100","138","100"
"5074","5074","6113","14","139","100","139","100"
"5075","5075","6113","15","140","100","140","100"
"5076","5076","6113","16","141","100","141","100"
"5077","5077","6113","17","142","100","142","100"
"5078","5078","6113","18","143","100","143","100"
"5079","5079","6113","19","144","100","144","100"
"5080","5080","6113","20","145","100","145","100"
"5081","5081","6114","1","119","-90","119","-90"
"5082","5082","6114","2","127","100","127","100"
"5083","5083","6114","3","128","100","128","100"
"5084","5084","6114","4","129","100","129","100"
"5085","5085","6114","5","130","100","130","100"
"5086","5086","6114","6","131","100","131","100"
"5087","5087","6114","7","132","100","132","100"
"5088","5088","6114","8","133","100","133","100"
"5089","5089","6114","9","134","100","134","100"
"5090","5090","6114","10","135","100","135","100"
"5091","5091","6114","11","136","100","136","100"
"5092","5092","6114","12","137","100","137","100"
"5093","5093","6114","13","138","100","138","100"
"5094","5094","6114","14","139","100","139","100"
"5095","5095","6114","15","140","100","140","100"
"5096","5096","6114","16","141","100","141","100"
"5097","5097","6114","17","142","100","142","100"
"5098","5098","6114","18","143","100","143","100"
"5099","5099","6114","19","144","100","144","100"
"5100","5100","6114","20","145","100","145","100"
"5101","5101","6115","1","125","100","125","100"
"5102","5102","6115","2","127","100","127","100"
"5103","5103","6115","3","128","100","128","100"
"5104","5104","6115","4","129","100","129","100"
"5105","5105","6115","5","130","100","130","100"
"5106","5106","6115","6","131","100","131","100"
"5107","5107","6115","7","132","100","132","100"
"5108","5108","6115","8","133","100","133","100"
"5109","5109","6115","9","134","100","134","100"
"5110","5110","6115","10","135","100","135","100"
"5111","5111","6115","11","136","100","136","100"
"5112","5112","6115","12","137","100","137","100"
"5113","5113","6115","13","138","100","138","100"
"5114","5114","6115","14","139","100","139","100"
"5115","5115","6115","15","140","100","140","100"
"5116","5116","6115","16","141","100","141","100"
"5117","5117","6115","17","142","100","142","100"
"5118","5118","6115","18","143","100","143","100"
"5119","5119","6115","19","144","100","144","100"
"5120","5120","6115","20","145","100","145","100"
"5121","5121","6116","1","29","0","29","0"
"5122","5122","6116","2","127","100","127","100"
"5123","5123","6116","3","128","100","128","100"
"5124","5124","6116","4","129","100","129","100"
"5125","5125","6116","5","130","100","130","100"
"5126","5126","6116","6","131","100","131","100"
"5127","5127","6116","7","132","100","132","100"
"5128","5128","6116","8","133","100","133","100"
"5129","5129","6116","9","134","100","134","100"
"5130","5130","6116","10","135","100","135","100"
"5131","5131","6116","11","136","100","136","100"
"5132","5132","6116","12","137","100","137","100"
"5133","5133","6116","13","138","100","138","100"
"5134","5134","6116","14","139","100","139","100"
"5135","5135","6116","15","140","100","140","100"
"5136","5136","6116","16","141","100","141","100"
"5137","5137","6116","17","142","100","142","100"
"5138","5138","6116","18","143","100","143","100"
"5139","5139","6116","19","144","100","144","100"
"5140","5140","6116","20","145","100","145","100"
"5141","5141","6117","1","6","0","6","0"
"5142","5142","6117","2","127","100","127","100"
"5143","5143","6117","3","128","100","128","100"
"5144","5144","6117","4","129","100","129","100"
"5145","5145","6117","5","130","100","130","100"
"5146","5146","6117","6","131","100","131","100"
"5147","5147","6117","7","132","100","132","100"
"5148","5148","6117","8","133","100","133","100"
"5149","5149","6117","9","134","100","134","100"
"5150","5150","6117","10","135","100","135","100"
"5151","5151","6117","11","136","100","136","100"
"5152","5152","6117","12","137","100","137","100"
"5153","5153","6117","13","138","100","138","100"
"5154","5154","6117","14","139","100","139","100"
"5155","5155","6117","15","140","100","140","100"
"5156","5156","6117","16","141","100","141","100"
"5157","5157","6117","17","142","100","142","100"
"5158","5158","6117","18","143","100","143","100"
"5159","5159","6117","19","144","100","144","100"
"5160","5160","6117","20","145","100","145","100"
"5161","5161","6118","1","125","-100","125","-100"
"5162","5162","6118","2","127","100","127","100"
"5163","5163","6118","3","128","100","128","100"
"5164","5164","6118","4","129","100","129","100"
"5165","5165","6118","5","130","100","130","100"
"5166","5166","6118","6","131","100","131","100"
"5167","5167","6118","7","132","100","132","100"
"5168","5168","6118","8","133","100","133","100"
"5169","5169","6118","9","134","100","134","100"
"5170","5170","6118","10","135","100","135","100"
"5171","5171","6118","11","136","100","136","100"
"5172","5172","6118","12","137","100","137","100"
"5173","5173","6118","13","138","100","138","100"
"5174","5174","6118","14","139","100","139","100"
"5175","5175","6118","15","140","100","140","100"
"5176","5176","6118","16","141","100","141","100"
"5177","5177","6118","17","142","100","142","100"
"5178","5178","6118","18","143","100","143","100"
"5179","5179","6118","19","144","100","144","100"
"5180","5180","6118","20","145","100","145","100"
"5181","5181","6119","1","73","100","73","100"
"5182","5182","6119","2","127","100","127","100"
"5183","5183","6119","3","128","100","128","100"
"5184","5184","6119","4","129","100","129","100"
"5185","5185","6119","5","130","100","130","100"
"5186","5186","6119","6","131","100","131","100"
"5187","5187","6119","7","132","100","132","100"
"5188","5188","6119","8","133","100","133","100"
"5189","5189","6119","9","134","100","134","100"
"5190","5190","6119","10","135","100","135","100"
"5191","5191","6119","11","136","100","136","100"
"5192","5192","6119","12","137","100","137","100"
"5193","5193","6119","13","138","100","138","100"
"5194","5194","6119","14","139","100","139","100"
"5195","5195","6119","15","140","100","140","100"
"5196","5196","6119","16","141","100","141","100"
"5197","5197","6119","17","142","100","142","100"
"5198","5198","6119","18","143","100","143","100"
"5199","5199","6119","19","144","100","144","100"
"5200","5200","6119","20","145","100","145","100"
"5201","5201","6120","1","114","-100","114","-100"
"5202","5202","6120","2","127","100","127","100"
"5203","5203","6120","3","128","100","128","100"
"5204","5204","6120","4","129","100","129","100"
"5205","5205","6120","5","130","100","130","100"
"5206","5206","6120","6","131","100","131","100"
"5207","5207","6120","7","132","100","132","100"
"5208","5208","6120","8","133","100","133","100"
"5209","5209","6120","9","134","100","134","100"
"5210","5210","6120","10","135","100","135","100"
"5211","5211","6120","11","136","100","136","100"
"5212","5212","6120","12","137","100","137","100"
"5213","5213","6120","13","138","100","138","100"
"5214","5214","6120","14","139","100","139","100"
"5215","5215","6120","15","140","100","140","100"
"5216","5216","6120","16","141","100","141","100"
"5217","5217","6120","17","142","100","142","100"
"5218","5218","6120","18","143","100","143","100"
"5219","5219","6120","19","144","100","144","100"
"5220","5220","6120","20","145","100","145","100"
"5221","5221","6121","1","125","100","125","100"
"5222","5222","6121","2","127","100","127","100"
"5223","5223","6121","3","128","100","128","100"
"5224","5224","6121","4","129","100","129","100"
"5225","5225","6121","5","130","100","130","100"
"5226","5226","6121","6","131","100","131","100"
"5227","5227","6121","7","132","100","132","100"
"5228","5228","6121","8","133","100","133","100"
"5229","5229","6121","9","134","100","134","100"
"5230","5230","6121","10","135","100","135","100"
"5231","5231","6121","11","136","100","136","100"
"5232","5232","6121","12","137","100","137","100"
"5233","5233","6121","13","138","100","138","100"
"5234","5234","6121","14","139","100","139","100"
"5235","5235","6121","15","140","100","140","100"
"5236","5236","6121","16","141","100","141","100"
"5237","5237","6121","17","142","100","142","100"
"5238","5238","6121","18","143","100","143","100"
"5239","5239","6121","19","144","100","144","100"
"5240","5240","6121","20","145","100","145","100"
"5241","5241","6122","1","22","100","22","100"
"5242","5242","6122","2","127","100","127","100"
"5243","5243","6122","3","128","100","128","100"
"5244","5244","6122","4","129","100","129","100"
"5245","5245","6122","5","130","100","130","100"
"5246","5246","6122","6","131","100","131","100"
"5247","5247","6122","7","132","100","132","100"
"5248","5248","6122","8","133","100","133","100"
"5249","5249","6122","9","134","100","134","100"
"5250","5250","6122","10","135","100","135","100"
"5251","5251","6122","11","136","100","136","100"
"5252","5252","6122","12","137","100","137","100"
"5253","5253","6122","13","138","100","138","100"
"5254","5254","6122","14","139","100","139","100"
"5255","5255","6122","15","140","100","140","100"
"5256","5256","6122","16","141","100","141","100"
"5257","5257","6122","17","142","100","142","100"
"5258","5258","6122","18","143","100","143","100"
"5259","5259","6122","19","144","100","144","100"
"5260","5260","6122","20","145","100","145","100"
"5261","5261","6123","1","22","100","22","100"
"5262","5262","6123","2","127","100","127","100"
"5263","5263","6123","3","128","100","128","100"
"5264","5264","6123","4","129","100","129","100"
"5265","5265","6123","5","130","100","130","100"
"5266","5266","6123","6","131","100","131","100"
"5267","5267","6123","7","132","100","132","100"
"5268","5268","6123","8","133","100","133","100"
"5269","5269","6123","9","134","100","134","100"
"5270","5270","6123","10","135","100","135","100"
"5271","5271","6123","11","136","100","136","100"
"5272","5272","6123","12","137","100","137","100"
"5273","5273","6123","13","138","100","138","100"
"5274","5274","6123","14","139","100","139","100"
"5275","5275","6123","15","140","100","140","100"
"5276","5276","6123","16","141","100","141","100"
"5277","5277","6123","17","142","100","142","100"
"5278","5278","6123","18","143","100","143","100"
"5279","5279","6123","19","144","100","144","100"
"5280","5280","6123","20","145","100","145","100"
"5281","5281","6201","1","125","-60","125","100"
"5282","5282","6201","2","127","100","127","100"
"5283","5283","6201","3","128","100","128","100"
"5284","5284","6201","4","129","100","129","100"
"5285","5285","6201","5","130","100","130","100"
"5286","5286","6201","6","131","100","131","100"
"5287","5287","6201","7","132","100","132","100"
"5288","5288","6201","8","133","100","133","100"
"5289","5289","6201","9","134","100","134","100"
"5290","5290","6201","10","135","100","135","100"
"5291","5291","6201","11","136","100","136","100"
"5292","5292","6201","12","137","100","137","100"
"5293","5293","6201","13","138","100","138","100"
"5294","5294","6201","14","139","100","139","100"
"5295","5295","6201","15","140","100","140","100"
"5296","5296","6201","16","141","100","141","100"
"5297","5297","6201","17","142","100","142","100"
"5298","5298","6201","18","143","100","143","100"
"5299","5299","6201","19","144","100","144","100"
"5300","5300","6201","20","145","100","145","100"
"5301","5301","6202","1","124","-70","125","100"
"5302","5302","6202","2","127","100","127","100"
"5303","5303","6202","3","128","100","128","100"
"5304","5304","6202","4","129","100","129","100"
"5305","5305","6202","5","130","100","130","100"
"5306","5306","6202","6","131","100","131","100"
"5307","5307","6202","7","132","100","132","100"
"5308","5308","6202","8","133","100","133","100"
"5309","5309","6202","9","134","100","134","100"
"5310","5310","6202","10","135","100","135","100"
"5311","5311","6202","11","136","100","136","100"
"5312","5312","6202","12","137","100","137","100"
"5313","5313","6202","13","138","100","138","100"
"5314","5314","6202","14","139","100","139","100"
"5315","5315","6202","15","140","100","140","100"
"5316","5316","6202","16","141","100","141","100"
"5317","5317","6202","17","142","100","142","100"
"5318","5318","6202","18","143","100","143","100"
"5319","5319","6202","19","144","100","144","100"
"5320","5320","6202","20","145","100","145","100"
"5321","5321","6203","1","125","100","107","0"
"5322","5322","6203","2","127","100","127","100"
"5323","5323","6203","3","128","100","128","100"
"5324","5324","6203","4","129","100","129","100"
"5325","5325","6203","5","130","100","130","100"
"5326","5326","6203","6","131","100","131","100"
"5327","5327","6203","7","132","100","132","100"
"5328","5328","6203","8","133","100","133","100"
"5329","5329","6203","9","134","100","134","100"
"5330","5330","6203","10","135","100","135","100"
"5331","5331","6203","11","136","100","136","100"
"5332","5332","6203","12","137","100","137","100"
"5333","5333","6203","13","138","100","138","100"
"5334","5334","6203","14","139","100","139","100"
"5335","5335","6203","15","140","100","140","100"
"5336","5336","6203","16","141","100","141","100"
"5337","5337","6203","17","142","100","142","100"
"5338","5338","6203","18","143","100","143","100"
"5339","5339","6203","19","144","100","144","100"
"5340","5340","6203","20","145","100","145","100"
"5341","5341","6204","1","125","100","106","-60"
"5342","5342","6204","2","127","100","127","100"
"5343","5343","6204","3","128","100","128","100"
"5344","5344","6204","4","129","100","129","100"
