"Name","RowId","Potential_Id","Training_Class","Training_Level","Training_SuccessRate","Training_ExplanId","CostMoney_Id","CostMoney_Count","CostItem01_UseId","CostItem01_Count","CostItem02_UseId","CostItem02_Count","CostItem03_UseId","CostItem03_Count","CostItem04_UseId","CostItem04_Count","Passive_Id","Passive_CombatPoint","Passive_CombatPointLevel","Status01_Id","Status01_Value","Status02_Id","Status02_Value","Status03_Id","Status03_Value"
"4823","4823","253","5","2","60000","6401253","23","3","1201005304","2","1201005310","2","0","0","0","0","0","0","0","168","100","52","14","0","0"
"4824","4824","253","5","3","50000","6401253","23","3","1201005304","4","1201005310","4","0","0","0","0","0","0","0","168","150","52","21","0","0"
"4825","4825","253","5","4","40000","6401253","23","6","1201005404","1","0","0","0","0","0","0","0","0","0","168","200","52","28","0","0"
"4826","4826","253","5","5","40000","6401253","23","6","1201005404","1","1201005410","1","0","0","0","0","0","0","0","168","250","52","35","0","0"
"4827","4827","254","5","1","60000","6401254","23","5","1201005311","5","1201005302","5","902000503","5","0","0","0","0","0","175","80","46","7","0","0"
"4828","4828","254","5","2","50000","6401254","23","10","1201005411","1","0","0","902000503","10","0","0","0","0","0","175","160","46","14","0","0"
"4829","4829","254","5","3","50000","6401254","23","10","1201005411","1","1201005402","1","902000503","10","0","0","0","0","0","175","240","46","21","0","0"
"4830","4830","254","5","4","50000","6401254","23","20","1201005511","1","0","0","902000503","20","0","0","0","0","0","175","320","46","28","0","0"
"4831","4831","254","5","5","40000","6401254","23","20","0","0","1201005502","1","902000503","20","0","0","0","0","0","175","400","46","35","0","0"
"4832","4832","254","5","6","40000","6401254","23","20","1201005511","1","1201005502","1","902000503","20","0","0","0","0","0","175","500","46","42","0","0"
"4833","4833","255","5","1","70000","6401255","23","3","1201005307","1","0","0","0","0","0","0","0","0","0","169","50","53","7","0","0"
"4834","4834","255","5","2","60000","6401255","23","3","1201005307","2","1201005311","2","0","0","0","0","0","0","0","169","100","53","14","0","0"
"4835","4835","255","5","3","50000","6401255","23","3","1201005307","4","1201005311","4","0","0","0","0","0","0","0","169","150","53","21","0","0"
"4836","4836","255","5","4","40000","6401255","23","6","1201005407","1","0","0","0","0","0","0","0","0","0","169","200","53","28","0","0"
"4837","4837","255","5","5","40000","6401255","23","6","1201005407","1","1201005411","1","0","0","0","0","0","0","0","169","250","53","35","0","0"
"4838","4838","256","5","1","70000","6401256","23","3","1201005309","1","0","0","0","0","0","0","0","0","0","177","50","119","7","0","0"
"4839","4839","256","5","2","60000","6401256","23","3","1201005309","2","1201005311","2","0","0","0","0","0","0","0","177","100","119","14","0","0"
"4840","4840","256","5","3","50000","6401256","23","3","1201005309","4","1201005311","4","0","0","0","0","0","0","0","177","150","119","21","0","0"
"4841","4841","256","5","4","40000","6401256","23","6","1201005409","1","0","0","0","0","0","0","0","0","0","177","200","119","28","0","0"
"4842","4842","256","5","5","40000","6401256","23","6","1201005409","1","1201005411","1","0","0","0","0","0","0","0","177","250","119","35","0","0"
"4843","4843","257","5","1","70000","6401257","23","3","1201005311","1","0","0","0","0","0","0","0","0","0","178","50","52","7","0","0"
"4844","4844","257","5","2","60000","6401257","23","3","1201005311","2","1201005310","2","0","0","0","0","0","0","0","178","100","52","14","0","0"
"4845","4845","257","5","3","50000","6401257","23","3","1201005311","4","1201005310","4","0","0","0","0","0","0","0","178","150","52","21","0","0"
"4846","4846","257","5","4","40000","6401257","23","6","1201005411","1","0","0","0","0","0","0","0","0","0","178","200","52","28","0","0"
"4847","4847","257","5","5","40000","6401257","23","6","1201005411","1","1201005410","1","0","0","0","0","0","0","0","178","250","52","35","0","0"
"4848","4848","258","5","1","60000","6401258","23","5","1201005309","5","1201005311","5","902000503","5","0","0","0","0","0","179","80","160","18","0","0"
"4849","4849","258","5","2","50000","6401258","23","10","1201005409","1","0","0","902000503","10","0","0","0","0","0","179","160","160","36","0","0"
"4850","4850","258","5","3","50000","6401258","23","10","1201005409","1","1201005411","1","902000503","10","0","0","0","0","0","179","240","160","54","0","0"
"4851","4851","258","5","4","50000","6401258","23","20","1201005509","1","0","0","902000503","20","0","0","0","0","0","179","320","160","72","0","0"
"4852","4852","258","5","5","40000","6401258","23","20","0","0","1201005511","1","902000503","20","0","0","0","0","0","179","400","160","90","0","0"
"4853","4853","258","5","6","40000","6401258","23","20","1201005509","1","1201005511","1","902000503","20","0","0","0","0","0","179","500","160","108","0","0"
"4854","4854","259","5","1","60000","6401259","23","5","1201005303","5","1201005310","5","902000503","5","0","0","0","0","0","1","900","159","18","0","0"
"4855","4855","259","5","2","50000","6401259","23","10","1201005403","1","0","0","902000503","10","0","0","0","0","0","1","1800","159","36","0","0"
"4856","4856","259","5","3","50000","6401259","23","10","1201005403","1","1201005410","1","902000503","10","0","0","0","0","0","1","2700","159","54","0","0"
"4857","4857","259","5","4","50000","6401259","23","20","1201005503","1","0","0","902000503","20","0","0","0","0","0","1","3600","159","72","0","0"
"4858","4858","259","5","5","40000","6401259","23","20","0","0","1201005510","1","902000503","20","0","0","0","0","0","1","4500","159","90","0","0"
"4859","4859","259","5","6","40000","6401259","23","20","1201005503","1","1201005510","1","902000503","20","0","0","0","0","0","1","5400","159","108","0","0"
"4860","4860","260","5","1","60000","6401260","23","5","1201005306","5","1201005311","5","902000503","5","0","0","0","0","0","148","30","160","18","0","0"
"4861","4861","260","5","2","50000","6401260","23","10","1201005406","1","0","0","902000503","10","0","0","0","0","0","148","60","160","36","0","0"
"4862","4862","260","5","3","50000","6401260","23","10","1201005406","1","1201005411","1","902000503","10","0","0","0","0","0","148","90","160","54","0","0"
"4863","4863","260","5","4","50000","6401260","23","20","1201005506","1","0","0","902000503","20","0","0","0","0","0","148","120","160","72","0","0"
"4864","4864","260","5","5","40000","6401260","23","20","0","0","1201005511","1","902000503","20","0","0","0","0","0","148","150","160","90","0","0"
"4865","4865","260","5","6","40000","6401260","23","20","1201005506","1","1201005511","1","902000503","20","0","0","0","0","0","148","180","160","108","0","0"
"4866","4866","261","5","1","70000","6401261","23","3","1201005307","1","0","0","0","0","0","0","0","0","0","169","50","38","9","0","0"
"4867","4867","261","5","2","60000","6401261","23","3","1201005307","2","1201005304","2","0","0","0","0","0","0","0","169","100","38","18","0","0"
"4868","4868","261","5","3","50000","6401261","23","3","1201005307","4","1201005304","4","0","0","0","0","0","0","0","169","150","38","27","0","0"
"4869","4869","261","5","4","40000","6401261","23","6","1201005407","1","0","0","0","0","0","0","0","0","0","169","200","38","36","0","0"
"4870","4870","261","5","5","40000","6401261","23","6","1201005407","1","1201005404","1","0","0","0","0","0","0","0","169","250","38","45","0","0"
"4871","4871","262","5","1","50000","6401262","23","50","1201005502","1","0","0","503200001","2","503200002","2","800005","900","0","0","0","0","0","0","0"
"4872","4872","262","5","2","45000","6401262","23","50","0","0","1201005513","1","503200001","4","503200002","4","800005","900","500","0","0","0","0","0","0"
"4873","4873","262","5","3","40000","6401262","23","50","1201005502","1","0","0","503200001","8","503200002","8","800005","900","500","0","0","0","0","0","0"
"4874","4874","262","5","4","35000","6401262","23","50","0","0","1201005513","1","503200001","16","503200002","16","800005","900","500","0","0","0","0","0","0"
"4875","4875","262","5","5","30000","6401262","23","50","1201005502","1","1201005513","1","503200001","32","503200002","32","800005","900","500","0","0","0","0","0","0"
"4876","4876","262","5","6","25000","6401262","23","50","1201005502","2","1201005513","2","503200001","50","503200002","50","800005","900","500","0","0","0","0","0","0"
"4877","4877","263","5","1","50000","6401263","23","50","1201005503","1","0","0","503200001","2","503200002","2","800007","900","0","0","0","0","0","0","0"
"4878","4878","263","5","2","45000","6401263","23","50","0","0","1201005512","1","503200001","4","503200002","4","800007","900","500","0","0","0","0","0","0"
"4879","4879","263","5","3","40000","6401263","23","50","1201005503","1","0","0","503200001","8","503200002","8","800007","900","500","0","0","0","0","0","0"
"4880","4880","263","5","4","35000","6401263","23","50","0","0","1201005512","1","503200001","16","503200002","16","800007","900","500","0","0","0","0","0","0"
"4881","4881","263","5","5","30000","6401263","23","50","1201005503","1","1201005512","1","503200001","32","503200002","32","800007","900","500","0","0","0","0","0","0"
"4882","4882","263","5","6","25000","6401263","23","50","1201005503","2","1201005512","2","503200001","50","503200002","50","800007","900","500","0","0","0","0","0","0"
"5001","5001","1","6","1","80000","6401001","23","1","1201000201","1","0","0","0","0","0","0","0","0","0","40","10","0","0","0","0"
"5002","5002","1","6","2","70000","6401001","23","1","1201000201","2","0","0","0","0","0","0","0","0","0","40","20","0","0","0","0"
"5003","5003","1","6","3","60000","6401001","23","2","1201006301","1","0","0","0","0","0","0","0","0","0","40","30","0","0","0","0"
"5004","5004","2","6","1","70000","6401002","23","2","1201000201","2","0","0","0","0","0","0","0","0","0","35","30","93","100","0","0"
"5005","5005","2","6","2","60000","6401002","23","2","1201000201","4","0","0","0","0","0","0","0","0","0","35","60","93","200","0","0"
"5006","5006","2","6","3","50000","6401002","23","4","1201006307","1","1201006308","1","0","0","0","0","0","0","0","35","90","93","300","0","0"
"5007","5007","2","6","4","50000","6401002","23","4","1201006407","1","0","0","0","0","0","0","0","0","0","35","120","93","400","0","0"
"5008","5008","3","6","1","70000","6401003","23","2","1201000201","2","0","0","0","0","0","0","0","0","0","32","30","87","100","0","0"
"5009","5009","3","6","2","60000","6401003","23","2","1201000201","4","0","0","0","0","0","0","0","0","0","32","60","87","200","0","0"
"5010","5010","3","6","3","50000","6401003","23","4","1201006309","1","1201006307","1","0","0","0","0","0","0","0","32","90","87","300","0","0"
"5011","5011","3","6","4","50000","6401003","23","4","1201006409","1","0","0","0","0","0","0","0","0","0","32","120","87","400","0","0"
"5012","5012","4","6","1","80000","6401004","23","1","1201000201","1","0","0","0","0","0","0","0","0","0","42","10","0","0","0","0"
"5013","5013","4","6","2","70000","6401004","23","1","1201000201","2","0","0","0","0","0","0","0","0","0","42","20","0","0","0","0"
"5014","5014","4","6","3","60000","6401004","23","2","1201006308","1","0","0","0","0","0","0","0","0","0","42","30","0","0","0","0"
"5015","5015","5","6","1","70000","6401005","23","2","1201000201","2","0","0","0","0","0","0","0","0","0","20","7","22","7","86","120"
"5016","5016","5","6","2","60000","6401005","23","2","1201000201","4","0","0","0","0","0","0","0","0","0","20","14","22","14","86","240"
"5017","5017","5","6","3","50000","6401005","23","4","1201006309","1","1201006303","1","0","0","0","0","0","0","0","20","21","22","21","86","360"
"5018","5018","5","6","4","50000","6401005","23","4","1201006409","1","0","0","0","0","0","0","0","0","0","20","28","22","28","86","480"
"5019","5019","6","6","1","80000","6401006","23","1","1201000201","1","0","0","0","0","0","0","0","0","0","43","10","0","0","0","0"
"5020","5020","6","6","2","70000","6401006","23","1","1201000201","2","0","0","0","0","0","0","0","0","0","43","20","0","0","0","0"
"5021","5021","6","6","3","60000","6401006","23","2","1201006306","1","0","0","0","0","0","0","0","0","0","43","30","0","0","0","0"
"5022","5022","7","6","1","70000","6401007","23","2","1201000201","2","0","0","0","0","0","0","0","0","0","24","7","91","100","0","0"
"5023","5023","7","6","2","60000","6401007","23","2","1201000201","4","0","0","0","0","0","0","0","0","0","24","14","91","200","0","0"
"5024","5024","7","6","3","50000","6401007","23","4","1201006310","1","1201006302","1","0","0","0","0","0","0","0","24","21","91","300","0","0"
"5025","5025","7","6","4","50000","6401007","23","4","1201006410","1","0","0","0","0","0","0","0","0","0","24","28","91","400","0","0"
"5026","5026","8","6","1","70000","6401008","23","2","1201000201","2","0","0","0","0","0","0","0","0","0","45","4","92","100","0","0"
"5027","5027","8","6","2","60000","6401008","23","2","1201000201","4","0","0","0","0","0","0","0","0","0","45","8","92","200","0","0"
"5028","5028","8","6","3","50000","6401008","23","4","1201006311","1","1201006307","1","0","0","0","0","0","0","0","45","12","92","300","0","0"
"5029","5029","8","6","4","50000","6401008","23","4","1201006411","1","0","0","0","0","0","0","0","0","0","45","16","92","400","0","0"
"5030","5030","9","6","1","70000","6401009","23","2","1201000201","2","0","0","0","0","0","0","0","0","0","36","11","86","120","0","0"
"5031","5031","9","6","2","60000","6401009","23","2","1201000201","4","0","0","0","0","0","0","0","0","0","36","22","86","240","0","0"
"5032","5032","9","6","3","50000","6401009","23","4","1201006304","1","1201006303","1","0","0","0","0","0","0","0","36","33","86","360","0","0"
"5033","5033","9","6","4","50000","6401009","23","4","1201006404","1","0","0","0","0","0","0","0","0","0","36","44","86","480","0","0"
"5034","5034","10","6","1","70000","6401010","23","2","1201000201","2","0","0","0","0","0","0","0","0","0","34","30","84","150","0","0"
"5035","5035","10","6","2","60000","6401010","23","2","1201000201","4","0","0","0","0","0","0","0","0","0","34","60","84","300","0","0"
"5036","5036","10","6","3","50000","6401010","23","4","1201006306","1","1201006302","1","0","0","0","0","0","0","0","34","90","84","450","0","0"
"5037","5037","10","6","4","50000","6401010","23","4","1201006406","1","0","0","0","0","0","0","0","0","0","34","120","84","600","0","0"
"5038","5038","11","6","1","80000","6401011","23","1","1201000201","1","0","0","0","0","0","0","0","0","0","35","26","0","0","0","0"
"5039","5039","11","6","2","70000","6401011","23","1","1201000201","2","0","0","0","0","0","0","0","0","0","35","52","0","0","0","0"
"5040","5040","11","6","3","60000","6401011","23","2","1201006307","1","0","0","0","0","0","0","0","0","0","35","78","0","0","0","0"
"5041","5041","12","6","1","80000","6401012","23","1","1201000201","1","0","0","0","0","0","0","0","0","0","41","10","0","0","0","0"
"5042","5042","12","6","2","70000","6401012","23","1","1201000201","2","0","0","0","0","0","0","0","0","0","41","20","0","0","0","0"
"5043","5043","12","6","3","60000","6401012","23","2","1201006305","1","0","0","0","0","0","0","0","0","0","41","30","0","0","0","0"
"5044","5044","13","6","1","70000","6401013","23","2","1201000201","2","0","0","0","0","0","0","0","0","0","40","11","6","10","0","0"
"5045","5045","13","6","2","60000","6401013","23","2","1201000201","4","0","0","0","0","0","0","0","0","0","40","22","6","20","0","0"
"5046","5046","13","6","3","50000","6401013","23","4","1201006301","1","1201006308","1","0","0","0","0","0","0","0","40","33","6","30","0","0"
"5047","5047","13","6","4","50000","6401013","23","4","1201006401","1","0","0","0","0","0","0","0","0","0","40","44","6","40","0","0"
"5048","5048","14","6","1","80000","6401014","23","1","1201000201","1","0","0","0","0","0","0","0","0","0","34","26","0","0","0","0"
"5049","5049","14","6","2","70000","6401014","23","1","1201000201","2","0","0","0","0","0","0","0","0","0","34","52","0","0","0","0"
"5050","5050","14","6","3","60000","6401014","23","2","1201006306","1","0","0","0","0","0","0","0","0","0","34","78","0","0","0","0"
"5051","5051","15","6","1","70000","6401015","23","2","1201000201","2","0","0","0","0","0","0","0","0","0","32","30","87","100","0","0"
"5052","5052","15","6","2","60000","6401015","23","2","1201000201","4","0","0","0","0","0","0","0","0","0","32","60","87","200","0","0"
"5053","5053","15","6","3","50000","6401015","23","4","1201006309","1","1201006307","1","0","0","0","0","0","0","0","32","90","87","300","0","0"
"5054","5054","15","6","4","50000","6401015","23","4","1201006409","1","0","0","0","0","0","0","0","0","0","32","120","87","400","0","0"
"5055","5055","16","6","1","80000","6401016","23","1","1201000201","1","0","0","0","0","0","0","0","0","0","33","26","0","0","0","0"
"5056","5056","16","6","2","70000","6401016","23","1","1201000201","2","0","0","0","0","0","0","0","0","0","33","52","0","0","0","0"
"5057","5057","16","6","3","60000","6401016","23","2","1201006310","1","0","0","0","0","0","0","0","0","0","33","78","0","0","0","0"
"5058","5058","17","6","1","70000","6401017","23","2","1201000201","2","0","0","0","0","0","0","0","0","0","47","4","147","2","0","0"
"5059","5059","17","6","2","60000","6401017","23","2","1201000201","4","0","0","0","0","0","0","0","0","0","47","8","147","4","0","0"
"5060","5060","17","6","3","50000","6401017","23","4","1201006310","1","1201006307","1","0","0","0","0","0","0","0","47","12","147","6","0","0"
"5061","5061","17","6","4","50000","6401017","23","4","1201006410","1","0","0","0","0","0","0","0","0","0","47","16","147","8","0","0"
"5062","5062","18","6","1","80000","6401018","23","1","1201000201","1","0","0","0","0","0","0","0","0","0","32","26","0","0","0","0"
"5063","5063","18","6","2","70000","6401018","23","1","1201000201","2","0","0","0","0","0","0","0","0","0","32","52","0","0","0","0"
"5064","5064","18","6","3","60000","6401018","23","2","1201006309","1","0","0","0","0","0","0","0","0","0","32","78","0","0","0","0"
"5065","5065","19","6","1","70000","6401019","23","2","1201000201","2","0","0","0","0","0","0","0","0","0","40","11","82","70","0","0"
"5066","5066","19","6","2","60000","6401019","23","2","1201000201","4","0","0","0","0","0","0","0","0","0","40","22","82","140","0","0"
"5067","5067","19","6","3","50000","6401019","23","4","1201006301","1","1201006309","1","0","0","0","0","0","0","0","40","33","82","210","0","0"
"5068","5068","19","6","4","50000","6401019","23","4","1201006401","1","0","0","0","0","0","0","0","0","0","40","44","82","280","0","0"
"5069","5069","20","6","1","70000","6401020","23","2","1201000201","2","0","0","0","0","0","0","0","0","0","26","7","88","120","0","0"
"5070","5070","20","6","2","60000","6401020","23","2","1201000201","4","0","0","0","0","0","0","0","0","0","26","14","88","240","0","0"
"5071","5071","20","6","3","50000","6401020","23","4","1201006311","1","1201006305","1","0","0","0","0","0","0","0","26","21","88","360","0","0"
"5072","5072","20","6","4","50000","6401020","23","4","1201006411","1","0","0","0","0","0","0","0","0","0","26","28","88","480","0","0"
"5073","5073","21","6","1","80000","6401021","23","1","1201000201","1","0","0","0","0","0","0","0","0","0","44","3","0","0","0","0"
"5074","5074","21","6","2","70000","6401021","23","1","1201000201","2","0","0","0","0","0","0","0","0","0","44","6","0","0","0","0"
"5075","5075","21","6","3","60000","6401021","23","2","1201006310","1","0","0","0","0","0","0","0","0","0","44","9","0","0","0","0"
"5076","5076","22","6","1","70000","6401022","23","2","1201000201","2","0","0","0","0","0","0","0","0","0","46","4","1","75","0","0"
"5077","5077","22","6","2","60000","6401022","23","2","1201000201","4","0","0","0","0","0","0","0","0","0","46","8","1","150","0","0"
"5078","5078","22","6","3","50000","6401022","23","4","1201006309","1","1201006308","1","0","0","0","0","0","0","0","46","12","1","225","0","0"
"5079","5079","22","6","4","50000","6401022","23","4","1201006409","1","0","0","0","0","0","0","0","0","0","46","16","1","300","0","0"
"5080","5080","23","6","1","70000","6401023","23","3","1201006308","1","0","0","0","0","0","0","0","0","0","42","27","89","120","0","0"
"5081","5081","23","6","2","60000","6401023","23","3","1201006308","2","1201006306","2","0","0","0","0","0","0","0","42","54","89","240","0","0"
"5082","5082","23","6","3","50000","6401023","23","3","1201006308","4","1201006306","4","0","0","0","0","0","0","0","42","81","89","360","0","0"
"5083","5083","23","6","4","40000","6401023","23","6","1201006408","1","0","0","0","0","0","0","0","0","0","42","108","89","480","0","0"
"5084","5084","23","6","5","40000","6401023","23","6","1201006408","1","1201006406","1","0","0","0","0","0","0","0","42","135","89","600","0","0"
"5085","5085","24","6","1","70000","6401024","23","2","1201000201","2","0","0","0","0","0","0","0","0","0","32","30","89","100","0","0"
"5086","5086","24","6","2","60000","6401024","23","2","1201000201","4","0","0","0","0","0","0","0","0","0","32","60","89","200","0","0"
"5087","5087","24","6","3","50000","6401024","23","4","1201006309","1","1201006306","1","0","0","0","0","0","0","0","32","90","89","300","0","0"
"5088","5088","24","6","4","50000","6401024","23","4","1201006409","1","0","0","0","0","0","0","0","0","0","32","120","89","400","0","0"
"5089","5089","25","6","1","80000","6401025","23","1","1201000201","1","0","0","0","0","0","0","0","0","0","45","3","0","0","0","0"
"5090","5090","25","6","2","70000","6401025","23","1","1201000201","2","0","0","0","0","0","0","0","0","0","45","6","0","0","0","0"
"5091","5091","25","6","3","60000","6401025","23","2","1201006311","1","0","0","0","0","0","0","0","0","0","45","9","0","0","0","0"
"5092","5092","26","6","1","70000","6401026","23","2","1201000201","2","0","0","0","0","0","0","0","0","0","20","7","22","7","147","2"
"5093","5093","26","6","2","60000","6401026","23","2","1201000201","4","0","0","0","0","0","0","0","0","0","20","14","22","14","147","4"
"5094","5094","26","6","3","50000","6401026","23","4","1201006309","1","1201006307","1","0","0","0","0","0","0","0","20","21","22","21","147","6"
"5095","5095","26","6","4","50000","6401026","23","4","1201006409","1","0","0","0","0","0","0","0","0","0","20","28","22","28","147","8"
"5096","5096","27","6","1","70000","6401027","23","3","1201006305","1","0","0","0","0","0","0","0","0","0","41","27","84","180","0","0"
"5097","5097","27","6","2","60000","6401027","23","3","1201006305","2","1201006302","2","0","0","0","0","0","0","0","41","54","84","360","0","0"
"5098","5098","27","6","3","50000","6401027","23","3","1201006305","4","1201006302","4","0","0","0","0","0","0","0","41","81","84","540","0","0"
"5099","5099","27","6","4","40000","6401027","23","6","1201006405","1","0","0","0","0","0","0","0","0","0","41","108","84","720","0","0"
"5100","5100","27","6","5","40000","6401027","23","6","1201006405","1","1201006402","1","0","0","0","0","0","0","0","41","135","84","900","0","0"
"5101","5101","28","6","1","70000","6401028","23","3","1201006309","1","0","0","0","0","0","0","0","0","0","46","9","89","120","0","0"
"5102","5102","28","6","2","60000","6401028","23","3","1201006309","2","1201006306","2","0","0","0","0","0","0","0","46","18","89","240","0","0"
"5103","5103","28","6","3","50000","6401028","23","3","1201006309","4","1201006306","4","0","0","0","0","0","0","0","46","27","89","360","0","0"
"5104","5104","28","6","4","40000","6401028","23","6","1201006409","1","0","0","0","0","0","0","0","0","0","46","36","89","480","0","0"
"5105","5105","28","6","5","40000","6401028","23","6","1201006409","1","1201006406","1","0","0","0","0","0","0","0","46","45","89","600","0","0"
"5106","5106","29","6","1","70000","6401029","23","3","1201006305","1","0","0","0","0","0","0","0","0","0","41","27","93","120","0","0"
"5107","5107","29","6","2","60000","6401029","23","3","1201006305","2","1201006308","2","0","0","0","0","0","0","0","41","54","93","240","0","0"
"5108","5108","29","6","3","50000","6401029","23","3","1201006305","4","1201006308","4","0","0","0","0","0","0","0","41","81","93","360","0","0"
"5109","5109","29","6","4","40000","6401029","23","6","1201006405","1","0","0","0","0","0","0","0","0","0","41","108","93","480","0","0"
"5110","5110","29","6","5","40000","6401029","23","6","1201006405","1","1201006408","1","0","0","0","0","0","0","0","41","135","93","600","0","0"
"5111","5111","30","6","1","70000","6401030","23","3","1201006310","1","0","0","0","0","0","0","0","0","0","44","9","1","90","0","0"
"5112","5112","30","6","2","60000","6401030","23","3","1201006310","2","1201006308","2","0","0","0","0","0","0","0","44","18","1","180","0","0"
"5113","5113","30","6","3","50000","6401030","23","3","1201006310","4","1201006308","4","0","0","0","0","0","0","0","44","27","1","270","0","0"
"5114","5114","30","6","4","40000","6401030","23","6","1201006410","1","0","0","0","0","0","0","0","0","0","44","36","1","360","0","0"
"5115","5115","30","6","5","40000","6401030","23","6","1201006410","1","1201006408","1","0","0","0","0","0","0","0","44","45","1","450","0","0"
"5116","5116","31","6","1","70000","6401031","23","3","1201006306","1","0","0","0","0","0","0","0","0","0","34","72","91","120","0","0"
"5117","5117","31","6","2","60000","6401031","23","3","1201006306","2","1201006302","2","0","0","0","0","0","0","0","34","144","91","240","0","0"
"5118","5118","31","6","3","50000","6401031","23","3","1201006306","4","1201006302","4","0","0","0","0","0","0","0","34","216","91","360","0","0"
"5119","5119","31","6","4","40000","6401031","23","6","1201006406","1","0","0","0","0","0","0","0","0","0","34","288","91","480","0","0"
"5120","5120","31","6","5","40000","6401031","23","6","1201006406","1","1201006402","1","0","0","0","0","0","0","0","34","360","91","600","0","0"
"5121","5121","32","6","1","70000","6401032","23","3","1201006310","1","0","0","0","0","0","0","0","0","0","47","9","92","120","0","0"
"5122","5122","32","6","2","60000","6401032","23","3","1201006310","2","1201006307","2","0","0","0","0","0","0","0","47","18","92","240","0","0"
"5123","5123","32","6","3","50000","6401032","23","3","1201006310","4","1201006307","4","0","0","0","0","0","0","0","47","27","92","360","0","0"
"5124","5124","32","6","4","40000","6401032","23","6","1201006410","1","0","0","0","0","0","0","0","0","0","47","36","92","480","0","0"
"5125","5125","32","6","5","40000","6401032","23","6","1201006410","1","1201006407","1","0","0","0","0","0","0","0","47","45","92","600","0","0"
"5126","5126","33","6","1","70000","6401033","23","3","1201006310","1","0","0","0","0","0","0","0","0","0","33","72","146","3","0","0"
"5127","5127","33","6","2","60000","6401033","23","3","1201006310","2","1201006302","2","0","0","0","0","0","0","0","33","144","146","6","0","0"
"5128","5128","33","6","3","50000","6401033","23","3","1201006310","4","1201006302","4","0","0","0","0","0","0","0","33","216","146","9","0","0"
"5129","5129","33","6","4","40000","6401033","23","6","1201006410","1","0","0","0","0","0","0","0","0","0","33","288","146","12","0","0"
"5130","5130","33","6","5","40000","6401033","23","6","1201006410","1","1201006402","1","0","0","0","0","0","0","0","33","360","146","15","0","0"
"5131","5131","34","6","1","70000","6401034","23","3","1201006301","1","0","0","0","0","0","0","0","0","0","40","27","88","150","0","0"
"5132","5132","34","6","2","60000","6401034","23","3","1201006301","2","1201006305","2","0","0","0","0","0","0","0","40","54","88","300","0","0"
"5133","5133","34","6","3","50000","6401034","23","3","1201006301","4","1201006305","4","0","0","0","0","0","0","0","40","81","88","450","0","0"
"5134","5134","34","6","4","40000","6401034","23","6","1201006401","1","0","0","0","0","0","0","0","0","0","40","108","88","600","0","0"
"5135","5135","34","6","5","40000","6401034","23","6","1201006401","1","1201006405","1","0","0","0","0","0","0","0","40","135","88","750","0","0"
"5136","5136","35","6","1","70000","6401035","23","3","1201006310","1","0","0","0","0","0","0","0","0","0","24","18","147","3","0","0"
"5137","5137","35","6","2","60000","6401035","23","3","1201006310","2","1201006307","2","0","0","0","0","0","0","0","24","36","147","6","0","0"
"5138","5138","35","6","3","50000","6401035","23","3","1201006310","4","1201006307","4","0","0","0","0","0","0","0","24","54","147","9","0","0"
"5139","5139","35","6","4","40000","6401035","23","6","1201006410","1","0","0","0","0","0","0","0","0","0","24","72","147","12","0","0"
"5140","5140","35","6","5","40000","6401035","23","6","1201006410","1","1201006407","1","0","0","0","0","0","0","0","24","90","147","15","0","0"
"5141","5141","36","6","1","70000","6401036","23","3","1201006311","1","0","0","0","0","0","0","0","0","0","45","9","1","90","0","0"
"5142","5142","36","6","2","60000","6401036","23","3","1201006311","2","1201006308","2","0","0","0","0","0","0","0","45","18","1","180","0","0"
"5143","5143","36","6","3","50000","6401036","23","3","1201006311","4","1201006308","4","0","0","0","0","0","0","0","45","27","1","270","0","0"
"5144","5144","36","6","4","40000","6401036","23","6","1201006411","1","0","0","0","0","0","0","0","0","0","45","36","1","360","0","0"
"5145","5145","36","6","5","40000","6401036","23","6","1201006411","1","1201006408","1","0","0","0","0","0","0","0","45","45","1","450","0","0"
"5146","5146","37","6","1","70000","6401037","23","3","1201006305","1","0","0","0","0","0","0","0","0","0","41","27","6","12","0","0"
"5147","5147","37","6","2","60000","6401037","23","3","1201006305","2","1201006308","2","0","0","0","0","0","0","0","41","54","6","24","0","0"
"5148","5148","37","6","3","50000","6401037","23","3","1201006305","4","1201006308","4","0","0","0","0","0","0","0","41","81","6","36","0","0"
"5149","5149","37","6","4","40000","6401037","23","6","1201006405","1","0","0","0","0","0","0","0","0","0","41","108","6","48","0","0"
"5150","5150","37","6","5","40000","6401037","23","6","1201006405","1","1201006408","1","0","0","0","0","0","0","0","41","135","6","60","0","0"
"5151","5151","38","6","1","70000","6401038","23","3","1201006311","1","0","0","0","0","0","0","0","0","0","26","18","82","90","0","0"
"5152","5152","38","6","2","60000","6401038","23","3","1201006311","2","1201006309","2","0","0","0","0","0","0","0","26","36","82","180","0","0"
"5153","5153","38","6","3","50000","6401038","23","3","1201006311","4","1201006309","4","0","0","0","0","0","0","0","26","54","82","270","0","0"
"5154","5154","38","6","4","40000","6401038","23","6","1201006411","1","0","0","0","0","0","0","0","0","0","26","72","82","360","0","0"
"5155","5155","38","6","5","40000","6401038","23","6","1201006411","1","1201006409","1","0","0","0","0","0","0","0","26","90","82","450","0","0"
"5156","5156","39","6","1","70000","6401039","23","3","1201006307","1","0","0","0","0","0","0","0","0","0","35","72","84","180","0","0"
