"Name","EffectId","Class","MainType","SubType","FileName","AniName","EffectType","LoopType","StartTarget","EndTarget","StartSocket","StartPos","EndSocket","EndPos","Attach","EWScaleX","EWScaleY"
"2050146","2050146","0","0","0","ParticleSystem'/Game/Effect/Mon_Finish/Boss_Mon/Monk22/P_Mon_Monk22_skl_23.P_Mon_Monk22_skl_23'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050153","2050153","0","0","0","ParticleSystem'/Game/Effect/PC/PCD/Basic/P_Buff_Decay_01.P_Buff_Decay_01'","0","2","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050154","2050154","0","0","0","ParticleSystem'/Game/Effect/PC/PCD/Basic/P_PCD_Skl09_boom.P_PCD_Skl09_boom'","0","2","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050155","2050155","0","0","0","ParticleSystem'/Game/Effect/PC/PCD/Basic/P_PCD_Skl_12_buff.P_PCD_Skl_12_buff'","0","2","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050156","2050156","0","0","0","ParticleSystem'/Game/Effect/PC/PCD/Basic/P_PCD_Skl09_boom_02.P_PCD_Skl09_boom_02'","0","2","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050157","2050157","0","0","0","ParticleSystem'/Game/Effect/PC/PCD/Basic/P_PCD_Skl09_boom1.P_PCD_Skl09_boom1'","0","2","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050158","2050158","0","0","0","ParticleSystem'/Game/Effect/PC/PCD/Basic/P_PCD_Skl_12_buff1.P_PCD_Skl_12_buff1'","0","2","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2060001","2060001","0","0","0","ParticleSystem'/Game/Effect/Common/BossField_aurora/P_buff_FieldBoss_Ascetic22.P_buff_FieldBoss_Ascetic22'","0","2","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2060002","2060002","0","0","0","ParticleSystem'/Game/Effect/Common/BossField_aurora/P_buff_FieldBoss_Bloody21.P_buff_FieldBoss_Bloody21'","0","2","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2060003","2060003","0","0","0","ParticleSystem'/Game/Effect/Common/BossField_aurora/P_buff_FieldBoss_Danbo.P_buff_FieldBoss_Danbo'","0","2","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2060004","2060004","0","0","0","ParticleSystem'/Game/Effect/Common/BossField_aurora/P_buff_FieldBoss_DonDon21.P_buff_FieldBoss_DonDon21'","0","2","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2060006","2060006","0","0","0","ParticleSystem'/Game/Effect/Common/BossField_aurora/P_buff_FieldBoss_Leesuk.P_buff_FieldBoss_Leesuk'","0","2","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2060007","2060007","0","0","0","ParticleSystem'/Game/Effect/Common/BossField_aurora/P_buff_FieldBoss_Mon_Insect21.P_buff_FieldBoss_Mon_Insect21'","0","2","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2060008","2060008","0","0","0","ParticleSystem'/Game/Effect/Common/BossField_aurora/P_buff_FieldBoss_Mon_OmaCrimson01.P_buff_FieldBoss_Mon_OmaCrimson01'","0","2","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2060009","2060009","0","0","0","ParticleSystem'/Game/Effect/Common/BossField_aurora/P_buff_FieldBoss_Mon_OmaCrimson02.P_buff_FieldBoss_Mon_OmaCrimson02'","0","2","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2060010","2060010","0","0","0","ParticleSystem'/Game/Effect/Common/BossField_aurora/P_buff_FieldBoss_Mon_OmaCrimson23.P_buff_FieldBoss_Mon_OmaCrimson23'","0","2","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2060011","2060011","0","0","0","ParticleSystem'/Game/Effect/Common/BossField_aurora/P_buff_FieldBoss_OmaCrimson03.P_buff_FieldBoss_OmaCrimson03'","0","2","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2060012","2060012","0","0","0","ParticleSystem'/Game/Effect/Common/BossField_aurora/P_buff_FieldBoss_SnakeDragon21.P_buff_FieldBoss_SnakeDragon21'","0","2","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2060013","2060013","0","0","0","ParticleSystem'/Game/Effect/Common/BossField_aurora/P_buff_FieldBoss_Uma21.P_buff_FieldBoss_Uma21'","0","2","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2060014","2060014","0","0","0","ParticleSystem'/Game/Effect/Common/BossField_aurora/P_buff_FieldBoss_Uma22.P_buff_FieldBoss_Uma22'","0","2","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2060015","2060015","0","0","0","ParticleSystem'/Game/Effect/Common/BossField_aurora/P_buff_FieldBoss_Undead21.P_buff_FieldBoss_Undead21'","0","2","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2060016","2060016","0","0","0","ParticleSystem'/Game/Effect/Common/BossField_aurora/P_buff_FieldBoss_Undead22.P_buff_FieldBoss_Undead22'","0","2","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2060017","2060017","0","0","0","ParticleSystem'/Game/Effect/Common/BossField_aurora/P_buff_FieldBoss_WhiteWalker03.P_buff_FieldBoss_WhiteWalker03'","0","2","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2070006","2070006","0","0","0","ParticleSystem'/Game/Effect/Mon_Finish/Object/DObjMon_Capture01/P_Buff_DefUp_Capture_Red_Loof.P_Buff_DefUp_Capture_Red_Loof'","0","0","0","0","0","0","(0,0,1)","1","(0,0,1)","0","1","1"
"2070007","2070007","0","0","0","ParticleSystem'/Game/Effect/Common/System/DObjMon/P_DObjMon_Capture01_Dmg_Die01_02.P_DObjMon_Capture01_Dmg_Die01_02'","0","0","0","0","0","0","(0,0,2)","2","(0,0,2)","0","1","1"
"2070008","2070008","0","0","0","ParticleSystem'/Game/Effect/Mon_Finish/Object/DObjMon_Capture01/P_Buff_DefUp_Capture_Blue_Loof.P_Buff_DefUp_Capture_Blue_Loof'","0","0","0","0","0","0","(0,0,3)","3","(0,0,3)","0","1","1"
"2070009","2070009","0","0","0","ParticleSystem'/Game/Effect/Mon_Finish/Object/DObjMon_Capture01/P_Buff_HealHP_Capture_Loof.P_Buff_HealHP_Capture_Loof'","0","0","0","0","0","0","(0,0,4)","4","(0,0,4)","0","1","1"
"2070010","2070010","0","0","0","ParticleSystem'/Game/Effect/Mon_Finish/Object/DObjMon_Capture01/P_DObjMon_Capture01_HpRange.P_DObjMon_Capture01_HpRange'","0","0","0","0","0","0","(0,0,4)","4","(0,0,4)","0","1","1"
"2070011","2070011","0","0","0","ParticleSystem'/Game/Effect/Mon_Finish/Object/DObjMon_Capture01/P_DObjMon_Capture01_Finish.P_DObjMon_Capture01_Finish'","0","0","0","0","0","0","(0,0,4)","4","(0,0,4)","0","1","1"
"11000001","11000001","0","0","0","ParticleSystem'/Game/Effect/Common/System/Phase/P_Phase_Guide.P_Phase_Guide'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
