"Name","AutoFlightPathId","StageId","StartCoordinate","RandomRange","EndCoordinate","AirStep1","AirTime1","MoveCoordinate1","AirStep2","AirTime2","MoveCoordinate2","AirStep3","AirTime3","MoveCoordinate3","AirStep4","AirTime4","MoveCoordinate4","AirStep5","AirTime5","MoveCoordinate5"
"2000223206","2000223206","110001130","(X=26407.000000,Y=688.000000,Z=4629.000000)","50","(X=29148.000000,Y=5927.970215,Z=7590.000000)","1","1","(X=27350.000000,Y=2620.998535,Z=7221.000000)","2","1.5","(X=28324.000000,Y=4445.991699,Z=8475.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220201","2000220201","200022020","(X=-26320.000000,Y=-1715.000000,Z=1885.000000)","50","(X=-28665.712891,Y=-1509.776245,Z=1480.000000)","1","1.5","(X=-27545.144531,Y=-1607.813599,Z=2775.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220202","2000220202","200022020","(X=-28636.144531,Y=-1512.360229,Z=1475.000000)","50","(X=-26290.105469,Y=-1717.612061,Z=1890.000000)","1","1","(X=-28038.408203,Y=-1564.655396,Z=2325.000000)","2","1.5","(X=-27410.824219,Y=-1619.561890,Z=2710.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220203","2000220203","200022020","(X=-3281.876709,Y=-11004.515625,Z=1630.000000)","50","(X=-4321.638184,Y=-13861.230469,Z=1480.000000)","1","1","(X=-3543.523193,Y=-11723.381836,Z=2295.000000)","2","1.5","(X=-3825.690918,Y=-12498.629883,Z=2715.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220204","2000220204","200022020","(X=-4314.780273,Y=-13842.382813,Z=1470.000000)","50","(X=-3273.330566,Y=-10981.013672,Z=1615.000000)","1","1","(X=-4030.903076,Y=-13062.433594,Z=2200.000000)","2","1.5","(X=-3678.621338,Y=-12094.543945,Z=2675.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220211","2000220211","200022021","(X=-747.500000,Y=8256.650391,Z=2705.000000)","50","(X=-1364.097534,Y=7376.061523,Z=2095.000000)","1","1.5","(X=-1034.289307,Y=7847.074707,Z=3155.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220212","2000220212","200022021","(X=-1291.794922,Y=7370.000000,Z=2110.000000)","50","(X=-759.294617,Y=8292.317383,Z=2730.000000)","1","1","(X=-1206.795288,Y=7517.223633,Z=2705.000000)","2","1","(X=-1026.795410,Y=7828.992676,Z=3155.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220213","2000220213","200022021","(X=2270.950195,Y=8495.532227,Z=3660.000000)","50","(X=457.762695,Y=8654.160156,Z=2720.000000)","1","1.5","(X=1419.191406,Y=8570.048828,Z=4475.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220214","2000220214","200022021","(X=590.000000,Y=8615.000000,Z=2735.000000)","50","(X=2213.797363,Y=8472.936523,Z=3685.000000)","1","1","(X=913.763123,Y=8586.674805,Z=3545.000000)","2","1","(X=1491.553711,Y=8536.124023,Z=4285.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220301","2000220301","200022030","(X=-14645.096680,Y=-3699.282227,Z=3255.000000)","50","(X=-15335.088867,Y=-4894.382324,Z=3195.000000)","1","1","(X=-14797.596680,Y=-3963.418945,Z=3745.000000)","2","1","(X=-15025.096680,Y=-4357.460449,Z=4090.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220302","2000220302","200022030","(X=-15337.749023,Y=-4864.307129,Z=3200.000000)","50","(X=-14622.750000,Y=-3625.888916,Z=3200.000000)","1","1","(X=-15167.750000,Y=-4569.859375,Z=3715.000000)","2","1","(X=-14970.250000,Y=-4227.777832,Z=4040.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220303","2000220303","200022030","(X=-11178.782227,Y=-6642.176758,Z=3220.000000)","50","(X=-11672.081055,Y=-7496.598633,Z=2615.000000)","1","1","(X=-11452.932617,Y=-7117.020508,Z=3800.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220304","2000220304","200022030","(X=-11655.826172,Y=-7477.640137,Z=2600.000000)","50","(X=-11159.045898,Y=-6617.189941,Z=3220.000000)","1","1","(X=-11480.467773,Y=-7173.909668,Z=3690.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220311","2000220311","200022031","(X=-9873.305664,Y=-7695.002930,Z=3010.000000)","50","(X=-9873.306641,Y=-5615.002930,Z=2240.000000)","1","1.5","(X=-9873.305664,Y=-6685.002930,Z=3790.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220312","2000220312","200022031","(X=-9864.013672,Y=-5633.391113,Z=2242.000000)","50","(X=-9864.015625,Y=-7688.392578,Z=2960.000000)","1","1","(X=-9864.013672,Y=-5993.391113,Z=3095.000000)","2","1","(X=-9864.014648,Y=-6788.391602,Z=3920.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220313","2000220313","200022031","(X=3687.189453,Y=-9511.861328,Z=2564.000000)","50","(X=2697.607178,Y=-7072.967773,Z=1951.000000)","1","1.5","(X=3247.292236,Y=-8427.705078,Z=3377.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220314","2000220314","200022031","(X=2761.596924,Y=-7084.574707,Z=1962.000000)","50","(X=3638.380859,Y=-9528.027344,Z=2541.000000)","1","1","(X=2867.987793,Y=-7381.068359,Z=2791.000000)","2","1","(X=3144.936768,Y=-8152.879883,Z=3684.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220501","2000220501","200022050","(X=8590.000000,Y=-10570.000000,Z=1860.000000)","50","(X=7761.488281,Y=-9613.971680,Z=865.000000)","1","1.5","(X=8331.638672,Y=-10264.635742,Z=2155.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220502","2000220502","200022050","(X=7860.000000,Y=-9725.000000,Z=860.000000)","50","(X=8651.002930,Y=-10702.226563,Z=1850.000000)","1","1.5","(X=8190.459961,Y=-10086.801758,Z=1685.000000)","2","1","(X=8429.869141,Y=-10348.916992,Z=2185.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220503","2000220503","200022050","(X=13862.587891,Y=-7411.972656,Z=1505.000000)","50","(X=14702.295898,Y=-6329.481445,Z=1020.000000)","1","1.5","(X=14276.312500,Y=-6878.625977,Z=1860.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220504","2000220504","200022050","(X=14617.724609,Y=-6469.714844,Z=1020.000000)","50","(X=13738.003906,Y=-7539.436523,Z=1505.000000)","1","1.5","(X=14230.266602,Y=-6940.856934,Z=1500.000000)","2","1","(X=13957.142578,Y=-7272.972168,Z=1840.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220505","2000220505","200022050","(X=-408.860626,Y=-7211.977539,Z=465.000000)","50","(X=-36.387726,Y=-5099.576172,Z=-10.000000)","1","3","(X=-226.530365,Y=-6177.929688,Z=1375.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220506","2000220506","200022050","(X=-35.000000,Y=-5165.000000,Z=5.000000)","50","(X=-402.123535,Y=-7247.043457,Z=510.000000)","1","1.5","(X=-108.801147,Y=-5583.543457,Z=730.000000)","2","1.5","(X=-239.907227,Y=-6327.076660,Z=1345.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220511","2000220511","200022051","(X=-13893.419922,Y=-9517.075195,Z=3240.000000)","50","(X=-15067.201172,Y=-10690.855469,Z=2255.000000)","1","3","(X=-14487.386719,Y=-10111.041992,Z=3995.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220512","2000220512","200022051","(X=-15019.246094,Y=-10625.753906,Z=2260.000000)","50","(X=-13880.804688,Y=-9487.310547,Z=3285.000000)","1","1.5","(X=-14782.364258,Y=-10388.871094,Z=3170.000000)","2","1.5","(X=-14396.990234,Y=-10003.497070,Z=3840.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220801","2000220801","200022080","(X=35106.000000,Y=20909.000000,Z=1910.000000)","50","(X=36864.000000,Y=18653.000000,Z=1243.000000)","1","1.5","(X=35653.460938,Y=20220.148438,Z=2638.689697)","2","1.5","(X=36218.843750,Y=19508.740234,Z=3007.072754)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220802","2000220802","200022080","(X=36698.000000,Y=18837.000000,Z=1243.000000)","50","(X=34972.574219,Y=21118.007813,Z=1947.000000)","1","1.5","(X=36160.488281,Y=19533.642578,Z=2346.689697)","2","1.5","(X=35729.171875,Y=20092.650391,Z=2848.072754)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220811","2000220811","200022081","(X=-6321.335938,Y=12220.357422,Z=2900.000000)","50","(X=-5441.521973,Y=10963.874023,Z=2680.000000)","1","2","(X=-5853.012207,Y=11551.533203,Z=3665.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220812","2000220812","200022081","(X=-5430.756348,Y=11037.804688,Z=2655.000000)","50","(X=-6321.931641,Y=12310.517578,Z=2875.000000)","1","1.5","(X=-5543.900391,Y=11199.388672,Z=3470.000000)","2","1.5","(X=-5826.528809,Y=11603.018555,Z=3980.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220901","2000220901","200022090","(X=-1703.230591,Y=-12619.726563,Z=10050.000000)","50","(X=-1996.696533,Y=-14284.033203,Z=10100.000000)","1","0.5","(X=-1774.426636,Y=-13023.490234,Z=10390.000000)","2","1","(X=-1831.730713,Y=-13348.473633,Z=10820.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220902","2000220902","200022090","(X=-1950.000000,Y=-14240.000000,Z=10110.000000)","50","(X=-1670.428101,Y=-12654.474609,Z=9980.000000)","1","0.5","(X=-1885.750977,Y=-13875.623047,Z=10380.000000)","2","1","(X=-1824.974243,Y=-13530.937500,Z=10800.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220903","2000220903","200022090","(X=-2160.000000,Y=-15480.000000,Z=10180.000000)","50","(X=-2544.653809,Y=-17022.773438,Z=10120.000000)","1","0.5","(X=-2276.121338,Y=-15945.742188,Z=10470.000000)","2","1","(X=-2372.888428,Y=-16333.860352,Z=10890.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220904","2000220904","200022090","(X=-2535.235840,Y=-17032.570313,Z=10110.000000)","50","(X=-2173.064453,Y=-15463.829102,Z=10190.000000)","1","0.5","(X=-2404.764160,Y=-16467.425781,Z=10470.000000)","2","1","(X=-2319.282715,Y=-16097.171875,Z=10890.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220911","2000220911","200022091","(X=-8830.000000,Y=10130.000000,Z=40.000000)","50","(X=-9520.000000,Y=11200.000000,Z=820.000000)","1","1","(X=-9130.000000,Y=10626.601563,Z=580.000000)","2","1","(X=-9305.000000,Y=10907.941406,Z=1230.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220912","2000220912","200022091","(X=-9520.000000,Y=11200.000000,Z=830.000000)","50","(X=-8820.000000,Y=10110.000000,Z=20.000000)","0.5","1","(X=-9312.310547,Y=10903.675781,Z=990.000000)","2","1","(X=-9129.317383,Y=10628.871094,Z=1290.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220913","2000220913","200022091","(X=-10110.000000,Y=11930.000000,Z=870.000000)","50","(X=-11529.992188,Y=12850.000000,Z=860.000000)","1","1","(X=-10530.640625,Y=12195.355469,Z=1170.000000)","2","1","(X=-10869.347656,Y=12413.479492,Z=1730.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220914","2000220914","200022091","(X=-11530.000000,Y=12840.000000,Z=860.000000)","50","(X=-10140.000000,Y=11940.000000,Z=860.000000)","1","1","(X=-11036.078125,Y=12520.000000,Z=1200.000000)","2","1","(X=-10666.796875,Y=12280.000000,Z=1700.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220915","2000220915","200022091","(X=-12085.359375,Y=13120.000000,Z=870.000000)","50","(X=-13129.941406,Y=13750.000000,Z=1090.000000)","1","1","(X=-12467.320313,Y=13330.000000,Z=1270.000000)","2","1","(X=-12701.951172,Y=13470.000000,Z=1660.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000220916","2000220916","200022091","(X=-13120.000000,Y=13740.000000,Z=1100.000000)","50","(X=-12110.000000,Y=13150.000000,Z=880.000000)","0.5","1","(X=-12834.019531,Y=13555.000000,Z=1310.000000)","2","1","(X=-12573.398438,Y=13390.000000,Z=1550.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000221001","2000221001","200022100","(X=-2486.177490,Y=11191.590820,Z=339.047974)","50","(X=-1235.356934,Y=13123.937500,Z=-881.316528)","1","1","(X=-2072.105957,Y=11805.000977,Z=697.359009)","2","1.5","(X=-1621.257324,Y=12472.958008,Z=822.613220)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000221002","2000221002","200022100","(X=-1235.356934,Y=13123.937500,Z=-881.316528)","50","(X=-2486.177490,Y=11191.590820,Z=339.047974)","1","1","(X=-1579.505127,Y=12584.071289,Z=-133.942627)","2","1.5","(X=-2185.251953,Y=11633.691406,Z=814.829712)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000221011","2000221011","200022100","(X=3213.995850,Y=11924.292969,Z=-881.316528)","50","(X=14788.974609,Y=7827.738281,Z=389.876587)","1","1","(X=3966.385254,Y=11658.847656,Z=-215.586304)","2","1.5","(X=5256.222656,Y=11203.745117,Z=829.740723)","4","4","(X=14395.398438,Y=7979.623047,Z=920.035400)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000221012","2000221012","200022100","(X=14795.384766,Y=7838.438965,Z=418.125488)","50","(X=3278.309570,Y=11907.436523,Z=-981.714478)","1","1","(X=14363.035156,Y=7990.961914,Z=964.313354)","2","1.5","(X=13820.009766,Y=8182.507813,Z=1642.374146)","4","4","(X=4011.464844,Y=11642.964844,Z=1343.686768)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000221021","2000221021","200022100","(X=3605.691650,Y=12541.403320,Z=-881.316528)","50","(X=7655.238281,Y=9298.205078,Z=-1258.063354)","1","1","(X=4073.590332,Y=12163.227539,Z=-732.047302)","2","1.5","(X=4648.829102,Y=11698.166016,Z=-503.684357)","4","4","(X=7423.992188,Y=9454.902344,Z=-503.684357)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000221022","2000221022","200022100","(X=7661.404297,Y=9262.993164,Z=-1229.318970)","50","(X=3599.416016,Y=12549.630859,Z=-849.244202)","1","1","(X=7222.923828,Y=9617.441406,Z=-914.387146)","2","1.5","(X=6685.775391,Y=10051.654297,Z=-480.015442)","4","4","(X=3944.702148,Y=12267.375000,Z=-480.015442)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000221101","2000221101","200022110","(X=2615.000000,Y=21490.000000,Z=-1545.000000)","50","(X=3856.525635,Y=18078.914063,Z=-3945.000000)","1","2","(X=3290.488525,Y=19634.101563,Z=-570.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000221102","2000221102","200022110","(X=3671.191162,Y=18516.320313,Z=-3825.000000)","50","(X=1981.194092,Y=21443.476563,Z=-1590.000000)","1","2","(X=3076.736328,Y=19425.949219,Z=-2085.000000)","2","1.5","(X=2362.222168,Y=20693.513672,Z=-865.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000221103","2000221103","200022110","(X=-21095.417969,Y=-4675.204102,Z=-500.000000)","50","(X=-18399.054688,Y=-6104.940918,Z=-3895.000000)","1","2","(X=-19899.335938,Y=-5423.505371,Z=190.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000221104","2000221104","200022110","(X=-18158.529297,Y=-5316.044434,Z=-3875.000000)","50","(X=-20982.300781,Y=-4288.308594,Z=-575.000000)","1","2","(X=-19140.496094,Y=-4958.632813,Z=-1260.000000)","2","1.5","(X=-20164.763672,Y=-4585.831055,Z=90.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000221201","2000221201","200022120","(X=15552.647461,Y=-4399.833496,Z=1097.000000)","50","(X=16907.462891,Y=-4530.366699,Z=2258.000000)","1","2","(X=16160.290039,Y=-4488.760742,Z=2087.000000)","2","1.5","(X=16616.052734,Y=-4534.631348,Z=2581.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000221202","2000221202","200022120","(X=16909.720703,Y=-4280.912109,Z=2263.000000)","50","(X=15633.894531,Y=-4226.360352,Z=1107.000000)","1","1","(X=16361.224609,Y=-4257.461914,Z=2642.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000221205","2000221205","200022120","(X=-9982.058594,Y=4267.662109,Z=-4402.000000)","50","(X=-11728.041016,Y=4523.745605,Z=-2555.000000)","1","2","(X=-10860.241211,Y=4349.828125,Z=-2702.000000)","2","1.5","(X=-11409.825195,Y=4459.227539,Z=-2275.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000221206","2000221206","200022120","(X=-11792.000000,Y=4526.000000,Z=-2575.000000)","50","(X=-10343.250000,Y=4414.394043,Z=-4329.718750)","1","1","(X=-11135.487305,Y=4503.589355,Z=-2158.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000221203","2000221203","200022120","(X=6724.869141,Y=7030.793945,Z=-582.000000)","50","(X=7927.396484,Y=5199.289063,Z=855.000000)","1","1.5","(X=7110.710449,Y=6443.140625,Z=648.000000)","2","1.5","(X=7624.432617,Y=5660.718262,Z=1445.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000221204","2000221204","200022120","(X=6778.000000,Y=5096.000000,Z=1115.000000)","50","(X=6636.135742,Y=7106.517578,Z=-580.000000)","1","1","(X=6622.979980,Y=6161.785156,Z=1452.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000221301","2000221301","200022130","(X=-10170.000000,Y=-9410.000000,Z=-1280.000000)","50","(X=-10478.087891,Y=-10536.568359,Z=-1370.000000)","1","1","(X=-10320.000000,Y=-10000.000000,Z=-810.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000221302","2000221302","200022130","(X=-10480.000000,Y=-10550.000000,Z=-1370.000000)","50","(X=-10170.000000,Y=-9400.000000,Z=-1270.000000)","1","0.5","(X=-10400.000000,Y=-10240.000000,Z=-1030.000000)","2","0.5","(X=-10290.000000,Y=-9850.000000,Z=-730.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000221303","2000221303","200022130","(X=-8295.768555,Y=12151.149414,Z=-465.000000)","50","(X=-9543.541016,Y=13286.505859,Z=-1400.000000)","1","1","(X=-8887.562500,Y=12683.500000,Z=106.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000221304","2000221304","200022130","(X=-9534.007813,Y=13291.127930,Z=-1396.000000)","50","(X=-8090.529785,Y=12064.947266,Z=-460.000000)","1","1","(X=-9036.908203,Y=12870.704102,Z=-740.000000)","2","1.5","(X=-8543.643555,Y=12432.107422,Z=134.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000221305","2000221305","200022130","(X=-12940.000000,Y=-12280.000000,Z=-1260.000000)","50","(X=-14189.995117,Y=-12550.000000,Z=-1700.000000)","1","1","(X=-13550.000000,Y=-12400.000000,Z=-770.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000221306","2000221306","200022130","(X=-14190.000000,Y=-12550.000000,Z=-1690.000000)","50","(X=-12930.000000,Y=-12280.000000,Z=-1250.000000)","1","1","(X=-13810.000000,Y=-12460.000000,Z=-1160.000000)","2","1","(X=-13400.000000,Y=-12370.000000,Z=-870.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1070020201","1070020201","107002020","(X=-6960.856934,Y=-4058.534912,Z=1005.000000)","50","(X=-7174.225586,Y=-6460.418945,Z=1251.985352)","1","1","(X=-7020.997559,Y=-4984.655273,Z=1630.527466)","2","1","(X=-7123.345215,Y=-5914.557617,Z=1876.205811)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1070020202","1070020202","107002020","(X=-7300.368164,Y=-6126.607422,Z=1314.221924)","50","(X=-6801.431152,Y=-3831.119629,Z=1038.297119)","1","1","(X=-7121.557617,Y=-5463.799316,Z=1799.221802)","2","1","(X=-6948.111328,Y=-4738.767090,Z=2059.221924)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1070020203","1070020203","107002020","(X=9983.247070,Y=8230.310547,Z=2201.857666)","50","(X=9542.255859,Y=6484.185059,Z=499.359741)","1","1","(X=9793.483398,Y=7599.918945,Z=2666.857666)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1070020205","1070020205","107002020","(X=10363.098633,Y=11230.890625,Z=2791.862793)","50","(X=8326.756836,Y=10705.559570,Z=486.856934)","1","1","(X=9737.034180,Y=11012.755859,Z=3256.862793)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1070020206","1070020206","107002020","(X=8745.558594,Y=10339.450195,Z=550.000000)","50","(X=10828.681641,Y=11333.724609,Z=2824.694580)","1","1","(X=9925.681641,Y=10860.199219,Z=2945.122803)","2","1","(X=10372.045898,Y=11079.146484,Z=3370.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000222211","2000222211","200022221","(X=-6960.856934,Y=-4058.534912,Z=1005.000000)","50","(X=-7174.225586,Y=-6460.418945,Z=1251.985352)","1","1","(X=-7020.997559,Y=-4984.655273,Z=1630.527466)","2","1","(X=-7123.345215,Y=-5914.557617,Z=1876.205811)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000222212","2000222212","200022221","(X=-7300.368164,Y=-6126.607422,Z=1314.221924)","50","(X=-6801.431152,Y=-3831.119629,Z=1038.297119)","1","1","(X=-7121.557617,Y=-5463.799316,Z=1799.221802)","2","1","(X=-6948.111328,Y=-4738.767090,Z=2059.221924)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000222215","2000222215","200022221","(X=10363.098633,Y=11230.890625,Z=2791.862793)","50","(X=8326.756836,Y=10705.559570,Z=486.856934)","1","1","(X=9737.034180,Y=11012.755859,Z=3256.862793)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
