"Name","Id","NameStrId","GroupType","PurchaseMinLevel","PurchaseMaxLevel","LevelCondition","MissionStart","MissionEnd","SeasonBuffFist1","SeasonBuffFist2","SeasonBuffSecond1","SeasonBuffSecond2","SeasonBuffDesc","BattlePassGroupId","BattlePassRewardGroupId","PurchaseButton1","Web1","PurchaseButton2","Web2","RewardCategory1","AosUid1","IosUid1","OneStoreUid1","SamsungUid1","SteamUid1","XsollaUid1","MycardUid1","HydraUid1","HuaweiUid1","pWemixdUid1","SteamItemID1","XsollaItemID1","MycardItemID1","AosUidValue1","IosUidValue1","OneStoreValue1","SamsungValue1","SteamValue1","XsollaValue1","MycardValue1","HydraValue1","HuaweiValue1","pWemixdValue1","RewardCategory2","AosUid2","IosUid2","OneStoreUid2","SamsungUid2","SteamUid2","XsollaUid2","MycardUid2","HydraUid2","HuaweiUid2","pWemixdUid2","SteamItemID2","XsollaItemID2","MycardItemID2","AosUidValue2","IosUidValue2","OneStoreValue2","SamsungValue2","SteamValue2","XsollaValue2","MycardValue2","HydraValue2","HuaweiValue2","pWemixdValue2","LevelText","TitleText","APICategory1","APICategory2","TicketId1","TicketId2","TicketIdCount1","TicketIdCount2"
"600008","600008","2203001","12","0","0","0","2022-05-31 16:00:01","2022-06-30 15:59:59","8000009","0","8000010","0","2200542","1012008","16008","230615203","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","230615201","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","26008","mir4gb.aos.battlepass.5","mir4gb.ios.battlepass.5","mir4gb.one.battlepass.5","mir4gb.galaxy.battlepass.5","mir4gb.steam.battlepass.5","mir4gb.xsolla.battlepass.5","mir4gb.mycard.battlepass.5","mir4gb.hydra.battlepass.5","mir4gb.huawei.battlepass.5","mir4gb.pwemixd.battlepass.5","600008","600008","600008","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","36008","mir4gb.aos.battlepass.6","mir4gb.ios.battlepass.6","mir4gb.one.battlepass.6","mir4gb.galaxy.battlepass.6","mir4gb.steam.battlepass.6","mir4gb.xsolla.battlepass.6","mir4gb.mycard.battlepass.6","mir4gb.hydra.battlepass.6","mir4gb.huawei.battlepass.6","mir4gb.pwemixd.battlepass.6","600008","600008","600008","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200541","7","8","1815200001","1815200002","1","1"
"600009","600009","2203001","12","0","0","0","2022-06-30 16:00:01","2022-07-31 15:59:59","8000009","0","8000010","0","2200542","1012009","16009","230615203","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","230615201","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","26009","mir4gb.aos.battlepass.5","mir4gb.ios.battlepass.5","mir4gb.one.battlepass.5","mir4gb.galaxy.battlepass.5","mir4gb.steam.battlepass.5","mir4gb.xsolla.battlepass.5","mir4gb.mycard.battlepass.5","mir4gb.hydra.battlepass.5","mir4gb.huawei.battlepass.5","mir4gb.pwemixd.battlepass.5","600009","600009","600009","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","36009","mir4gb.aos.battlepass.6","mir4gb.ios.battlepass.6","mir4gb.one.battlepass.6","mir4gb.galaxy.battlepass.6","mir4gb.steam.battlepass.6","mir4gb.xsolla.battlepass.6","mir4gb.mycard.battlepass.6","mir4gb.hydra.battlepass.6","mir4gb.huawei.battlepass.6","mir4gb.pwemixd.battlepass.6","600009","600009","600009","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200541","7","8","1815200001","1815200002","1","1"
"600010","600010","2203001","12","0","0","0","2022-07-31 16:00:01","2022-08-31 15:59:59","8000009","0","8000010","0","2200542","1012010","16010","230615203","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","230615201","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","26010","mir4gb.aos.battlepass.5","mir4gb.ios.battlepass.5","mir4gb.one.battlepass.5","mir4gb.galaxy.battlepass.5","mir4gb.steam.battlepass.5","mir4gb.xsolla.battlepass.5","mir4gb.mycard.battlepass.5","mir4gb.hydra.battlepass.5","mir4gb.huawei.battlepass.5","mir4gb.pwemixd.battlepass.5","600010","600010","600010","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","36010","mir4gb.aos.battlepass.6","mir4gb.ios.battlepass.6","mir4gb.one.battlepass.6","mir4gb.galaxy.battlepass.6","mir4gb.steam.battlepass.6","mir4gb.xsolla.battlepass.6","mir4gb.mycard.battlepass.6","mir4gb.hydra.battlepass.6","mir4gb.huawei.battlepass.6","mir4gb.pwemixd.battlepass.6","600010","600010","600010","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200541","7","8","1815200001","1815200002","1","1"
"600011","600011","2203001","12","0","0","0","2022-08-31 16:00:01","2022-09-30 15:59:59","8000009","0","8000010","0","2200542","1012011","16011","230615203","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","230615201","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","26011","mir4gb.aos.battlepass.5","mir4gb.ios.battlepass.5","mir4gb.one.battlepass.5","mir4gb.galaxy.battlepass.5","mir4gb.steam.battlepass.5","mir4gb.xsolla.battlepass.5","mir4gb.mycard.battlepass.5","mir4gb.hydra.battlepass.5","mir4gb.huawei.battlepass.5","mir4gb.pwemixd.battlepass.5","600011","600011","600011","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","36011","mir4gb.aos.battlepass.6","mir4gb.ios.battlepass.6","mir4gb.one.battlepass.6","mir4gb.galaxy.battlepass.6","mir4gb.steam.battlepass.6","mir4gb.xsolla.battlepass.6","mir4gb.mycard.battlepass.6","mir4gb.hydra.battlepass.6","mir4gb.huawei.battlepass.6","mir4gb.pwemixd.battlepass.6","600011","600011","600011","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200541","7","8","1815200001","1815200002","1","1"
"600012","600012","2203001","12","0","0","0","2022-09-30 16:00:01","2022-10-31 15:59:59","8000009","0","8000010","0","2200542","1012012","16012","230615203","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","230615201","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","26012","mir4gb.aos.battlepass.5","mir4gb.ios.battlepass.5","mir4gb.one.battlepass.5","mir4gb.galaxy.battlepass.5","mir4gb.steam.battlepass.5","mir4gb.xsolla.battlepass.5","mir4gb.mycard.battlepass.5","mir4gb.hydra.battlepass.5","mir4gb.huawei.battlepass.5","mir4gb.pwemixd.battlepass.5","600012","600012","600012","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","36012","mir4gb.aos.battlepass.6","mir4gb.ios.battlepass.6","mir4gb.one.battlepass.6","mir4gb.galaxy.battlepass.6","mir4gb.steam.battlepass.6","mir4gb.xsolla.battlepass.6","mir4gb.mycard.battlepass.6","mir4gb.hydra.battlepass.6","mir4gb.huawei.battlepass.6","mir4gb.pwemixd.battlepass.6","600012","600012","600012","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200541","7","8","1815200001","1815200002","1","1"
"600013","600013","2203001","12","0","0","0","2022-10-31 16:00:01","2022-11-30 15:59:59","8000009","0","8000010","0","2200542","1012013","16013","230615203","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","230615201","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","26013","mir4gb.aos.battlepass.5","mir4gb.ios.battlepass.5","mir4gb.one.battlepass.5","mir4gb.galaxy.battlepass.5","mir4gb.steam.battlepass.5","mir4gb.xsolla.battlepass.5","mir4gb.mycard.battlepass.5","mir4gb.hydra.battlepass.5","mir4gb.huawei.battlepass.5","mir4gb.pwemixd.battlepass.5","600013","600013","600013","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","36013","mir4gb.aos.battlepass.6","mir4gb.ios.battlepass.6","mir4gb.one.battlepass.6","mir4gb.galaxy.battlepass.6","mir4gb.steam.battlepass.6","mir4gb.xsolla.battlepass.6","mir4gb.mycard.battlepass.6","mir4gb.hydra.battlepass.6","mir4gb.huawei.battlepass.6","mir4gb.pwemixd.battlepass.6","600013","600013","600013","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200541","7","8","1815200001","1815200002","1","1"
"600014","600014","2203001","12","0","0","0","2022-11-30 16:00:01","2022-12-31 15:59:59","8000009","0","8000010","0","2200542","1012014","16014","230615203","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","230615201","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","26014","mir4gb.aos.battlepass.5","mir4gb.ios.battlepass.5","mir4gb.one.battlepass.5","mir4gb.galaxy.battlepass.5","mir4gb.steam.battlepass.5","mir4gb.xsolla.battlepass.5","mir4gb.mycard.battlepass.5","mir4gb.hydra.battlepass.5","mir4gb.huawei.battlepass.5","mir4gb.pwemixd.battlepass.5","600014","600014","600014","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","36014","mir4gb.aos.battlepass.6","mir4gb.ios.battlepass.6","mir4gb.one.battlepass.6","mir4gb.galaxy.battlepass.6","mir4gb.steam.battlepass.6","mir4gb.xsolla.battlepass.6","mir4gb.mycard.battlepass.6","mir4gb.hydra.battlepass.6","mir4gb.huawei.battlepass.6","mir4gb.pwemixd.battlepass.6","600014","600014","600014","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200541","7","8","1815200001","1815200002","1","1"
"600015","600015","2203001","12","0","0","0","2022-12-31 16:00:01","2023-01-31 15:59:59","8000009","0","8000010","0","2200542","1012015","16015","230615203","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","230615201","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","26015","mir4gb.aos.battlepass.5","mir4gb.ios.battlepass.5","mir4gb.one.battlepass.5","mir4gb.galaxy.battlepass.5","mir4gb.steam.battlepass.5","mir4gb.xsolla.battlepass.5","mir4gb.mycard.battlepass.5","mir4gb.hydra.battlepass.5","mir4gb.huawei.battlepass.5","mir4gb.pwemixd.battlepass.5","600015","600015","600015","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","36015","mir4gb.aos.battlepass.6","mir4gb.ios.battlepass.6","mir4gb.one.battlepass.6","mir4gb.galaxy.battlepass.6","mir4gb.steam.battlepass.6","mir4gb.xsolla.battlepass.6","mir4gb.mycard.battlepass.6","mir4gb.hydra.battlepass.6","mir4gb.huawei.battlepass.6","mir4gb.pwemixd.battlepass.6","600015","600015","600015","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200541","7","8","1815200001","1815200002","1","1"
"600016","600016","2203001","12","0","0","0","2023-01-31 16:00:01","2023-02-28 15:59:59","8000009","0","8000010","0","2200542","1012016","16016","230615203","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","230615201","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","26016","mir4gb.aos.battlepass.5","mir4gb.ios.battlepass.5","mir4gb.one.battlepass.5","mir4gb.galaxy.battlepass.5","mir4gb.steam.battlepass.5","mir4gb.xsolla.battlepass.5","mir4gb.mycard.battlepass.5","mir4gb.hydra.battlepass.5","mir4gb.huawei.battlepass.5","mir4gb.pwemixd.battlepass.5","600016","600016","600016","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","36016","mir4gb.aos.battlepass.6","mir4gb.ios.battlepass.6","mir4gb.one.battlepass.6","mir4gb.galaxy.battlepass.6","mir4gb.steam.battlepass.6","mir4gb.xsolla.battlepass.6","mir4gb.mycard.battlepass.6","mir4gb.hydra.battlepass.6","mir4gb.huawei.battlepass.6","mir4gb.pwemixd.battlepass.6","600016","600016","600016","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200541","7","8","1815200001","1815200002","1","1"
"600017","600017","2203001","12","0","0","0","2023-02-28 16:00:01","2023-03-31 15:59:59","8000009","0","8000010","0","2200542","1012017","16017","230615203","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","230615201","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","26017","mir4gb.aos.battlepass.5","mir4gb.ios.battlepass.5","mir4gb.one.battlepass.5","mir4gb.galaxy.battlepass.5","mir4gb.steam.battlepass.5","mir4gb.xsolla.battlepass.5","mir4gb.mycard.battlepass.5","mir4gb.hydra.battlepass.5","mir4gb.huawei.battlepass.5","mir4gb.pwemixd.battlepass.5","600017","600017","600017","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","36017","mir4gb.aos.battlepass.6","mir4gb.ios.battlepass.6","mir4gb.one.battlepass.6","mir4gb.galaxy.battlepass.6","mir4gb.steam.battlepass.6","mir4gb.xsolla.battlepass.6","mir4gb.mycard.battlepass.6","mir4gb.hydra.battlepass.6","mir4gb.huawei.battlepass.6","mir4gb.pwemixd.battlepass.6","600017","600017","600017","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200541","7","8","1815200001","1815200002","1","1"
"600018","600018","2203001","12","0","0","0","2023-03-31 16:00:01","2023-04-30 15:59:59","8000009","0","8000010","0","2200542","1012018","16018","230615203","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","230615201","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","26018","mir4gb.aos.battlepass.5","mir4gb.ios.battlepass.5","mir4gb.one.battlepass.5","mir4gb.galaxy.battlepass.5","mir4gb.steam.battlepass.5","mir4gb.xsolla.battlepass.5","mir4gb.mycard.battlepass.5","mir4gb.hydra.battlepass.5","mir4gb.huawei.battlepass.5","mir4gb.pwemixd.battlepass.5","600018","600018","600018","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","36018","mir4gb.aos.battlepass.6","mir4gb.ios.battlepass.6","mir4gb.one.battlepass.6","mir4gb.galaxy.battlepass.6","mir4gb.steam.battlepass.6","mir4gb.xsolla.battlepass.6","mir4gb.mycard.battlepass.6","mir4gb.hydra.battlepass.6","mir4gb.huawei.battlepass.6","mir4gb.pwemixd.battlepass.6","600018","600018","600018","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200541","7","8","1815200001","1815200002","1","1"
"600019","600019","2203001","12","0","0","0","2023-04-30 16:00:01","2023-05-31 15:59:59","8000009","0","8000010","0","2200542","1012019","16019","230615203","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","230615201","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","26019","mir4gb.aos.battlepass.5","mir4gb.ios.battlepass.5","mir4gb.one.battlepass.5","mir4gb.galaxy.battlepass.5","mir4gb.steam.battlepass.5","mir4gb.xsolla.battlepass.5","mir4gb.mycard.battlepass.5","mir4gb.hydra.battlepass.5","mir4gb.huawei.battlepass.5","mir4gb.pwemixd.battlepass.5","600019","600019","600019","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","36019","mir4gb.aos.battlepass.6","mir4gb.ios.battlepass.6","mir4gb.one.battlepass.6","mir4gb.galaxy.battlepass.6","mir4gb.steam.battlepass.6","mir4gb.xsolla.battlepass.6","mir4gb.mycard.battlepass.6","mir4gb.hydra.battlepass.6","mir4gb.huawei.battlepass.6","mir4gb.pwemixd.battlepass.6","600019","600019","600019","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200541","7","8","1815200001","1815200002","1","1"
"600020","600020","2203001","12","0","0","0","2023-05-31 16:00:01","2023-06-30 15:59:59","8000009","0","8000010","0","2200542","1012020","16020","230615203","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","230615201","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","26020","mir4gb.aos.battlepass.5","mir4gb.ios.battlepass.5","mir4gb.one.battlepass.5","mir4gb.galaxy.battlepass.5","mir4gb.steam.battlepass.5","mir4gb.xsolla.battlepass.5","mir4gb.mycard.battlepass.5","mir4gb.hydra.battlepass.5","mir4gb.huawei.battlepass.5","mir4gb.pwemixd.battlepass.5","600020","600020","600020","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","36020","mir4gb.aos.battlepass.6","mir4gb.ios.battlepass.6","mir4gb.one.battlepass.6","mir4gb.galaxy.battlepass.6","mir4gb.steam.battlepass.6","mir4gb.xsolla.battlepass.6","mir4gb.mycard.battlepass.6","mir4gb.hydra.battlepass.6","mir4gb.huawei.battlepass.6","mir4gb.pwemixd.battlepass.6","600020","600020","600020","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200541","7","8","1815200001","1815200002","1","1"
"600021","600021","2203001","12","0","0","0","2023-06-30 16:00:01","2023-07-31 15:59:59","8000009","0","8000010","0","2200542","1012021","16021","230615203","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","230615201","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","26021","mir4gb.aos.battlepass.5","mir4gb.ios.battlepass.5","mir4gb.one.battlepass.5","mir4gb.galaxy.battlepass.5","mir4gb.steam.battlepass.5","mir4gb.xsolla.battlepass.5","mir4gb.mycard.battlepass.5","mir4gb.hydra.battlepass.5","mir4gb.huawei.battlepass.5","mir4gb.pwemixd.battlepass.5","600021","600021","600021","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","36021","mir4gb.aos.battlepass.6","mir4gb.ios.battlepass.6","mir4gb.one.battlepass.6","mir4gb.galaxy.battlepass.6","mir4gb.steam.battlepass.6","mir4gb.xsolla.battlepass.6","mir4gb.mycard.battlepass.6","mir4gb.hydra.battlepass.6","mir4gb.huawei.battlepass.6","mir4gb.pwemixd.battlepass.6","600021","600021","600021","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200541","7","8","1815200001","1815200002","1","1"
"600022","600022","2203001","12","0","0","0","2023-07-31 16:01:00","2023-08-31 15:59:59","8000009","0","8000010","0","2200542","1012022","16022","230615203","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","230615201","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","26022","mir4gb.aos.battlepass.5","mir4gb.ios.battlepass.5","mir4gb.one.battlepass.5","mir4gb.galaxy.battlepass.5","mir4gb.steam.battlepass.5","mir4gb.xsolla.battlepass.5","mir4gb.mycard.battlepass.5","mir4gb.hydra.battlepass.5","mir4gb.huawei.battlepass.5","mir4gb.pwemixd.battlepass.5","600022","600022","600022","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","36022","mir4gb.aos.battlepass.6","mir4gb.ios.battlepass.6","mir4gb.one.battlepass.6","mir4gb.galaxy.battlepass.6","mir4gb.steam.battlepass.6","mir4gb.xsolla.battlepass.6","mir4gb.mycard.battlepass.6","mir4gb.hydra.battlepass.6","mir4gb.huawei.battlepass.6","mir4gb.pwemixd.battlepass.6","600022","600022","600022","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200541","7","8","1815200001","1815200002","1","1"
"600023","600023","2203001","12","0","0","0","2023-08-31 16:00:01","2023-09-30 15:59:59","8000009","0","8000010","0","2200542","1012023","16023","230615203","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","230615201","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","26023","mir4gb.aos.battlepass.5","mir4gb.ios.battlepass.5","mir4gb.one.battlepass.5","mir4gb.galaxy.battlepass.5","mir4gb.steam.battlepass.5","mir4gb.xsolla.battlepass.5","mir4gb.mycard.battlepass.5","mir4gb.hydra.battlepass.5","mir4gb.huawei.battlepass.5","mir4gb.pwemixd.battlepass.5","600023","600023","600023","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","36023","mir4gb.aos.battlepass.6","mir4gb.ios.battlepass.6","mir4gb.one.battlepass.6","mir4gb.galaxy.battlepass.6","mir4gb.steam.battlepass.6","mir4gb.xsolla.battlepass.6","mir4gb.mycard.battlepass.6","mir4gb.hydra.battlepass.6","mir4gb.huawei.battlepass.6","mir4gb.pwemixd.battlepass.6","600023","600023","600023","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200541","7","8","1815200001","1815200002","1","1"
"600024","600024","2203001","12","0","0","0","2023-09-30 16:00:01","2023-10-31 15:59:59","8000009","0","8000010","0","2200542","1012024","16024","230615203","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","230615201","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","26024","mir4gb.aos.battlepass.5","mir4gb.ios.battlepass.5","mir4gb.one.battlepass.5","mir4gb.galaxy.battlepass.5","mir4gb.steam.battlepass.5","mir4gb.xsolla.battlepass.5","mir4gb.mycard.battlepass.5","mir4gb.hydra.battlepass.5","mir4gb.huawei.battlepass.5","mir4gb.pwemixd.battlepass.5","600024","600024","600024","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","36024","mir4gb.aos.battlepass.6","mir4gb.ios.battlepass.6","mir4gb.one.battlepass.6","mir4gb.galaxy.battlepass.6","mir4gb.steam.battlepass.6","mir4gb.xsolla.battlepass.6","mir4gb.mycard.battlepass.6","mir4gb.hydra.battlepass.6","mir4gb.huawei.battlepass.6","mir4gb.pwemixd.battlepass.6","600024","600024","600024","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200541","7","8","1815200001","1815200002","1","1"
"600025","600025","2203001","12","0","0","0","2023-10-31 16:00:01","2023-11-30 15:59:59","8000009","0","8000010","0","2200542","1012025","16025","230615203","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","230615201","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","26025","mir4gb.aos.battlepass.5","mir4gb.ios.battlepass.5","mir4gb.one.battlepass.5","mir4gb.galaxy.battlepass.5","mir4gb.steam.battlepass.5","mir4gb.xsolla.battlepass.5","mir4gb.mycard.battlepass.5","mir4gb.hydra.battlepass.5","mir4gb.huawei.battlepass.5","mir4gb.pwemixd.battlepass.5","600025","600025","600025","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","36025","mir4gb.aos.battlepass.6","mir4gb.ios.battlepass.6","mir4gb.one.battlepass.6","mir4gb.galaxy.battlepass.6","mir4gb.steam.battlepass.6","mir4gb.xsolla.battlepass.6","mir4gb.mycard.battlepass.6","mir4gb.hydra.battlepass.6","mir4gb.huawei.battlepass.6","mir4gb.pwemixd.battlepass.6","600025","600025","600025","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200541","7","8","1815200001","1815200002","1","1"
