"Name","TranceID","TranceStep","TranceType","AttributeType","StatusValue","OptionGradeValue01","OptionGradeValue06","OptionGradeValue11","OptionGradeValue16","OptionGradeValue21","OptionGradeValue26","OptionGradeValue31","OptionGradeValue36","OptionGradeValue41","OptionGradeValue46","PassiveLv","BattlePointPerLv","Grade"
"2243","2243","3","2","40","0","0","0","0","0","0","0","0","0","29","0","0","0","4"
"2244","2244","4","2","40","0","0","0","0","0","0","0","0","0","39","0","0","0","4"
"2245","2245","5","2","40","0","0","0","0","0","0","0","0","0","49","0","0","0","4"
"2246","2246","6","2","40","0","0","0","0","0","0","0","0","0","59","0","0","0","4"
"2247","2247","7","2","40","0","0","0","0","0","0","0","0","0","69","0","0","0","4"
"2248","2248","1","2","42","0","0","0","0","0","0","0","0","0","9","0","0","0","4"
"2249","2249","2","2","42","0","0","0","0","0","0","0","0","0","19","0","0","0","4"
"2250","2250","3","2","42","0","0","0","0","0","0","0","0","0","29","0","0","0","4"
"2251","2251","4","2","42","0","0","0","0","0","0","0","0","0","39","0","0","0","4"
"2252","2252","5","2","42","0","0","0","0","0","0","0","0","0","49","0","0","0","4"
"2253","2253","6","2","42","0","0","0","0","0","0","0","0","0","59","0","0","0","4"
"2254","2254","7","2","42","0","0","0","0","0","0","0","0","0","69","0","0","0","4"
"2255","2255","1","2","41","0","0","0","0","0","0","0","0","0","9","0","0","0","4"
"2256","2256","2","2","41","0","0","0","0","0","0","0","0","0","19","0","0","0","4"
"2257","2257","3","2","41","0","0","0","0","0","0","0","0","0","29","0","0","0","4"
"2258","2258","4","2","41","0","0","0","0","0","0","0","0","0","39","0","0","0","4"
"2259","2259","5","2","41","0","0","0","0","0","0","0","0","0","49","0","0","0","4"
"2260","2260","6","2","41","0","0","0","0","0","0","0","0","0","59","0","0","0","4"
"2261","2261","7","2","41","0","0","0","0","0","0","0","0","0","69","0","0","0","4"
"2262","2262","1","2","43","0","0","0","0","0","0","0","0","0","9","0","0","0","4"
"2263","2263","2","2","43","0","0","0","0","0","0","0","0","0","19","0","0","0","4"
"2264","2264","3","2","43","0","0","0","0","0","0","0","0","0","29","0","0","0","4"
"2265","2265","4","2","43","0","0","0","0","0","0","0","0","0","39","0","0","0","4"
"2266","2266","5","2","43","0","0","0","0","0","0","0","0","0","49","0","0","0","4"
"2267","2267","6","2","43","0","0","0","0","0","0","0","0","0","59","0","0","0","4"
"2268","2268","7","2","43","0","0","0","0","0","0","0","0","0","69","0","0","0","4"
"2269","2269","1","2","82","0","0","0","0","0","0","0","0","0","90","0","0","0","4"
"2270","2270","2","2","82","0","0","0","0","0","0","0","0","0","180","0","0","0","4"
"2271","2271","3","2","82","0","0","0","0","0","0","0","0","0","270","0","0","0","4"
"2272","2272","4","2","82","0","0","0","0","0","0","0","0","0","360","0","0","0","4"
"2273","2273","5","2","82","0","0","0","0","0","0","0","0","0","450","0","0","0","4"
"2274","2274","6","2","82","0","0","0","0","0","0","0","0","0","540","0","0","0","4"
"2275","2275","7","2","82","0","0","0","0","0","0","0","0","0","630","0","0","0","4"
"2276","2276","1","2","91","0","0","0","0","0","0","0","0","0","180","0","0","0","4"
"2277","2277","2","2","91","0","0","0","0","0","0","0","0","0","360","0","0","0","4"
"2278","2278","3","2","91","0","0","0","0","0","0","0","0","0","540","0","0","0","4"
"2279","2279","4","2","91","0","0","0","0","0","0","0","0","0","720","0","0","0","4"
"2280","2280","5","2","91","0","0","0","0","0","0","0","0","0","900","0","0","0","4"
"2281","2281","6","2","91","0","0","0","0","0","0","0","0","0","1080","0","0","0","4"
"2282","2282","7","2","91","0","0","0","0","0","0","0","0","0","1260","0","0","0","4"
"2283","2283","1","2","93","0","0","0","0","0","0","0","0","0","180","0","0","0","4"
"2284","2284","2","2","93","0","0","0","0","0","0","0","0","0","360","0","0","0","4"
"2285","2285","3","2","93","0","0","0","0","0","0","0","0","0","540","0","0","0","4"
"2286","2286","4","2","93","0","0","0","0","0","0","0","0","0","720","0","0","0","4"
"2287","2287","5","2","93","0","0","0","0","0","0","0","0","0","900","0","0","0","4"
"2288","2288","6","2","93","0","0","0","0","0","0","0","0","0","1080","0","0","0","4"
"2289","2289","7","2","93","0","0","0","0","0","0","0","0","0","1260","0","0","0","4"
"2290","2290","1","2","84","0","0","0","0","0","0","0","0","0","135","0","0","0","4"
"2291","2291","2","2","84","0","0","0","0","0","0","0","0","0","270","0","0","0","4"
"2292","2292","3","2","84","0","0","0","0","0","0","0","0","0","405","0","0","0","4"
"2293","2293","4","2","84","0","0","0","0","0","0","0","0","0","540","0","0","0","4"
"2294","2294","5","2","84","0","0","0","0","0","0","0","0","0","675","0","0","0","4"
"2295","2295","6","2","84","0","0","0","0","0","0","0","0","0","810","0","0","0","4"
"2296","2296","7","2","84","0","0","0","0","0","0","0","0","0","945","0","0","0","4"
"2297","2297","1","2","88","0","0","0","0","0","0","0","0","0","135","0","0","0","4"
"2298","2298","2","2","88","0","0","0","0","0","0","0","0","0","270","0","0","0","4"
"2299","2299","3","2","88","0","0","0","0","0","0","0","0","0","405","0","0","0","4"
"2300","2300","4","2","88","0","0","0","0","0","0","0","0","0","540","0","0","0","4"
"2301","2301","5","2","88","0","0","0","0","0","0","0","0","0","675","0","0","0","4"
"2302","2302","6","2","88","0","0","0","0","0","0","0","0","0","810","0","0","0","4"
"2303","2303","7","2","88","0","0","0","0","0","0","0","0","0","945","0","0","0","4"
"2304","2304","1","2","89","0","0","0","0","0","0","0","0","0","135","0","0","0","4"
"2305","2305","2","2","89","0","0","0","0","0","0","0","0","0","270","0","0","0","4"
"2306","2306","3","2","89","0","0","0","0","0","0","0","0","0","405","0","0","0","4"
"2307","2307","4","2","89","0","0","0","0","0","0","0","0","0","540","0","0","0","4"
"2308","2308","5","2","89","0","0","0","0","0","0","0","0","0","675","0","0","0","4"
"2309","2309","6","2","89","0","0","0","0","0","0","0","0","0","810","0","0","0","4"
"2310","2310","7","2","89","0","0","0","0","0","0","0","0","0","945","0","0","0","4"
"2311","2311","1","2","48","0","0","0","0","0","0","0","0","0","4","0","0","0","4"
"2312","2312","2","2","48","0","0","0","0","0","0","0","0","0","9","0","0","0","4"
"2313","2313","3","2","48","0","0","0","0","0","0","0","0","0","14","0","0","0","4"
"2314","2314","4","2","48","0","0","0","0","0","0","0","0","0","19","0","0","0","4"
"2315","2315","5","2","48","0","0","0","0","0","0","0","0","0","24","0","0","0","4"
"2316","2316","6","2","48","0","0","0","0","0","0","0","0","0","29","0","0","0","4"
"2317","2317","7","2","48","0","0","0","0","0","0","0","0","0","34","0","0","0","4"
"2318","2318","1","2","49","0","0","0","0","0","0","0","0","0","4","0","0","0","4"
"2319","2319","2","2","49","0","0","0","0","0","0","0","0","0","9","0","0","0","4"
"2320","2320","3","2","49","0","0","0","0","0","0","0","0","0","14","0","0","0","4"
"2321","2321","4","2","49","0","0","0","0","0","0","0","0","0","19","0","0","0","4"
"2322","2322","5","2","49","0","0","0","0","0","0","0","0","0","24","0","0","0","4"
"2323","2323","6","2","49","0","0","0","0","0","0","0","0","0","29","0","0","0","4"
"2324","2324","7","2","49","0","0","0","0","0","0","0","0","0","34","0","0","0","4"
"2325","2325","1","2","50","0","0","0","0","0","0","0","0","0","4","0","0","0","4"
"2326","2326","2","2","50","0","0","0","0","0","0","0","0","0","9","0","0","0","4"
"2327","2327","3","2","50","0","0","0","0","0","0","0","0","0","14","0","0","0","4"
"2328","2328","4","2","50","0","0","0","0","0","0","0","0","0","19","0","0","0","4"
"2329","2329","5","2","50","0","0","0","0","0","0","0","0","0","24","0","0","0","4"
"2330","2330","6","2","50","0","0","0","0","0","0","0","0","0","29","0","0","0","4"
"2331","2331","7","2","50","0","0","0","0","0","0","0","0","0","34","0","0","0","4"
"2332","2332","1","2","51","0","0","0","0","0","0","0","0","0","4","0","0","0","4"
"2333","2333","2","2","51","0","0","0","0","0","0","0","0","0","9","0","0","0","4"
"2334","2334","3","2","51","0","0","0","0","0","0","0","0","0","14","0","0","0","4"
"2335","2335","4","2","51","0","0","0","0","0","0","0","0","0","19","0","0","0","4"
"2336","2336","5","2","51","0","0","0","0","0","0","0","0","0","24","0","0","0","4"
"2337","2337","6","2","51","0","0","0","0","0","0","0","0","0","29","0","0","0","4"
"2338","2338","7","2","51","0","0","0","0","0","0","0","0","0","34","0","0","0","4"
"2339","2339","1","2","52","0","0","0","0","0","0","0","0","0","4","0","0","0","4"
"2340","2340","2","2","52","0","0","0","0","0","0","0","0","0","9","0","0","0","4"
"2341","2341","3","2","52","0","0","0","0","0","0","0","0","0","14","0","0","0","4"
"2342","2342","4","2","52","0","0","0","0","0","0","0","0","0","19","0","0","0","4"
"2343","2343","5","2","52","0","0","0","0","0","0","0","0","0","24","0","0","0","4"
"2344","2344","6","2","52","0","0","0","0","0","0","0","0","0","29","0","0","0","4"
"2345","2345","7","2","52","0","0","0","0","0","0","0","0","0","34","0","0","0","4"
"2346","2346","1","2","53","0","0","0","0","0","0","0","0","0","4","0","0","0","4"
"2347","2347","2","2","53","0","0","0","0","0","0","0","0","0","9","0","0","0","4"
"2348","2348","3","2","53","0","0","0","0","0","0","0","0","0","14","0","0","0","4"
"2349","2349","4","2","53","0","0","0","0","0","0","0","0","0","19","0","0","0","4"
"2350","2350","5","2","53","0","0","0","0","0","0","0","0","0","24","0","0","0","4"
"2351","2351","6","2","53","0","0","0","0","0","0","0","0","0","29","0","0","0","4"
"2352","2352","7","2","53","0","0","0","0","0","0","0","0","0","34","0","0","0","4"
"2353","2353","1","2","119","0","0","0","0","0","0","0","0","0","4","0","0","0","4"
"2354","2354","2","2","119","0","0","0","0","0","0","0","0","0","9","0","0","0","4"
"2355","2355","3","2","119","0","0","0","0","0","0","0","0","0","14","0","0","0","4"
"2356","2356","4","2","119","0","0","0","0","0","0","0","0","0","19","0","0","0","4"
"2357","2357","5","2","119","0","0","0","0","0","0","0","0","0","24","0","0","0","4"
"2358","2358","6","2","119","0","0","0","0","0","0","0","0","0","29","0","0","0","4"
"2359","2359","7","2","119","0","0","0","0","0","0","0","0","0","34","0","0","0","4"
"2360","2360","1","2","120","0","0","0","0","0","0","0","0","0","4","0","0","0","4"
"2361","2361","2","2","120","0","0","0","0","0","0","0","0","0","9","0","0","0","4"
"2362","2362","3","2","120","0","0","0","0","0","0","0","0","0","14","0","0","0","4"
"2363","2363","4","2","120","0","0","0","0","0","0","0","0","0","19","0","0","0","4"
"2364","2364","5","2","120","0","0","0","0","0","0","0","0","0","24","0","0","0","4"
"2365","2365","6","2","120","0","0","0","0","0","0","0","0","0","29","0","0","0","4"
"2366","2366","7","2","120","0","0","0","0","0","0","0","0","0","34","0","0","0","4"
"2367","2367","1","2","1","0","0","0","0","0","0","0","0","0","501","0","0","0","5"
"2368","2368","2","2","1","0","0","0","0","0","0","0","0","0","1002","0","0","0","5"
"2369","2369","3","2","1","0","0","0","0","0","0","0","0","0","1503","0","0","0","5"
"2370","2370","4","2","1","0","0","0","0","0","0","0","0","0","2004","0","0","0","5"
"2371","2371","5","2","1","0","0","0","0","0","0","0","0","0","2505","0","0","0","5"
"2372","2372","6","2","1","0","0","0","0","0","0","0","0","0","3006","0","0","0","5"
"2373","2373","7","2","1","0","0","0","0","0","0","0","0","0","3507","0","0","0","5"
"2374","2374","1","2","6","0","0","0","0","0","0","0","0","0","121","0","0","0","5"
"2375","2375","2","2","6","0","0","0","0","0","0","0","0","0","243","0","0","0","5"
"2376","2376","3","2","6","0","0","0","0","0","0","0","0","0","364","0","0","0","5"
"2377","2377","4","2","6","0","0","0","0","0","0","0","0","0","486","0","0","0","5"
"2378","2378","5","2","6","0","0","0","0","0","0","0","0","0","607","0","0","0","5"
"2379","2379","6","2","6","0","0","0","0","0","0","0","0","0","729","0","0","0","5"
"2380","2380","7","2","6","0","0","0","0","0","0","0","0","0","850","0","0","0","5"
"2381","2381","1","2","20","0","0","0","0","0","0","0","0","0","15","0","0","0","5"
"2382","2382","2","2","20","0","0","0","0","0","0","0","0","0","30","0","0","0","5"
"2383","2383","3","2","20","0","0","0","0","0","0","0","0","0","45","0","0","0","5"
"2384","2384","4","2","20","0","0","0","0","0","0","0","0","0","60","0","0","0","5"
"2385","2385","5","2","20","0","0","0","0","0","0","0","0","0","75","0","0","0","5"
"2386","2386","6","2","20","0","0","0","0","0","0","0","0","0","90","0","0","0","5"
"2387","2387","7","2","20","0","0","0","0","0","0","0","0","0","106","0","0","0","5"
"2388","2388","1","2","22","0","0","0","0","0","0","0","0","0","15","0","0","0","5"
"2389","2389","2","2","22","0","0","0","0","0","0","0","0","0","30","0","0","0","5"
"2390","2390","3","2","22","0","0","0","0","0","0","0","0","0","45","0","0","0","5"
"2391","2391","4","2","22","0","0","0","0","0","0","0","0","0","60","0","0","0","5"
"2392","2392","5","2","22","0","0","0","0","0","0","0","0","0","75","0","0","0","5"
"2393","2393","6","2","22","0","0","0","0","0","0","0","0","0","90","0","0","0","5"
"2394","2394","7","2","22","0","0","0","0","0","0","0","0","0","106","0","0","0","5"
"2395","2395","1","2","24","0","0","0","0","0","0","0","0","0","13","0","0","0","5"
"2396","2396","2","2","24","0","0","0","0","0","0","0","0","0","27","0","0","0","5"
"2397","2397","3","2","24","0","0","0","0","0","0","0","0","0","41","0","0","0","5"
"2398","2398","4","2","24","0","0","0","0","0","0","0","0","0","55","0","0","0","5"
"2399","2399","5","2","24","0","0","0","0","0","0","0","0","0","69","0","0","0","5"
"2400","2400","6","2","24","0","0","0","0","0","0","0","0","0","82","0","0","0","5"
"2401","2401","7","2","24","0","0","0","0","0","0","0","0","0","96","0","0","0","5"
"2402","2402","1","2","26","0","0","0","0","0","0","0","0","0","13","0","0","0","5"
"2403","2403","2","2","26","0","0","0","0","0","0","0","0","0","27","0","0","0","5"
"2404","2404","3","2","26","0","0","0","0","0","0","0","0","0","41","0","0","0","5"
"2405","2405","4","2","26","0","0","0","0","0","0","0","0","0","55","0","0","0","5"
"2406","2406","5","2","26","0","0","0","0","0","0","0","0","0","69","0","0","0","5"
"2407","2407","6","2","26","0","0","0","0","0","0","0","0","0","82","0","0","0","5"
"2408","2408","7","2","26","0","0","0","0","0","0","0","0","0","96","0","0","0","5"
"2409","2409","1","2","28","0","0","0","0","0","0","0","0","0","7","0","0","0","5"
"2410","2410","2","2","28","0","0","0","0","0","0","0","0","0","15","0","0","0","5"
"2411","2411","3","2","28","0","0","0","0","0","0","0","0","0","22","0","0","0","5"
"2412","2412","4","2","28","0","0","0","0","0","0","0","0","0","30","0","0","0","5"
"2413","2413","5","2","28","0","0","0","0","0","0","0","0","0","38","0","0","0","5"
"2414","2414","6","2","28","0","0","0","0","0","0","0","0","0","45","0","0","0","5"
"2415","2415","7","2","28","0","0","0","0","0","0","0","0","0","53","0","0","0","5"
"2416","2416","1","2","29","0","0","0","0","0","0","0","0","0","7","0","0","0","5"
"2417","2417","2","2","29","0","0","0","0","0","0","0","0","0","15","0","0","0","5"
"2418","2418","3","2","29","0","0","0","0","0","0","0","0","0","22","0","0","0","5"
"2419","2419","4","2","29","0","0","0","0","0","0","0","0","0","30","0","0","0","5"
"2420","2420","5","2","29","0","0","0","0","0","0","0","0","0","38","0","0","0","5"
"2421","2421","6","2","29","0","0","0","0","0","0","0","0","0","45","0","0","0","5"
"2422","2422","7","2","29","0","0","0","0","0","0","0","0","0","53","0","0","0","5"
"2423","2423","1","2","30","0","0","0","0","0","0","0","0","0","7","0","0","0","5"
"2424","2424","2","2","30","0","0","0","0","0","0","0","0","0","15","0","0","0","5"
"2425","2425","3","2","30","0","0","0","0","0","0","0","0","0","22","0","0","0","5"
"2426","2426","4","2","30","0","0","0","0","0","0","0","0","0","30","0","0","0","5"
"2427","2427","5","2","30","0","0","0","0","0","0","0","0","0","38","0","0","0","5"
"2428","2428","6","2","30","0","0","0","0","0","0","0","0","0","45","0","0","0","5"
"2429","2429","7","2","30","0","0","0","0","0","0","0","0","0","53","0","0","0","5"
"2430","2430","1","2","31","0","0","0","0","0","0","0","0","0","7","0","0","0","5"
"2431","2431","2","2","31","0","0","0","0","0","0","0","0","0","15","0","0","0","5"
"2432","2432","3","2","31","0","0","0","0","0","0","0","0","0","22","0","0","0","5"
"2433","2433","4","2","31","0","0","0","0","0","0","0","0","0","30","0","0","0","5"
"2434","2434","5","2","31","0","0","0","0","0","0","0","0","0","38","0","0","0","5"
"2435","2435","6","2","31","0","0","0","0","0","0","0","0","0","45","0","0","0","5"
"2436","2436","7","2","31","0","0","0","0","0","0","0","0","0","53","0","0","0","5"
"2437","2437","1","2","38","0","0","0","0","0","0","0","0","0","7","0","0","0","5"
"2438","2438","2","2","38","0","0","0","0","0","0","0","0","0","15","0","0","0","5"
"2439","2439","3","2","38","0","0","0","0","0","0","0","0","0","22","0","0","0","5"
"2440","2440","4","2","38","0","0","0","0","0","0","0","0","0","30","0","0","0","5"
"2441","2441","5","2","38","0","0","0","0","0","0","0","0","0","38","0","0","0","5"
"2442","2442","6","2","38","0","0","0","0","0","0","0","0","0","45","0","0","0","5"
"2443","2443","7","2","38","0","0","0","0","0","0","0","0","0","53","0","0","0","5"
"2444","2444","1","2","39","0","0","0","0","0","0","0","0","0","7","0","0","0","5"
"2445","2445","2","2","39","0","0","0","0","0","0","0","0","0","15","0","0","0","5"
"2446","2446","3","2","39","0","0","0","0","0","0","0","0","0","22","0","0","0","5"
"2447","2447","4","2","39","0","0","0","0","0","0","0","0","0","30","0","0","0","5"
"2448","2448","5","2","39","0","0","0","0","0","0","0","0","0","38","0","0","0","5"
"2449","2449","6","2","39","0","0","0","0","0","0","0","0","0","45","0","0","0","5"
"2450","2450","7","2","39","0","0","0","0","0","0","0","0","0","53","0","0","0","5"
"2451","2451","1","2","44","0","0","0","0","0","0","0","0","0","7","0","0","0","5"
"2452","2452","2","2","44","0","0","0","0","0","0","0","0","0","15","0","0","0","5"
"2453","2453","3","2","44","0","0","0","0","0","0","0","0","0","22","0","0","0","5"
"2454","2454","4","2","44","0","0","0","0","0","0","0","0","0","30","0","0","0","5"
"2455","2455","5","2","44","0","0","0","0","0","0","0","0","0","38","0","0","0","5"
"2456","2456","6","2","44","0","0","0","0","0","0","0","0","0","45","0","0","0","5"
"2457","2457","7","2","44","0","0","0","0","0","0","0","0","0","53","0","0","0","5"
"2458","2458","1","2","45","0","0","0","0","0","0","0","0","0","7","0","0","0","5"
"2459","2459","2","2","45","0","0","0","0","0","0","0","0","0","15","0","0","0","5"
"2460","2460","3","2","45","0","0","0","0","0","0","0","0","0","22","0","0","0","5"
"2461","2461","4","2","45","0","0","0","0","0","0","0","0","0","30","0","0","0","5"
"2462","2462","5","2","45","0","0","0","0","0","0","0","0","0","38","0","0","0","5"
"2463","2463","6","2","45","0","0","0","0","0","0","0","0","0","45","0","0","0","5"
"2464","2464","7","2","45","0","0","0","0","0","0","0","0","0","53","0","0","0","5"
"2465","2465","1","2","40","0","0","0","0","0","0","0","0","0","15","0","0","0","5"
"2466","2466","2","2","40","0","0","0","0","0","0","0","0","0","30","0","0","0","5"
"2467","2467","3","2","40","0","0","0","0","0","0","0","0","0","45","0","0","0","5"
"2468","2468","4","2","40","0","0","0","0","0","0","0","0","0","60","0","0","0","5"
"2469","2469","5","2","40","0","0","0","0","0","0","0","0","0","75","0","0","0","5"
"2470","2470","6","2","40","0","0","0","0","0","0","0","0","0","90","0","0","0","5"
"2471","2471","7","2","40","0","0","0","0","0","0","0","0","0","106","0","0","0","5"
"2472","2472","1","2","42","0","0","0","0","0","0","0","0","0","15","0","0","0","5"
"2473","2473","2","2","42","0","0","0","0","0","0","0","0","0","30","0","0","0","5"
"2474","2474","3","2","42","0","0","0","0","0","0","0","0","0","45","0","0","0","5"
"2475","2475","4","2","42","0","0","0","0","0","0","0","0","0","60","0","0","0","5"
"2476","2476","5","2","42","0","0","0","0","0","0","0","0","0","75","0","0","0","5"
"2477","2477","6","2","42","0","0","0","0","0","0","0","0","0","90","0","0","0","5"
"2478","2478","7","2","42","0","0","0","0","0","0","0","0","0","106","0","0","0","5"
"2479","2479","1","2","41","0","0","0","0","0","0","0","0","0","15","0","0","0","5"
"2480","2480","2","2","41","0","0","0","0","0","0","0","0","0","30","0","0","0","5"
"2481","2481","3","2","41","0","0","0","0","0","0","0","0","0","45","0","0","0","5"
"2482","2482","4","2","41","0","0","0","0","0","0","0","0","0","60","0","0","0","5"
"2483","2483","5","2","41","0","0","0","0","0","0","0","0","0","75","0","0","0","5"
"2484","2484","6","2","41","0","0","0","0","0","0","0","0","0","90","0","0","0","5"
"2485","2485","7","2","41","0","0","0","0","0","0","0","0","0","106","0","0","0","5"
"2486","2486","1","2","43","0","0","0","0","0","0","0","0","0","15","0","0","0","5"
"2487","2487","2","2","43","0","0","0","0","0","0","0","0","0","30","0","0","0","5"
"2488","2488","3","2","43","0","0","0","0","0","0","0","0","0","45","0","0","0","5"
"2489","2489","4","2","43","0","0","0","0","0","0","0","0","0","60","0","0","0","5"
"2490","2490","5","2","43","0","0","0","0","0","0","0","0","0","75","0","0","0","5"
"2491","2491","6","2","43","0","0","0","0","0","0","0","0","0","90","0","0","0","5"
"2492","2492","7","2","43","0","0","0","0","0","0","0","0","0","106","0","0","0","5"
"2493","2493","1","2","82","0","0","0","0","0","0","0","0","0","138","0","0","0","5"
"2494","2494","2","2","82","0","0","0","0","0","0","0","0","0","276","0","0","0","5"
"2495","2495","3","2","82","0","0","0","0","0","0","0","0","0","414","0","0","0","5"
"2496","2496","4","2","82","0","0","0","0","0","0","0","0","0","552","0","0","0","5"
"2497","2497","5","2","82","0","0","0","0","0","0","0","0","0","690","0","0","0","5"
"2498","2498","6","2","82","0","0","0","0","0","0","0","0","0","828","0","0","0","5"
"2499","2499","7","2","82","0","0","0","0","0","0","0","0","0","966","0","0","0","5"
"2500","2500","1","2","91","0","0","0","0","0","0","0","0","0","276","0","0","0","5"
"2501","2501","2","2","91","0","0","0","0","0","0","0","0","0","552","0","0","0","5"
"2502","2502","3","2","91","0","0","0","0","0","0","0","0","0","828","0","0","0","5"
"2503","2503","4","2","91","0","0","0","0","0","0","0","0","0","1104","0","0","0","5"
"2504","2504","5","2","91","0","0","0","0","0","0","0","0","0","1380","0","0","0","5"
"2505","2505","6","2","91","0","0","0","0","0","0","0","0","0","1656","0","0","0","5"
"2506","2506","7","2","91","0","0","0","0","0","0","0","0","0","1932","0","0","0","5"
"2507","2507","1","2","93","0","0","0","0","0","0","0","0","0","276","0","0","0","5"
"2508","2508","2","2","93","0","0","0","0","0","0","0","0","0","552","0","0","0","5"
"2509","2509","3","2","93","0","0","0","0","0","0","0","0","0","828","0","0","0","5"
"2510","2510","4","2","93","0","0","0","0","0","0","0","0","0","1104","0","0","0","5"
"2511","2511","5","2","93","0","0","0","0","0","0","0","0","0","1380","0","0","0","5"
"2512","2512","6","2","93","0","0","0","0","0","0","0","0","0","1656","0","0","0","5"
"2513","2513","7","2","93","0","0","0","0","0","0","0","0","0","1932","0","0","0","5"
"2514","2514","1","2","84","0","0","0","0","0","0","0","0","0","207","0","0","0","5"
"2515","2515","2","2","84","0","0","0","0","0","0","0","0","0","414","0","0","0","5"
"2516","2516","3","2","84","0","0","0","0","0","0","0","0","0","621","0","0","0","5"
"2517","2517","4","2","84","0","0","0","0","0","0","0","0","0","828","0","0","0","5"
"2518","2518","5","2","84","0","0","0","0","0","0","0","0","0","1035","0","0","0","5"
"2519","2519","6","2","84","0","0","0","0","0","0","0","0","0","1242","0","0","0","5"
"2520","2520","7","2","84","0","0","0","0","0","0","0","0","0","1449","0","0","0","5"
"2521","2521","1","2","88","0","0","0","0","0","0","0","0","0","207","0","0","0","5"
"2522","2522","2","2","88","0","0","0","0","0","0","0","0","0","414","0","0","0","5"
"2523","2523","3","2","88","0","0","0","0","0","0","0","0","0","621","0","0","0","5"
"2524","2524","4","2","88","0","0","0","0","0","0","0","0","0","828","0","0","0","5"
"2525","2525","5","2","88","0","0","0","0","0","0","0","0","0","1035","0","0","0","5"
"2526","2526","6","2","88","0","0","0","0","0","0","0","0","0","1242","0","0","0","5"
"2527","2527","7","2","88","0","0","0","0","0","0","0","0","0","1449","0","0","0","5"
"2528","2528","1","2","89","0","0","0","0","0","0","0","0","0","207","0","0","0","5"
"2529","2529","2","2","89","0","0","0","0","0","0","0","0","0","414","0","0","0","5"
"2530","2530","3","2","89","0","0","0","0","0","0","0","0","0","621","0","0","0","5"
"2531","2531","4","2","89","0","0","0","0","0","0","0","0","0","828","0","0","0","5"
"2532","2532","5","2","89","0","0","0","0","0","0","0","0","0","1035","0","0","0","5"
"2533","2533","6","2","89","0","0","0","0","0","0","0","0","0","1242","0","0","0","5"
"2534","2534","7","2","89","0","0","0","0","0","0","0","0","0","1449","0","0","0","5"
"2535","2535","1","2","48","0","0","0","0","0","0","0","0","0","7","0","0","0","5"
"2536","2536","2","2","48","0","0","0","0","0","0","0","0","0","15","0","0","0","5"
"2537","2537","3","2","48","0","0","0","0","0","0","0","0","0","22","0","0","0","5"
"2538","2538","4","2","48","0","0","0","0","0","0","0","0","0","30","0","0","0","5"
"2539","2539","5","2","48","0","0","0","0","0","0","0","0","0","38","0","0","0","5"
"2540","2540","6","2","48","0","0","0","0","0","0","0","0","0","45","0","0","0","5"
"2541","2541","7","2","48","0","0","0","0","0","0","0","0","0","53","0","0","0","5"
"2542","2542","1","2","49","0","0","0","0","0","0","0","0","0","7","0","0","0","5"
"2543","2543","2","2","49","0","0","0","0","0","0","0","0","0","15","0","0","0","5"
"2544","2544","3","2","49","0","0","0","0","0","0","0","0","0","22","0","0","0","5"
"2545","2545","4","2","49","0","0","0","0","0","0","0","0","0","30","0","0","0","5"
"2546","2546","5","2","49","0","0","0","0","0","0","0","0","0","38","0","0","0","5"
"2547","2547","6","2","49","0","0","0","0","0","0","0","0","0","45","0","0","0","5"
"2548","2548","7","2","49","0","0","0","0","0","0","0","0","0","53","0","0","0","5"
"2549","2549","1","2","50","0","0","0","0","0","0","0","0","0","7","0","0","0","5"
"2550","2550","2","2","50","0","0","0","0","0","0","0","0","0","15","0","0","0","5"
"2551","2551","3","2","50","0","0","0","0","0","0","0","0","0","22","0","0","0","5"
"2552","2552","4","2","50","0","0","0","0","0","0","0","0","0","30","0","0","0","5"
"2553","2553","5","2","50","0","0","0","0","0","0","0","0","0","38","0","0","0","5"
"2554","2554","6","2","50","0","0","0","0","0","0","0","0","0","45","0","0","0","5"
"2555","2555","7","2","50","0","0","0","0","0","0","0","0","0","53","0","0","0","5"
"2556","2556","1","2","51","0","0","0","0","0","0","0","0","0","7","0","0","0","5"
"2557","2557","2","2","51","0","0","0","0","0","0","0","0","0","15","0","0","0","5"
"2558","2558","3","2","51","0","0","0","0","0","0","0","0","0","22","0","0","0","5"
"2559","2559","4","2","51","0","0","0","0","0","0","0","0","0","30","0","0","0","5"
"2560","2560","5","2","51","0","0","0","0","0","0","0","0","0","38","0","0","0","5"
"2561","2561","6","2","51","0","0","0","0","0","0","0","0","0","45","0","0","0","5"
"2562","2562","7","2","51","0","0","0","0","0","0","0","0","0","53","0","0","0","5"
"2563","2563","1","2","52","0","0","0","0","0","0","0","0","0","7","0","0","0","5"
"2564","2564","2","2","52","0","0","0","0","0","0","0","0","0","15","0","0","0","5"
"2565","2565","3","2","52","0","0","0","0","0","0","0","0","0","22","0","0","0","5"
"2566","2566","4","2","52","0","0","0","0","0","0","0","0","0","30","0","0","0","5"
"2567","2567","5","2","52","0","0","0","0","0","0","0","0","0","38","0","0","0","5"
"2568","2568","6","2","52","0","0","0","0","0","0","0","0","0","45","0","0","0","5"
"2569","2569","7","2","52","0","0","0","0","0","0","0","0","0","53","0","0","0","5"
"2570","2570","1","2","53","0","0","0","0","0","0","0","0","0","7","0","0","0","5"
"2571","2571","2","2","53","0","0","0","0","0","0","0","0","0","15","0","0","0","5"
