"Name","CollectionId","PhaseGroupId","AccountType","TopMenuGroup","TopMenuString","ListGroup","ListGroupString","PeriodType","StartDate","EndDate","TitleString","ListSort","EffectAttributeType","EffectAttributeValue","EffectString","EffectGroup","EffectGroupString","ClassId","ItemUseId01","Smelting01","ItemUseId02","Smelting02","ItemUseId03","Smelting03","ItemUseId04","Smelting04","ItemUseId05","Smelting05","ItemUseId06","Smelting06","ItemUseId07","Smelting07","ItemUseId08","Smelting08"
"26013303","26013303","5238575","2","1","5200009","40","5200004","0","0","0","5238575","40032803","50","10","510050","28","510050","6","200006020","6","401001020","6","200006015","6","401001015","6","0","0","0","0","0","0","0","0"
"26013304","26013304","5238576","2","1","5200009","40","5200004","0","0","0","5238576","40042804","50","10","510050","28","510050","6","200006020","7","401001020","7","200006021","7","401001021","7","0","0","0","0","0","0","0","0"
"26013305","26013305","5238577","2","1","5200009","40","5200004","0","0","0","5238577","40052805","50","10","510050","28","510050","6","200006022","6","401001022","6","200006017","7","401001017","7","0","0","0","0","0","0","0","0"
"26013306","26013306","5238578","2","1","5200009","40","5200004","0","0","0","5238578","40062806","50","10","510050","28","510050","6","200006022","7","401001022","7","200006023","7","401001023","7","0","0","0","0","0","0","0","0"
"21014301","21014301","5238579","2","1","5200009","40","5200004","0","0","0","5238579","40012901","51","10","510051","29","510051","1","301001012","6","302001012","6","301001019","5","302001019","5","0","0","0","0","0","0","0","0"
"21014302","21014302","5238580","2","1","5200009","40","5200004","0","0","0","5238580","40022902","51","10","510051","29","510051","1","301001018","6","302001018","6","301001019","6","302001019","6","0","0","0","0","0","0","0","0"
"21014303","21014303","5238581","2","1","5200009","40","5200004","0","0","0","5238581","40032903","51","10","510051","29","510051","1","301001014","6","302001014","6","301001021","6","302001021","6","0","0","0","0","0","0","0","0"
"21014304","21014304","5238582","2","1","5200009","40","5200004","0","0","0","5238582","40042904","51","10","510051","29","510051","1","301001020","7","302001020","7","301001021","7","302001021","7","0","0","0","0","0","0","0","0"
"21014305","21014305","5238583","2","1","5200009","40","5200004","0","0","0","5238583","40052905","51","10","510051","29","510051","1","301001016","7","302001016","7","301001023","6","302001023","6","0","0","0","0","0","0","0","0"
"21014306","21014306","5238584","2","1","5200009","40","5200004","0","0","0","5238584","40062906","51","10","510051","29","510051","1","301001022","7","302001022","7","301001023","7","302001023","7","0","0","0","0","0","0","0","0"
"22014301","22014301","5238579","2","1","5200009","40","5200004","0","0","0","5238579","40012901","51","10","510051","29","510051","2","301002012","6","302002012","6","301002019","5","302002019","5","0","0","0","0","0","0","0","0"
"22014302","22014302","5238580","2","1","5200009","40","5200004","0","0","0","5238580","40022902","51","10","510051","29","510051","2","301002018","6","302002018","6","301002019","6","302002019","6","0","0","0","0","0","0","0","0"
"22014303","22014303","5238581","2","1","5200009","40","5200004","0","0","0","5238581","40032903","51","10","510051","29","510051","2","301002014","6","302002014","6","301002021","6","302002021","6","0","0","0","0","0","0","0","0"
"22014304","22014304","5238582","2","1","5200009","40","5200004","0","0","0","5238582","40042904","51","10","510051","29","510051","2","301002020","7","302002020","7","301002021","7","302002021","7","0","0","0","0","0","0","0","0"
"22014305","22014305","5238583","2","1","5200009","40","5200004","0","0","0","5238583","40052905","51","10","510051","29","510051","2","301002016","7","302002016","7","301002023","6","302002023","6","0","0","0","0","0","0","0","0"
"22014306","22014306","5238584","2","1","5200009","40","5200004","0","0","0","5238584","40062906","51","10","510051","29","510051","2","301002022","7","302002022","7","301002023","7","302002023","7","0","0","0","0","0","0","0","0"
"23014301","23014301","5238579","2","1","5200009","40","5200004","0","0","0","5238579","40012901","51","10","510051","29","510051","3","301003012","6","302003012","6","301003019","5","302003019","5","0","0","0","0","0","0","0","0"
"23014302","23014302","5238580","2","1","5200009","40","5200004","0","0","0","5238580","40022902","51","10","510051","29","510051","3","301003018","6","302003018","6","301003019","6","302003019","6","0","0","0","0","0","0","0","0"
"23014303","23014303","5238581","2","1","5200009","40","5200004","0","0","0","5238581","40032903","51","10","510051","29","510051","3","301003014","6","302003014","6","301003021","6","302003021","6","0","0","0","0","0","0","0","0"
"23014304","23014304","5238582","2","1","5200009","40","5200004","0","0","0","5238582","40042904","51","10","510051","29","510051","3","301003020","7","302003020","7","301003021","7","302003021","7","0","0","0","0","0","0","0","0"
"23014305","23014305","5238583","2","1","5200009","40","5200004","0","0","0","5238583","40052905","51","10","510051","29","510051","3","301003016","7","302003016","7","301003023","6","302003023","6","0","0","0","0","0","0","0","0"
"23014306","23014306","5238584","2","1","5200009","40","5200004","0","0","0","5238584","40062906","51","10","510051","29","510051","3","301003022","7","302003022","7","301003023","7","302003023","7","0","0","0","0","0","0","0","0"
"24014301","24014301","5238579","2","1","5200009","40","5200004","0","0","0","5238579","40012901","51","10","510051","29","510051","4","301004012","6","302004012","6","301004019","5","302004019","5","0","0","0","0","0","0","0","0"
"24014302","24014302","5238580","2","1","5200009","40","5200004","0","0","0","5238580","40022902","51","10","510051","29","510051","4","301004018","6","302004018","6","301004019","6","302004019","6","0","0","0","0","0","0","0","0"
"24014303","24014303","5238581","2","1","5200009","40","5200004","0","0","0","5238581","40032903","51","10","510051","29","510051","4","301004014","6","302004014","6","301004021","6","302004021","6","0","0","0","0","0","0","0","0"
"24014304","24014304","5238582","2","1","5200009","40","5200004","0","0","0","5238582","40042904","51","10","510051","29","510051","4","301004020","7","302004020","7","301004021","7","302004021","7","0","0","0","0","0","0","0","0"
"24014305","24014305","5238583","2","1","5200009","40","5200004","0","0","0","5238583","40052905","51","10","510051","29","510051","4","301004016","7","302004016","7","301004023","6","302004023","6","0","0","0","0","0","0","0","0"
"24014306","24014306","5238584","2","1","5200009","40","5200004","0","0","0","5238584","40062906","51","10","510051","29","510051","4","301004022","7","302004022","7","301004023","7","302004023","7","0","0","0","0","0","0","0","0"
"25014301","25014301","5238579","2","1","5200009","40","5200004","0","0","0","5238579","40012901","51","10","510051","29","510051","5","301005012","6","302005012","6","301005019","5","302005019","5","0","0","0","0","0","0","0","0"
"25014302","25014302","5238580","2","1","5200009","40","5200004","0","0","0","5238580","40022902","51","10","510051","29","510051","5","301005018","6","302005018","6","301005019","6","302005019","6","0","0","0","0","0","0","0","0"
"25014303","25014303","5238581","2","1","5200009","40","5200004","0","0","0","5238581","40032903","51","10","510051","29","510051","5","301005014","6","302005014","6","301005021","6","302005021","6","0","0","0","0","0","0","0","0"
"25014304","25014304","5238582","2","1","5200009","40","5200004","0","0","0","5238582","40042904","51","10","510051","29","510051","5","301005020","7","302005020","7","301005021","7","302005021","7","0","0","0","0","0","0","0","0"
"25014305","25014305","5238583","2","1","5200009","40","5200004","0","0","0","5238583","40052905","51","10","510051","29","510051","5","301005016","7","302005016","7","301005023","6","302005023","6","0","0","0","0","0","0","0","0"
"25014306","25014306","5238584","2","1","5200009","40","5200004","0","0","0","5238584","40062906","51","10","510051","29","510051","5","301005022","7","302005022","7","301005023","7","302005023","7","0","0","0","0","0","0","0","0"
"26014301","26014301","5238579","2","1","5200009","40","5200004","0","0","0","5238579","40012901","51","10","510051","29","510051","6","301006012","6","302006012","6","301006019","5","302006019","5","0","0","0","0","0","0","0","0"
"26014302","26014302","5238580","2","1","5200009","40","5200004","0","0","0","5238580","40022902","51","10","510051","29","510051","6","301006018","6","302006018","6","301006019","6","302006019","6","0","0","0","0","0","0","0","0"
"26014303","26014303","5238581","2","1","5200009","40","5200004","0","0","0","5238581","40032903","51","10","510051","29","510051","6","301006014","6","302006014","6","301006021","6","302006021","6","0","0","0","0","0","0","0","0"
"26014304","26014304","5238582","2","1","5200009","40","5200004","0","0","0","5238582","40042904","51","10","510051","29","510051","6","301006020","7","302006020","7","301006021","7","302006021","7","0","0","0","0","0","0","0","0"
"26014305","26014305","5238583","2","1","5200009","40","5200004","0","0","0","5238583","40052905","51","10","510051","29","510051","6","301006016","7","302006016","7","301006023","6","302006023","6","0","0","0","0","0","0","0","0"
"26014306","26014306","5238584","2","1","5200009","40","5200004","0","0","0","5238584","40062906","51","10","510051","29","510051","6","301006022","7","302006022","7","301006023","7","302006023","7","0","0","0","0","0","0","0","0"
"21015301","21015301","5238585","2","1","5200009","40","5200004","0","0","0","5238585","40013001","52","10","510052","30","510052","1","200001018","5","402001018","5","200001013","6","402001013","6","0","0","0","0","0","0","0","0"
"21015302","21015302","5238586","2","1","5200009","40","5200004","0","0","0","5238586","40023002","52","10","510052","30","510052","1","200001018","6","402001018","6","200001019","6","402001019","6","0","0","0","0","0","0","0","0"
"21015303","21015303","5238587","2","1","5200009","40","5200004","0","0","0","5238587","40033003","52","10","510052","30","510052","1","200001020","6","402001020","6","200001015","6","402001015","6","0","0","0","0","0","0","0","0"
"21015304","21015304","5238588","2","1","5200009","40","5200004","0","0","0","5238588","40043004","52","10","510052","30","510052","1","200001020","7","402001020","7","200001021","7","402001021","7","0","0","0","0","0","0","0","0"
"21015305","21015305","5238589","2","1","5200009","40","5200004","0","0","0","5238589","40053005","52","10","510052","30","510052","1","200001022","6","402001022","6","200001017","7","402001017","7","0","0","0","0","0","0","0","0"
"21015306","21015306","5238590","2","1","5200009","40","5200004","0","0","0","5238590","40063006","52","10","510052","30","510052","1","200001022","7","402001022","7","200001023","7","402001023","7","0","0","0","0","0","0","0","0"
"22015301","22015301","5238585","2","1","5200009","40","5200004","0","0","0","5238585","40013001","52","10","510052","30","510052","2","200002018","5","402001018","5","200002013","6","402001013","6","0","0","0","0","0","0","0","0"
"22015302","22015302","5238586","2","1","5200009","40","5200004","0","0","0","5238586","40023002","52","10","510052","30","510052","2","200002018","6","402001018","6","200002019","6","402001019","6","0","0","0","0","0","0","0","0"
"22015303","22015303","5238587","2","1","5200009","40","5200004","0","0","0","5238587","40033003","52","10","510052","30","510052","2","200002020","6","402001020","6","200002015","6","402001015","6","0","0","0","0","0","0","0","0"
"22015304","22015304","5238588","2","1","5200009","40","5200004","0","0","0","5238588","40043004","52","10","510052","30","510052","2","200002020","7","402001020","7","200002021","7","402001021","7","0","0","0","0","0","0","0","0"
"22015305","22015305","5238589","2","1","5200009","40","5200004","0","0","0","5238589","40053005","52","10","510052","30","510052","2","200002022","6","402001022","6","200002017","7","402001017","7","0","0","0","0","0","0","0","0"
"22015306","22015306","5238590","2","1","5200009","40","5200004","0","0","0","5238590","40063006","52","10","510052","30","510052","2","200002022","7","402001022","7","200002023","7","402001023","7","0","0","0","0","0","0","0","0"
"23015301","23015301","5238585","2","1","5200009","40","5200004","0","0","0","5238585","40013001","52","10","510052","30","510052","3","200003018","5","402001018","5","200003013","6","402001013","6","0","0","0","0","0","0","0","0"
"23015302","23015302","5238586","2","1","5200009","40","5200004","0","0","0","5238586","40023002","52","10","510052","30","510052","3","200003018","6","402001018","6","200003019","6","402001019","6","0","0","0","0","0","0","0","0"
"23015303","23015303","5238587","2","1","5200009","40","5200004","0","0","0","5238587","40033003","52","10","510052","30","510052","3","200003020","6","402001020","6","200003015","6","402001015","6","0","0","0","0","0","0","0","0"
"23015304","23015304","5238588","2","1","5200009","40","5200004","0","0","0","5238588","40043004","52","10","510052","30","510052","3","200003020","7","402001020","7","200003021","7","402001021","7","0","0","0","0","0","0","0","0"
"23015305","23015305","5238589","2","1","5200009","40","5200004","0","0","0","5238589","40053005","52","10","510052","30","510052","3","200003022","6","402001022","6","200003017","7","402001017","7","0","0","0","0","0","0","0","0"
"23015306","23015306","5238590","2","1","5200009","40","5200004","0","0","0","5238590","40063006","52","10","510052","30","510052","3","200003022","7","402001022","7","200003023","7","402001023","7","0","0","0","0","0","0","0","0"
"24015301","24015301","5238585","2","1","5200009","40","5200004","0","0","0","5238585","40013001","52","10","510052","30","510052","4","200004018","5","402001018","5","200004013","6","402001013","6","0","0","0","0","0","0","0","0"
"24015302","24015302","5238586","2","1","5200009","40","5200004","0","0","0","5238586","40023002","52","10","510052","30","510052","4","200004018","6","402001018","6","200004019","6","402001019","6","0","0","0","0","0","0","0","0"
"24015303","24015303","5238587","2","1","5200009","40","5200004","0","0","0","5238587","40033003","52","10","510052","30","510052","4","200004020","6","402001020","6","200004015","6","402001015","6","0","0","0","0","0","0","0","0"
"24015304","24015304","5238588","2","1","5200009","40","5200004","0","0","0","5238588","40043004","52","10","510052","30","510052","4","200004020","7","402001020","7","200004021","7","402001021","7","0","0","0","0","0","0","0","0"
"24015305","24015305","5238589","2","1","5200009","40","5200004","0","0","0","5238589","40053005","52","10","510052","30","510052","4","200004022","6","402001022","6","200004017","7","402001017","7","0","0","0","0","0","0","0","0"
"24015306","24015306","5238590","2","1","5200009","40","5200004","0","0","0","5238590","40063006","52","10","510052","30","510052","4","200004022","7","402001022","7","200004023","7","402001023","7","0","0","0","0","0","0","0","0"
"25015301","25015301","5238585","2","1","5200009","40","5200004","0","0","0","5238585","40013001","52","10","510052","30","510052","5","200005018","5","402001018","5","200005013","6","402001013","6","0","0","0","0","0","0","0","0"
"25015302","25015302","5238586","2","1","5200009","40","5200004","0","0","0","5238586","40023002","52","10","510052","30","510052","5","200005018","6","402001018","6","200005019","6","402001019","6","0","0","0","0","0","0","0","0"
"25015303","25015303","5238587","2","1","5200009","40","5200004","0","0","0","5238587","40033003","52","10","510052","30","510052","5","200005020","6","402001020","6","200005015","6","402001015","6","0","0","0","0","0","0","0","0"
"25015304","25015304","5238588","2","1","5200009","40","5200004","0","0","0","5238588","40043004","52","10","510052","30","510052","5","200005020","7","402001020","7","200005021","7","402001021","7","0","0","0","0","0","0","0","0"
"25015305","25015305","5238589","2","1","5200009","40","5200004","0","0","0","5238589","40053005","52","10","510052","30","510052","5","200005022","6","402001022","6","200005017","7","402001017","7","0","0","0","0","0","0","0","0"
"25015306","25015306","5238590","2","1","5200009","40","5200004","0","0","0","5238590","40063006","52","10","510052","30","510052","5","200005022","7","402001022","7","200005023","7","402001023","7","0","0","0","0","0","0","0","0"
"26015301","26015301","5238585","2","1","5200009","40","5200004","0","0","0","5238585","40013001","52","10","510052","30","510052","6","200006018","5","402001018","5","200006013","6","402001013","6","0","0","0","0","0","0","0","0"
"26015302","26015302","5238586","2","1","5200009","40","5200004","0","0","0","5238586","40023002","52","10","510052","30","510052","6","200006018","6","402001018","6","200006019","6","402001019","6","0","0","0","0","0","0","0","0"
"26015303","26015303","5238587","2","1","5200009","40","5200004","0","0","0","5238587","40033003","52","10","510052","30","510052","6","200006020","6","402001020","6","200006015","6","402001015","6","0","0","0","0","0","0","0","0"
"26015304","26015304","5238588","2","1","5200009","40","5200004","0","0","0","5238588","40043004","52","10","510052","30","510052","6","200006020","7","402001020","7","200006021","7","402001021","7","0","0","0","0","0","0","0","0"
"26015305","26015305","5238589","2","1","5200009","40","5200004","0","0","0","5238589","40053005","52","10","510052","30","510052","6","200006022","6","402001022","6","200006017","7","402001017","7","0","0","0","0","0","0","0","0"
"26015306","26015306","5238590","2","1","5200009","40","5200004","0","0","0","5238590","40063006","52","10","510052","30","510052","6","200006022","7","402001022","7","200006023","7","402001023","7","0","0","0","0","0","0","0","0"
"21016301","21016301","5238591","2","1","5200009","40","5200004","0","0","0","5238591","40013101","53","10","510053","31","510053","1","301001012","6","303001012","6","301001019","5","303001019","5","0","0","0","0","0","0","0","0"
"21016302","21016302","5238592","2","1","5200009","40","5200004","0","0","0","5238592","40023102","53","10","510053","31","510053","1","301001018","6","303001018","6","301001019","6","303001019","6","0","0","0","0","0","0","0","0"
"21016303","21016303","5238593","2","1","5200009","40","5200004","0","0","0","5238593","40033103","53","10","510053","31","510053","1","301001014","6","303001014","6","301001021","6","303001021","6","0","0","0","0","0","0","0","0"
"21016304","21016304","5238594","2","1","5200009","40","5200004","0","0","0","5238594","40043104","53","10","510053","31","510053","1","301001020","7","303001020","7","301001021","7","303001021","7","0","0","0","0","0","0","0","0"
"21016305","21016305","5238595","2","1","5200009","40","5200004","0","0","0","5238595","40053105","53","10","510053","31","510053","1","301001016","7","303001016","7","301001023","6","303001023","6","0","0","0","0","0","0","0","0"
"21016306","21016306","5238596","2","1","5200009","40","5200004","0","0","0","5238596","40063106","53","10","510053","31","510053","1","301001022","7","303001022","7","301001023","7","303001023","7","0","0","0","0","0","0","0","0"
"22016301","22016301","5238591","2","1","5200009","40","5200004","0","0","0","5238591","40013101","53","10","510053","31","510053","2","301002012","6","303002012","6","301002019","5","303002019","5","0","0","0","0","0","0","0","0"
"22016302","22016302","5238592","2","1","5200009","40","5200004","0","0","0","5238592","40023102","53","10","510053","31","510053","2","301002018","6","303002018","6","301002019","6","303002019","6","0","0","0","0","0","0","0","0"
"22016303","22016303","5238593","2","1","5200009","40","5200004","0","0","0","5238593","40033103","53","10","510053","31","510053","2","301002014","6","303002014","6","301002021","6","303002021","6","0","0","0","0","0","0","0","0"
"22016304","22016304","5238594","2","1","5200009","40","5200004","0","0","0","5238594","40043104","53","10","510053","31","510053","2","301002020","7","303002020","7","301002021","7","303002021","7","0","0","0","0","0","0","0","0"
"22016305","22016305","5238595","2","1","5200009","40","5200004","0","0","0","5238595","40053105","53","10","510053","31","510053","2","301002016","7","303002016","7","301002023","6","303002023","6","0","0","0","0","0","0","0","0"
"22016306","22016306","5238596","2","1","5200009","40","5200004","0","0","0","5238596","40063106","53","10","510053","31","510053","2","301002022","7","303002022","7","301002023","7","303002023","7","0","0","0","0","0","0","0","0"
"23016301","23016301","5238591","2","1","5200009","40","5200004","0","0","0","5238591","40013101","53","10","510053","31","510053","3","301003012","6","303003012","6","301003019","5","303003019","5","0","0","0","0","0","0","0","0"
"23016302","23016302","5238592","2","1","5200009","40","5200004","0","0","0","5238592","40023102","53","10","510053","31","510053","3","301003018","6","303003018","6","301003019","6","303003019","6","0","0","0","0","0","0","0","0"
"23016303","23016303","5238593","2","1","5200009","40","5200004","0","0","0","5238593","40033103","53","10","510053","31","510053","3","301003014","6","303003014","6","301003021","6","303003021","6","0","0","0","0","0","0","0","0"
"23016304","23016304","5238594","2","1","5200009","40","5200004","0","0","0","5238594","40043104","53","10","510053","31","510053","3","301003020","7","303003020","7","301003021","7","303003021","7","0","0","0","0","0","0","0","0"
"23016305","23016305","5238595","2","1","5200009","40","5200004","0","0","0","5238595","40053105","53","10","510053","31","510053","3","301003016","7","303003016","7","301003023","6","303003023","6","0","0","0","0","0","0","0","0"
"23016306","23016306","5238596","2","1","5200009","40","5200004","0","0","0","5238596","40063106","53","10","510053","31","510053","3","301003022","7","303003022","7","301003023","7","303003023","7","0","0","0","0","0","0","0","0"
"24016301","24016301","5238591","2","1","5200009","40","5200004","0","0","0","5238591","40013101","53","10","510053","31","510053","4","301004012","6","303004012","6","301004019","5","303004019","5","0","0","0","0","0","0","0","0"
"24016302","24016302","5238592","2","1","5200009","40","5200004","0","0","0","5238592","40023102","53","10","510053","31","510053","4","301004018","6","303004018","6","301004019","6","303004019","6","0","0","0","0","0","0","0","0"
"24016303","24016303","5238593","2","1","5200009","40","5200004","0","0","0","5238593","40033103","53","10","510053","31","510053","4","301004014","6","303004014","6","301004021","6","303004021","6","0","0","0","0","0","0","0","0"
"24016304","24016304","5238594","2","1","5200009","40","5200004","0","0","0","5238594","40043104","53","10","510053","31","510053","4","301004020","7","303004020","7","301004021","7","303004021","7","0","0","0","0","0","0","0","0"
"24016305","24016305","5238595","2","1","5200009","40","5200004","0","0","0","5238595","40053105","53","10","510053","31","510053","4","301004016","7","303004016","7","301004023","6","303004023","6","0","0","0","0","0","0","0","0"
"24016306","24016306","5238596","2","1","5200009","40","5200004","0","0","0","5238596","40063106","53","10","510053","31","510053","4","301004022","7","303004022","7","301004023","7","303004023","7","0","0","0","0","0","0","0","0"
"25016301","25016301","5238591","2","1","5200009","40","5200004","0","0","0","5238591","40013101","53","10","510053","31","510053","5","301005012","6","303005012","6","301005019","5","303005019","5","0","0","0","0","0","0","0","0"
"25016302","25016302","5238592","2","1","5200009","40","5200004","0","0","0","5238592","40023102","53","10","510053","31","510053","5","301005018","6","303005018","6","301005019","6","303005019","6","0","0","0","0","0","0","0","0"
"25016303","25016303","5238593","2","1","5200009","40","5200004","0","0","0","5238593","40033103","53","10","510053","31","510053","5","301005014","6","303005014","6","301005021","6","303005021","6","0","0","0","0","0","0","0","0"
"25016304","25016304","5238594","2","1","5200009","40","5200004","0","0","0","5238594","40043104","53","10","510053","31","510053","5","301005020","7","303005020","7","301005021","7","303005021","7","0","0","0","0","0","0","0","0"
"25016305","25016305","5238595","2","1","5200009","40","5200004","0","0","0","5238595","40053105","53","10","510053","31","510053","5","301005016","7","303005016","7","301005023","6","303005023","6","0","0","0","0","0","0","0","0"
"25016306","25016306","5238596","2","1","5200009","40","5200004","0","0","0","5238596","40063106","53","10","510053","31","510053","5","301005022","7","303005022","7","301005023","7","303005023","7","0","0","0","0","0","0","0","0"
"26016301","26016301","5238591","2","1","5200009","40","5200004","0","0","0","5238591","40013101","53","10","510053","31","510053","6","301006012","6","303006012","6","301006019","5","303006019","5","0","0","0","0","0","0","0","0"
"26016302","26016302","5238592","2","1","5200009","40","5200004","0","0","0","5238592","40023102","53","10","510053","31","510053","6","301006018","6","303006018","6","301006019","6","303006019","6","0","0","0","0","0","0","0","0"
"26016303","26016303","5238593","2","1","5200009","40","5200004","0","0","0","5238593","40033103","53","10","510053","31","510053","6","301006014","6","303006014","6","301006021","6","303006021","6","0","0","0","0","0","0","0","0"
"26016304","26016304","5238594","2","1","5200009","40","5200004","0","0","0","5238594","40043104","53","10","510053","31","510053","6","301006020","7","303006020","7","301006021","7","303006021","7","0","0","0","0","0","0","0","0"
"26016305","26016305","5238595","2","1","5200009","40","5200004","0","0","0","5238595","40053105","53","10","510053","31","510053","6","301006016","7","303006016","7","301006023","6","303006023","6","0","0","0","0","0","0","0","0"
"26016306","26016306","5238596","2","1","5200009","40","5200004","0","0","0","5238596","40063106","53","10","510053","31","510053","6","301006022","7","303006022","7","301006023","7","303006023","7","0","0","0","0","0","0","0","0"
"21017301","21017301","5238597","2","1","5200009","40","5200004","0","0","0","5238597","40019601","119","10","510119","96","510119","1","200001018","5","403001018","5","200001013","6","403001013","6","0","0","0","0","0","0","0","0"
"21017302","21017302","5238598","2","1","5200009","40","5200004","0","0","0","5238598","40029602","119","10","510119","96","510119","1","200001018","6","403001018","6","200001019","6","403001019","6","0","0","0","0","0","0","0","0"
"21017303","21017303","5238599","2","1","5200009","40","5200004","0","0","0","5238599","40039603","119","10","510119","96","510119","1","200001020","6","403001020","6","200001015","6","403001015","6","0","0","0","0","0","0","0","0"
"21017304","21017304","5238600","2","1","5200009","40","5200004","0","0","0","5238600","40049604","119","10","510119","96","510119","1","200001020","7","403001020","7","200001021","7","403001021","7","0","0","0","0","0","0","0","0"
"21017305","21017305","5238601","2","1","5200009","40","5200004","0","0","0","5238601","40059605","119","10","510119","96","510119","1","200001022","6","403001022","6","200001017","7","403001017","7","0","0","0","0","0","0","0","0"
"21017306","21017306","5238602","2","1","5200009","40","5200004","0","0","0","5238602","40069606","119","10","510119","96","510119","1","200001022","7","403001022","7","200001023","7","403001023","7","0","0","0","0","0","0","0","0"
"22017301","22017301","5238597","2","1","5200009","40","5200004","0","0","0","5238597","40019601","119","10","510119","96","510119","2","200002018","5","403001018","5","200002013","6","403001013","6","0","0","0","0","0","0","0","0"
"22017302","22017302","5238598","2","1","5200009","40","5200004","0","0","0","5238598","40029602","119","10","510119","96","510119","2","200002018","6","403001018","6","200002019","6","403001019","6","0","0","0","0","0","0","0","0"
"22017303","22017303","5238599","2","1","5200009","40","5200004","0","0","0","5238599","40039603","119","10","510119","96","510119","2","200002020","6","403001020","6","200002015","6","403001015","6","0","0","0","0","0","0","0","0"
"22017304","22017304","5238600","2","1","5200009","40","5200004","0","0","0","5238600","40049604","119","10","510119","96","510119","2","200002020","7","403001020","7","200002021","7","403001021","7","0","0","0","0","0","0","0","0"
"22017305","22017305","5238601","2","1","5200009","40","5200004","0","0","0","5238601","40059605","119","10","510119","96","510119","2","200002022","6","403001022","6","200002017","7","403001017","7","0","0","0","0","0","0","0","0"
"22017306","22017306","5238602","2","1","5200009","40","5200004","0","0","0","5238602","40069606","119","10","510119","96","510119","2","200002022","7","403001022","7","200002023","7","403001023","7","0","0","0","0","0","0","0","0"
"23017301","23017301","5238597","2","1","5200009","40","5200004","0","0","0","5238597","40019601","119","10","510119","96","510119","3","200003018","5","403001018","5","200003013","6","403001013","6","0","0","0","0","0","0","0","0"
"23017302","23017302","5238598","2","1","5200009","40","5200004","0","0","0","5238598","40029602","119","10","510119","96","510119","3","200003018","6","403001018","6","200003019","6","403001019","6","0","0","0","0","0","0","0","0"
"23017303","23017303","5238599","2","1","5200009","40","5200004","0","0","0","5238599","40039603","119","10","510119","96","510119","3","200003020","6","403001020","6","200003015","6","403001015","6","0","0","0","0","0","0","0","0"
"23017304","23017304","5238600","2","1","5200009","40","5200004","0","0","0","5238600","40049604","119","10","510119","96","510119","3","200003020","7","403001020","7","200003021","7","403001021","7","0","0","0","0","0","0","0","0"
"23017305","23017305","5238601","2","1","5200009","40","5200004","0","0","0","5238601","40059605","119","10","510119","96","510119","3","200003022","6","403001022","6","200003017","7","403001017","7","0","0","0","0","0","0","0","0"
"23017306","23017306","5238602","2","1","5200009","40","5200004","0","0","0","5238602","40069606","119","10","510119","96","510119","3","200003022","7","403001022","7","200003023","7","403001023","7","0","0","0","0","0","0","0","0"
"24017301","24017301","5238597","2","1","5200009","40","5200004","0","0","0","5238597","40019601","119","10","510119","96","510119","4","200004018","5","403001018","5","200004013","6","403001013","6","0","0","0","0","0","0","0","0"
"24017302","24017302","5238598","2","1","5200009","40","5200004","0","0","0","5238598","40029602","119","10","510119","96","510119","4","200004018","6","403001018","6","200004019","6","403001019","6","0","0","0","0","0","0","0","0"
"24017303","24017303","5238599","2","1","5200009","40","5200004","0","0","0","5238599","40039603","119","10","510119","96","510119","4","200004020","6","403001020","6","200004015","6","403001015","6","0","0","0","0","0","0","0","0"
"24017304","24017304","5238600","2","1","5200009","40","5200004","0","0","0","5238600","40049604","119","10","510119","96","510119","4","200004020","7","403001020","7","200004021","7","403001021","7","0","0","0","0","0","0","0","0"
"24017305","24017305","5238601","2","1","5200009","40","5200004","0","0","0","5238601","40059605","119","10","510119","96","510119","4","200004022","6","403001022","6","200004017","7","403001017","7","0","0","0","0","0","0","0","0"
"24017306","24017306","5238602","2","1","5200009","40","5200004","0","0","0","5238602","40069606","119","10","510119","96","510119","4","200004022","7","403001022","7","200004023","7","403001023","7","0","0","0","0","0","0","0","0"
"25017301","25017301","5238597","2","1","5200009","40","5200004","0","0","0","5238597","40019601","119","10","510119","96","510119","5","200005018","5","403001018","5","200005013","6","403001013","6","0","0","0","0","0","0","0","0"
"25017302","25017302","5238598","2","1","5200009","40","5200004","0","0","0","5238598","40029602","119","10","510119","96","510119","5","200005018","6","403001018","6","200005019","6","403001019","6","0","0","0","0","0","0","0","0"
"25017303","25017303","5238599","2","1","5200009","40","5200004","0","0","0","5238599","40039603","119","10","510119","96","510119","5","200005020","6","403001020","6","200005015","6","403001015","6","0","0","0","0","0","0","0","0"
"25017304","25017304","5238600","2","1","5200009","40","5200004","0","0","0","5238600","40049604","119","10","510119","96","510119","5","200005020","7","403001020","7","200005021","7","403001021","7","0","0","0","0","0","0","0","0"
"25017305","25017305","5238601","2","1","5200009","40","5200004","0","0","0","5238601","40059605","119","10","510119","96","510119","5","200005022","6","403001022","6","200005017","7","403001017","7","0","0","0","0","0","0","0","0"
"25017306","25017306","5238602","2","1","5200009","40","5200004","0","0","0","5238602","40069606","119","10","510119","96","510119","5","200005022","7","403001022","7","200005023","7","403001023","7","0","0","0","0","0","0","0","0"
"26017301","26017301","5238597","2","1","5200009","40","5200004","0","0","0","5238597","40019601","119","10","510119","96","510119","6","200006018","5","403001018","5","200006013","6","403001013","6","0","0","0","0","0","0","0","0"
