"Name","QuestId","QuestLevel","QuestTitle","StepNo","QuestMission","StartScript","EndScript","CountSmallTalk","MissionType","MissionTarget","Parameter1","Parameter2","ParameterClass","CountIndication","QuestTrackerType","MissionStageId","ViaCoordinate","MissionCoordinate","PhaseExitCoordinate","SoundId","SoundRange","EffectId","IconId","ContentOpenPage","StringMESSAGE","AutoBattleType","PcTargetSearchDist","CoordinateRange","QuestTitleSID","QuestMissionSID","RewardExp","RewardGOLD","RewardCostId","RewardCostCount","RewardItem01Id","RewardItem01Count","RewardItem02Id","RewardItem02Count","TutorialGroupId"
"170","110014800","169","사부님의 시험","19","사부님 찾기","NPCSHOW 10003 (10380,-11250,2790,100)/NPCSHOW 10004 (10395,-10920,2775,-90)","CINEMATIC 110005100/NPCHIDE 10003/CUTSCENEDELAY","","11","10003","1","0","(0,0,0,0,0)","0","0","110002030","","(X=10380.000000,Y=-11250.000000,Z=2790.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101009","2101169","303640","45155","0","0","(605200104,605200104,605200104,605200104,605200104,605200104)","20","(901200204,901200204,901200204,901200204,901200204,901200204)","18","0"
"171","110014900","169","사부님의 시험","20","천귀 주마 처치","0","SMALLTALK 110007700/NPCRUN 10004 (16160,-13466,2775,-50) 2 10/DELAY 3/SMALLTALK 110007750/DELAY 3","","8200","20","50","0","(0,0,0,0,0)","1","0","110002030","","(X=13800.000000,Y=-11040.000000,Z=2710.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","15000","1101009","2101170","425110","79290","12","4500","(604200104,604200104,604200104,604200104,604200104,604200104)","20","(501200050,501200050,501200050,501200050,501200050,501200050)","1","0"
"172","110015000","169","최후의 결전","1","손덕 따라가기","0","0","","100","0","1","1000","(0,0,0,0,0)","0","0","110003010","","(X=1.000000,Y=6420.000000,Z=10673.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101010","2101171","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"173","110015050","170","최후의 결전","1","손덕 따라가기","NPCSHOW 10004 (11,5467,10698,-89)/NPCRUN 10004 (194,-2767,10412,-89) 3","SEQUENCE 10000800/CUTSCENEDELAY/CINEMATIC 110005200/NPCHIDE 10004/CUTSCENEDELAY","","100","0","1","200","(0,0,0,0,0)","0","0","110003010","","(X=-23.000000,Y=-2524.000000,Z=10262.000000)","(X=4.000000,Y=3732.000000,Z=10588.000000)","0","0","1020008","0","0","0","0","0","0","1101010","2101172","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"174","0","170","최후의 결전","2","흑룡 처치","0","0","","84","110080","1","0","(0,0,0,0,0)","0","0.1","110003010","","(X=-23.000000,Y=-2524.000000,Z=10262.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101010","2101173","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"175","0","156","최후의 결전","2","흑룡 처치","MOVIE 20/CUTSCENEDELAY","0","","1","0","1","0","(0,0,0,0,0)","0","0","110003010","","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101010","2101174","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"176","110015100","170","최후의 결전","2","흑룡 처치","0","0","","200","0","1","200","(0,0,0,0,0)","0","0","110001010","","(X=22800.000000,Y=20350.000000,Z=2470.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101010","2101174","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"177","0","170","최후의 결전","2","흑룡 처치","CAMERASET 13 -20 400 0","SEQUENCE 10002008/CUTSCENEDELAY/CINEMATIC 110005700/CUTSCENEDELAY","","1","0","1","0","(0,0,0,0,0)","0","0","110001010","","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101010","2101174","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"178","110015200","170","여정의 끝","1","아라와 대화","NPCSHOW 10011 (22620,20490,2560,-40)/NPCSHOW 100343 (19740,22280,1790,-139)/NPCSHOW 100344 (19470,22420,1790,-100)/NPCSHOW 10034 (18620,22870,1780,-179)/NPCSHOW 100341 (18340,22920,1790,0)/NPCSHOW 10013 (17840,23590,1790,-109)/NPCSHOW 100342 (17390,23830,1790,-129)","CINEMATIC 110005800/CUTSCENEDELAY/SMALLTALK 110008800","","12","10013","1","0","(0,0,0,0,0)","0","0","110001010","","(X=17770.000000,Y=23430.000000,Z=1680.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101011","2101175","305600","45157","0","0","(902200302,902200302,902200302,902200302,902200302,902200302)","18","(508200003,508200003,508200003,508200003,508200003,508200003)","1","0"
"179","110015300","170","여정의 끝","2","비천현으로 이동","0","0","","100","0","1","2000","(0,0,0,0,0)","0","0","101003030","","(X=15714.586914,Y=-14422.537109,Z=-20093.888672)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101011","2101176","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"180","110015400","170","여정의 끝","3","초막으로 이동","NPCSHOW 10035 (-28770,-16500,-18970,-80)/NPCSHOW 10036 (-28550,-16360,-18980,0)","SMALLTALK 110008900","","100","0","1","200","(0,0,0,0,0)","0","0","101003030","","(X=-27558,Y=-16601,Z=-19059)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101011","2101177","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"181","110015500","170","여정의 끝","4","유품 확인하기","NPCSHOW 10035 (-28770,-16500,-18970,-80)/NPCSHOW 10036 (-28550,-16360,-18980,0)","FADE 1 0 3/CINEMATIC 110005900/CUTSCENEDELAY","","9100","110000001","1","0","(0,0,0,0,0)","0","0","101003030","","(X=-28550.000000,Y=-16336.000000,Z=-19144.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101011","2101178","366730","67156","0","0","(701200303,701200303,701200303,701200303,701200303,701200303)","10","(501200050,501200050,501200050,501200050,501200050,501200050)","1","0"
"182","110015600","170","여정의 끝","5","새 시대 기다리기","NPCSHOW 10035 (-28770,-16500,-18970,-80)/NPCSHOW 10036 (-28550,-16360,-18980,0)","0","","6000","1","1","0","(0,0,0,0,0)","0","0","0","","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","2400","0","0","0","0","1101011","2101179","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
