"Name","RowId","ClassId","SlotNumber","MasteryCount","MasteryItemUseId1","MasteryItemUseId1Count","MasteryItemUseId2","MasteryItemUseId2Count","MasteryItemUseId3","MasteryItemUseId3Count","MasteryItemUseId4","MasteryItemUseId4Count","MasteryCostValueType","MasteryCostValue","MasterySuccessProbability","Status1Type","Status1Value","Status2Type","Status2Value"
"57105","57105","5","7","105","901000306","40","501000045","11","517000410","12","0","0","2","1100000","10000","20","945","22","945"
"61001","61001","6","1","1","901000102","2","901000202","2","0","0","0","0","2","100","10000","24","6","0","0"
"61002","61002","6","1","2","901000102","3","901000202","3","0","0","0","0","2","100","10000","24","12","0","0"
"61003","61003","6","1","3","901000102","4","901000202","4","0","0","0","0","2","100","10000","24","18","0","0"
"61004","61004","6","1","4","901000102","6","901000202","6","0","0","0","0","2","100","10000","24","24","0","0"
"61005","61005","6","1","5","901000102","9","901000202","9","0","0","0","0","2","100","10000","24","30","0","0"
"61006","61006","6","1","6","901000102","5","901000202","5","0","0","0","0","2","500","10000","24","36","0","0"
"61007","61007","6","1","7","901000102","7","901000202","7","0","0","0","0","2","500","10000","24","42","0","0"
"61008","61008","6","1","8","901000102","10","901000202","10","0","0","0","0","2","500","10000","24","48","0","0"
"61009","61009","6","1","9","901000102","15","901000202","15","0","0","0","0","2","500","10000","24","54","0","0"
"61010","61010","6","1","10","901000102","22","901000202","22","0","0","0","0","2","500","10000","24","60","0","0"
"61011","61011","6","1","11","901000103","4","901000203","4","0","0","0","0","2","1000","10000","24","66","0","0"
"61012","61012","6","1","12","901000103","6","901000203","6","0","0","0","0","2","1000","10000","24","72","0","0"
"61013","61013","6","1","13","901000103","9","901000203","9","0","0","0","0","2","1000","10000","24","78","0","0"
"61014","61014","6","1","14","901000103","13","901000203","13","0","0","0","0","2","1000","10000","24","84","0","0"
"61015","61015","6","1","15","901000103","19","901000203","19","0","0","0","0","2","1000","10000","24","90","0","0"
"61016","61016","6","1","16","901000103","10","901000203","10","0","0","0","0","2","2000","10000","24","96","0","0"
"61017","61017","6","1","17","901000103","15","901000203","15","0","0","0","0","2","2000","10000","24","102","0","0"
"61018","61018","6","1","18","901000103","22","901000203","22","0","0","0","0","2","2000","10000","24","108","0","0"
"61019","61019","6","1","19","901000103","33","901000203","33","0","0","0","0","2","2000","10000","24","114","0","0"
"61020","61020","6","1","20","901000103","49","901000203","49","0","0","0","0","2","2000","10000","24","120","0","0"
"61021","61021","6","1","21","901000104","4","901000204","4","0","0","0","0","2","4000","10000","24","126","0","0"
"61022","61022","6","1","22","901000104","6","901000204","6","0","0","0","0","2","4000","10000","24","132","0","0"
"61023","61023","6","1","23","901000104","9","901000204","9","0","0","0","0","2","4000","10000","24","138","0","0"
"61024","61024","6","1","24","901000104","13","901000204","13","0","0","0","0","2","4000","10000","24","144","0","0"
"61025","61025","6","1","25","901000104","19","901000204","19","0","0","0","0","2","4000","10000","24","150","0","0"
"61026","61026","6","1","26","901000104","10","901000204","10","0","0","0","0","2","8000","10000","24","156","0","0"
"61027","61027","6","1","27","901000104","15","901000204","15","0","0","0","0","2","8000","10000","24","162","0","0"
"61028","61028","6","1","28","901000104","22","901000204","22","0","0","0","0","2","8000","10000","24","168","0","0"
"61029","61029","6","1","29","901000104","33","901000204","33","0","0","0","0","2","8000","10000","24","174","0","0"
"61030","61030","6","1","30","901000104","49","901000204","49","0","0","0","0","2","8000","10000","24","180","0","0"
"61031","61031","6","1","31","901000104","20","901000204","20","0","0","0","0","2","15000","10000","24","186","0","0"
"61032","61032","6","1","32","901000104","30","901000204","30","0","0","0","0","2","15000","10000","24","192","0","0"
"61033","61033","6","1","33","901000104","45","901000204","45","0","0","0","0","2","15000","10000","24","198","0","0"
"61034","61034","6","1","34","901000104","67","901000204","67","0","0","0","0","2","15000","10000","24","204","0","0"
"61035","61035","6","1","35","901000104","100","901000204","100","0","0","0","0","2","15000","10000","24","210","0","0"
"61036","61036","6","1","36","901000105","4","901000205","4","0","0","0","0","2","30000","10000","24","216","0","0"
"61037","61037","6","1","37","901000105","6","901000205","6","0","0","0","0","2","30000","10000","24","222","0","0"
"61038","61038","6","1","38","901000105","9","901000205","9","0","0","0","0","2","30000","10000","24","228","0","0"
"61039","61039","6","1","39","901000105","13","901000205","13","0","0","0","0","2","30000","10000","24","234","0","0"
"61040","61040","6","1","40","901000105","19","901000205","19","0","0","0","0","2","30000","10000","24","240","0","0"
"61041","61041","6","1","41","901000105","10","901000205","10","0","0","0","0","2","60000","10000","24","246","0","0"
"61042","61042","6","1","42","901000105","15","901000205","15","0","0","0","0","2","60000","10000","24","252","0","0"
"61043","61043","6","1","43","901000105","22","901000205","22","0","0","0","0","2","60000","10000","24","258","0","0"
"61044","61044","6","1","44","901000105","33","901000205","33","0","0","0","0","2","60000","10000","24","264","0","0"
"61045","61045","6","1","45","901000105","49","901000205","49","0","0","0","0","2","60000","10000","24","270","0","0"
"61046","61046","6","1","46","901000105","20","901000205","20","0","0","0","0","2","100000","10000","24","276","0","0"
"61047","61047","6","1","47","901000105","30","901000205","30","0","0","0","0","2","100000","10000","24","282","0","0"
"61048","61048","6","1","48","901000105","45","901000205","45","0","0","0","0","2","100000","10000","24","288","0","0"
"61049","61049","6","1","49","901000105","67","901000205","67","0","0","0","0","2","100000","10000","24","294","0","0"
"61050","61050","6","1","50","901000105","100","901000205","100","0","0","0","0","2","100000","10000","24","300","0","0"
"61051","61051","6","1","51","901000105","20","901000205","20","0","0","0","0","2","100000","10000","24","306","0","0"
"61052","61052","6","1","52","901000105","30","901000205","30","0","0","0","0","2","100000","10000","24","312","0","0"
"61053","61053","6","1","53","901000105","45","901000205","45","0","0","0","0","2","100000","10000","24","318","0","0"
"61054","61054","6","1","54","901000105","67","901000205","67","0","0","0","0","2","100000","10000","24","324","0","0"
"61055","61055","6","1","55","901000105","100","901000205","100","0","0","0","0","2","100000","10000","24","330","0","0"
"61056","61056","6","1","56","901000105","50","901000205","50","517000410","1","0","0","2","120000","10000","24","336","0","0"
"61057","61057","6","1","57","901000105","50","901000205","50","517000410","2","0","0","2","120000","10000","24","342","0","0"
"61058","61058","6","1","58","901000105","50","901000205","50","517000410","2","0","0","2","120000","10000","24","348","0","0"
"61059","61059","6","1","59","901000105","50","901000205","50","517000410","3","0","0","2","120000","10000","24","354","0","0"
"61060","61060","6","1","60","901000105","50","901000205","50","517000410","3","0","0","2","120000","10000","24","360","0","0"
"61061","61061","6","1","61","901000105","60","901000205","60","517000410","2","0","0","2","150000","10000","24","366","0","0"
"61062","61062","6","1","62","901000105","60","901000205","60","517000410","3","0","0","2","150000","10000","24","372","0","0"
"61063","61063","6","1","63","901000105","60","901000205","60","517000410","3","0","0","2","150000","10000","24","378","0","0"
"61064","61064","6","1","64","901000105","60","901000205","60","517000410","4","0","0","2","150000","10000","24","384","0","0"
"61065","61065","6","1","65","901000105","60","901000205","60","517000410","4","0","0","2","150000","10000","24","390","0","0"
"61066","61066","6","1","66","901000106","8","901000206","8","517000410","3","0","0","2","200000","10000","24","396","0","0"
"61067","61067","6","1","67","901000106","8","901000206","8","517000410","4","0","0","2","200000","10000","24","402","0","0"
"61068","61068","6","1","68","901000106","8","901000206","8","517000410","4","0","0","2","200000","10000","24","408","0","0"
"61069","61069","6","1","69","901000106","8","901000206","8","517000410","5","0","0","2","200000","10000","24","414","0","0"
"61070","61070","6","1","70","901000106","8","901000206","8","517000410","5","0","0","2","200000","10000","24","420","0","0"
"61071","61071","6","1","71","901000106","10","901000206","10","517000410","4","0","0","2","250000","10000","24","426","0","0"
"61072","61072","6","1","72","901000106","10","901000206","10","517000410","5","0","0","2","250000","10000","24","432","0","0"
"61073","61073","6","1","73","901000106","10","901000206","10","517000410","5","0","0","2","250000","10000","24","438","0","0"
"61074","61074","6","1","74","901000106","10","901000206","10","517000410","6","0","0","2","250000","10000","24","444","0","0"
"61075","61075","6","1","75","901000106","10","901000206","10","517000410","6","0","0","2","250000","10000","24","450","0","0"
"61076","61076","6","1","76","901000106","15","901000206","15","517000410","5","0","0","2","300000","10000","24","456","0","0"
"61077","61077","6","1","77","901000106","15","901000206","15","517000410","6","0","0","2","300000","10000","24","462","0","0"
"61078","61078","6","1","78","901000106","15","901000206","15","517000410","6","0","0","2","300000","10000","24","468","0","0"
"61079","61079","6","1","79","901000106","15","901000206","15","517000410","7","0","0","2","300000","10000","24","474","0","0"
"61080","61080","6","1","80","901000106","15","901000206","15","517000410","7","0","0","2","300000","10000","24","480","0","0"
"61081","61081","6","1","81","901000106","20","901000206","20","517000410","6","0","0","2","400000","10000","24","486","0","0"
"61082","61082","6","1","82","901000106","20","901000206","20","517000410","7","0","0","2","400000","10000","24","492","0","0"
"61083","61083","6","1","83","901000106","20","901000206","20","517000410","7","0","0","2","400000","10000","24","498","0","0"
"61084","61084","6","1","84","901000106","20","901000206","20","517000410","8","0","0","2","400000","10000","24","504","0","0"
"61085","61085","6","1","85","901000106","20","901000206","20","517000410","8","0","0","2","400000","10000","24","510","0","0"
"61086","61086","6","1","86","901000106","25","901000206","25","517000410","7","0","0","2","500000","10000","24","516","0","0"
"61087","61087","6","1","87","901000106","25","901000206","25","517000410","8","0","0","2","500000","10000","24","522","0","0"
"61088","61088","6","1","88","901000106","25","901000206","25","517000410","8","0","0","2","500000","10000","24","528","0","0"
"61089","61089","6","1","89","901000106","25","901000206","25","517000410","9","0","0","2","500000","10000","24","534","0","0"
"61090","61090","6","1","90","901000106","25","901000206","25","517000410","9","0","0","2","500000","10000","24","540","0","0"
"61091","61091","6","1","91","901000106","30","901000206","30","517000410","8","0","0","2","700000","10000","24","546","0","0"
"61092","61092","6","1","92","901000106","30","901000206","30","517000410","9","0","0","2","700000","10000","24","552","0","0"
"61093","61093","6","1","93","901000106","30","901000206","30","517000410","9","0","0","2","700000","10000","24","558","0","0"
"61094","61094","6","1","94","901000106","30","901000206","30","517000410","10","0","0","2","700000","10000","24","564","0","0"
"61095","61095","6","1","95","901000106","30","901000206","30","517000410","10","0","0","2","700000","10000","24","570","0","0"
"61096","61096","6","1","96","901000106","35","901000206","35","517000410","9","0","0","2","900000","10000","24","576","0","0"
"61097","61097","6","1","97","901000106","35","901000206","35","517000410","10","0","0","2","900000","10000","24","582","0","0"
"61098","61098","6","1","98","901000106","35","901000206","35","517000410","10","0","0","2","900000","10000","24","588","0","0"
"61099","61099","6","1","99","901000106","35","901000206","35","517000410","11","0","0","2","900000","10000","24","594","0","0"
"61100","61100","6","1","100","901000106","35","901000206","35","517000410","11","0","0","2","900000","10000","24","600","0","0"
"61101","61101","6","1","101","901000106","40","901000206","40","517000410","10","0","0","2","1100000","10000","24","606","0","0"
"61102","61102","6","1","102","901000106","40","901000206","40","517000410","11","0","0","2","1100000","10000","24","612","0","0"
"61103","61103","6","1","103","901000106","40","901000206","40","517000410","11","0","0","2","1100000","10000","24","618","0","0"
"61104","61104","6","1","104","901000106","40","901000206","40","517000410","12","0","0","2","1100000","10000","24","624","0","0"
"61105","61105","6","1","105","901000106","40","901000206","40","517000410","12","0","0","2","1100000","10000","24","630","0","0"
"62001","62001","6","2","1","901000102","2","901000302","2","0","0","0","0","2","100","10000","26","6","0","0"
"62002","62002","6","2","2","901000102","3","901000302","3","0","0","0","0","2","100","10000","26","12","0","0"
"62003","62003","6","2","3","901000102","4","901000302","4","0","0","0","0","2","100","10000","26","18","0","0"
"62004","62004","6","2","4","901000102","6","901000302","6","0","0","0","0","2","100","10000","26","24","0","0"
"62005","62005","6","2","5","901000102","9","901000302","9","0","0","0","0","2","100","10000","26","30","0","0"
"62006","62006","6","2","6","901000102","5","901000302","5","0","0","0","0","2","500","10000","26","36","0","0"
"62007","62007","6","2","7","901000102","7","901000302","7","0","0","0","0","2","500","10000","26","42","0","0"
"62008","62008","6","2","8","901000102","10","901000302","10","0","0","0","0","2","500","10000","26","48","0","0"
"62009","62009","6","2","9","901000102","15","901000302","15","0","0","0","0","2","500","10000","26","54","0","0"
"62010","62010","6","2","10","901000102","22","901000302","22","0","0","0","0","2","500","10000","26","60","0","0"
"62011","62011","6","2","11","901000103","4","901000303","4","0","0","0","0","2","1000","10000","26","66","0","0"
"62012","62012","6","2","12","901000103","6","901000303","6","0","0","0","0","2","1000","10000","26","72","0","0"
"62013","62013","6","2","13","901000103","9","901000303","9","0","0","0","0","2","1000","10000","26","78","0","0"
"62014","62014","6","2","14","901000103","13","901000303","13","0","0","0","0","2","1000","10000","26","84","0","0"
"62015","62015","6","2","15","901000103","19","901000303","19","0","0","0","0","2","1000","10000","26","90","0","0"
"62016","62016","6","2","16","901000103","10","901000303","10","0","0","0","0","2","2000","10000","26","96","0","0"
"62017","62017","6","2","17","901000103","15","901000303","15","0","0","0","0","2","2000","10000","26","102","0","0"
"62018","62018","6","2","18","901000103","22","901000303","22","0","0","0","0","2","2000","10000","26","108","0","0"
"62019","62019","6","2","19","901000103","33","901000303","33","0","0","0","0","2","2000","10000","26","114","0","0"
"62020","62020","6","2","20","901000103","49","901000303","49","0","0","0","0","2","2000","10000","26","120","0","0"
"62021","62021","6","2","21","901000104","4","901000304","4","0","0","0","0","2","4000","10000","26","126","0","0"
"62022","62022","6","2","22","901000104","6","901000304","6","0","0","0","0","2","4000","10000","26","132","0","0"
"62023","62023","6","2","23","901000104","9","901000304","9","0","0","0","0","2","4000","10000","26","138","0","0"
"62024","62024","6","2","24","901000104","13","901000304","13","0","0","0","0","2","4000","10000","26","144","0","0"
"62025","62025","6","2","25","901000104","19","901000304","19","0","0","0","0","2","4000","10000","26","150","0","0"
"62026","62026","6","2","26","901000104","10","901000304","10","0","0","0","0","2","8000","10000","26","156","0","0"
"62027","62027","6","2","27","901000104","15","901000304","15","0","0","0","0","2","8000","10000","26","162","0","0"
"62028","62028","6","2","28","901000104","22","901000304","22","0","0","0","0","2","8000","10000","26","168","0","0"
"62029","62029","6","2","29","901000104","33","901000304","33","0","0","0","0","2","8000","10000","26","174","0","0"
"62030","62030","6","2","30","901000104","49","901000304","49","0","0","0","0","2","8000","10000","26","180","0","0"
"62031","62031","6","2","31","901000104","20","901000304","20","0","0","0","0","2","15000","10000","26","186","0","0"
"62032","62032","6","2","32","901000104","30","901000304","30","0","0","0","0","2","15000","10000","26","192","0","0"
"62033","62033","6","2","33","901000104","45","901000304","45","0","0","0","0","2","15000","10000","26","198","0","0"
"62034","62034","6","2","34","901000104","67","901000304","67","0","0","0","0","2","15000","10000","26","204","0","0"
"62035","62035","6","2","35","901000104","100","901000304","100","0","0","0","0","2","15000","10000","26","210","0","0"
"62036","62036","6","2","36","901000105","4","901000305","4","0","0","0","0","2","30000","10000","26","216","0","0"
"62037","62037","6","2","37","901000105","6","901000305","6","0","0","0","0","2","30000","10000","26","222","0","0"
"62038","62038","6","2","38","901000105","9","901000305","9","0","0","0","0","2","30000","10000","26","228","0","0"
"62039","62039","6","2","39","901000105","13","901000305","13","0","0","0","0","2","30000","10000","26","234","0","0"
"62040","62040","6","2","40","901000105","19","901000305","19","0","0","0","0","2","30000","10000","26","240","0","0"
"62041","62041","6","2","41","901000105","10","901000305","10","0","0","0","0","2","60000","10000","26","246","0","0"
"62042","62042","6","2","42","901000105","15","901000305","15","0","0","0","0","2","60000","10000","26","252","0","0"
"62043","62043","6","2","43","901000105","22","901000305","22","0","0","0","0","2","60000","10000","26","258","0","0"
"62044","62044","6","2","44","901000105","33","901000305","33","0","0","0","0","2","60000","10000","26","264","0","0"
"62045","62045","6","2","45","901000105","49","901000305","49","0","0","0","0","2","60000","10000","26","270","0","0"
"62046","62046","6","2","46","901000105","20","901000305","20","0","0","0","0","2","100000","10000","26","276","0","0"
"62047","62047","6","2","47","901000105","30","901000305","30","0","0","0","0","2","100000","10000","26","282","0","0"
"62048","62048","6","2","48","901000105","45","901000305","45","0","0","0","0","2","100000","10000","26","288","0","0"
"62049","62049","6","2","49","901000105","67","901000305","67","0","0","0","0","2","100000","10000","26","294","0","0"
"62050","62050","6","2","50","901000105","100","901000305","100","0","0","0","0","2","100000","10000","26","300","0","0"
"62051","62051","6","2","51","901000105","20","901000305","20","0","0","0","0","2","100000","10000","26","306","0","0"
"62052","62052","6","2","52","901000105","30","901000305","30","0","0","0","0","2","100000","10000","26","312","0","0"
"62053","62053","6","2","53","901000105","45","901000305","45","0","0","0","0","2","100000","10000","26","318","0","0"
"62054","62054","6","2","54","901000105","67","901000305","67","0","0","0","0","2","100000","10000","26","324","0","0"
"62055","62055","6","2","55","901000105","100","901000305","100","0","0","0","0","2","100000","10000","26","330","0","0"
"62056","62056","6","2","56","901000105","50","901000305","50","517000410","1","0","0","2","120000","10000","26","336","0","0"
"62057","62057","6","2","57","901000105","50","901000305","50","517000410","2","0","0","2","120000","10000","26","342","0","0"
"62058","62058","6","2","58","901000105","50","901000305","50","517000410","2","0","0","2","120000","10000","26","348","0","0"
"62059","62059","6","2","59","901000105","50","901000305","50","517000410","3","0","0","2","120000","10000","26","354","0","0"
"62060","62060","6","2","60","901000105","50","901000305","50","517000410","3","0","0","2","120000","10000","26","360","0","0"
"62061","62061","6","2","61","901000105","60","901000305","60","517000410","2","0","0","2","150000","10000","26","366","0","0"
"62062","62062","6","2","62","901000105","60","901000305","60","517000410","3","0","0","2","150000","10000","26","372","0","0"
"62063","62063","6","2","63","901000105","60","901000305","60","517000410","3","0","0","2","150000","10000","26","378","0","0"
"62064","62064","6","2","64","901000105","60","901000305","60","517000410","4","0","0","2","150000","10000","26","384","0","0"
"62065","62065","6","2","65","901000105","60","901000305","60","517000410","4","0","0","2","150000","10000","26","390","0","0"
"62066","62066","6","2","66","901000106","8","901000306","8","517000410","3","0","0","2","200000","10000","26","396","0","0"
"62067","62067","6","2","67","901000106","8","901000306","8","517000410","4","0","0","2","200000","10000","26","402","0","0"
"62068","62068","6","2","68","901000106","8","901000306","8","517000410","4","0","0","2","200000","10000","26","408","0","0"
"62069","62069","6","2","69","901000106","8","901000306","8","517000410","5","0","0","2","200000","10000","26","414","0","0"
"62070","62070","6","2","70","901000106","8","901000306","8","517000410","5","0","0","2","200000","10000","26","420","0","0"
"62071","62071","6","2","71","901000106","10","901000306","10","517000410","4","0","0","2","250000","10000","26","426","0","0"
"62072","62072","6","2","72","901000106","10","901000306","10","517000410","5","0","0","2","250000","10000","26","432","0","0"
"62073","62073","6","2","73","901000106","10","901000306","10","517000410","5","0","0","2","250000","10000","26","438","0","0"
"62074","62074","6","2","74","901000106","10","901000306","10","517000410","6","0","0","2","250000","10000","26","444","0","0"
"62075","62075","6","2","75","901000106","10","901000306","10","517000410","6","0","0","2","250000","10000","26","450","0","0"
"62076","62076","6","2","76","901000106","15","901000306","15","517000410","5","0","0","2","300000","10000","26","456","0","0"
"62077","62077","6","2","77","901000106","15","901000306","15","517000410","6","0","0","2","300000","10000","26","462","0","0"
"62078","62078","6","2","78","901000106","15","901000306","15","517000410","6","0","0","2","300000","10000","26","468","0","0"
"62079","62079","6","2","79","901000106","15","901000306","15","517000410","7","0","0","2","300000","10000","26","474","0","0"
"62080","62080","6","2","80","901000106","15","901000306","15","517000410","7","0","0","2","300000","10000","26","480","0","0"
"62081","62081","6","2","81","901000106","20","901000306","20","517000410","6","0","0","2","400000","10000","26","486","0","0"
"62082","62082","6","2","82","901000106","20","901000306","20","517000410","7","0","0","2","400000","10000","26","492","0","0"
"62083","62083","6","2","83","901000106","20","901000306","20","517000410","7","0","0","2","400000","10000","26","498","0","0"
"62084","62084","6","2","84","901000106","20","901000306","20","517000410","8","0","0","2","400000","10000","26","504","0","0"
"62085","62085","6","2","85","901000106","20","901000306","20","517000410","8","0","0","2","400000","10000","26","510","0","0"
"62086","62086","6","2","86","901000106","25","901000306","25","517000410","7","0","0","2","500000","10000","26","516","0","0"
"62087","62087","6","2","87","901000106","25","901000306","25","517000410","8","0","0","2","500000","10000","26","522","0","0"
"62088","62088","6","2","88","901000106","25","901000306","25","517000410","8","0","0","2","500000","10000","26","528","0","0"
"62089","62089","6","2","89","901000106","25","901000306","25","517000410","9","0","0","2","500000","10000","26","534","0","0"
"62090","62090","6","2","90","901000106","25","901000306","25","517000410","9","0","0","2","500000","10000","26","540","0","0"
"62091","62091","6","2","91","901000106","30","901000306","30","517000410","8","0","0","2","700000","10000","26","546","0","0"
"62092","62092","6","2","92","901000106","30","901000306","30","517000410","9","0","0","2","700000","10000","26","552","0","0"
"62093","62093","6","2","93","901000106","30","901000306","30","517000410","9","0","0","2","700000","10000","26","558","0","0"
"62094","62094","6","2","94","901000106","30","901000306","30","517000410","10","0","0","2","700000","10000","26","564","0","0"
"62095","62095","6","2","95","901000106","30","901000306","30","517000410","10","0","0","2","700000","10000","26","570","0","0"
"62096","62096","6","2","96","901000106","35","901000306","35","517000410","9","0","0","2","900000","10000","26","576","0","0"
"62097","62097","6","2","97","901000106","35","901000306","35","517000410","10","0","0","2","900000","10000","26","582","0","0"
"62098","62098","6","2","98","901000106","35","901000306","35","517000410","10","0","0","2","900000","10000","26","588","0","0"
"62099","62099","6","2","99","901000106","35","901000306","35","517000410","11","0","0","2","900000","10000","26","594","0","0"
"62100","62100","6","2","100","901000106","35","901000306","35","517000410","11","0","0","2","900000","10000","26","600","0","0"
"62101","62101","6","2","101","901000106","40","901000306","40","517000410","10","0","0","2","1100000","10000","26","606","0","0"
"62102","62102","6","2","102","901000106","40","901000306","40","517000410","11","0","0","2","1100000","10000","26","612","0","0"
"62103","62103","6","2","103","901000106","40","901000306","40","517000410","11","0","0","2","1100000","10000","26","618","0","0"
"62104","62104","6","2","104","901000106","40","901000306","40","517000410","12","0","0","2","1100000","10000","26","624","0","0"
"62105","62105","6","2","105","901000106","40","901000306","40","517000410","12","0","0","2","1100000","10000","26","630","0","0"
"63001","63001","6","3","1","901000102","2","501000011","1","0","0","0","0","2","100","10000","1","100","0","0"
"63002","63002","6","3","2","901000102","3","501000011","1","0","0","0","0","2","100","10000","1","200","0","0"
"63003","63003","6","3","3","901000102","4","501000011","1","0","0","0","0","2","100","10000","1","300","0","0"
"63004","63004","6","3","4","901000102","6","501000011","1","0","0","0","0","2","100","10000","1","400","0","0"
"63005","63005","6","3","5","901000102","9","501000011","1","0","0","0","0","2","100","10000","1","500","0","0"
"63006","63006","6","3","6","901000102","5","501000011","1","0","0","0","0","2","500","10000","1","600","0","0"
"63007","63007","6","3","7","901000102","7","501000011","1","0","0","0","0","2","500","10000","1","700","0","0"
"63008","63008","6","3","8","901000102","10","501000011","1","0","0","0","0","2","500","10000","1","800","0","0"
"63009","63009","6","3","9","901000102","15","501000011","1","0","0","0","0","2","500","10000","1","900","0","0"
"63010","63010","6","3","10","901000102","22","501000011","1","0","0","0","0","2","500","10000","1","1000","0","0"
"63011","63011","6","3","11","901000103","4","501000012","8","0","0","0","0","2","1000","10000","1","1100","0","0"
"63012","63012","6","3","12","901000103","6","501000012","8","0","0","0","0","2","1000","10000","1","1200","0","0"
"63013","63013","6","3","13","901000103","9","501000012","8","0","0","0","0","2","1000","10000","1","1300","0","0"
"63014","63014","6","3","14","901000103","13","501000012","8","0","0","0","0","2","1000","10000","1","1400","0","0"
"63015","63015","6","3","15","901000103","19","501000012","8","0","0","0","0","2","1000","10000","1","1500","0","0"
"63016","63016","6","3","16","901000103","10","501000012","14","0","0","0","0","2","2000","10000","1","1600","0","0"
"63017","63017","6","3","17","901000103","15","501000012","14","0","0","0","0","2","2000","10000","1","1700","0","0"
"63018","63018","6","3","18","901000103","22","501000012","14","0","0","0","0","2","2000","10000","1","1800","0","0"
"63019","63019","6","3","19","901000103","33","501000012","14","0","0","0","0","2","2000","10000","1","1900","0","0"
"63020","63020","6","3","20","901000103","49","501000012","14","0","0","0","0","2","2000","10000","1","2000","0","0"
"63021","63021","6","3","21","901000104","4","501000013","10","0","0","0","0","2","4000","10000","1","2100","0","0"
"63022","63022","6","3","22","901000104","6","501000013","10","0","0","0","0","2","4000","10000","1","2200","0","0"
"63023","63023","6","3","23","901000104","9","501000013","10","0","0","0","0","2","4000","10000","1","2300","0","0"
"63024","63024","6","3","24","901000104","13","501000013","10","0","0","0","0","2","4000","10000","1","2400","0","0"
"63025","63025","6","3","25","901000104","19","501000013","10","0","0","0","0","2","4000","10000","1","2500","0","0"
"63026","63026","6","3","26","901000104","10","501000013","20","0","0","0","0","2","8000","10000","1","2600","0","0"
"63027","63027","6","3","27","901000104","15","501000013","20","0","0","0","0","2","8000","10000","1","2700","0","0"
"63028","63028","6","3","28","901000104","22","501000013","20","0","0","0","0","2","8000","10000","1","2800","0","0"
"63029","63029","6","3","29","901000104","33","501000013","20","0","0","0","0","2","8000","10000","1","2900","0","0"
"63030","63030","6","3","30","901000104","49","501000013","20","0","0","0","0","2","8000","10000","1","3000","0","0"
"63031","63031","6","3","31","901000104","20","501000013","30","0","0","0","0","2","15000","10000","1","3100","0","0"
"63032","63032","6","3","32","901000104","30","501000013","30","0","0","0","0","2","15000","10000","1","3200","0","0"
"63033","63033","6","3","33","901000104","45","501000013","30","0","0","0","0","2","15000","10000","1","3300","0","0"
"63034","63034","6","3","34","901000104","67","501000013","30","0","0","0","0","2","15000","10000","1","3400","0","0"
"63035","63035","6","3","35","901000104","100","501000013","30","0","0","0","0","2","15000","10000","1","3500","0","0"
"63036","63036","6","3","36","901000105","4","501000014","20","0","0","0","0","2","30000","10000","1","3600","0","0"
"63037","63037","6","3","37","901000105","6","501000014","20","0","0","0","0","2","30000","10000","1","3700","0","0"
"63038","63038","6","3","38","901000105","9","501000014","20","0","0","0","0","2","30000","10000","1","3800","0","0"
"63039","63039","6","3","39","901000105","13","501000014","20","0","0","0","0","2","30000","10000","1","3900","0","0"
"63040","63040","6","3","40","901000105","19","501000014","20","0","0","0","0","2","30000","10000","1","4000","0","0"
"63041","63041","6","3","41","901000105","10","501000014","30","0","0","0","0","2","60000","10000","1","4100","0","0"
"63042","63042","6","3","42","901000105","15","501000014","30","0","0","0","0","2","60000","10000","1","4200","0","0"
"63043","63043","6","3","43","901000105","22","501000014","30","0","0","0","0","2","60000","10000","1","4300","0","0"
"63044","63044","6","3","44","901000105","33","501000014","30","0","0","0","0","2","60000","10000","1","4400","0","0"
"63045","63045","6","3","45","901000105","49","501000014","30","0","0","0","0","2","60000","10000","1","4500","0","0"
"63046","63046","6","3","46","901000105","20","501000014","40","0","0","0","0","2","100000","10000","1","4600","0","0"
"63047","63047","6","3","47","901000105","30","501000014","40","0","0","0","0","2","100000","10000","1","4700","0","0"
"63048","63048","6","3","48","901000105","45","501000014","40","0","0","0","0","2","100000","10000","1","4800","0","0"
"63049","63049","6","3","49","901000105","67","501000014","40","0","0","0","0","2","100000","10000","1","4900","0","0"
"63050","63050","6","3","50","901000105","100","501000014","40","0","0","0","0","2","100000","10000","1","5000","0","0"
"63051","63051","6","3","51","901000105","20","501000014","50","0","0","0","0","2","100000","10000","1","5100","0","0"
"63052","63052","6","3","52","901000105","30","501000014","50","0","0","0","0","2","100000","10000","1","5200","0","0"
"63053","63053","6","3","53","901000105","45","501000014","50","0","0","0","0","2","100000","10000","1","5300","0","0"
"63054","63054","6","3","54","901000105","67","501000014","50","0","0","0","0","2","100000","10000","1","5400","0","0"
"63055","63055","6","3","55","901000105","100","501000014","50","0","0","0","0","2","100000","10000","1","5500","0","0"
"63056","63056","6","3","56","901000105","50","501000014","60","517000410","1","0","0","2","120000","10000","1","5600","0","0"
"63057","63057","6","3","57","901000105","50","501000014","60","517000410","2","0","0","2","120000","10000","1","5700","0","0"
"63058","63058","6","3","58","901000105","50","501000014","60","517000410","2","0","0","2","120000","10000","1","5800","0","0"
"63059","63059","6","3","59","901000105","50","501000014","60","517000410","3","0","0","2","120000","10000","1","5900","0","0"
"63060","63060","6","3","60","901000105","50","501000014","60","517000410","3","0","0","2","120000","10000","1","6000","0","0"
