"Name","QuestId","QuestLevel","QuestTitle","StepNo","QuestMission","StartScript","EndScript","CountSmallTalk","MissionType","MissionTarget","Parameter1","Parameter2","ParameterClass","CountIndication","QuestTrackerType","MissionStageId","ViaCoordinate","MissionCoordinate","PhaseExitCoordinate","SoundId","SoundRange","EffectId","IconId","ContentOpenPage","StringMESSAGE","AutoBattleType","PcTargetSearchDist","CoordinateRange","QuestTitleSID","QuestMissionSID","RewardExp","RewardGOLD","RewardCostId","RewardCostCount","RewardItem01Id","RewardItem01Count","RewardItem02Id","RewardItem02Count","TutorialGroupId"
"149","0","139","사북현 요새 돌파","5","가온과 대화","HUDHIDE/SMALLTALK 108019900/NPCSHOW 1026 (-17588,-15101,4954,-79)/CAMERAFOCUS (-17246,-16544,5104) (-6,48,0) 1 1 (-17246,-16544,5104) (15,4,0) 2 2/NPCRUN 1026 (-16041,-16669,4786,-9) 2/DELAY 1/NPCJUMP 1026 (-12741,-16937,4786,-9)/DELAY 2/FADE 0 1 1","PCWARP (17818,-7649,162,0)/CAMERASET 5 -30 700 1/DELAY 3/FADE 1 0 2/HUDSHOW","","1","0","1","0","(0,0,0,0,0)","0","0.1","107003010","","(X=-17750.470703,Y=-15274.825195,Z=4900.141113)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1081008","2042024","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"150","108111700","139","사북현 요새 돌파","6","사북요새 입구정찰","NPCSHOW 1026 (18410,-7780,243,149)","0","","100","0","1","200","(0,0,0,0,0)","0","0","107003010","","(X=18226.888672,Y=-7764.437012,Z=208.957687)","(X=17818.728516,Y=-7649.187012,Z=162.918137)","0","0","1020008","1","0","0","0","0","0","1081008","2081170","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"151","0","139","사북현 요새 돌파","8","사북요새 입구쟁탈","0","0","","84","108260","1","0","(0,0,0,0,0)","0","0.1","107003010","","(X=18226.888672,Y=-7764.437012,Z=208.957687)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1081008","2081172","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"152","108112000","139","사북현 요새 돌파","10","사북성 입장","FADE 1 1 3","0","","200","0","1","200","(0,0,0,0,0)","0","0","109001010","","(X=3.201256,Y=8733.251953,Z=2802.486572)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1081008","2081173","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"153","0","139","사북현 요새 돌파","11","사북성 입장","SEQUENCE 9000101/CUTSCENEDELAY","0","","1","0","1","0","(0,0,0,0,0)","0","0.1","109001010","","(X=3.201256,Y=8733.251953,Z=2802.486572)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1081008","2081173","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"154","108112100","140","사북성의 혼란","1","이은과 대화","NPCSHOW 1003 (915,6679,2678,129)/CAMERASET -92 -29 852 1","CINEMATIC 108005100/CUTSCENEDELAY","","11","1003","1","0","(0,0,0,0,0)","0","0","109001010","","(X=915.708374,Y=6679.874023,Z=2678.861816)","(X=0,Y=0,Z=0)","0","0","0","1","0","0","0","0","0","1081009","2061141","194840","24024","11","3000","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"155","108112130","140","사북성의 혼란","2","사북성 안쪽으로 이동","NPCSHOW 8113 (2638,7066,2592,-141)","CAMERAFOCUS (2193,6738,2831) (-23,36,0) 2 1/SMALLTALK 108020050","","100","0","1","200","(0,0,0,0,0)","0","0","109001010","","(X=2017.416260,Y=6283.375000,Z=2507.764160)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1081009","2081178","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"156","108112150","140","사북성의 혼란","3","사북성 주민과 대화","NPCSHOW 8113 (2638,7066,2592,-141)","CINEMATIC 108005150/CUTSCENEDELAY","","11","8113","1","0","(0,0,0,0,0)","0","0","109001010","","(X=2638.698242,Y=7066.232422,Z=2592.801758)","(X=0,Y=0,Z=0)","0","0","0","1","0","0","0","0","0","1081009","2081177","194840","24024","0","0","(902200302,902200302,902200302,902200302,902200302,902200302)","10","(0,0,0,0,0,0)","0","0"
"157","108112200","140","사북성의 혼란","4","사북성 주민 도와주기","0","SMALLTALK 108020080/NPCSHOW 1003 (462,6279,2688,-41)","","9100","130001013","1","0","(0,0,0,0,0)","0","1","109001010","","(X=1652.572388,Y=4044.274658,Z=2507.763184)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1081009","2081179","233810","29960","0","0","(604200104,604200104,604200104,604200104,604200104,604200104)","10","(901200304,901200304,901200304,901200304,901200304,901200304)","10","0"
"158","108112300","140","사북성의 혼란","5","사부님 찾기","NPCSHOW 1003 (462,6279,2688,-41)","SMALLTALK 108020100/NPCRUN 1003 (2659,-3442,2853,-112) 2","","100","0","1","200","(0,0,0,0,0)","0","0","109001010","","(X=682.793640,Y=6129.779785,Z=2688.505371)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1081009","2002019","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"159","108112400","140","사북성의 혼란","6","정파 장문인들과 대화","NPCSHOW 1001 (2903,-3831,2853,146)/NPCSHOW 1016 (2789,-3960,2842,101)/NPCSHOW 1017 (2571,-4005,2853,91)/NPCSHOW 1019 (2412,-3888,2853,35)/NPCSHOW 1012 (2965,-3614,2853,-178)","CINEMATIC 108005200/CUTSCENEDELAY/SMALLTALK 108020200","","100","0","1","200","(0,0,0,0,0)","0","0","109001010","","(X=2482.071045,Y=-3477.752930,Z=2853.528809)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1081009","2081181","194840","24024","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0","0"
"160","108112500","140","사북성의 혼란","7","초계의 흔적 찾기","0","FADE 1 0 1","","100","0","1","200","(0,0,0,0,0)","0","0","109001010","","(X=-4679.518066,Y=-1170.033325,Z=2507.765625)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1081009","2081182","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"161","0","140","사북성의 혼란","7","초계의 흔적 찾기","HUDHIDE/SMALLTALK 108020250/CAMERAFOCUS (-7859,-1140,2860) (-4,-177,0) 3 1/NPCSHOW 1027 (-10189,-1198,2507,8)/NPCSHOW 1013 (-10341,-1045,2507,-2)/NPCRUN 1027 (-6821,-3768,2621,68) 2/DELAY 0.5/NPCRUN 1013 (-7019,-3633,2621,17) 2/DELAY 3/HUDSHOW/FADE 1 0 2","NPCHIDE 1001/NPCHIDE 1017/NPCHIDE 1019/NPCHIDE 1012/NPCHIDE 1003/NPCHIDE 1016","","1","0","1","0","(0,0,0,0,0)","0","0.1","109001010","","(X=-4679.518066,Y=-1170.033325,Z=2507.765625)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1081009","2081182","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"162","108112550","140","사북성의 혼란","8","곡무엽과 조우","NPCSHOW 1027 (-6821,-3768,2621,68)/NPCSHOW 1013 (-7019,-3633,2621,17)","CINEMATIC 108005300/CUTSCENEDELAY","","11","1027","1","0","(0,0,0,0,0)","0","0","109001010","","(X=-6821.132324,Y=-3768.635498,Z=2621.635010)","(X=-5899,Y=-2776,Z=2630)","0","0","0","1","0","0","0","0","0","1081009","2081183","311740","59640","0","0","(517200412,517200412,517200412,517200412,517200412,517200412)","1","(501200050,501200050,501200050,501200050,501200050,501200050)","1","0"
"163","0","140","사북성의 혼란","9","곡무엽과 조우","NPCHIDE 1027/NPCHIDE 1013","PCWARP (-27,-3642,2853,-90)/CAMERASET -86 -30 700 1/NPCSHOW 80258 (18,-6911,3673,90)/NPCSHOW 80257 (-173,-6972,3585,135) ","","84","108270","1","0","(0,0,0,0,0)","0","0.1","109001010","","(X=-6821.132324,Y=-3768.635498,Z=2621.635010)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1081009","2081183","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"164","108112600","140","사북성의 혼란","10","곡무엽 찾기","SMALLTALK 108020300/NPCSHOW 80258 (18,-6911,3673,90)/NPCSHOW 80257 (-173,-6972,3585,135) ","0","","100","0","1","200","(0,0,0,0,0)","0","0","109001010","","(X=-10.183769,Y=-5708.821289,Z=3422.197266)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1081009","2081186","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"165","108112700","140","사북성의 혼란","11","곡무엽과 대화","NPCSHOW 80258 (18,-6911,3673,90)/NPCSHOW 80257 (-173,-6972,3585,135) ","CINEMATIC 108005400/CUTSCENEDELAY/SMALLTALK 108020500","","11","80258","1","0","(0,0,0,0,0)","0","0","109001010","","(X=18.000000,Y=-6914.000000,Z=3585.000000)","(X=0,Y=0,Z=0)","0","0","0","1","0","0","0","0","0","1081009","2081187","194840","24024","0","0","(901200204,901200204,901200204,901200204,901200204,901200204)","10","(0,0,0,0,0,0)","0","0"
"166","108112800","140","사북성의 혼란","12","사부님에게 돌아가기","NPCSHOW 1001 (2903,-3880,2853,127)","0","","100","0","1","200","(0,0,0,0,0)","0","0","109001010","","(X=2039.236328,Y=-3817.159180,Z=2853.528809)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1081009","2001011","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"167","108112900","140","사북성의 혼란","13","사르마티와 대화","NPCSHOW 1001 (2903,-3880,2853,127)","CINEMATIC 108005500/CUTSCENEDELAY","","11","1001","1","0","(0,0,0,0,0)","0","0","109001010","","(X=2903.000000,Y=-3880.000000,Z=2853.000000)","(X=0,Y=0,Z=0)","0","0","0","1","0","0","0","0","0","1081009","2061121","194840","24024","0","0","(517200410,517200410,517200410,517200410,517200410,517200410)","1","(0,0,0,0,0,0)","0","0"
"168","108113000","140","사북성의 혼란","14","사북성 진격 준비하기","0","0","","6000","1","1","0","(0,0,0,0,0)","0","0","0","","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","2400","0","0","0","0","1081009","2081190","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
