"Name","PackageId","OpenEffect","RewardType1","RewardId1","RewardValue1","RewardType2","RewardId2","RewardValue2","RewardType3","RewardId3","RewardValue3","RewardItem1","RewardItemValue1","RewardItem2","RewardItemValue2","RewardItem3","RewardItemValue3","RewardItem4","RewardItemValue4","RewardItem5","RewardItemValue5","RewardItem6","RewardItemValue6","RewardItem7","RewardItemValue7"
"601202439","601202439","0","1","(901200105,901200105,901200105,901200105,901200105,901200105)","12","1","(901200205,901200205,901200205,901200205,901200205,901200205)","6","1","(901200305,901200305,901200305,901200305,901200305,901200305)","6","(501200044,501200044,501200044,501200044,501200044,501200044)","5","(501200024,501200024,501200024,501200024,501200024,501200024)","5","(501200014,501200014,501200014,501200014,501200014,501200014)","5","(517200407,517200407,517200407,517200407,517200407,517200407)","10","(0)","0","(0)","0","(0)","0"
"601202440","601202440","0","1","(517200102,517200102,517200102,517200102,517200102,517200102)","5","1","(517200202,517200202,517200202,517200202,517200202,517200202)","5","1","(517200302,517200302,517200302,517200302,517200302,517200302)","5","(517200402,517200402,517200402,517200402,517200402,517200402)","5","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202441","601202441","0","1","(517200103,517200103,517200103,517200103,517200103,517200103)","5","1","(517200203,517200203,517200203,517200203,517200203,517200203)","5","1","(517200303,517200303,517200303,517200303,517200303,517200303)","5","(517200403,517200403,517200403,517200403,517200403,517200403)","5","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202442","601202442","0","1","(517200104,517200104,517200104,517200104,517200104,517200104)","5","1","(517200204,517200204,517200204,517200204,517200204,517200204)","5","1","(517200304,517200304,517200304,517200304,517200304,517200304)","5","(517200404,517200404,517200404,517200404,517200404,517200404)","5","(501200047,501200047,501200047,501200047,501200047,501200047)","10","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202443","601202443","0","1","(701200102,701200102,701200102,701200102,701200102,701200102)","5","1","(701200202,701200202,701200202,701200202,701200202,701200202)","5","1","(701200302,701200302,701200302,701200302,701200302,701200302)","2","(701200402,701200402,701200402,701200402,701200402,701200402)","1","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202444","601202444","0","1","(701200103,701200103,701200103,701200103,701200103,701200103)","5","1","(701200203,701200203,701200203,701200203,701200203,701200203)","5","1","(701200303,701200303,701200303,701200303,701200303,701200303)","2","(701200403,701200403,701200403,701200403,701200403,701200403)","1","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202445","601202445","0","1","(701200104,701200104,701200104,701200104,701200104,701200104)","5","1","(701200204,701200204,701200204,701200204,701200204,701200204)","5","1","(701200304,701200304,701200304,701200304,701200304,701200304)","2","(701200404,701200404,701200404,701200404,701200404,701200404)","1","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202452","601202452","0","1","(701200104,701200104,701200104,701200104,701200104,701200104)","10","1","(701200204,701200204,701200204,701200204,701200204,701200204)","10","1","(701200304,701200304,701200304,701200304,701200304,701200304)","4","(701200404,701200404,701200404,701200404,701200404,701200404)","2","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202503","601202503","0","1","(601201601,601201601,601201601,601201601,601201601,601201601)","3","1","(601201602,601201602,601201602,601201602,601201602,601201602)","3","1","(601201603,601201603,601201603,601201603,601201603,601201603)","3","(601201604,601201604,601201604,601201604,601201604,601201604)","3","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202510","601202510","0","2","(2)","30000","2","(12)","10000","2","(11)","10000","(508200001,508200001,508200001,508200001,508200001,508200001)","10","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202511","601202511","0","1","(602200604,602200604,602200604,602200604,602200604,602200604)","5","1","(701200202,701200202,701200202,701200202,701200202,701200202)","5","1","(701200102,701200102,701200102,701200102,701200102,701200102)","5","(701200402,701200402,701200402,701200402,701200402,701200402)","3","(701200302,701200302,701200302,701200302,701200302,701200302)","3","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202512","601202512","0","1","(602200605,602200605,602200605,602200605,602200605,602200605)","5","1","(517200102,517200102,517200102,517200102,517200102,517200102)","10","1","(517200202,517200202,517200202,517200202,517200202,517200202)","10","(517200302,517200302,517200302,517200302,517200302,517200302)","10","(517200402,517200402,517200402,517200402,517200402,517200402)","10","(606201309,606201309,606201309,606201309,606201309,606201309)","3","(606201307,606201307,606201307,606201307,606201307,606201307)","3","(0)","0","(0)","0","(0)","0"
"601202513","601202513","0","1","(602200606,602200606,602200606,602200606,602200606,602200606)","10","1","(603200602,603200602,603200602,603200602,603200602,603200602)","5","1","(603200502,603200502,603200502,603200502,603200502,603200502)","5","(601201603,601201603,601201603,601201603,601201603,601201603)","3","(601201604,601201604,601201604,601201604,601201604,601201604)","1","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202514","601202514","0","2","(2)","100000","2","(12)","50000","2","(11)","50000","(602202401,602202401,602202401,602202401,602202401,602202401)","1","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202515","601202515","0","1","(602201601,602201601,602201601,602201601,602201601,602201601)","1","1","(601201601,601201601,601201601,601201601,601201601,601201601)","3","1","(601201602,601201602,601201602,601201602,601201602,601201602)","3","(606201309,606201309,606201309,606201309,606201309,606201309)","3","(606201307,606201307,606201307,606201307,606201307,606201307)","3","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202516","601202516","0","1","(1802200017,1802200017,1802200017,1802200017,1802200017,1802200017)","1","1","(701200203,701200203,701200203,701200203,701200203,701200203)","20","1","(701200103,701200103,701200103,701200103,701200103,701200103)","20","(701200303,701200303,701200303,701200303,701200303,701200303)","10","(701200403,701200403,701200403,701200403,701200403,701200403)","10","(601200102,601200102,601200102,601200102,601200102,601200102)","20","(0)","0","(0)","0","(0)","0","(0)","0"
"601202517","601202517","0","1","(602200606,602200606,602200606,602200606,602200606,602200606)","10","1","(602200604,602200604,602200604,602200604,602200604,602200604)","10","1","(602200605,602200605,602200605,602200605,602200605,602200605)","10","(602202420,602202420,602202420,602202420,602202420,602202420)","5","(602202421,602202421,602202421,602202421,602202421,602202421)","5","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202518","601202518","0","1","(602202425,602202425,602202425,602202425,602202425,602202425)","5","1","(523200001,523200001,523200001,523200001,523200001,523200001)","5","1","(508200005,508200005,508200005,508200005,508200005,508200005)","5","(508200001,508200001,508200001,508200001,508200001,508200001)","10","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202519","601202519","0","1","(517200411,517200411,517200411,517200411,517200411,517200411)","5","1","(603200402,603200402,603200402,603200402,603200402,603200402)","3","1","(603200302,603200302,603200302,603200302,603200302,603200302)","3","(601200510,601200510,601200510,601200510,601200510,601200510)","1","(606201309,606201309,606201309,606201309,606201309,606201309)","5","(606201307,606201307,606201307,606201307,606201307,606201307)","5","(0)","0","(0)","0","(0)","0","(0)","0"
"601202520","601202520","0","1","(602200604,602200604,602200604,602200604,602200604,602200604)","20","1","(517200103,517200103,517200103,517200103,517200103,517200103)","10","1","(517200303,517200303,517200303,517200303,517200303,517200303)","10","(517200203,517200203,517200203,517200203,517200203,517200203)","10","(517200403,517200403,517200403,517200403,517200403,517200403)","10","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202521","601202521","0","1","(602200605,602200605,602200605,602200605,602200605,602200605)","20","1","(601201602,601201602,601201602,601201602,601201602,601201602)","2","1","(601201601,601201601,601201601,601201601,601201601,601201601)","2","(601201603,601201603,601201603,601201603,601201603,601201603)","2","(601201604,601201604,601201604,601201604,601201604,601201604)","2","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202522","601202522","0","1","(602200606,602200606,602200606,602200606,602200606,602200606)","20","1","(602202418,602202418,602202418,602202418,602202418,602202418)","5","1","(902200102,902200102,902200102,902200102,902200102,902200102)","500","(901200402,901200402,901200402,901200402,901200402,901200402)","500","(606201309,606201309,606201309,606201309,606201309,606201309)","5","(606201307,606201307,606201307,606201307,606201307,606201307)","5","(0)","0","(0)","0","(0)","0","(0)","0"
"601202523","601202523","0","1","(602200604,602200604,602200604,602200604,602200604,602200604)","20","1","(602200605,602200605,602200605,602200605,602200605,602200605)","20","1","(602200606,602200606,602200606,602200606,602200606,602200606)","20","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202524","601202524","0","2","(11)","200000","1","(517200104,517200104,517200104,517200104,517200104,517200104)","5","1","(517200304,517200304,517200304,517200304,517200304,517200304)","5","(517200204,517200204,517200204,517200204,517200204,517200204)","5","(517200404,517200404,517200404,517200404,517200404,517200404)","5","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202525","601202525","0","1","(517200412,517200412,517200412,517200412,517200412,517200412)","2","1","(517200411,517200411,517200411,517200411,517200411,517200411)","10","1","(501200047,501200047,501200047,501200047,501200047,501200047)","100","(517200407,517200407,517200407,517200407,517200407,517200407)","100","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202526","601202526","0","2","(12)","200000","1","(523200003,523200003,523200003,523200003,523200003,523200003)","3","1","(508200007,508200007,508200007,508200007,508200007,508200007)","1","(523200002,523200002,523200002,523200002,523200002,523200002)","6","(508200006,508200006,508200006,508200006,508200006,508200006)","2","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202527","601202527","0","2","(11)","200000","1","(901200205,901200205,901200205,901200205,901200205,901200205)","20","1","(901200105,901200105,901200105,901200105,901200105,901200105)","20","(901200305,901200305,901200305,901200305,901200305,901200305)","20","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202528","601202528","0","1","(602200606,602200606,602200606,602200606,602200606,602200606)","20","1","(602200604,602200604,602200604,602200604,602200604,602200604)","20","1","(602200605,602200605,602200605,602200605,602200605,602200605)","20","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202529","601202529","0","1","(517200412,517200412,517200412,517200412,517200412,517200412)","2","1","(602202376,602202376,602202376,602202376,602202376,602202376)","1","1","(602202400,602202400,602202400,602202400,602202400,602202400)","1","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202530","601202530","0","1","(602202425,602202425,602202425,602202425,602202425,602202425)","10","1","(501200050,501200050,501200050,501200050,501200050,501200050)","3","1","(517200410,517200410,517200410,517200410,517200410,517200410)","3","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202531","601202531","0","1","(525200003,525200003,525200003,525200003,525200003,525200003)","1","1","(525200002,525200002,525200002,525200002,525200002,525200002)","5","1","(525200001,525200001,525200001,525200001,525200001,525200001)","10","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202532","601202532","0","2","(2)","1000000","2","(12)","1000000","2","(11)","1000000","(602200606,602200606,602200606,602200606,602200606,602200606)","20","(602200604,602200604,602200604,602200604,602200604,602200604)","20","(602200605,602200605,602200605,602200605,602200605,0,602200605)","20","(0)","0","(0)","0","(0)","0","(0)","0"
"601202533","601202533","0","1","(517200412,517200412,517200412,517200412,517200412,517200412)","3","1","(901200205,901200205,901200205,901200205,901200205,901200205)","50","1","(901200105,901200105,901200105,901200105,901200105,901200105)","50","(901200305,901200305,901200305,901200305,901200305,901200305)","50","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202534","601202534","0","1","(523200004,523200004,523200004,523200004,523200004,523200004)","3","1","(508200008,508200008,508200008,508200008,508200008,508200008)","1","1","(523200003,523200003,523200003,523200003,523200003,523200003)","6","(508200007,508200007,508200007,508200007,508200007,508200007)","2","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202535","601202535","0","1","(602202430,602202430,602202430,602202430,602202430,602202430)","10","1","(602202431,602202431,602202431,602202431,602202431,602202431)","10","1","(602202340,602202340,602202340,602202340,602202340,602202340)","10","(501200050,501200050,501200050,501200050,501200050,501200050)","5","(517200410,517200410,517200410,517200410,517200410,517200410)","5","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202536","601202536","0","1","(807200003,807200003,807200003,807200003,807200003,807200003)","1","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202537","601202537","0","1","(413201006,413201006,413201006,413201006,413201006,413201006)","1","1","(606201339,606201339,606201339,606201339,606201339,606201339)","10","1","(606201343,606201343,606201343,606201343,606201343,606201343)","10","(606201347,606201347,606201347,606201347,606201347,606201347)","10","(625200603,625200603,625200603,625200603,625200603,625200603)","10","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202538","601202538","0","2","(2)","50000","2","(11)","50000","2","(12)","50000","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202539","601202539","0","1","(412201006,412201006,412201006,412201006,412201006,412201006)","1","1","(606201340,606201340,606201340,606201340,606201340,606201340)","10","1","(606201344,606201344,606201344,606201344,606201344,606201344)","10","(606201348,606201348,606201348,606201348,606201348,606201348)","10","(625200602,625200602,625200602,625200602,625200602,625200602)","10","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202540","601202540","0","1","(606201340,606201340,606201340,606201340,606201340,606201340)","3","1","(606201344,606201344,606201344,606201344,606201344,606201344)","3","1","(606201348,606201348,606201348,606201348,606201348,606201348)","3","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202541","601202541","0","2","(12)","100000","1","(523200001,523200001,523200001,523200001,523200001,523200001)","5","1","(508200005,508200005,508200005,508200005,508200005,508200005)","5","(508200001,508200001,508200001,508200001,508200001,0,508200001)","10","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202542","601202542","0","2","(11)","500000","1","(501200050,501200050,501200050,501200050,501200050,501200050)","3","1","(517200410,517200410,517200410,517200410,517200410,517200410)","3","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202543","601202543","0","1","(625200603,625200603,625200603,625200603,625200603,625200603)","1","1","(601200505,601200505,601200505,601200505,601200505,601200505)","1","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202601","601202601","0","2","(2)","10000","2","(11)","10000","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202602","601202602","0","1","(606201338,606201338,606201338,606201338,606201338,606201338)","1","1","(606201342,606201342,606201342,606201342,606201342,606201342)","1","1","(606201346,606201346,606201346,606201346,606201346,606201346)","1","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202603","601202603","0","1","(606201340,606201340,606201340,606201340,606201340,606201340)","1","1","(606201344,606201344,606201344,606201344,606201344,606201344)","1","1","(606201348,606201348,606201348,606201348,606201348,606201348)","1","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202604","601202604","0","1","(606201339,606201339,606201339,606201339,606201339,606201339)","1","1","(606201343,606201343,606201343,606201343,606201343,606201343)","1","1","(606201347,606201347,606201347,606201347,606201347,606201347)","1","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202605","601202605","0","2","(2)","10000","2","(11)","10000","2","(12)","10000","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202606","601202606","0","1","(606201340,606201340,606201340,606201340,606201340,606201340)","1","1","(606201344,606201344,606201344,606201344,606201344,606201344)","1","1","(606201348,606201348,606201348,606201348,606201348,606201348)","1","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202607","601202607","0","2","(2)","50000","2","(11)","50000","2","(12)","50000","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202608","601202608","0","1","(601201603,601201603,601201603,601201603,601201603,601201603)","1","1","(601201604,601201604,601201604,601201604,601201604,601201604)","1","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202609","601202609","0","1","(606201338,606201338,606201338,606201338,606201338,606201338)","1","1","(606201342,606201342,606201342,606201342,606201342,606201342)","1","1","(606201346,606201346,606201346,606201346,606201346,606201346)","1","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601102612","601102612","0","1","(902100102,902100102,902100102,902100102,902100102,902100102)","5000","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601102613","601102613","0","1","(901100402,901100402,901100402,901100402,901100402,901100402)","5000","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601102614","601102614","0","1","(521100001,521100001,521100001,521100001,521100001,521100001)","5000","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601102615","601102615","0","1","(902100204,902100204,902100204,902100204,902100204,902100204)","100","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601102616","601102616","0","1","(901100504,901100504,901100504,901100504,901100504,901100504)","100","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601102617","601102617","0","1","(901100803,901100803,901100803,901100803,901100803,901100803)","100","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601102618","601102618","0","1","(901100604,901100604,901100604,901100604,901100604,901100604)","100","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601102619","601102619","0","1","(901100903,901100903,901100903,901100903,901100903,901100903)","100","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601102620","601102620","0","1","(902100303,902100303,902100303,902100303,902100303,902100303)","100","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601102621","601102621","0","1","(901100704,901100704,901100704,901100704,901100704,901100704)","100","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601102622","601102622","0","1","(901101003,901101003,901101003,901101003,901101003,901101003)","100","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601102623","601102623","0","1","(901100105,901100105,901100105,901100105,901100105,901100105)","100","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601102624","601102624","0","1","(901100305,901100305,901100305,901100305,901100305,901100305)","100","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601102625","601102625","0","1","(901100205,901100205,901100205,901100205,901100205,901100205)","100","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601102626","601102626","0","1","(606101305,606101305,606101305,606101305,606101305,606101305)","50","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601102627","601102627","0","1","(606101303,606101303,606101303,606101303,606101303,606101303)","50","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601102628","601102628","0","1","(606101304,606101304,606101304,606101304,606101304,606101304)","50","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601102629","601102629","0","1","(606101301,606101301,606101301,606101301,606101301,606101301)","50","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601102630","601102630","0","1","(606101302,606101302,606101302,606101302,606101302,606101302)","50","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601102631","601102631","0","1","(606101204,606101204,606101204,606101204,606101204,606101204)","50","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601102632","601102632","0","1","(606101214,606101214,606101214,606101214,606101214,606101214)","50","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601102633","601102633","0","1","(606101306,606101306,606101306,606101306,606101306,606101306)","50","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601102634","601102634","0","1","(604100305,604100305,604100305,604100305,604100305,604100305)","50","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202635","601202635","0","2","(20)","100","1","(602200604,602200604,602200604,602200604,602200604,602200604)","1","1","(602200605,602200605,602200605,602200605,602200605,602200605)","1","(602200606,602200606,602200606,602200606,602200606,602200606)","1","(601200505,601200505,601200505,601200505,601200505,601200505)","2","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202636","601202636","0","2","(20)","1000","1","(602200604,602200604,602200604,602200604,602200604,602200604)","5","1","(602200605,602200605,602200605,602200605,602200605,602200605)","5","(602200606,602200606,602200606,602200606,602200606,602200606)","5","(1301201406,1301201406,1301201406,1301201406,1301201406,1301201406)","1","(601200505,601200505,601200505,601200505,601200505,601200505)","5","(0)","0","(0)","0","(0)","0","(0)","0"
"601202637","601202637","0","2","(20)","5000","1","(602200604,602200604,602200604,602200604,602200604,602200604)","10","1","(602200605,602200605,602200605,602200605,602200605,602200605)","10","(602200606,602200606,602200606,602200606,602200606,602200606)","10","(1301201407,1301201407,1301201407,1301201407,1301201407,0,1301201407)","3","(601200506,601200506,601200506,601200506,601200506,601200506)","10","(0)","0","(0)","0","(0)","0","(0)","0"
"601202642","601202642","0","1","(508200002,508200002,508200002,508200002,508200002,508200002)","1","1","(606201339,606201339,606201339,606201339,606201339,606201339)","2","1","(625200603,625200603,625200603,625200603,625200603,625200603)","2","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202643","601202643","0","1","(523200002,523200002,523200002,523200002,523200002,523200002)","1","1","(606201328,606201328,606201328,606201328,606201328,606201328)","1","1","(625200602,625200602,625200602,625200602,625200602,625200602)","2","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202644","601202644","0","1","(602202340,602202340,602202340,602202340,602202340,602202340)","10","1","(601201602,601201602,601201602,601201602,601201602,601201602)","1","1","(601201601,601201601,601201601,601201601,601201601,601201601)","1","(601201603,601201603,601201603,601201603,601201603,601201603)","1","(601201604,601201604,601201604,601201604,601201604,601201604)","1","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202645","601202645","0","2","(20)","5000","1","(602200604,602200604,602200604,602200604,602200604,602200604)","10","1","(602200605,602200605,602200605,602200605,602200605,602200605)","10","(602200606,602200606,602200606,602200606,602200606,602200606)","10","(1301201407,1301201407,1301201407,1301201407,1301201407,0,1301201407)","33","(601200506,601200506,601200506,601200506,601200506,601200506)","10","(0)","0","(0)","0","(0)","0","(0)","0"
"601202646","601202646","0","1","(602202430,602202430,602202430,602202430,602202430,602202430)","15","1","(602202431,602202431,602202431,602202431,602202431,602202431)","15","1","(602202340,602202340,602202340,602202340,602202340,602202340)","15","(501200050,501200050,501200050,501200050,501200050,501200050)","10","(517200410,517200410,517200410,517200410,517200410,517200410)","10","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202647","601202647","0","1","(525200003,525200003,525200003,525200003,525200003,525200003)","2","1","(525200002,525200002,525200002,525200002,525200002,525200002)","6","1","(525200001,525200001,525200001,525200001,525200001,525200001)","12","(517200412,517200412,517200412,517200412,517200412,517200412)","5","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202648","601202648","0","1","(602202430,602202430,602202430,602202430,602202430,602202430)","15","1","(602202431,602202431,602202431,602202431,602202431,602202431)","15","1","(602202340,602202340,602202340,602202340,602202340,602202340)","15","(501200050,501200050,501200050,501200050,501200050,501200050)","10","(517200410,517200410,517200410,517200410,517200410,517200410)","10","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202649","601202649","0","1","(525200004,525200004,525200004,525200004,525200004,525200004)","1","1","(525200003,525200003,525200003,525200003,525200003,525200003)","2","1","(525200002,525200002,525200002,525200002,525200002,525200002)","10","(517200412,517200412,517200412,517200412,517200412,517200412)","5","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202650","601202650","0","1","(631230001,631230001,631230001,631230001,631230001,631230001)","1","1","(631231001,631231001,631231001,631231001,631231001,631231001)","1","1","(631232001,631232001,631232001,631232001,631232001,631232001)","1","(631233001,631233001,631233001,631233001,631233001,631233001)","1","(631234001,631234001,631234001,631234001,631234001,631234001)","1","(631235001,631235001,631235001,631235001,631235001,631235001)","1","(631236001,631236001,631236001,631236001,631236001,631236001)","1","(0)","0","(0)","0","(0)","0"
"601202651","601202651","0","1","(601201602,601201602,601201602,601201602,601201602,601201602)","1","1","(601201601,601201601,601201601,601201601,601201601,601201601)","1","1","(601201603,601201603,601201603,601201603,601201603,601201603)","1","(601201604,601201604,601201604,601201604,601201604,601201604)","1","(625200602,625200602,625200602,625200602,625200602,625200602)","1","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202652","601202652","0","1","(602202340,602202340,602202340,602202340,602202340,602202340)","5","1","(602202430,602202430,602202430,602202430,602202430,602202430)","5","1","(602202431,602202431,602202431,602202431,602202431,602202431)","5","(625200602,625200602,625200602,625200602,625200602,625200602)","2","(1301201586,1301201586,1301201586,1301201586,1301201586,1301201586)","1","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601102655","601102655","0","2","(12)","5000000","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202662","601202662","0","1","(140520001,140520001,140520001,140520001,140520001,140520001)","1","1","(625200602,625200602,625200602,625200602,625200602,625200602)","6","1","(606201339,606201339,606201339,606201339,606201339,606201339)","1","(606201343,606201343,606201343,606201343,606201343,606201343)","1","(606201347,606201347,606201347,606201347,606201347,606201347)","1","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202666","601202666","0","1","(606201303,606201303,606201303,606201303,606201303,606201303)","1","1","(606201304,606201304,606201304,606201304,606201304,606201304)","1","1","(606201305,606201305,606201305,606201305,606201305,606201305)","1","(625200602,625200602,625200602,625200602,625200602,625200602)","5","(523200002,523200002,523200002,523200002,523200002,523200002)","3","(508200006,508200006,508200006,508200006,508200006,508200006)","3","(601201601,601201601,601201601,601201601,601201601,601201601)","1","(601201602,601201602,601201602,601201602,601201602,601201602)","1","(601201603,601201603,601201603,601201603,601201603,601201603)","1","(601201604,601201604,601201604,601201604,601201604,601201604)","1"
