"Name","MonsterId","GroupId","NameSid","NameTitleSid","MonsterResourceID","BehaviourAiLink","MonColorGroupID","MonScale","Race","MonGrade","Level","MonType","MaxHP","PhysicalAttack","ReducePhysicalDef","MagicAttack","ReduceMagicDef","PhysicalDefense","MagicDefense","Accuracy","Dodge","Critical","AvoidCritical","CriticalOutcome","DefCriticalOutcome","MonAttackDamage","MonDefense","DefSmiteSkillDamage","DarkdefenseDamage","SkillDamage","DefSkillDamage","AtkAllDamage","DefAllDamage","StunPer","DefStunPer","KnockDownPer","DefKnockDownPer","SmiteBuffPer","DefSmiteBuffPer","DeBuffPer","DefDeBuffPer","CursePer","DefCursePer","AttackLuck","WalkSpeed","RunSpeed","FastRunSpeed","FiredefensePer","FrozendefensePer","LightningdefensePer","PoisondefensePer","HolydefensePer","DarkdefensePer","CombatPower","Exp","HpStack","PierceBody","UseAppear","FactionType","ViewRange","ActivityRange","TargetingType","CharacterTargetPriority","TargetValue","AttackDelayMin","AttackDelayMax","NormalAttackCntMin","NormalAttackCntMax","MonNormalAttack","MonAttack","AttackRate_0","AttackRate_1","AttackRate_2","AttackRate_3","MonNormalLongAttack","LongMonAttack","LongAttackRate_0","LongAttackRate_1","LongAttackRate_2","LongAttackRate_3","TraceGap","AttackRange","LongAttackRange","CapsuleHalfHeight","CapsuleRadius","HitConGrade","StateConGrade","MoveConGrade","SmiteBuffArmor","EffectBuffArmor","PartsRadius","MonsterFunctionData"
"208001109","208001109","0","3750771","0","500811","4000","0","1","0","2","128","1","28431","6531","0","6531","0","3777","3777","1983","1982","1378","1244","2632","2203","2534","3517","1406","0","908","703","0","0","343","294","392","294","0","0","343","294","294","294","0","85","350","350","-500","0","-100","0","230","230","107615","0","0","0","0","2","10000","10000","1","0","0","1.5","1.5","3","5","(10099010,10099020)","(10099030)","(100)","(0)","(0)","(0)","(10099040)","(10099140)","(0)","(0)","(0)","(0)","50","200","800","100","100","500","1000","500","0","0","0","0"
"208001110","208001110","0","3750771","0","500811","4000","0","1.5","0","2","128","1","28431","6531","0","6531","0","3777","3777","1983","1982","1378","1244","2632","2203","2534","3517","1406","0","908","703","0","0","343","294","392","294","0","0","343","294","294","294","0","85","350","350","-500","0","-100","0","230","230","107615","0","0","0","0","2","10000","10000","1","0","0","1","1","3","5","(10099010,10099020)","(10099130)","(100)","(0)","(0)","(0)","(10099040)","(10099140)","(0)","(0)","(0)","(0)","50","275","800","100","100","500","1000","500","0","0","0","0"
"208001111","208001111","0","3750772","0","500811","4000","0","2","0","3","129","1","90245","7020","0","7020","0","3814","3814","2003","2002","1388","1253","2651","2222","2559","3547","1418","0","956","709","0","0","350","300","400","300","0","0","350","300","300","300","0","85","350","350","-500","0","-100","0","230","230","108131","0","45123","0","0","2","10000","10000","1","0","0","1","1","2","3","(10099010,10099020)","(10099130)","(100)","(0)","(0)","(0)","(10099040)","(10099140)","(0)","(0)","(0)","(0)","50","350","800","100","100","1000","2000","2000","0","0","0","0"
"208001112","208001112","0","3750955","0","501981","4000","0","1","1","2","128","1","22745","6349","0","6349","0","3777","3777","1983","1982","1378","1244","2632","2203","2534","3517","1406","0","908","703","0","0","343","294","392","294","0","0","343","294","294","294","0","242","350","350","-250","0","0","1000","-500","500","107615","0","0","0","0","2","10000","5000","1","0","0","0.5","0.5","3","5","(10019010,10019020)","(10019030,10019040)","(50,50)","(50,50)","(50,50)","(50,50)","(10019010,10019020)","(0)","(0)","(0)","(0)","(0)","110","300","0","150","150","500","1000","500","0","0","0","0"
"208001113","208001113","0","3750956","0","501991","4000","100398","1.5","1","2","129","1","28802","6592","0","6592","0","3814","3814","2003","2002","1388","1253","2651","2222","2559","3547","1418","0","956","709","0","0","350","300","400","300","0","0","350","300","300","300","0","130","350","350","-250","0","0","1000","-500","500","108131","0","0","0","0","2","10000","5000","1","0","0","0.5","0.5","3","5","(10062010,10062020)","(10062030,10062040)","(50,50)","(50,50)","(50,50)","(50,50)","(10062010,10062020)","(0)","(0)","(0)","(0)","(0)","110","500","0","150","150","500","1000","500","0","0","0","0"
"208001114","208001114","0","3750957","0","500161","4000","0","1","4","2","128","1","28431","6531","0","6531","0","3777","3777","1983","1982","1378","1244","2632","2203","2534","3517","1406","0","908","703","0","0","343","294","392","294","0","0","343","294","294","294","0","130","350","350","0","-250","0","-500","1000","500","107615","0","0","0","1.666","2","10000","10000","1","0","0","0.5","0.5","3","5","(10022010,10022020)","(10022030,10022040,10022130)","(50,50,0)","(0,0,0)","(0,0,0)","(0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","250","0","130","100","500","1000","500","0","0","0","0"
"208001115","208001115","0","3750957","0","500171","4000","0","1","4","2","128","1","28431","6531","0","6531","0","3777","3777","1983","1982","1378","1244","2632","2203","2534","3517","1406","0","908","703","0","0","343","294","392","294","0","0","343","294","294","294","0","100","350","350","0","-250","0","-500","1000","500","107615","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","3","5","(10023010,10023020)","(10023030,10023120,10023130)","(100,0,0)","(0,0,0)","(0,0,0)","(0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","950","0","130","100","500","1000","500","0","0","0","0"
"208001116","208001116","0","3750958","0","500131","4000","0","1.3","4","3","129","1","90245","7020","0","7020","0","3814","3814","2003","2002","1388","1253","2651","2222","2559","3547","1418","0","956","709","0","0","350","300","400","300","0","0","350","300","300","300","0","98","350","350","0","-250","0","-500","1000","500","108131","0","45123","0","0","2","10000","10000","1","0","0","0.5","0.5","2","3","(10024010,10024020)","(10024030,10024040)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","440","0","150","100","1000","2000","2000","0","0","0","0"
"208001117","208001117","0","3740287","0","501411","4000","0","1.2","4","2","128","1","28431","6531","0","6531","0","3777","3777","1983","1982","1378","1244","2632","2203","2534","3517","1406","0","908","703","0","0","343","294","392","294","0","0","343","294","294","294","0","117","350","350","0","-250","0","-500","1000","500","107615","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","3","5","(10131010,10131020)","(10131030,10131040,10131130,10131140)","(25,25,25,25)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","410","0","130","130","500","1000","500","0","0","0","0"
"208001118","208001118","0","3740287","0","500141","4000","0","1.2","4","3","128","1","89084","6954","0","6954","0","3777","3777","1983","1982","1378","1244","2632","2203","2534","3517","1406","0","908","703","0","0","343","294","392","294","0","0","343","294","294","294","0","148","350","350","0","-250","0","-500","1000","500","107615","0","44542","0","0","2","10000","10000","1","0","0","0.5","0.5","2","3","(10025010,10025020)","(10025030,10025040,10025050,10025120,10025130,10025140)","(33,33,34)","(33,33,34)","(33,33,34)","(33,33,34)","(10025010,10025020)","(0)","(0)","(0)","(0)","(0)","110","410","0","160","100","1000","2000","2000","0","0","0","0"
"208001126","208001126","0","3701794","3700032","300321","4003","0","1","4","3","131","1","951233","7297","0","7297","0","3970","3970","2085","2084","1474","1331","2810","2307","533","3675","1506","0","1079","753","0","0","364","312","416","312","0","0","364","312","312","312","0","123","500","500","0","-250","0","-500","1000","500","110233","0","475617","0","0","1","10000","10000","1","0","0","0.5","0.5","1","2","(10132010)","(10132030)","(100)","(0)","(0)","(0)","(10132020)","(10132030)","(0)","(0)","(0)","(0)","50","200","800","100","100","1000","2000","2000","0","0","0","HideLv"
"208001127","208001127","0","3740285","0","501411","4000","0","1","4","2","131","1","30359","6853","0","6853","0","3970","3970","2085","2084","1474","1331","2810","2307","2666","3675","1506","0","1079","753","0","0","364","312","416","312","0","0","364","312","312","312","0","117","350","350","0","-250","0","-500","1000","500","110233","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","3","5","(10131010,10131020)","(10131030,10131040,10131130,10131140)","(25,25,25,25)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","350","0","130","130","500","1000","500","0","0","0","0"
"208001128","208001128","0","3740286","0","501411","4000","0","1.5","4","3","131","1","95123","7297","0","7297","0","3970","3970","2085","2084","1474","1331","2810","2307","2666","3675","1506","0","1079","753","0","0","364","312","416","312","0","0","364","312","312","312","0","117","350","350","0","-250","0","-500","1000","500","110233","0","47562","0","0","2","10000","10000","1","0","0","0.5","0.5","2","3","(10131010,10131020)","(10131030,10131040,10131130,10131140)","(25,25,25,25)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","500","0","130","130","1000","2000","2000","0","0","0","0"
"208001129","208001129","0","3740287","0","501411","4000","0","1.2","4","2","131","1","59705","6980","0","6980","0","3970","3970","2085","2084","1474","1331","2810","2307","2666","3675","1506","0","1079","753","0","0","364","312","416","312","0","0","364","312","312","312","0","117","350","350","0","-250","0","-500","1000","500","110233","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","3","5","(10131010,10131020)","(10131030,10131040,10131130,10131140)","(25,25,25,25)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","410","0","130","130","500","1000","500","0","0","0","0"
"208001130","208001130","0","3740248","0","300761","4000","0","1","4","4","131","1","1229722","7614","0","7614","0","3970","3970","2919","2084","1474","1331","2810","2307","2666","3675","1506","0","1079","753","0","0","364","312","416","312","0","0","364","312","312","312","0","128","500","500","0","-250","0","-500","1000","500","110233","0","40991","1","0","2","10000","10000","1","0","0","0.5","0.5","1","3","(10190010,10190020)","(10190030,10190040,10190050,10190910)","(25,25,25,25)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","250","0","130","100","2000","4000","4000","30","100","0","0"
"208001131","208001131","0","3740288","0","501781","4003","0","1","4","3","131","1","951233","7297","0","7297","0","3970","3970","2085","2084","1474","1331","2810","2307","533","3675","1506","0","1079","753","0","0","364","312","416","312","0","0","364","312","312","312","0","120","500","500","0","-250","0","-500","1000","500","110233","0","475617","0","0","1","10000","10000","1","0","0","0.5","0.5","1","2","(0)","(10229030,10229040)","(50,50)","(0,0)","(0,0)","(0,0)","(10229010,10229020)","(0)","(0)","(0)","(0)","(0)","50","200","0","130","100","1000","2000","2000","0","0","0","HideLv"
"208001132","208001132","0","3702245","0","300781","4003","0","1","4","3","131","1","951233","7297","0","7297","0","3970","3970","2085","2084","1474","1331","2810","2307","1333","3675","1506","0","1079","753","0","0","364","312","416","312","0","0","364","312","312","312","0","160","500","500","0","-250","0","-500","1000","500","110233","0","475617","0","0","1","10000","10000","1","0","0","0.5","0.5","1","2","(10179010,10179020)","(10179030,10179040)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","850","0","130","100","1000","3000","3000","0","0","0","HideLv"
"208001133","208001133","0","3720465","0","501791","4003","0","1","4","3","131","1","951233","7297","0","7297","0","3970","3970","2085","2084","1474","1331","2810","2307","1333","3675","1506","0","1079","753","0","0","364","312","416","312","0","0","364","312","312","312","0","120","500","500","0","-250","0","-500","1000","500","110233","0","475617","0","0","1","10000","10000","1","0","0","0.5","0.5","1","2","(10230010,10230020)","(10230030,10230040)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","200","0","130","100","1000","3000","3000","0","0","0","HideLv"
"208001134","208001134","0","3702613","3740266","300601","4000","0","1","4","3","131","1","95123","7297","0","7297","0","3970","3970","2085","2084","1474","1331","2810","2307","2666","3675","1506","0","1079","753","0","0","364","312","416","312","0","0","364","312","312","312","0","133","500","500","0","-250","0","-500","1000","500","110233","0","47562","0","0","2","10000","10000","1","0","0","0.5","0.5","2","3","(10181010,10181020)","(10181030,10181040,10181130,10181140)","(25,25,25,25)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","280","0","130","100","1000","2000","2000","0","0","0","0"
"208001135","208001135","0","3701946","3700040","300651","4000","0","1","4","3","131","1","95123","7297","0","7297","0","3970","3970","2085","2084","1474","1331","2810","2307","2666","3675","1506","0","1079","753","0","0","364","312","416","312","0","0","364","312","312","312","0","135","500","500","0","-250","0","-500","1000","500","110233","0","47562","0","0","2","10000","10000","1","0","0","0.5","0.5","2","3","(10154010,10154020)","(10154030,10154040)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","300","0","130","100","1000","2000","2000","0","0","0","0"
"208001136","208001136","0","3701945","3700038","300621","4000","0","1","4","3","131","1","95123","7297","0","7297","0","3970","3970","2085","2084","1474","1331","2810","2307","2666","3675","1506","0","1079","753","0","0","364","312","416","312","0","0","364","312","312","312","0","135","500","500","0","-250","0","-500","1000","500","110233","0","47562","0","0","2","10000","10000","1","0","0","0.5","0.5","2","3","(10157010,10157020)","(10157030,10157040)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","300","0","130","130","1000","2000","2000","0","0","0","0"
"208001137","208001137","0","3701737","0","300541","4003","0","1","4","3","131","1","951233","7297","0","7297","0","3970","3970","2085","2084","1474","1331","2810","2307","800","3675","1506","0","1079","753","0","0","364","312","416","312","0","0","364","312","312","312","0","150","500","500","0","-250","0","-500","1000","500","110233","0","475617","0","0","1","10000","10000","1","0","0","0.5","0.5","1","2","(10127010,10127020)","(10127030,10127040,10127910,10127130,10127140)","(20,20,20,20,20)","(0,0,0,0,0)","(0,0,0,0,0)","(0,0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","250","0","120","100","1000","2500","2500","0","0","0","HideLv"
"208001138","208001138","0","3701794","3700032","300321","4003","0","1","4","3","131","1","951233","7297","0","7297","0","3970","3970","2085","2084","1474","1331","2810","2307","1333","3675","1506","0","1079","753","0","0","364","312","416","312","0","0","364","312","312","312","0","123","500","500","0","-250","0","-500","1000","500","110233","0","475617","0","0","1","10000","10000","1","0","0","0.5","0.5","1","2","(10132010)","(10132030)","(100)","(0,0,0,0,0,0)","(0,0,0,0,0,0)","(0,0,0,0,0,0)","(10158040,10158050)","(10132030)","(0)","(0)","(0)","(0)","50","200","800","100","100","1000","3000","3000","0","0","0","HideLv"
"208001139","208001139","0","3750940","0","501261","4000","0","1","2","3","131","1","96073","7369","0","7369","0","4010","4010","2106","2105","1489","1344","2838","2330","2693","3712","1521","0","1090","761","0","0","364","312","416","312","0","0","364","312","312","312","0","100","350","350","1000","0","-500","500","-250","0","110233","0","48037","0","0","2","10000","5000","1","0","0","0.5","0.5","2","3","(10167010,10167020)","(10167030,10167040)","(50,50)","(50,50)","(50,50)","(50,50)","(10167010,10167020)","(0)","(0)","(0)","(0)","(0)","110","850","0","130","100","1000","2000","2000","0","0","0","GhostShader"
"208001140","208001140","0","3750941","0","500881","4000","0","1","2","1","131","1","30359","6853","0","6853","0","3970","3970","2085","2084","1474","1331","2810","2307","2666","3675","1506","0","1079","753","0","0","364","312","416","312","0","0","364","312","312","312","0","100","500","500","1000","0","-500","500","-250","0","110233","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","4","6","(10057010,10057020)","(10057130,10057140,10057050)","(40,40,20)","(0,0,0)","(0,0,0)","(0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","350","0","200","200","500","500","0","0","0","0","GhostShader"
"208001141","208001141","0","3702025","0","300991","2000","0","1","4","1","131","1","597051","6980","0","6980","0","3970","3970","2085","2084","1474","1331","2810","2307","267","3675","1506","0","1079","753","0","0","364","312","416","312","0","0","364","312","312","312","0","165","350","350","0","-250","0","-500","1000","500","110233","0","0","0","0","1","10000","10000","1","0","0","0.5","0.5","1","2","(10219010,10219020)","(10219030,10219040)","(70,30)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","300","0","130","130","500","500","0","0","0","0","0"
"208001142","208001142","0","3701946","3700040","300651","4003","0","1","4","3","131","1","951233","7297","0","7297","0","3970","3970","2085","2084","1474","1331","2810","2307","2666","3675","1506","0","1079","753","0","0","364","312","416","312","0","0","364","312","312","312","0","135","500","500","0","-250","0","-500","1000","500","110233","0","475617","0","0","1","10000","10000","1","0","0","0.5","0.5","1","2","(10154010,10154020)","(10154030,10154040)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","300","0","130","100","1000","2000","2000","0","0","0","0"
"208001143","208001143","0","3701945","3700038","300621","4003","0","1","4","3","131","1","951233","7297","0","7297","0","3970","3970","2085","2084","1474","1331","2810","2307","2666","3675","1506","0","1079","753","0","0","364","312","416","312","0","0","364","312","312","312","0","135","500","500","0","-250","0","-500","1000","500","110233","0","475617","0","0","1","10000","10000","1","0","0","0.5","0.5","1","2","(10157010,10157020)","(10157030,10157040)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","300","0","130","130","1000","2000","2000","0","0","0","0"
"208001144","208001144","0","3750966","3700115","501591","4000","0","1.5","3","4","138","1","1355434","8190","0","8190","0","4279","4279","3139","2241","1881","1701","3538","2505","2898","3955","1898","0","1508","949","0","0","413","354","472","354","0","0","413","354","354","354","0","161","500","500","500","-500","1000","-250","0","0","113292","0","45181","1","0","2","10000","5000","1","0","0","0.5","0.5","1","3","(10086010,10086020)","(10086030,10086040,10086050,10086060,10086910)","(25,25,25,25)","(25,25,25,25)","(25,25,25,25)","(25,25,25,25)","(10086010,10086020)","(0)","(0)","(0)","(0)","(0)","110","650","0","200","150","2000","4000","4000","30","100","0","0"
"208001145","208001145","0","3750842","0","501561","4000","0","1","3","1","138","1","33462","7371","0","7371","0","4279","4279","2242","2241","1881","1701","3538","2505","2898","3955","1898","0","1508","949","0","0","413","354","472","354","0","0","413","354","354","354","0","132","270","270","500","-500","1000","-250","0","0","113292","0","0","0","2.3","2","10000","10000","1","0","0","0.5","0.5","4","6","(10083010,10083020)","(10083030,10083040)","(50,50)","(0,0)","(0,0)","(0,0)","(10083010,10083020)","(0)","(0)","(0)","(0)","(0)","110","300","0","130","100","500","500","0","0","0","0","0"
"208001146","208001146","0","3750841","0","501571","4000","0","1","3","1","138","1","33462","7371","0","7371","0","4279","4279","2242","2241","1881","1701","3538","2505","2898","3955","1898","0","1508","949","0","0","413","354","472","354","0","0","413","354","354","354","0","199","270","270","500","-500","1000","-250","0","0","113292","0","0","0","2.3","2","10000","10000","1","0","0","0.5","0.5","4","6","(10084010)","(10084030,10084040)","(50,50)","(50,50)","(50,50)","(50,50)","(10084010)","(0)","(0)","(0)","(0)","(0)","110","850","0","130","100","500","500","0","0","0","0","0"
"208001147","208001147","0","3750843","0","501581","4000","0","1","3","1","138","1","33462","7371","0","7371","0","4279","4279","2242","2241","1881","1701","3538","2505","2898","3955","1898","0","1508","949","0","0","413","354","472","354","0","0","413","354","354","354","0","171","270","270","500","-500","1000","-250","0","0","113292","0","0","0","2.3","2","10000","10000","1","0","0","0.5","0.5","4","6","(10085010)","(10085030,10085040)","(50,50)","(50,50)","(50,50)","(50,50)","(10085010)","(0)","(0)","(0)","(0)","(0)","110","850","0","130","100","500","500","0","0","0","0","0"
"208001148","208001148","0","3750842","0","501561","4000","0","1","3","2","138","1","104848","7849","0","7849","0","4279","4279","2242","2241","1881","1701","3538","2505","2898","3955","1898","0","1508","949","0","0","413","354","472","354","0","0","413","354","354","354","0","132","270","270","500","-500","1000","-250","0","0","113292","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","3","5","(10083010,10083020)","(10083030,10083040)","(50,50)","(0,0)","(0,0)","(0,0)","(10083010,10083020)","(0)","(0)","(0)","(0)","(0)","110","300","0","130","100","500","1000","500","0","0","0","0"
"208001149","208001149","0","3750841","0","501571","4000","0","1","3","2","138","1","104848","7849","0","7849","0","4279","4279","2242","2241","1881","1701","3538","2505","2898","3955","1898","0","1508","949","0","0","413","354","472","354","0","0","413","354","354","354","0","199","270","270","500","-500","1000","-250","0","0","113292","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","3","5","(10084010)","(10084030,10084040,10084130)","(50,50)","(50,50)","(50,50)","(50,50)","(10084010)","(0)","(0)","(0)","(0)","(0)","110","850","0","130","100","500","1000","500","0","0","0","0"
"208001150","208001150","0","3750843","0","501581","4000","0","1","3","2","138","1","104848","7849","0","7849","0","4279","4279","2242","2241","1881","1701","3538","2505","2898","3955","1898","0","1508","949","0","0","413","354","472","354","0","0","413","354","354","354","0","171","270","270","500","-500","1000","-250","0","0","113292","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","3","5","(10085010)","(10085030,10085040,10085910)","(50,50)","(50,50)","(50,50)","(50,50)","(10085010)","(0)","(0)","(0)","(0)","(0)","110","850","0","130","100","500","1000","500","0","0","0","0"
"208001151","208001151","0","3702026","0","300671","4003","0","1","4","3","138","1","1048476","7849","0","7849","0","4279","4279","2242","2241","1881","1701","3538","2505","580","3955","1898","0","1508","949","0","0","413","354","472","354","0","0","413","354","354","354","0","120","500","500","0","-250","0","-500","1000","500","113292","0","524238","0","0","1","10000","10000","1","0","0","0.5","0.5","1","2","(10184010,10184020)","(10184030,10184040,10184050)","(35,35,30)","(0,0,0)","(0,0,0)","(0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","200","0","130","100","1000","2000","2000","0","0","0","HideLv"
"208002000","208002000","0","3740287","0","501411","4000","0","1.2","4","2","140","1","35235","7666","0","7666","0","4455","4455","2331","2332","2113","1912","3955","2618","3031","4116","2058","0","1753","1029","0","0","427","366","488","366","0","0","427","366","366","366","0","117","350","350","0","-250","0","-500","1000","500","116412","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","3","5","(10131010,10131020)","(10131030,10131040,10131130,10131140)","(25,25,25,25)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","410","0","130","130","500","1000","500","0","0","0","0"
"208002001","208002001","0","3740287","0","500051","4000","0","1.2","4","3","140","1","110403","8163","0","8163","0","4455","4455","2331","2332","2113","1912","3955","2618","3031","4116","2058","0","1753","1029","0","0","427","366","488","366","0","0","427","366","366","366","0","150","350","350","0","-250","0","-500","1000","500","116412","0","55202","0","0","2","10000","10000","1","0","0","0.5","0.5","2","3","(10029010,10029020)","(10029030,10029040,10029130)","(50,50)","(50,50)","(50,50)","(50,50)","(10029010,10029020)","(0)","(0)","(0)","(0)","(0)","110","950","0","130","100","1000","2000","2000","0","0","0","0"
"209001001","209001001","0","601442","0","501411","4000","0","1.2","4","3","140","1","115761","8786","0","8786","0","4887","4887","2496","2496","2223","2012","3796","2758","3440","4676","2338","0","1853","1169","0","0","488","427","549","427","0","0","488","427","427","427","0","117","350","350","0","-250","0","-500","1000","500","116412","0","57881","0","0","2","50000","50000","1","0","0","0.5","0.5","2","3","(10131010,10131020)","(10131030,10131040,10131130,10131140)","(25,25,25,25)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","410","0","130","130","1000","2000","2000","0","0","0","0"
"209001002","209001002","0","601443","0","501411","4000","0","1.2","4","3","140","1","115761","8786","0","8786","0","4887","4887","2496","2496","2223","2012","3796","2758","3440","4676","2338","0","1853","1169","0","0","488","427","549","427","0","0","488","427","427","427","0","117","350","350","0","-250","0","-500","1000","500","116412","0","57881","0","0","2","50000","50000","1","0","0","0.5","0.5","2","3","(10131010,10131020)","(10131030,10131040,10131130,10131140)","(25,25,25,25)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","410","0","130","130","1000","2000","2000","0","0","0","0"
"209001003","209001003","0","3740285","0","500081","4000","0","1","4","1","140","1","36945","8251","0","8251","0","4887","4887","2496","2496","2223","2012","3796","2758","3440","4676","2338","0","1853","1169","0","0","488","427","549","427","0","0","488","427","427","427","0","100","350","350","0","-250","0","-500","1000","500","116412","0","0","0","0","2","50000","50000","1","0","0","0.5","0.5","4","6","(10131010,10131020)","(10131030,10131040)","(50,50)","(50,50)","(50,50)","(50,50)","(10131010,10131020)","(0)","(0)","(0)","(0)","(0)","110","300","0","130","130","500","500","0","0","0","0","0"
"209001004","209001004","0","3740285","0","501411","4000","0","1","4","1","140","1","36945","8251","0","8251","0","4887","4887","2496","2496","2223","2012","3796","2758","3440","4676","2338","0","1853","1169","0","0","488","427","549","427","0","0","488","427","427","427","0","117","350","350","0","-250","0","-500","1000","500","116412","0","0","0","0","2","50000","50000","1","0","0","0.5","0.5","4","6","(10131010,10131020)","(10131030,10131040,10131130,10131140)","(25,25,25,25)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","350","0","130","130","500","500","0","0","0","0","0"
"209001005","209001005","0","3740285","0","501411","4000","0","1","4","1","140","1","36945","8251","0","8251","0","4887","4887","2496","2496","2223","2012","3796","2758","3440","4676","2338","0","1853","1169","0","0","488","427","549","427","0","0","488","427","427","427","0","117","350","350","0","-250","0","-500","1000","500","116412","0","0","0","1.267","2","50000","50000","1","0","0","0.5","0.5","4","6","(10131010,10131020)","(10131030,10131040,10131130,10131140)","(25,25,25,25)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","350","0","130","130","500","500","0","0","0","0","0"
"209001101","209001101","0","3701746","0","300441","4003","0","1","4","3","140","1","3817650","9550","0","9550","0","4887","4887","3245","2496","2223","2012","3796","2758","3440","4676","2338","0","1853","1169","0","0","488","427","549","427","0","0","488","427","427","427","0","126","500","500","0","-250","0","-500","1000","500","116412","0","477206","0","0","1","50000","50000","1","0","0","0.5","0.5","1","2","(10158010,10158020)","(10158030,10158040,10158050,10158060,10158070,10158910)","(20,20,15,15,15,15)","(20,20,15,15,15,15)","(20,20,15,15,15,15)","(20,20,15,15,15,15)","(10158010,10158020)","(0)","(0)","(0)","(0)","(0)","110","250","800","120","100","1000","2000","2000","0","0","0","HideLv"
"209001102","209001102","0","601445","0","502571","4000","0","0.7","2","3","140","1","213788","9168","0","9168","0","4887","4887","2995","2496","2223","2012","3796","2758","3440","4676","2338","0","1853","1169","0","0","488","427","549","427","0","0","488","427","427","427","0","192","700","700","1000","0","-500","500","-250","0","116412","0","53447","0","0","2","50000","50000","1","0","0","0.5","0.5","2","3","(10304010,10304020,10304030)","(0)","(0)","(0)","(0)","(0)","(10304010,10304020,10304030)","(0)","(0)","(0)","(0)","(0)","110","330","1000","250","250","1000","2000","2000","0","0","0","0"
"209001201","209001201","0","3701737","0","300541","4003","0","1","4","3","130","1","209080","6755","0","6755","0","4307","4307","2205","2205","1514","1368","2640","2405","2909","3745","1498","0","886","749","0","0","408","357","459","357","0","0","408","357","357","357","0","150","500","500","0","-250","0","-500","1000","500","110165","0","0","0","0","1","50000","50000","1","0","0","0.5","0.5","1","2","(10127010,10127020)","(10127030,10127040,10127910,10127130,10127140)","(20,20,20,20,20)","(0,0,0,0,0)","(0,0,0,0,0)","(0,0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","250","0","120","100","1000","2000","2000","0","0","0","HideLv"
"209001202","209001202","0","3702324","0","300771","4003","0","1","4","3","130","1","209080","6755","0","6755","0","4307","4307","2205","2205","1514","1368","2640","2405","2909","3745","1498","0","886","749","0","0","408","357","459","357","0","0","408","357","357","357","0","157","500","500","0","-250","0","-500","1000","500","110165","0","0","0","0","1","50000","50000","1","0","0","0.5","0.5","1","2","(10202010,10202020)","(10202030,10202040,10202050,10202130,10202140,10202150)","(20,20,20,20,10,10)","(0,0,0,0,0,0)","(0,0,0,0,0,0)","(0,0,0,0,0,0)","(10202010,10202020)","(0)","(0)","(0)","(0)","(0)","50","250","0","150","150","1000","2000","2000","0","0","0","HideLv"
