"Name","UniqueID","BloodSetID","BloodLevel","TrainingCost_Spirit","Blood1_Training_NeedUse01Id","Blood1_Training_NeedItem01Count","Blood1_Training_NeedUse02Id","Blood1_Training_NeedItem02Count","Blood2_Training_NeedUse01Id","Blood2_Training_NeedItem01Count","Blood2_Training_NeedUse02Id","Blood2_Training_NeedItem02Count","Blood3_Training_NeedUse01Id","Blood3_Training_NeedItem01Count","Blood3_Training_NeedUse02Id","Blood3_Training_NeedItem02Count","Blood4_Training_NeedUse01Id","Blood4_Training_NeedItem01Count","Blood4_Training_NeedUse02Id","Blood4_Training_NeedItem02Count","TrainingChanceSuccess","TrainingChanceFail","TrainingChanceCriticalFail","Blood1_AttributeType","Blood1_AttributeValue","Blood2_AttributeType","Blood2_AttributeValue","Blood3_AttributeType","Blood3_AttributeValue","Blood4_AttributeType","Blood4_AttributeValue","HardTraining_ForcePanelLevel"
"5002076","5002076","5002","76","800000","517000105","9","501000050","14","517000205","9","501000050","14","517000305","9","501000050","14","517000405","9","501000050","14","10000","0","0","28","304","29","304","30","608","42","608","16"
"5002077","5002077","5002","77","800000","517000105","9","501000050","14","517000205","9","501000050","14","517000305","9","501000050","14","517000405","9","501000050","14","10000","0","0","28","308","29","308","30","616","42","616","16"
"5002078","5002078","5002","78","800000","517000105","9","501000050","14","517000205","9","501000050","14","517000305","9","501000050","14","517000405","9","501000050","14","10000","0","0","28","312","29","312","30","624","42","624","16"
"5002079","5002079","5002","79","800000","517000105","9","501000050","14","517000205","9","501000050","14","517000305","9","501000050","14","517000405","9","501000050","14","10000","0","0","28","316","29","316","30","632","42","632","16"
"5002080","5002080","5002","80","800000","517000105","9","501000050","14","517000205","9","501000050","14","517000305","9","501000050","14","517000405","9","501000050","14","10000","0","0","28","320","29","320","30","640","42","640","16"
"5002081","5002081","5002","81","900000","517000105","12","501000050","17","517000205","12","501000050","17","517000305","12","501000050","17","517000405","12","501000050","17","10000","0","0","28","324","29","324","30","648","42","648","17"
"5002082","5002082","5002","82","900000","517000105","12","501000050","17","517000205","12","501000050","17","517000305","12","501000050","17","517000405","12","501000050","17","10000","0","0","28","328","29","328","30","656","42","656","17"
"5002083","5002083","5002","83","900000","517000105","12","501000050","17","517000205","12","501000050","17","517000305","12","501000050","17","517000405","12","501000050","17","10000","0","0","28","332","29","332","30","664","42","664","17"
"5002084","5002084","5002","84","900000","517000105","12","501000050","17","517000205","12","501000050","17","517000305","12","501000050","17","517000405","12","501000050","17","10000","0","0","28","336","29","336","30","672","42","672","17"
"5002085","5002085","5002","85","900000","517000105","12","501000050","17","517000205","12","501000050","17","517000305","12","501000050","17","517000405","12","501000050","17","10000","0","0","28","340","29","340","30","680","42","680","17"
"5002086","5002086","5002","86","1000000","517000105","15","501000050","20","517000205","15","501000050","20","517000305","15","501000050","20","517000405","15","501000050","20","10000","0","0","28","344","29","344","30","688","42","688","18"
"5002087","5002087","5002","87","1000000","517000105","15","501000050","20","517000205","15","501000050","20","517000305","15","501000050","20","517000405","15","501000050","20","10000","0","0","28","348","29","348","30","696","42","696","18"
"5002088","5002088","5002","88","1000000","517000105","15","501000050","20","517000205","15","501000050","20","517000305","15","501000050","20","517000405","15","501000050","20","10000","0","0","28","352","29","352","30","704","42","704","18"
"5002089","5002089","5002","89","1000000","517000105","15","501000050","20","517000205","15","501000050","20","517000305","15","501000050","20","517000405","15","501000050","20","10000","0","0","28","356","29","356","30","712","42","712","18"
"5002090","5002090","5002","90","1000000","517000105","15","501000050","20","517000205","15","501000050","20","517000305","15","501000050","20","517000405","15","501000050","20","10000","0","0","28","360","29","360","30","720","42","720","18"
"5002091","5002091","5002","91","1100000","517000105","18","501000050","23","517000205","18","501000050","23","517000305","18","501000050","23","517000405","18","501000050","23","10000","0","0","28","364","29","364","30","728","42","728","19"
"5002092","5002092","5002","92","1100000","517000105","18","501000050","23","517000205","18","501000050","23","517000305","18","501000050","23","517000405","18","501000050","23","10000","0","0","28","368","29","368","30","736","42","736","19"
"5002093","5002093","5002","93","1100000","517000105","18","501000050","23","517000205","18","501000050","23","517000305","18","501000050","23","517000405","18","501000050","23","10000","0","0","28","372","29","372","30","744","42","744","19"
"5002094","5002094","5002","94","1100000","517000105","18","501000050","23","517000205","18","501000050","23","517000305","18","501000050","23","517000405","18","501000050","23","10000","0","0","28","376","29","376","30","752","42","752","19"
"5002095","5002095","5002","95","1100000","517000105","18","501000050","23","517000205","18","501000050","23","517000305","18","501000050","23","517000405","18","501000050","23","10000","0","0","28","380","29","380","30","760","42","760","19"
"5002096","5002096","5002","96","1200000","517000105","21","501000050","26","517000205","21","501000050","26","517000305","21","501000050","26","517000405","21","501000050","26","10000","0","0","28","384","29","384","30","768","42","768","20"
"5002097","5002097","5002","97","1200000","517000105","21","501000050","26","517000205","21","501000050","26","517000305","21","501000050","26","517000405","21","501000050","26","10000","0","0","28","388","29","388","30","776","42","776","20"
"5002098","5002098","5002","98","1200000","517000105","21","501000050","26","517000205","21","501000050","26","517000305","21","501000050","26","517000405","21","501000050","26","10000","0","0","28","392","29","392","30","784","42","784","20"
"5002099","5002099","5002","99","1200000","517000105","21","501000050","26","517000205","21","501000050","26","517000305","21","501000050","26","517000405","21","501000050","26","10000","0","0","28","396","29","396","30","792","42","792","20"
"5002100","5002100","5002","100","1200000","517000105","21","501000050","26","517000205","21","501000050","26","517000305","21","501000050","26","517000405","21","501000050","26","10000","0","0","28","400","29","400","30","800","42","800","20"
"5003000","5003000","5003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","0","22","0","1","0","6","0","31","0","1"
"5003001","5003001","5003","1","100","517000101","1","0","0","517000201","1","0","0","517000301","1","0","0","517000401","1","0","0","10000","0","0","22","9","1","100","6","25","31","8","1"
"5003002","5003002","5003","2","100","517000101","1","0","0","517000201","1","0","0","517000301","1","0","0","517000401","1","0","0","10000","0","0","22","18","1","200","6","50","31","16","1"
"5003003","5003003","5003","3","100","517000101","1","0","0","517000201","1","0","0","517000301","1","0","0","517000401","1","0","0","10000","0","0","22","27","1","300","6","75","31","24","1"
"5003004","5003004","5003","4","100","517000101","1","0","0","517000201","1","0","0","517000301","1","0","0","517000401","1","0","0","10000","0","0","22","36","1","400","6","100","31","32","1"
"5003005","5003005","5003","5","100","517000101","1","0","0","517000201","1","0","0","517000301","1","0","0","517000401","1","0","0","10000","0","0","22","45","1","500","6","125","31","40","1"
"5003006","5003006","5003","6","200","517000102","1","0","0","517000202","1","0","0","517000302","1","0","0","517000402","1","0","0","10000","0","0","22","54","1","600","6","150","31","48","2"
"5003007","5003007","5003","7","200","517000102","1","0","0","517000202","1","0","0","517000302","1","0","0","517000402","1","0","0","10000","0","0","22","63","1","700","6","175","31","56","2"
"5003008","5003008","5003","8","200","517000102","1","0","0","517000202","1","0","0","517000302","1","0","0","517000402","1","0","0","10000","0","0","22","72","1","800","6","200","31","64","2"
"5003009","5003009","5003","9","200","517000102","1","0","0","517000202","1","0","0","517000302","1","0","0","517000402","1","0","0","10000","0","0","22","81","1","900","6","225","31","72","2"
"5003010","5003010","5003","10","200","517000102","1","0","0","517000202","1","0","0","517000302","1","0","0","517000402","1","0","0","10000","0","0","22","90","1","1000","6","250","31","80","2"
"5003011","5003011","5003","11","500","517000102","4","0","0","517000202","4","0","0","517000302","4","0","0","517000402","4","0","0","10000","0","0","22","99","1","1100","6","275","31","88","3"
"5003012","5003012","5003","12","500","517000102","4","0","0","517000202","4","0","0","517000302","4","0","0","517000402","4","0","0","10000","0","0","22","108","1","1200","6","300","31","96","3"
"5003013","5003013","5003","13","500","517000102","4","0","0","517000202","4","0","0","517000302","4","0","0","517000402","4","0","0","10000","0","0","22","117","1","1300","6","325","31","104","3"
"5003014","5003014","5003","14","500","517000102","4","0","0","517000202","4","0","0","517000302","4","0","0","517000402","4","0","0","10000","0","0","22","126","1","1400","6","350","31","112","3"
"5003015","5003015","5003","15","500","517000102","4","0","0","517000202","4","0","0","517000302","4","0","0","517000402","4","0","0","10000","0","0","22","135","1","1500","6","375","31","120","3"
"5003016","5003016","5003","16","1000","517000103","3","0","0","517000203","3","0","0","517000303","3","0","0","517000403","3","0","0","10000","0","0","22","144","1","1600","6","400","31","128","4"
"5003017","5003017","5003","17","1000","517000103","3","0","0","517000203","3","0","0","517000303","3","0","0","517000403","3","0","0","10000","0","0","22","153","1","1700","6","425","31","136","4"
"5003018","5003018","5003","18","1000","517000103","3","0","0","517000203","3","0","0","517000303","3","0","0","517000403","3","0","0","10000","0","0","22","162","1","1800","6","450","31","144","4"
"5003019","5003019","5003","19","1000","517000103","3","0","0","517000203","3","0","0","517000303","3","0","0","517000403","3","0","0","10000","0","0","22","171","1","1900","6","475","31","152","4"
"5003020","5003020","5003","20","1000","517000103","3","0","0","517000203","3","0","0","517000303","3","0","0","517000403","3","0","0","10000","0","0","22","180","1","2000","6","500","31","160","4"
"5003021","5003021","5003","21","2000","517000103","6","0","0","517000203","6","0","0","517000303","6","0","0","517000403","6","0","0","10000","0","0","22","189","1","2100","6","525","31","168","5"
"5003022","5003022","5003","22","2000","517000103","6","0","0","517000203","6","0","0","517000303","6","0","0","517000403","6","0","0","10000","0","0","22","198","1","2200","6","550","31","176","5"
"5003023","5003023","5003","23","2000","517000103","6","0","0","517000203","6","0","0","517000303","6","0","0","517000403","6","0","0","10000","0","0","22","207","1","2300","6","575","31","184","5"
"5003024","5003024","5003","24","2000","517000103","6","0","0","517000203","6","0","0","517000303","6","0","0","517000403","6","0","0","10000","0","0","22","216","1","2400","6","600","31","192","5"
"5003025","5003025","5003","25","2000","517000103","6","0","0","517000203","6","0","0","517000303","6","0","0","517000403","6","0","0","10000","0","0","22","225","1","2500","6","625","31","200","5"
"5003026","5003026","5003","26","2000","517000103","12","0","0","517000203","12","0","0","517000303","12","0","0","517000403","12","0","0","10000","0","0","22","234","1","2600","6","650","31","208","6"
"5003027","5003027","5003","27","2000","517000103","12","0","0","517000203","12","0","0","517000303","12","0","0","517000403","12","0","0","10000","0","0","22","243","1","2700","6","675","31","216","6"
"5003028","5003028","5003","28","2000","517000103","12","0","0","517000203","12","0","0","517000303","12","0","0","517000403","12","0","0","10000","0","0","22","252","1","2800","6","700","31","224","6"
"5003029","5003029","5003","29","2000","517000103","12","0","0","517000203","12","0","0","517000303","12","0","0","517000403","12","0","0","10000","0","0","22","261","1","2900","6","725","31","232","6"
"5003030","5003030","5003","30","2000","517000103","12","0","0","517000203","12","0","0","517000303","12","0","0","517000403","12","0","0","10000","0","0","22","270","1","3000","6","750","31","240","6"
"5003031","5003031","5003","31","10000","517000104","6","0","0","517000204","6","0","0","517000304","6","0","0","517000404","6","0","0","10000","0","0","22","279","1","3100","6","775","31","248","7"
"5003032","5003032","5003","32","10000","517000104","6","0","0","517000204","6","0","0","517000304","6","0","0","517000404","6","0","0","10000","0","0","22","288","1","3200","6","800","31","256","7"
"5003033","5003033","5003","33","10000","517000104","6","0","0","517000204","6","0","0","517000304","6","0","0","517000404","6","0","0","10000","0","0","22","297","1","3300","6","825","31","264","7"
"5003034","5003034","5003","34","10000","517000104","6","0","0","517000204","6","0","0","517000304","6","0","0","517000404","6","0","0","10000","0","0","22","306","1","3400","6","850","31","272","7"
"5003035","5003035","5003","35","10000","517000104","6","0","0","517000204","6","0","0","517000304","6","0","0","517000404","6","0","0","10000","0","0","22","315","1","3500","6","875","31","280","7"
"5003036","5003036","5003","36","50000","517000104","9","0","0","517000204","9","0","0","517000304","9","0","0","517000404","9","0","0","10000","0","0","22","324","1","3600","6","900","31","288","8"
"5003037","5003037","5003","37","50000","517000104","9","0","0","517000204","9","0","0","517000304","9","0","0","517000404","9","0","0","10000","0","0","22","333","1","3700","6","925","31","296","8"
"5003038","5003038","5003","38","50000","517000104","9","0","0","517000204","9","0","0","517000304","9","0","0","517000404","9","0","0","10000","0","0","22","342","1","3800","6","950","31","304","8"
"5003039","5003039","5003","39","50000","517000104","9","0","0","517000204","9","0","0","517000304","9","0","0","517000404","9","0","0","10000","0","0","22","351","1","3900","6","975","31","312","8"
"5003040","5003040","5003","40","50000","517000104","9","0","0","517000204","9","0","0","517000304","9","0","0","517000404","9","0","0","10000","0","0","22","360","1","4000","6","1000","31","320","8"
"5003041","5003041","5003","41","100000","517000104","9","0","0","517000204","9","0","0","517000304","9","0","0","517000404","9","0","0","10000","0","0","22","369","1","4100","6","1025","31","328","9"
"5003042","5003042","5003","42","100000","517000104","9","0","0","517000204","9","0","0","517000304","9","0","0","517000404","9","0","0","10000","0","0","22","378","1","4200","6","1050","31","336","9"
"5003043","5003043","5003","43","100000","517000104","9","0","0","517000204","9","0","0","517000304","9","0","0","517000404","9","0","0","10000","0","0","22","387","1","4300","6","1075","31","344","9"
"5003044","5003044","5003","44","100000","517000104","9","0","0","517000204","9","0","0","517000304","9","0","0","517000404","9","0","0","10000","0","0","22","396","1","4400","6","1100","31","352","9"
"5003045","5003045","5003","45","100000","517000104","9","0","0","517000204","9","0","0","517000304","9","0","0","517000404","9","0","0","10000","0","0","22","405","1","4500","6","1125","31","360","9"
"5003046","5003046","5003","46","200000","517000104","12","0","0","517000204","12","0","0","517000304","12","0","0","517000404","12","0","0","10000","0","0","22","414","1","4600","6","1150","31","368","10"
"5003047","5003047","5003","47","200000","517000104","12","0","0","517000204","12","0","0","517000304","12","0","0","517000404","12","0","0","10000","0","0","22","423","1","4700","6","1175","31","376","10"
"5003048","5003048","5003","48","200000","517000104","12","0","0","517000204","12","0","0","517000304","12","0","0","517000404","12","0","0","10000","0","0","22","432","1","4800","6","1200","31","384","10"
"5003049","5003049","5003","49","200000","517000104","12","0","0","517000204","12","0","0","517000304","12","0","0","517000404","12","0","0","10000","0","0","22","441","1","4900","6","1225","31","392","10"
"5003050","5003050","5003","50","200000","517000104","12","0","0","517000204","12","0","0","517000304","12","0","0","517000404","12","0","0","10000","0","0","22","450","1","5000","6","1250","31","400","10"
"5003051","5003051","5003","51","300000","517000104","20","501000050","4","517000204","20","501000050","4","517000304","20","501000050","4","517000404","20","501000050","4","10000","0","0","22","459","1","5100","6","1275","31","408","11"
"5003052","5003052","5003","52","300000","517000104","20","501000050","4","517000204","20","501000050","4","517000304","20","501000050","4","517000404","20","501000050","4","10000","0","0","22","468","1","5200","6","1300","31","416","11"
"5003053","5003053","5003","53","300000","517000104","20","501000050","4","517000204","20","501000050","4","517000304","20","501000050","4","517000404","20","501000050","4","10000","0","0","22","477","1","5300","6","1325","31","424","11"
"5003054","5003054","5003","54","300000","517000104","20","501000050","4","517000204","20","501000050","4","517000304","20","501000050","4","517000404","20","501000050","4","10000","0","0","22","486","1","5400","6","1350","31","432","11"
"5003055","5003055","5003","55","300000","517000104","20","501000050","4","517000204","20","501000050","4","517000304","20","501000050","4","517000404","20","501000050","4","10000","0","0","22","495","1","5500","6","1375","31","440","11"
"5003056","5003056","5003","56","400000","517000104","24","501000050","6","517000204","24","501000050","6","517000304","24","501000050","6","517000404","24","501000050","6","10000","0","0","22","504","1","5600","6","1400","31","448","12"
"5003057","5003057","5003","57","400000","517000104","24","501000050","6","517000204","24","501000050","6","517000304","24","501000050","6","517000404","24","501000050","6","10000","0","0","22","513","1","5700","6","1425","31","456","12"
"5003058","5003058","5003","58","400000","517000104","24","501000050","6","517000204","24","501000050","6","517000304","24","501000050","6","517000404","24","501000050","6","10000","0","0","22","522","1","5800","6","1450","31","464","12"
"5003059","5003059","5003","59","400000","517000104","24","501000050","6","517000204","24","501000050","6","517000304","24","501000050","6","517000404","24","501000050","6","10000","0","0","22","531","1","5900","6","1475","31","472","12"
"5003060","5003060","5003","60","400000","517000104","24","501000050","6","517000204","24","501000050","6","517000304","24","501000050","6","517000404","24","501000050","6","10000","0","0","22","540","1","6000","6","1500","31","480","12"
"5003061","5003061","5003","61","500000","517000105","3","501000050","8","517000205","3","501000050","8","517000305","3","501000050","8","517000405","3","501000050","8","10000","0","0","22","549","1","6100","6","1525","31","488","13"
"5003062","5003062","5003","62","500000","517000105","3","501000050","8","517000205","3","501000050","8","517000305","3","501000050","8","517000405","3","501000050","8","10000","0","0","22","558","1","6200","6","1550","31","496","13"
"5003063","5003063","5003","63","500000","517000105","3","501000050","8","517000205","3","501000050","8","517000305","3","501000050","8","517000405","3","501000050","8","10000","0","0","22","567","1","6300","6","1575","31","504","13"
"5003064","5003064","5003","64","500000","517000105","3","501000050","8","517000205","3","501000050","8","517000305","3","501000050","8","517000405","3","501000050","8","10000","0","0","22","576","1","6400","6","1600","31","512","13"
"5003065","5003065","5003","65","500000","517000105","3","501000050","8","517000205","3","501000050","8","517000305","3","501000050","8","517000405","3","501000050","8","10000","0","0","22","585","1","6500","6","1625","31","520","13"
"5003066","5003066","5003","66","600000","517000105","5","501000050","10","517000205","5","501000050","10","517000305","5","501000050","10","517000405","5","501000050","10","10000","0","0","22","594","1","6600","6","1650","31","528","14"
"5003067","5003067","5003","67","600000","517000105","5","501000050","10","517000205","5","501000050","10","517000305","5","501000050","10","517000405","5","501000050","10","10000","0","0","22","603","1","6700","6","1675","31","536","14"
"5003068","5003068","5003","68","600000","517000105","5","501000050","10","517000205","5","501000050","10","517000305","5","501000050","10","517000405","5","501000050","10","10000","0","0","22","612","1","6800","6","1700","31","544","14"
"5003069","5003069","5003","69","600000","517000105","5","501000050","10","517000205","5","501000050","10","517000305","5","501000050","10","517000405","5","501000050","10","10000","0","0","22","621","1","6900","6","1725","31","552","14"
"5003070","5003070","5003","70","600000","517000105","5","501000050","10","517000205","5","501000050","10","517000305","5","501000050","10","517000405","5","501000050","10","10000","0","0","22","630","1","7000","6","1750","31","560","14"
"5003071","5003071","5003","71","700000","517000105","7","501000050","12","517000205","7","501000050","12","517000305","7","501000050","12","517000405","7","501000050","12","10000","0","0","22","639","1","7100","6","1775","31","568","15"
"5003072","5003072","5003","72","700000","517000105","7","501000050","12","517000205","7","501000050","12","517000305","7","501000050","12","517000405","7","501000050","12","10000","0","0","22","648","1","7200","6","1800","31","576","15"
"5003073","5003073","5003","73","700000","517000105","7","501000050","12","517000205","7","501000050","12","517000305","7","501000050","12","517000405","7","501000050","12","10000","0","0","22","657","1","7300","6","1825","31","584","15"
"5003074","5003074","5003","74","700000","517000105","7","501000050","12","517000205","7","501000050","12","517000305","7","501000050","12","517000405","7","501000050","12","10000","0","0","22","666","1","7400","6","1850","31","592","15"
"5003075","5003075","5003","75","700000","517000105","7","501000050","12","517000205","7","501000050","12","517000305","7","501000050","12","517000405","7","501000050","12","10000","0","0","22","675","1","7500","6","1875","31","600","15"
"5003076","5003076","5003","76","800000","517000105","9","501000050","14","517000205","9","501000050","14","517000305","9","501000050","14","517000405","9","501000050","14","10000","0","0","22","684","1","7600","6","1900","31","608","16"
"5003077","5003077","5003","77","800000","517000105","9","501000050","14","517000205","9","501000050","14","517000305","9","501000050","14","517000405","9","501000050","14","10000","0","0","22","693","1","7700","6","1925","31","616","16"
"5003078","5003078","5003","78","800000","517000105","9","501000050","14","517000205","9","501000050","14","517000305","9","501000050","14","517000405","9","501000050","14","10000","0","0","22","702","1","7800","6","1950","31","624","16"
"5003079","5003079","5003","79","800000","517000105","9","501000050","14","517000205","9","501000050","14","517000305","9","501000050","14","517000405","9","501000050","14","10000","0","0","22","711","1","7900","6","1975","31","632","16"
"5003080","5003080","5003","80","800000","517000105","9","501000050","14","517000205","9","501000050","14","517000305","9","501000050","14","517000405","9","501000050","14","10000","0","0","22","720","1","8000","6","2000","31","640","16"
"5003081","5003081","5003","81","900000","517000105","12","501000050","17","517000205","12","501000050","17","517000305","12","501000050","17","517000405","12","501000050","17","10000","0","0","22","729","1","8100","6","2025","31","648","17"
"5003082","5003082","5003","82","900000","517000105","12","501000050","17","517000205","12","501000050","17","517000305","12","501000050","17","517000405","12","501000050","17","10000","0","0","22","738","1","8200","6","2050","31","656","17"
"5003083","5003083","5003","83","900000","517000105","12","501000050","17","517000205","12","501000050","17","517000305","12","501000050","17","517000405","12","501000050","17","10000","0","0","22","747","1","8300","6","2075","31","664","17"
"5003084","5003084","5003","84","900000","517000105","12","501000050","17","517000205","12","501000050","17","517000305","12","501000050","17","517000405","12","501000050","17","10000","0","0","22","756","1","8400","6","2100","31","672","17"
"5003085","5003085","5003","85","900000","517000105","12","501000050","17","517000205","12","501000050","17","517000305","12","501000050","17","517000405","12","501000050","17","10000","0","0","22","765","1","8500","6","2125","31","680","17"
"5003086","5003086","5003","86","1000000","517000105","15","501000050","20","517000205","15","501000050","20","517000305","15","501000050","20","517000405","15","501000050","20","10000","0","0","22","774","1","8600","6","2150","31","688","18"
"5003087","5003087","5003","87","1000000","517000105","15","501000050","20","517000205","15","501000050","20","517000305","15","501000050","20","517000405","15","501000050","20","10000","0","0","22","783","1","8700","6","2175","31","696","18"
"5003088","5003088","5003","88","1000000","517000105","15","501000050","20","517000205","15","501000050","20","517000305","15","501000050","20","517000405","15","501000050","20","10000","0","0","22","792","1","8800","6","2200","31","704","18"
"5003089","5003089","5003","89","1000000","517000105","15","501000050","20","517000205","15","501000050","20","517000305","15","501000050","20","517000405","15","501000050","20","10000","0","0","22","801","1","8900","6","2225","31","712","18"
"5003090","5003090","5003","90","1000000","517000105","15","501000050","20","517000205","15","501000050","20","517000305","15","501000050","20","517000405","15","501000050","20","10000","0","0","22","810","1","9000","6","2250","31","720","18"
"5003091","5003091","5003","91","1100000","517000105","18","501000050","23","517000205","18","501000050","23","517000305","18","501000050","23","517000405","18","501000050","23","10000","0","0","22","819","1","9100","6","2275","31","728","19"
"5003092","5003092","5003","92","1100000","517000105","18","501000050","23","517000205","18","501000050","23","517000305","18","501000050","23","517000405","18","501000050","23","10000","0","0","22","828","1","9200","6","2300","31","736","19"
"5003093","5003093","5003","93","1100000","517000105","18","501000050","23","517000205","18","501000050","23","517000305","18","501000050","23","517000405","18","501000050","23","10000","0","0","22","837","1","9300","6","2325","31","744","19"
"5003094","5003094","5003","94","1100000","517000105","18","501000050","23","517000205","18","501000050","23","517000305","18","501000050","23","517000405","18","501000050","23","10000","0","0","22","846","1","9400","6","2350","31","752","19"
"5003095","5003095","5003","95","1100000","517000105","18","501000050","23","517000205","18","501000050","23","517000305","18","501000050","23","517000405","18","501000050","23","10000","0","0","22","855","1","9500","6","2375","31","760","19"
"5003096","5003096","5003","96","1200000","517000105","21","501000050","26","517000205","21","501000050","26","517000305","21","501000050","26","517000405","21","501000050","26","10000","0","0","22","864","1","9600","6","2400","31","768","20"
"5003097","5003097","5003","97","1200000","517000105","21","501000050","26","517000205","21","501000050","26","517000305","21","501000050","26","517000405","21","501000050","26","10000","0","0","22","873","1","9700","6","2425","31","776","20"
"5003098","5003098","5003","98","1200000","517000105","21","501000050","26","517000205","21","501000050","26","517000305","21","501000050","26","517000405","21","501000050","26","10000","0","0","22","882","1","9800","6","2450","31","784","20"
"5003099","5003099","5003","99","1200000","517000105","21","501000050","26","517000205","21","501000050","26","517000305","21","501000050","26","517000405","21","501000050","26","10000","0","0","22","891","1","9900","6","2475","31","792","20"
"5003100","5003100","5003","100","1200000","517000105","21","501000050","26","517000205","21","501000050","26","517000305","21","501000050","26","517000405","21","501000050","26","10000","0","0","22","900","1","10000","6","2500","31","800","20"
"5004000","5004000","5004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","0","48","0","49","0","50","0","51","0","1"
"5004001","5004001","5004","1","10000","517000104","16","501000050","3","517000204","16","501000050","3","517000304","16","501000050","3","517000404","16","501000050","3","10000","0","0","48","5","49","5","50","5","51","5","1"
"5004002","5004002","5004","2","10000","517000104","16","501000050","3","517000204","16","501000050","3","517000304","16","501000050","3","517000404","16","501000050","3","10000","0","0","48","10","49","10","50","10","51","10","1"
"5004003","5004003","5004","3","10000","517000104","16","501000050","3","517000204","16","501000050","3","517000304","16","501000050","3","517000404","16","501000050","3","10000","0","0","48","15","49","15","50","15","51","15","1"
"5004004","5004004","5004","4","10000","517000104","16","501000050","3","517000204","16","501000050","3","517000304","16","501000050","3","517000404","16","501000050","3","10000","0","0","48","20","49","20","50","20","51","20","1"
"5004005","5004005","5004","5","10000","517000104","16","501000050","3","517000204","16","501000050","3","517000304","16","501000050","3","517000404","16","501000050","3","10000","0","0","48","25","49","25","50","25","51","25","1"
"5004006","5004006","5004","6","10000","517000104","20","501000050","4","517000204","20","501000050","4","517000304","20","501000050","4","517000404","20","501000050","4","10000","0","0","48","30","49","30","50","30","51","30","2"
"5004007","5004007","5004","7","10000","517000104","20","501000050","4","517000204","20","501000050","4","517000304","20","501000050","4","517000404","20","501000050","4","10000","0","0","48","35","49","35","50","35","51","35","2"
"5004008","5004008","5004","8","10000","517000104","20","501000050","4","517000204","20","501000050","4","517000304","20","501000050","4","517000404","20","501000050","4","10000","0","0","48","40","49","40","50","40","51","40","2"
"5004009","5004009","5004","9","10000","517000104","20","501000050","4","517000204","20","501000050","4","517000304","20","501000050","4","517000404","20","501000050","4","10000","0","0","48","45","49","45","50","45","51","45","2"
"5004010","5004010","5004","10","10000","517000104","20","501000050","4","517000204","20","501000050","4","517000304","20","501000050","4","517000404","20","501000050","4","10000","0","0","48","50","49","50","50","50","51","50","2"
"5004011","5004011","5004","11","50000","517000104","24","501000050","4","517000204","24","501000050","4","517000304","24","501000050","4","517000404","24","501000050","4","10000","0","0","48","55","49","55","50","55","51","55","3"
"5004012","5004012","5004","12","50000","517000104","24","501000050","4","517000204","24","501000050","4","517000304","24","501000050","4","517000404","24","501000050","4","10000","0","0","48","60","49","60","50","60","51","60","3"
"5004013","5004013","5004","13","50000","517000104","24","501000050","4","517000204","24","501000050","4","517000304","24","501000050","4","517000404","24","501000050","4","10000","0","0","48","65","49","65","50","65","51","65","3"
"5004014","5004014","5004","14","50000","517000104","24","501000050","4","517000204","24","501000050","4","517000304","24","501000050","4","517000404","24","501000050","4","10000","0","0","48","70","49","70","50","70","51","70","3"
"5004015","5004015","5004","15","50000","517000104","24","501000050","4","517000204","24","501000050","4","517000304","24","501000050","4","517000404","24","501000050","4","10000","0","0","48","75","49","75","50","75","51","75","3"
"5004016","5004016","5004","16","50000","517000104","28","501000050","5","517000204","28","501000050","5","517000304","28","501000050","5","517000404","28","501000050","5","10000","0","0","48","80","49","80","50","80","51","80","4"
"5004017","5004017","5004","17","50000","517000104","28","501000050","5","517000204","28","501000050","5","517000304","28","501000050","5","517000404","28","501000050","5","10000","0","0","48","85","49","85","50","85","51","85","4"
"5004018","5004018","5004","18","50000","517000104","28","501000050","5","517000204","28","501000050","5","517000304","28","501000050","5","517000404","28","501000050","5","10000","0","0","48","90","49","90","50","90","51","90","4"
"5004019","5004019","5004","19","50000","517000104","28","501000050","5","517000204","28","501000050","5","517000304","28","501000050","5","517000404","28","501000050","5","10000","0","0","48","95","49","95","50","95","51","95","4"
"5004020","5004020","5004","20","50000","517000104","28","501000050","5","517000204","28","501000050","5","517000304","28","501000050","5","517000404","28","501000050","5","10000","0","0","48","100","49","100","50","100","51","100","4"
"5004021","5004021","5004","21","100000","517000104","32","501000050","5","517000204","32","501000050","5","517000304","32","501000050","5","517000404","32","501000050","5","10000","0","0","48","105","49","105","50","105","51","105","5"
"5004022","5004022","5004","22","100000","517000104","32","501000050","5","517000204","32","501000050","5","517000304","32","501000050","5","517000404","32","501000050","5","10000","0","0","48","110","49","110","50","110","51","110","5"
"5004023","5004023","5004","23","100000","517000104","32","501000050","5","517000204","32","501000050","5","517000304","32","501000050","5","517000404","32","501000050","5","10000","0","0","48","115","49","115","50","115","51","115","5"
"5004024","5004024","5004","24","100000","517000104","32","501000050","5","517000204","32","501000050","5","517000304","32","501000050","5","517000404","32","501000050","5","10000","0","0","48","120","49","120","50","120","51","120","5"
