"Name","QuestId","Script"
"109200300","109200300","NPCSHOW 9101 (-22673,-10401,171,33)/NPCSHOW 9103 (-22452,-10363,183,-86)"
"109200400","109200400","0"
"109200500","109200500","NPCSHOW 9106 (-22105,-1392,-637,50)"
"109200600","109200600","0"
"109200610","109200610","0"
"109200620","109200620","0"
"109200630","109200630","0"
"109200700","109200700","NPCSHOW 9102 (-15500,5694,-1309,-179)"
"109200800","109200800","NPCSHOW 9102 (-14560,5512,-1029,30)"
"109200900","109200900","0"
"109201000","109201000","0"
"109201010","109201010","NPCSHOW 9102 (-12818,-1418,478,69)"
"109201100","109201100","NPCSHOW 9102 (-11651,-11642,473,90)"
"109201110","109201110","NPCSHOW 9101 (-12640,-12960,630,10)/NPCSHOW 9102 (-11651,-11642,473,90)/NPCSHOW 9103 (-12640,-13220,630,30)"
"109201200","109201200","NPCSHOW 9101 (-12640,-12960,630,10)/NPCSHOW 9102 (-12194,-13007,630,-179)/NPCSHOW 9103 (-12640,-13220,630,30)"
"109201300","109201300","0"
"109201400","109201400","NPCSHOW 91111 (-5129,-2035,-450,-120)"
"109201500","109201500","NPCSHOW 91111 (-5129,-2035,-450,-120)"
"109201600","109201600","0"
"109201700","109201700","0"
"109201800","109201800","0"
"109201900","109201900","NPCSHOW 9101 (13981,2786,-1008,-109)"
"109202000","109202000","NPCSHOW 9101 (17078,8038,-1034,-30)/NPCSHOW 9103 (17083,7623,-1034,30)"
"109202100","109202100","NPCSHOW 9101 (17078,8038,-1034,-30)/NPCSHOW 9103 (17083,7623,-1034,30)/NPCSHOW 91071 (17350,7805,-1034,-179)"
"109202300","109202300","0"
"109202400","109202400","0"
"109202410","109202410","NPCSHOW 9101 (-16396,-9706,1297,-149)/NPCSHOW 9103 (-16835,-9946,1297,29)"
"109202500","109202500","NPCSHOW 9101 (-16396,-9706,1297,-149)/NPCSHOW 9103 (-16835,-9946,1297,29)"
"109202600","109202600","0"
"109202610","109202610","0"
"109202620","109202620","0"
"109202630","109202630","0"
"109202700","109202700","NPCSHOW 9108 (-7266,-5693,597,-179)"
"109202800","109202800","0"
"109202900","109202900","0"
"109203000","109203000","0"
"109203010","109203010","NPCSHOW 9111 (-7937,-660,488,100)"
"109203100","109203100","NPCSHOW 9111 (-7937,-660,488,100)"
"109203200","109203200","NPCSHOW 9111 (-7937,-660,488,100)"
"109203300","109203300","0"
"109203400","109203400","0"
"109203500","109203500","NPCSHOW 9105 (-1837,8262,1506,-90)/NPCSHOW 9118 (-2003,7750,1498,90)/NPCSHOW 9134 (-1651,7414,1498,100)/NPCSHOW 91341 (-1478,7547,1498,120)/NPCSHOW 91342 (-2144,7106,1498,90)/NPCSHOW 91344 (-1837,7106,1498,90)/NPCSHOW 91345 (-2554,7449,1498,0)"
"109203600","109203600","NPCSHOW 9105 (-11484,7009,597,179)/NPCSHOW 9118 (-2003,7750,1498,90)/NPCSHOW 9134 (-1651,7414,1498,100)/NPCSHOW 91341 (-1478,7547,1498,120)/NPCSHOW 91342 (-2144,7106,1498,90)/NPCSHOW 91344 (-1837,7106,1498,90)/NPCSHOW 91345 (-2554,7449,1498,0)"
"109203610","109203610","NPCSHOW 9105 (-18490,6307,542,0)/NPCSHOW 9118 (-2003,7750,1498,90)/NPCSHOW 9134 (-1651,7414,1498,100)/NPCSHOW 91341 (-1478,7547,1498,120)/NPCSHOW 91342 (-2144,7106,1498,90)/NPCSHOW 91344 (-1837,7106,1498,90)/NPCSHOW 91345 (-2554,7449,1498,0)"
"109203700","109203700","NPCSHOW 9105 (-18490,6307,542,0)"
"109204000","109204000","NPCSHOW 9105 (-14328,4359,611,-90)"
"109204100","109204100","NPCSHOW 9105 (-14328,4359,611,-90)"
"109204110","109204110","0"
"109204120","109204120","0"
"109204200","109204200","0"
"109204300","109204300","0"
"109204400","109204400","0"
"109204500","109204500","0"
"109204600","109204600","0"
"109204700","109204700","0"
"109204800","109204800","0"
"109204810","109204810","0"
"109205100","109205100","0"
"109205110","109205110","NPCSHOW 91101 (-24062,6016,-365,0)/NPCSHOW 91141 (-23666,6253,-365,0)/NPCSHOW 91144 (-23921,6522,-365,39)"
"109205200","109205200","NPCSHOW 91101 (-24062,6016,-365,0)/NPCSHOW 91141 (-23666,6253,-365,0)/NPCSHOW 91144 (-23921,6522,-365,39)"
"109205400","109205400","NPCSHOW 91141 (-23666,6253,-365,0)/NPCSHOW 91144 (-23921,6522,-365,39)"
"109205500","109205500","NPCSHOW 9110 (-19220,-11432,-368,0)/NPCSHOW 91141 (-23666,6253,-365,0)/NPCSHOW 91144 (-23921,6522,-365,39)"
"109205600","109205600","NPCSHOW 9110 (-3583,-4406,-56,-90)/NPCSHOW 91141 (-23666,6253,-365,0)/NPCSHOW 91144 (-23921,6522,-365,39)"
"109205800","109205800","NPCSHOW 9110 (-10973,3814,-331,110)/NPCSHOW 91141 (-23666,6253,-365,0)/NPCSHOW 91144 (-23921,6522,-365,39)"
"109205900","109205900","NPCSHOW 9101 (-11285,4386,-331,-29)/NPCSHOW 9103 (-11044,4226,-331,149)/NPCSHOW 9110 (-10973,3814,-331,110)/NPCSHOW 91141 (-23666,6253,-365,0)/NPCSHOW 91144 (-23921,6522,-365,39)"
"109206000","109206000","NPCSHOW 9101 (-11285,4386,-331,-29)/NPCSHOW 9103 (-11044,4226,-331,149)/NPCSHOW 9110 (-10973,3814,-331,110)/NPCSHOW 91141 (-23666,6253,-365,0)/NPCSHOW 91144 (-23921,6522,-365,39)"
"109206100","109206100","NPCSHOW 91141 (-23666,6253,-365,0)/NPCSHOW 91144 (-23921,6522,-365,39)"
"109206200","109206200","NPCSHOW 91141 (-23666,6253,-365,0)/NPCSHOW 91144 (-23921,6522,-365,39)"
"109206300","109206300","NPCSHOW 91141 (-23666,6253,-365,0)/NPCSHOW 91144 (-23921,6522,-365,39)"
"109206310","109206310","NPCSHOW 91103 (11325,2509,-358,160)/NPCSHOW 91141 (-23666,6253,-365,0)/NPCSHOW 91144 (-23921,6522,-365,39)"
"109206400","109206400","NPCSHOW 91103 (11325,2509,-358,160)/NPCSHOW 91141 (-23666,6253,-365,0)/NPCSHOW 91144 (-23921,6522,-365,39)"
"109206500","109206500","NPCSHOW 91141 (-23666,6253,-365,0)/NPCSHOW 91144 (-23921,6522,-365,39)"
"109206600","109206600","NPCSHOW 91141 (-23666,6253,-365,0)/NPCSHOW 91144 (-23921,6522,-365,39)"
"109206700","109206700","NPCSHOW 91141 (-23666,6253,-365,0)/NPCSHOW 91144 (-23921,6522,-365,39)"
"109206800","109206800","NPCSHOW 91141 (-23666,6253,-365,0)/NPCSHOW 91144 (-23921,6522,-365,39)"
"109206900","109206900","NPCSHOW 91141 (-23666,6253,-365,0)/NPCSHOW 91144 (-23921,6522,-365,39)"
"109206910","109206910","NPCSHOW 91141 (-23666,6253,-365,0)/NPCSHOW 91144 (-23921,6522,-365,39)"
"109206920","109206920","NPCSHOW 9103 (18280,10990,120,20)/NPCSHOW 91011 (18460,11130,130,-70)/NPCSHOW 91141 (-23666,6253,-365,0)/NPCSHOW 91144 (-23921,6522,-365,39)"
"109207000","109207000","NPCSHOW 9103 (18280,10990,120,20)/NPCSHOW 91011 (18460,11130,130,-70)/NPCSHOW 91141 (-23666,6253,-365,0)/NPCSHOW 91144 (-23921,6522,-365,39)"
"109207100","109207100","NPCSHOW 91141 (-23666,6253,-365,0)/NPCSHOW 91144 (-23921,6522,-365,39)"
"109207200","109207200","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 91141 (-23666,6253,-365,0)/NPCSHOW 91144 (-23921,6522,-365,39)/NPCSHOW 91171 (9498,-14375,372,-179)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91179 (8331,-13785,372,90)"
"110000000","110000000","0"
"110000100","110000100","0"
"110000200","110000200","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 10003 (6160,-13522,372,-57)/NPCSHOW 10005 (5968,-13735,372,-18)/NPCSHOW 91171 (9498,-14375,372,-179)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91179 (8331,-13785,372,90)"
"110000300","110000300","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 10003 (-20230,14921,121,-77)/NPCSHOW 10004 (-20440,14856,129,-72)/NPCSHOW 10005 (-20514,14558,57,-60)/NPCSHOW 91171 (9498,-14375,372,-179)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91179 (8331,-13785,372,90)"
"110000400","110000400","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 10003 (-20455,-1020,-373,62)/NPCSHOW 10004 (-20740,-896,-354,17)/NPCSHOW 10005 (-20650,-612,-371,20)/NPCSHOW 91171 (9498,-14375,372,-179)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91179 (8331,-13785,372,90)"
"110000410","110000410","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 10003 (-20455,-1020,-373,62)/NPCSHOW 10004 (-20740,-896,-354,17)/NPCSHOW 10005 (-20650,-612,-371,20)/NPCSHOW 91171 (9498,-14375,372,-179)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91179 (8331,-13785,372,90)"
"110000420","110000420","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 10003 (-26085,1184,903,172)/NPCSHOW 10004 (-25960,1627,907,167)/NPCSHOW 10005 (-26468,1196,903,14)/NPCSHOW 91171 (9498,-14375,372,-179)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91179 (8331,-13785,372,90)"
"110000500","110000500","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 10003 (-26085,1184,903,172)/NPCSHOW 10004 (-25960,1627,907,167)/NPCSHOW 10005 (-26468,1196,903,14)/NPCSHOW 91171 (9498,-14375,372,-179)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91179 (8331,-13785,372,90)"
"110000600","110000600","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 10003 (-12025,-3453,-350,-69)/NPCSHOW 10004 (-11799,-3682,-349,149)/NPCSHOW 10005 (-36727,-3601,1271,-158)/NPCSHOW 91171 (9498,-14375,372,-179)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91179 (8331,-13785,372,90)"
"110000700","110000700","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 10003 (-12025,-3453,-350,-69)/NPCSHOW 10004 (-11799,-3682,-349,149)/NPCSHOW 10005 (-36727,-3601,1271,-158)/NPCSHOW 91171 (9498,-14375,372,-179)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91179 (8331,-13785,372,90)"
"110000800","110000800","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 10003 (-12025,-3453,-350,-69)/NPCSHOW 10004 (-11799,-3682,-349,149)/NPCSHOW 10005 (-36727,-3601,1271,-158)/NPCSHOW 91171 (9498,-14375,372,-179)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91179 (8331,-13785,372,90)"
"110000850","110000850","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 10003 (-12025,-3453,-350,-69)/NPCSHOW 10004 (-11799,-3682,-349,149)/NPCSHOW 10005 (-36727,-3601,1271,-158)/NPCSHOW 91171 (9498,-14375,372,-179)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91179 (8331,-13785,372,90)"
"110000900","110000900","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 10003 (-12025,-3453,-350,-69)/NPCSHOW 10004 (-11799,-3682,-349,149)/NPCSHOW 10005 (-36727,-3601,1271,-158)/NPCSHOW 91171 (9498,-14375,372,-179)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91179 (8331,-13785,372,90)"
"110001000","110001000","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 10003 (-12025,-3453,-350,-69)/NPCSHOW 10004 (-11799,-3682,-349,149)/NPCSHOW 10005 (-19638,-4656,-363,-25)/NPCSHOW 91171 (9498,-14375,372,-179)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91179 (8331,-13785,372,90)"
"110001100","110001100","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 10003 (-12025,-3453,-350,-69)/NPCSHOW 10004 (-11799,-3682,-349,149)/NPCSHOW 10005 (-11930,-3925,-371,104)/NPCSHOW 91171 (9498,-14375,372,-179)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91179 (8331,-13785,372,90)"
"110001150","110001150","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 10003 (-12025,-3453,-350,-69)/NPCSHOW 10004 (-11799,-3682,-349,149)/NPCSHOW 10005 (-11930,-3925,-371,104)/NPCSHOW 91171 (9498,-14375,372,-179)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91179 (8331,-13785,372,90)"
"110001200","110001200","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 10003 (-12025,-3453,-350,-69)/NPCSHOW 10004 (-11799,-3682,-349,149)/NPCSHOW 10005 (-11930,-3925,-371,104)/NPCSHOW 91171 (9498,-14375,372,-179)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91179 (8331,-13785,372,90)"
"110001300","110001300","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 10003 (-12025,-3453,-350,-69)/NPCSHOW 91171 (9498,-14375,372,-179)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91179 (8331,-13785,372,90)"
"110001400","110001400","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 10003 (-12025,-3453,-350,-69)/NPCSHOW 91171 (9498,-14375,372,-179)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91179 (8331,-13785,372,90)"
"110001500","110001500","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 10003 (-12025,-3453,-350,-69)/NPCSHOW 91171 (9498,-14375,372,-179)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91179 (8331,-13785,372,90)"
"110001600","110001600","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 10003 (-12025,-3453,-350,-69)/NPCSHOW 10004 (-11799,-3682,-349,149)/NPCSHOW 91171 (9498,-14375,372,-179)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91179 (8331,-13785,372,90)"
"110001700","110001700","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 10003 (-12025,-3453,-350,-69)/NPCSHOW 10004 (-11799,-3682,-349,149)/NPCSHOW 91171 (9498,-14375,372,-179)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91179 (8331,-13785,372,90)"
"110001800","110001800","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 10003 (-12025,-3453,-350,-69)/NPCSHOW 10004 (-11799,-3682,-349,149)/NPCSHOW 91171 (9498,-14375,372,-179)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91179 (8331,-13785,372,90)"
"110002000","110002000","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 10003 (-2120,-4940,-441,150)/NPCSHOW 10004 (-2081,-4712,-441,-169)/NPCSHOW 91171 (9498,-14375,372,-179)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91179 (8331,-13785,372,90)"
"110002100","110002100","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 91171 (9498,-14375,372,-179)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91179 (8331,-13785,372,90)"
"110002200","110002200","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 91171 (9498,-14375,372,-179)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91179 (8331,-13785,372,90)"
"110002300","110002300","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 91171 (9498,-14375,372,-179)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91179 (8331,-13785,372,90)"
"110002400","110002400","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 91171 (9498,-14375,372,-179)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91179 (8331,-13785,372,90)"
"110002500","110002500","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 10001 (-3719,-22389,1632,70)/NPCSHOW 10002 (-3515,-22557,1632,90)/NPCSHOW 91171 (9498,-14375,372,-179)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91179 (8331,-13785,372,90)"
"110002510","110002510","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 10001 (-3719,-22389,1632,70)/NPCSHOW 10002 (-3515,-22557,1632,90)/NPCSHOW 91171 (9498,-14375,372,-179)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91179 (8331,-13785,372,90)"
"110002520","110002520","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 10001 (-3719,-22389,1632,70)/NPCSHOW 10002 (-3515,-22557,1632,90)/NPCSHOW 91171 (9498,-14375,372,-179)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91179 (8331,-13785,372,90)"
"110002600","110002600","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 10001 (-3719,-22389,1632,70)/NPCSHOW 10002 (-3515,-22557,1632,90)/NPCSHOW 91171 (9498,-14375,372,-179)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91179 (8331,-13785,372,90)"
"110002700","110002700","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 10001 (-3719,-22389,1632,70)/NPCSHOW 10002 (-3515,-22557,1632,90)/NPCSHOW 91171 (9498,-14375,372,-179)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91179 (8331,-13785,372,90)"
"110002750","110002750","NPCSHOW 9133 (9111,-15206,372,120)/NPCSHOW 10001 (-3719,-22389,1632,70)/NPCSHOW 10002 (-3515,-22557,1632,90)/NPCSHOW 91171 (9498,-14375,372,-179)/NPCSHOW 91172 (7630,-15539,372,-89)/NPCSHOW 91173 (7351,-13785,372,90)/NPCSHOW 91174 (9498,-13995,372,-179)/NPCSHOW 91175 (7920,-15539,372,-89)/NPCSHOW 91176 (9388,-15229,372,119)/NPCSHOW 91177 (7838,-13785,372,90)/NPCSHOW 91178 (7190,-14669,372,0)/NPCSHOW 91179 (8331,-13785,372,90)"
